Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_22MDU_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_22MDU_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_22MDU_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_22MDU_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_22MDU_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_22MDU_M_R
321,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Water
322,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Bareland,Forest
323,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Built-up,Grassland
324,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Grassland
325,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Bareland
326,NULL,NULL,Cropland,NULL,Non_Wetland,Bareland,Forest,Forest
327,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Grassland,Grassland
328,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Bareland,Grassland
329,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Grassland
330,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Built-up
331,NULL,NULL,Cropland,NULL,Non_Wetland,Built-up,Built-up,Forest
332,NULL,NULL,Cropland,NULL,Non_Wetland,Forest,Grassland,Grassland
333,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
334,NULL,NULL,Cropland,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
335,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
336,NULL,NULL,Cropland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
337,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Grassland,Bareland
338,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Grassland
339,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Bareland
340,NULL,NULL,Cropland,Water,Non_Wetland,Bareland,Bareland,Forest
341,NULL,NULL,Wetland,NULL,Wetland,NULL,Grassland,Forest
342,NULL,NULL,Wetland,NULL,Wetland,Shrubland,Grassland,Forest
343,NULL,NULL,Wetland,NULL,Wetland,Grassland,Shrubland,Grassland
344,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Grassland
345,NULL,NULL,Wetland,NULL,Wetland,Grassland,Grassland,Forest
346,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Grassland
347,NULL,NULL,Wetland,NULL,Wetland,Grassland,Wetland,Forest
348,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Grassland
349,NULL,NULL,Wetland,NULL,Wetland,Grassland,Bareland,Forest
350,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Grassland
351,NULL,NULL,Wetland,NULL,Wetland,Grassland,Forest,Forest
352,NULL,NULL,Wetland,NULL,Wetland,Wetland,Grassland,Forest
353,NULL,NULL,Wetland,NULL,Wetland,Wetland,Wetland,Forest
354,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Grassland
355,NULL,NULL,Wetland,NULL,Wetland,Bareland,Grassland,Forest
356,NULL,NULL,Wetland,NULL,Wetland,Bareland,Wetland,Grassland
357,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Grassland
358,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Bareland
359,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Water
360,NULL,NULL,Wetland,NULL,Wetland,Bareland,Bareland,Forest
361,NULL,NULL,Wetland,NULL,Wetland,Bareland,Water,Grassland
362,NULL,NULL,Wetland,NULL,Wetland,Bareland,Forest,Forest
363,NULL,NULL,Wetland,NULL,Wetland,Water,Grassland,Forest
364,NULL,NULL,Wetland,NULL,Wetland,Forest,Grassland,Forest
365,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Grassland,Grassland
366,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Wetland,Forest
367,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Bareland,Grassland
368,NULL,NULL,Wetland,Non_Water,Wetland,Grassland,Water,Grassland
369,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Grassland,Grassland
370,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Grassland
371,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Bareland
372,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Bareland,Forest
373,NULL,NULL,Wetland,Non_Water,Wetland,Bareland,Water,Grassland
374,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Grassland
375,NULL,NULL,Wetland,Water,Wetland,Grassland,Grassland,Forest
376,NULL,NULL,Wetland,Water,Wetland,Bareland,Grassland,Grassland
377,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Grassland
378,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Bareland
379,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Water
380,NULL,NULL,Wetland,Water,Wetland,Bareland,Bareland,Forest
381,NULL,NULL,Wetland,Water,Wetland,Bareland,Water,Grassland
382,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Grassland
383,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Grassland,Forest
384,NULL,NULL,Bareland,NULL,Non_Wetland,Grassland,Bareland,Grassland
385,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Grassland
386,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Grassland,Forest
387,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Grassland
388,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Bareland
389,NULL,NULL,Bareland,NULL,Non_Wetland,Bareland,Bareland,Forest
390,NULL,NULL,Bareland,NULL,Non_Wetland,Forest,Grassland,Forest
391,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
392,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
393,NULL,NULL,Bareland,Non_Water,Non_Wetland,Bareland,Bareland,Forest
394,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Grassland
395,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Bareland
396,NULL,NULL,Bareland,Water,Non_Wetland,Bareland,Bareland,Forest
397,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Grassland
398,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Built-up
399,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Grassland,Forest
400,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Grassland
401,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Built-up
402,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Bareland,Forest
403,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Built-up,Grassland
404,NULL,NULL,Built-up,NULL,Non_Wetland,Grassland,Forest,Forest
405,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Shrubland,Forest
406,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Grassland
407,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Bareland
408,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Built-up
409,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Grassland,Forest
410,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Grassland
411,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Bareland
412,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Built-up
413,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Bareland,Forest
414,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Built-up,Grassland
415,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Grassland
416,NULL,NULL,Built-up,NULL,Non_Wetland,Bareland,Forest,Built-up
417,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Shrubland,Grassland
418,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Grassland
419,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Grassland,Forest
420,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Grassland
421,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Bareland
422,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Bareland,Forest
423,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Grassland
424,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Bareland
425,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Built-up,Forest
426,NULL,NULL,Built-up,NULL,Non_Wetland,Built-up,Forest,Forest
427,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Wetland,Bareland
428,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
429,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
430,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Water
431,NULL,NULL,Built-up,Non_Water,Non_Wetland,Bareland,Bareland,Forest
432,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Grassland
433,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Bareland
434,NULL,NULL,Built-up,Water,Non_Wetland,Bareland,Bareland,Forest
435,NULL,NULL,Water,NULL,Water,Grassland,Shrubland,Grassland
436,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Grassland
437,NULL,NULL,Water,NULL,Water,Grassland,Grassland,Forest
438,NULL,NULL,Water,NULL,Water,Grassland,Bareland,Grassland
439,NULL,NULL,Water,NULL,Water,Wetland,Grassland,Forest
440,NULL,NULL,Water,NULL,Water,Bareland,Shrubland,Grassland
441,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Grassland
442,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Bareland
443,NULL,NULL,Water,NULL,Water,Bareland,Grassland,Forest
444,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Grassland
445,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Bareland
446,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Water
447,NULL,NULL,Water,NULL,Water,Bareland,Bareland,Forest
448,NULL,NULL,Water,NULL,Water,Forest,Grassland,Forest
449,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Grassland
450,NULL,NULL,Water,Non_Water,Water,Grassland,Grassland,Forest
451,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Grassland
452,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Bareland
453,NULL,NULL,Water,Non_Water,Water,Bareland,Bareland,Forest
454,NULL,NULL,Water,Water,Water,Shrubland,Grassland,Forest
455,NULL,NULL,Water,Water,Water,Grassland,Grassland,Grassland
456,NULL,NULL,Water,Water,Water,Grassland,Grassland,Forest
457,NULL,NULL,Water,Water,Water,Wetland,Grassland,Forest
458,NULL,NULL,Water,Water,Water,Bareland,Bareland,Grassland
459,NULL,NULL,Water,Water,Water,Bareland,Bareland,Bareland
460,NULL,NULL,Water,Water,Water,Bareland,Bareland,Water
461,NULL,NULL,Water,Water,Water,Bareland,Bareland,Forest
462,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Grassland
463,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Shrubland,Forest
464,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Grassland
465,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Grassland,Forest
466,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Wetland,Forest
467,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Grassland
468,NULL,NULL,Forest,NULL,Non_Wetland,NULL,Forest,Forest
469,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,NULL,Forest
470,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
471,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Shrubland,Forest
472,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Grassland
473,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Grassland,Forest
474,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Grassland
475,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Bareland,Forest
476,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Grassland
477,NULL,NULL,Forest,NULL,Non_Wetland,Shrubland,Forest,Forest
478,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Grassland
479,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,NULL,Forest
480,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,NULL
481,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Grassland
482,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Shrubland,Forest
483,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,NULL
484,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Grassland
485,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Cropland
486,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Water
487,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Grassland,Forest
488,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Grassland
489,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Wetland,Forest
490,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,NULL
491,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Grassland
492,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Bareland
493,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Bareland,Forest
494,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Grassland
495,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Built-up,Forest
496,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Water,Grassland
497,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Grassland
498,NULL,NULL,Forest,NULL,Non_Wetland,Grassland,Forest,Forest
499,NULL,NULL,Forest,NULL,Non_Wetland,Cropland,Grassland,Forest
500,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,NULL
501,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Grassland
502,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Shrubland,Forest
503,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Grassland
504,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Grassland,Forest
505,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Grassland
506,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Wetland,Forest
507,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,NULL
508,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Grassland
509,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Bareland,Forest
510,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Grassland
511,NULL,NULL,Forest,NULL,Non_Wetland,Wetland,Forest,Forest
512,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,NULL
513,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Grassland
514,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Shrubland,Forest
515,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,NULL
516,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Grassland
517,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Bareland
518,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Built-up
519,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Grassland,Forest
520,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Grassland
521,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Wetland,Forest
522,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,NULL
523,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Grassland
524,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Bareland
525,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Water
526,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Bareland,Forest
527,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,NULL
528,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Grassland
529,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Bareland
530,NULL,NULL,Forest,NULL,Non_Wetland,Bareland,Forest,Forest
531,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Bareland,Grassland
532,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Grassland
533,NULL,NULL,Forest,NULL,Non_Wetland,Built-up,Built-up,Forest
534,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Grassland
535,NULL,NULL,Forest,NULL,Non_Wetland,Water,Grassland,Forest
536,NULL,NULL,Forest,NULL,Non_Wetland,Water,Wetland,Forest
537,NULL,NULL,Forest,NULL,Non_Wetland,Water,Bareland,Forest
538,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Grassland
539,NULL,NULL,Forest,NULL,Non_Wetland,Water,Forest,Forest
540,NULL,NULL,Forest,NULL,Non_Wetland,Forest,NULL,Forest
541,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Grassland
542,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Shrubland,Forest
543,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Grassland
544,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Grassland,Forest
545,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Wetland,Forest
546,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Grassland
547,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Bareland,Forest
548,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Grassland
549,NULL,NULL,Forest,NULL,Non_Wetland,Forest,Forest,Forest
550,NULL,NULL,Forest,Non_Water,Non_Wetland,Shrubland,Grassland,Forest
551,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Shrubland,Grassland
552,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
553,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Grassland,Forest
554,NULL,NULL,Forest,Non_Water,Non_Wetland,Grassland,Bareland,Grassland
555,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
556,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
557,NULL,NULL,Forest,Non_Water,Non_Wetland,Bareland,Bareland,Forest
558,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Grassland
559,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Grassland,Forest
560,NULL,NULL,Forest,Water,Non_Wetland,Grassland,Bareland,Grassland
561,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Grassland
562,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Grassland,Forest
563,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Grassland
564,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Bareland
565,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Water
566,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Bareland,Forest
567,NULL,NULL,Forest,Water,Non_Wetland,Bareland,Water,Forest
568,NULL,NULL,Forest,Water,Non_Wetland,Forest,Grassland,Grassland
569,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
570,NULL,Cropland,NULL,NULL,Non_Wetland,Shrubland,Grassland,Forest
571,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Grassland
572,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Shrubland,Forest
573,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Grassland
574,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Cropland
575,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Grassland,Forest
576,NULL,Cropland,NULL,NULL,Non_Wetland,Grassland,Bareland,Grassland
577,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Grassland
578,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Grassland,Forest
579,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Grassland
580,NULL,Cropland,NULL,NULL,Non_Wetland,Bareland,Bareland,Forest
581,NULL,Cropland,NULL,NULL,Non_Wetland,Built-up,Grassland,Grassland
582,NULL,Cropland,NULL,NULL,Non_Wetland,Forest,Grassland,Forest
583,NULL,Cropland,NULL,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
584,NULL,Cropland,NULL,Non_Water,Non_Wetland,Forest,Grassland,Forest
585,NULL,Cropland,NULL,Water,Non_Wetland,Shrubland,Grassland,Grassland
586,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
587,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
588,NULL,Cropland,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
589,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
590,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
591,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
592,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
593,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
594,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
595,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
596,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
597,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
598,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
599,NULL,Cropland,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
600,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
601,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
602,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
603,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
604,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
605,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
606,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
607,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
608,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
609,NULL,Cropland,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
610,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
611,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Built-up
612,NULL,Cropland,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Forest
613,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Grassland
614,NULL,Cropland,Shrubland,NULL,Non_Wetland,Forest,Grassland,Forest
615,NULL,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
616,NULL,Cropland,Shrubland,Water,Non_Wetland,Grassland,Grassland,Grassland
617,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Grassland,Bareland
618,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Grassland
619,NULL,Cropland,Shrubland,Water,Non_Wetland,Bareland,Bareland,Bareland
620,NULL,Cropland,Grassland,NULL,Non_Wetland,NULL,Wetland,Forest
621,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
622,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
623,NULL,Cropland,Grassland,NULL,Non_Wetland,Shrubland,Grassland,Forest
624,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,NULL,Grassland
625,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
626,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Shrubland,Forest
627,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Grassland
628,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Cropland
629,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Grassland,Forest
630,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Grassland
631,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Bareland,Forest
632,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Grassland
633,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Built-up,Forest
634,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Grassland
635,NULL,Cropland,Grassland,NULL,Non_Wetland,Grassland,Forest,Forest
636,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
637,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Shrubland,Forest
638,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Grassland
639,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Cropland
640,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Bareland
641,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Grassland,Forest
642,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Grassland
643,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Bareland
644,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Built-up
645,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Bareland,Forest
646,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Grassland
647,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Built-up,Forest
648,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Grassland
649,NULL,Cropland,Grassland,NULL,Non_Wetland,Bareland,Forest,Forest
650,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Grassland,Grassland
651,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Grassland
652,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Built-up
653,NULL,Cropland,Grassland,NULL,Non_Wetland,Built-up,Built-up,Forest
654,NULL,Cropland,Grassland,NULL,Non_Wetland,Forest,Grassland,Forest
655,NULL,Cropland,Grassland,Non_Water,Non_Wetland,Grassland,Grassland,Grassland
656,NULL,Cropland,Grassland,Water,Non_Wetland,Bareland,Grassland,Bareland
657,NULL,Cropland,Grassland,Water,Non_Wetland,Bareland,Bareland,Forest
