Value,AMAZON_EXTENSION_2024_DynamicWorld_2024_23KPA_M_R,AMAZON_EXTENSION_2024_ESRI_Annual_LULC_2024_23KPA_M_R,AMAZON_EXTENSION_2024_GLC_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_GSW_Yearly_2021_23KPA_M_R,AMAZON_EXTENSION_2024_GWL_FCS30D_2022_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_10mbeta_2023_23KPA_M_R,AMAZON_EXTENSION_2024_MapBiomas_Collection10_2024_23KPA_M_R,AMAZON_EXTENSION_2024_WorldCover_2021_23KPA_M_R
330,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Grassland
331,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,NULL,Forest
332,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,NULL
333,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Grassland
334,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Wetland
335,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Shrubland,Water
336,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,NULL
337,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Grassland
338,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Grassland,Forest
339,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Grassland
340,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Wetland,Forest
341,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,NULL
342,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Grassland
343,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Cropland
344,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Bareland
345,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Bareland,Forest
346,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Grassland
347,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Bareland
348,NULL,NULL,NULL,Non_Water,Non_Wetland,Bareland,Water,Forest
349,NULL,NULL,NULL,Non_Water,Non_Wetland,Built-up,Grassland,Grassland
350,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,NULL,Bareland
351,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Bareland
352,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Water
353,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Bareland,Forest
354,NULL,NULL,NULL,Non_Water,Non_Wetland,Water,Water,Grassland
355,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,NULL
356,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Grassland
357,NULL,NULL,NULL,Water,Non_Wetland,NULL,NULL,Water
358,NULL,NULL,NULL,Water,Non_Wetland,NULL,Shrubland,Grassland
359,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Grassland
360,NULL,NULL,NULL,Water,Non_Wetland,NULL,Grassland,Water
361,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Grassland
362,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Bareland
363,NULL,NULL,NULL,Water,Non_Wetland,NULL,Bareland,Forest
364,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Grassland
365,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Bareland
366,NULL,NULL,NULL,Water,Non_Wetland,NULL,Water,Water
367,NULL,NULL,NULL,Water,Non_Wetland,NULL,Forest,Grassland
368,NULL,NULL,NULL,Water,Non_Wetland,NULL,Forest,Wetland
369,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Grassland
370,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Wetland
371,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,NULL,Water
372,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Shrubland,Grassland
373,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Grassland,Water
374,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Wetland,Grassland
375,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Water
376,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Bareland,Forest
377,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Grassland
378,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Wetland
379,NULL,NULL,NULL,Water,Non_Wetland,Shrubland,Water,Forest
380,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Grassland
381,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Bareland
382,NULL,NULL,NULL,Water,Non_Wetland,Grassland,NULL,Water
383,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Grassland
384,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Shrubland,Water
385,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Grassland
386,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Cropland
387,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Wetland
388,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Bareland
389,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Grassland,Water
390,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Bareland,Built-up
391,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Grassland
392,NULL,NULL,NULL,Water,Non_Wetland,Grassland,Water,Water
393,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Shrubland,Grassland
394,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Grassland,Grassland
395,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Grassland
396,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Bareland
397,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Bareland,Water
398,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Grassland
399,NULL,NULL,NULL,Water,Non_Wetland,Bareland,Water,Water
400,NULL,NULL,NULL,Water,Non_Wetland,Water,NULL,Grassland
401,NULL,NULL,NULL,Water,Non_Wetland,Water,Bareland,Bareland
402,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Grassland
403,NULL,NULL,NULL,Water,Non_Wetland,Water,Water,Water
404,NULL,NULL,NULL,Water,Non_Wetland,Forest,Shrubland,Forest
405,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,NULL
406,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Grassland
407,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Cropland
408,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Wetland
409,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Bareland
410,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Built-up
411,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Water
412,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,NULL,Forest
413,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,NULL
414,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Grassland
415,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Cropland
416,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Wetland
417,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Bareland
418,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Built-up
419,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Water
420,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Shrubland,Forest
421,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,NULL
422,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Grassland
423,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Cropland
424,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Bareland
425,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Built-up
426,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Grassland,Forest
427,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,NULL
428,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Grassland
429,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Cropland
430,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Wetland
431,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Bareland
432,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Wetland,Forest
433,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,NULL
434,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Grassland
435,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Cropland
436,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Bareland
437,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Water
438,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Bareland,Forest
439,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,NULL
440,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Built-up,Grassland
441,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,NULL
442,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Grassland
443,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Bareland
444,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Water,Forest
445,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,NULL
446,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Grassland
447,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Cropland
448,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Bareland
449,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Built-up
450,NULL,NULL,Shrubland,NULL,Non_Wetland,NULL,Forest,Forest
451,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,NULL
452,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Grassland
453,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Cropland
454,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Wetland
455,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Bareland
456,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Built-up
457,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,NULL,Forest
458,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,NULL
459,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Grassland
460,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Cropland
461,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Wetland
462,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Bareland
463,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Built-up
464,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Water
465,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Shrubland,Forest
466,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,NULL
467,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Grassland
468,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Cropland
469,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Wetland
470,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Bareland
471,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Built-up
472,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Grassland,Forest
473,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,NULL
474,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Grassland
475,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Cropland
476,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Wetland
477,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Bareland
478,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Water
479,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Wetland,Forest
480,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,NULL
481,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Grassland
482,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Wetland
483,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Bareland
484,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Bareland,Forest
485,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,NULL
486,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Grassland
487,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Cropland
488,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Built-up
489,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Built-up,Forest
490,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,NULL
491,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Grassland
492,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Wetland
493,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Water,Forest
494,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,NULL
495,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Grassland
496,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Cropland
497,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Bareland
498,NULL,NULL,Shrubland,NULL,Non_Wetland,Shrubland,Forest,Forest
499,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,NULL
500,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Grassland
501,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Cropland
502,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Wetland
503,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Bareland
504,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Built-up
505,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,NULL,Forest
506,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,NULL
507,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Grassland
508,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Cropland
509,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Bareland
510,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Built-up
511,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Water
512,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Shrubland,Forest
513,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,NULL
514,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Grassland
515,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Cropland
516,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Wetland
517,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Bareland
518,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Built-up
519,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Water
520,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Grassland,Forest
521,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,NULL
522,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Grassland
523,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Cropland
524,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Bareland
525,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Built-up
526,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Wetland,Forest
527,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,NULL
528,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Grassland
529,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Cropland
530,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Bareland
531,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Built-up
532,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Water
533,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Bareland,Forest
534,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,NULL
535,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Grassland
536,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Cropland
537,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Built-up
538,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Built-up,Forest
539,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,NULL
540,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Grassland
541,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Bareland
542,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Water,Forest
543,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,NULL
544,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Grassland
545,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Cropland
546,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Bareland
547,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Built-up
548,NULL,NULL,Shrubland,NULL,Non_Wetland,Grassland,Forest,Forest
549,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Grassland
550,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,NULL,Forest
551,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,NULL
552,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Grassland
553,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Shrubland,Forest
554,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,NULL
555,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Grassland
556,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Cropland
557,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Bareland
558,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Grassland,Forest
559,NULL,NULL,Shrubland,NULL,Non_Wetland,Cropland,Bareland,Bareland
560,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,NULL
561,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Grassland
562,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Cropland
563,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Bareland
564,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,NULL,Forest
565,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,NULL
566,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Grassland
567,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Bareland
568,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Shrubland,Forest
569,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,NULL
570,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Grassland
571,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Grassland,Forest
572,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,NULL
573,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Grassland
574,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Wetland
575,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Water
576,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Wetland,Forest
577,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,NULL
578,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Grassland
579,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Bareland
580,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Bareland,Forest
581,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Water,Grassland
582,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,NULL
583,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Grassland
584,NULL,NULL,Shrubland,NULL,Non_Wetland,Wetland,Forest,Forest
585,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,NULL
586,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Grassland
587,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Cropland
588,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Wetland
589,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Bareland
590,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Built-up
591,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Water
592,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,NULL,Forest
593,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,NULL
594,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Grassland
595,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Cropland
596,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Wetland
597,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Bareland
598,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Built-up
599,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Water
600,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Shrubland,Forest
601,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,NULL
602,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Grassland
603,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Cropland
604,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Wetland
605,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Bareland
606,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Built-up
607,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Water
608,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Grassland,Forest
609,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,NULL
610,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Grassland
611,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Wetland
612,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Bareland
613,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Built-up
614,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Water
615,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Wetland,Forest
616,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,NULL
617,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Grassland
618,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Cropland
619,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Bareland
620,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Built-up
621,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Water
622,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Bareland,Forest
623,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Grassland
624,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Bareland
625,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Built-up
626,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Built-up,Forest
627,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,NULL
628,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Grassland
629,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Wetland
630,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Bareland
631,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Water
632,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Water,Forest
633,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,NULL
634,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Grassland
635,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Cropland
636,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Bareland
637,NULL,NULL,Shrubland,NULL,Non_Wetland,Bareland,Forest,Forest
638,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,NULL
639,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Grassland
640,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Built-up
641,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,NULL,Forest
642,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,NULL
643,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Grassland
644,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Cropland
645,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Bareland
646,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Built-up
647,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Shrubland,Forest
648,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,NULL
649,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Grassland
650,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Cropland
651,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Bareland
652,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Built-up
653,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Grassland,Forest
654,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Bareland,Grassland
655,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,NULL
656,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Grassland
657,NULL,NULL,Shrubland,NULL,Non_Wetland,Built-up,Built-up,Cropland
