Value,AFRICA_2024_DynamicWorld_2024_37NCG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCG_M_R,AFRICA_2024_GSW_Yearly_2021_37NCG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCG_M_R,AFRICA_2024_WorldCover_2021_37NCG_M_R
2589,Water,Bareland,Water,NULL,Water,Grassland
2590,Water,Bareland,Water,NULL,Water,Bareland
2591,Water,Bareland,Water,Water,Water,Water
2592,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
2593,Water,Built-up,NULL,NULL,Non_Wetland,NULL
2594,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
2595,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2596,Water,Built-up,Forest,NULL,Non_Wetland,NULL
2597,Water,Built-up,Forest,NULL,Non_Wetland,Forest
2598,Water,Water,NULL,NULL,Non_Wetland,NULL
2599,Water,Water,NULL,NULL,Non_Wetland,Grassland
2600,Water,Water,NULL,NULL,Non_Wetland,Cropland
2601,Water,Water,NULL,NULL,Non_Wetland,Wetland
2602,Water,Water,NULL,NULL,Non_Wetland,Bareland
2603,Water,Water,NULL,NULL,Non_Wetland,Water
2604,Water,Water,NULL,NULL,Non_Wetland,Forest
2605,Water,Water,NULL,Non_Water,Non_Wetland,NULL
2606,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2607,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
2608,Water,Water,NULL,Non_Water,Non_Wetland,Forest
2609,Water,Water,NULL,Water,Non_Wetland,NULL
2610,Water,Water,NULL,Water,Non_Wetland,Grassland
2611,Water,Water,NULL,Water,Non_Wetland,Cropland
2612,Water,Water,NULL,Water,Non_Wetland,Wetland
2613,Water,Water,NULL,Water,Non_Wetland,Bareland
2614,Water,Water,NULL,Water,Non_Wetland,Water
2615,Water,Water,NULL,Water,Non_Wetland,Forest
2616,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2617,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
2618,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2619,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2620,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2621,Water,Water,Shrubland,NULL,Non_Wetland,Water
2622,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2623,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2624,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
2625,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2626,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2627,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2628,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
2629,Water,Water,Shrubland,Water,Non_Wetland,NULL
2630,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2631,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2632,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2633,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2634,Water,Water,Shrubland,Water,Non_Wetland,Water
2635,Water,Water,Shrubland,Water,Non_Wetland,Forest
2636,Water,Water,Grassland,NULL,Non_Wetland,NULL
2637,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2638,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2639,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2640,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2641,Water,Water,Grassland,NULL,Non_Wetland,Water
2642,Water,Water,Grassland,NULL,Non_Wetland,Forest
2643,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
2644,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
2645,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2646,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2647,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
2648,Water,Water,Grassland,Water,Non_Wetland,NULL
2649,Water,Water,Grassland,Water,Non_Wetland,Grassland
2650,Water,Water,Grassland,Water,Non_Wetland,Cropland
2651,Water,Water,Grassland,Water,Non_Wetland,Wetland
2652,Water,Water,Grassland,Water,Non_Wetland,Bareland
2653,Water,Water,Grassland,Water,Non_Wetland,Water
2654,Water,Water,Grassland,Water,Non_Wetland,Forest
2655,Water,Water,Cropland,NULL,Non_Wetland,NULL
2656,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2657,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2658,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2659,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2660,Water,Water,Cropland,NULL,Non_Wetland,Water
2661,Water,Water,Cropland,NULL,Non_Wetland,Forest
2662,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2663,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
2664,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2665,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2666,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2667,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2668,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2669,Water,Water,Cropland,Water,Non_Wetland,NULL
2670,Water,Water,Cropland,Water,Non_Wetland,Grassland
2671,Water,Water,Cropland,Water,Non_Wetland,Cropland
2672,Water,Water,Cropland,Water,Non_Wetland,Wetland
2673,Water,Water,Cropland,Water,Non_Wetland,Bareland
2674,Water,Water,Cropland,Water,Non_Wetland,Water
2675,Water,Water,Cropland,Water,Non_Wetland,Forest
2676,Water,Water,Wetland,NULL,Wetland,NULL
2677,Water,Water,Wetland,NULL,Wetland,Grassland
2678,Water,Water,Wetland,NULL,Wetland,Cropland
2679,Water,Water,Wetland,NULL,Wetland,Wetland
2680,Water,Water,Wetland,NULL,Wetland,Bareland
2681,Water,Water,Wetland,NULL,Wetland,Water
2682,Water,Water,Wetland,NULL,Wetland,Forest
2683,Water,Water,Wetland,Non_Water,Wetland,NULL
2684,Water,Water,Wetland,Non_Water,Wetland,Grassland
2685,Water,Water,Wetland,Non_Water,Wetland,Wetland
2686,Water,Water,Wetland,Non_Water,Wetland,Bareland
2687,Water,Water,Wetland,Non_Water,Wetland,Water
2688,Water,Water,Wetland,Non_Water,Wetland,Forest
2689,Water,Water,Wetland,Water,Wetland,NULL
2690,Water,Water,Wetland,Water,Wetland,Grassland
2691,Water,Water,Wetland,Water,Wetland,Cropland
2692,Water,Water,Wetland,Water,Wetland,Wetland
2693,Water,Water,Wetland,Water,Wetland,Bareland
2694,Water,Water,Wetland,Water,Wetland,Water
2695,Water,Water,Wetland,Water,Wetland,Forest
2696,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2697,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2698,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Cropland
2699,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2700,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2701,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Forest
2702,Water,Water,Bareland,NULL,Non_Wetland,NULL
2703,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2704,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2705,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2706,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2707,Water,Water,Bareland,NULL,Non_Wetland,Built-up
2708,Water,Water,Bareland,NULL,Non_Wetland,Water
2709,Water,Water,Bareland,NULL,Non_Wetland,Forest
2710,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2711,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2712,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2713,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2714,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2715,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
2716,Water,Water,Bareland,Water,Non_Wetland,NULL
2717,Water,Water,Bareland,Water,Non_Wetland,Grassland
2718,Water,Water,Bareland,Water,Non_Wetland,Cropland
2719,Water,Water,Bareland,Water,Non_Wetland,Wetland
2720,Water,Water,Bareland,Water,Non_Wetland,Bareland
2721,Water,Water,Bareland,Water,Non_Wetland,Built-up
2722,Water,Water,Bareland,Water,Non_Wetland,Water
2723,Water,Water,Bareland,Water,Non_Wetland,Forest
2724,Water,Water,Built-up,NULL,Non_Wetland,NULL
2725,Water,Water,Built-up,NULL,Non_Wetland,Grassland
2726,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2727,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2728,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2729,Water,Water,Built-up,NULL,Non_Wetland,Water
2730,Water,Water,Built-up,NULL,Non_Wetland,Forest
2731,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2732,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
2733,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2734,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
2735,Water,Water,Built-up,Water,Non_Wetland,NULL
2736,Water,Water,Built-up,Water,Non_Wetland,Cropland
2737,Water,Water,Built-up,Water,Non_Wetland,Wetland
2738,Water,Water,Built-up,Water,Non_Wetland,Bareland
2739,Water,Water,Built-up,Water,Non_Wetland,Water
2740,Water,Water,Built-up,Water,Non_Wetland,Forest
2741,Water,Water,Water,NULL,Water,NULL
2742,Water,Water,Water,NULL,Water,Grassland
2743,Water,Water,Water,NULL,Water,Cropland
2744,Water,Water,Water,NULL,Water,Wetland
2745,Water,Water,Water,NULL,Water,Bareland
2746,Water,Water,Water,NULL,Water,Water
2747,Water,Water,Water,NULL,Water,Forest
2748,Water,Water,Water,Non_Water,Water,NULL
2749,Water,Water,Water,Non_Water,Water,Cropland
2750,Water,Water,Water,Non_Water,Water,Wetland
2751,Water,Water,Water,Non_Water,Water,Bareland
2752,Water,Water,Water,Non_Water,Water,Water
2753,Water,Water,Water,Non_Water,Water,Forest
2754,Water,Water,Water,Water,Water,NULL
2755,Water,Water,Water,Water,Water,Grassland
2756,Water,Water,Water,Water,Water,Cropland
2757,Water,Water,Water,Water,Water,Wetland
2758,Water,Water,Water,Water,Water,Bareland
2759,Water,Water,Water,Water,Water,Water
2760,Water,Water,Water,Water,Water,Forest
2761,Water,Water,Forest,NULL,Non_Wetland,NULL
2762,Water,Water,Forest,NULL,Non_Wetland,Grassland
2763,Water,Water,Forest,NULL,Non_Wetland,Cropland
2764,Water,Water,Forest,NULL,Non_Wetland,Wetland
2765,Water,Water,Forest,NULL,Non_Wetland,Bareland
2766,Water,Water,Forest,NULL,Non_Wetland,Water
2767,Water,Water,Forest,NULL,Non_Wetland,Forest
2768,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
2769,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2770,Water,Water,Forest,Non_Water,Non_Wetland,Water
2771,Water,Water,Forest,Non_Water,Non_Wetland,Forest
2772,Water,Water,Forest,Water,Non_Wetland,NULL
2773,Water,Water,Forest,Water,Non_Wetland,Grassland
2774,Water,Water,Forest,Water,Non_Wetland,Cropland
2775,Water,Water,Forest,Water,Non_Wetland,Wetland
2776,Water,Water,Forest,Water,Non_Wetland,Bareland
2777,Water,Water,Forest,Water,Non_Wetland,Water
2778,Water,Water,Forest,Water,Non_Wetland,Forest
2779,Water,Forest,NULL,NULL,Non_Wetland,NULL
2780,Water,Forest,NULL,NULL,Non_Wetland,Cropland
2781,Water,Forest,NULL,NULL,Non_Wetland,Forest
2782,Water,Forest,NULL,Water,Non_Wetland,NULL
2783,Water,Forest,NULL,Water,Non_Wetland,Water
2784,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2785,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
2786,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
2787,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
2788,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
2789,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
2790,Water,Forest,Shrubland,Water,Non_Wetland,NULL
2791,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
2792,Water,Forest,Shrubland,Water,Non_Wetland,Forest
2793,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2794,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2795,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2796,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2797,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2798,Water,Forest,Cropland,Water,Non_Wetland,Forest
2799,Water,Forest,Wetland,NULL,Wetland,NULL
2800,Water,Forest,Wetland,NULL,Wetland,Wetland
2801,Water,Forest,Wetland,NULL,Wetland,Forest
2802,Water,Forest,Wetland,Water,Wetland,Forest
2803,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2804,Water,Forest,Bareland,NULL,Non_Wetland,Cropland
2805,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2806,Water,Forest,Bareland,NULL,Non_Wetland,Water
2807,Water,Forest,Bareland,NULL,Non_Wetland,Forest
2808,Water,Forest,Bareland,Water,Non_Wetland,Forest
2809,Water,Forest,Water,NULL,Water,NULL
2810,Water,Forest,Forest,NULL,Non_Wetland,NULL
2811,Water,Forest,Forest,NULL,Non_Wetland,Grassland
2812,Water,Forest,Forest,NULL,Non_Wetland,Cropland
2813,Water,Forest,Forest,NULL,Non_Wetland,Wetland
2814,Water,Forest,Forest,NULL,Non_Wetland,Bareland
2815,Water,Forest,Forest,NULL,Non_Wetland,Forest
2816,Water,Forest,Forest,Water,Non_Wetland,Cropland
2817,Water,Forest,Forest,Water,Non_Wetland,Bareland
2818,Water,Forest,Forest,Water,Non_Wetland,Forest
2819,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Grassland
2820,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL
2821,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
2822,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Forest
2823,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,NULL
2824,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
2825,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Cropland
2826,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
2827,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,NULL
2828,Permanent_ice_and_snow,Cropland,NULL,NULL,Non_Wetland,Grassland
2829,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL
2830,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland
2831,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Cropland
2832,Permanent_ice_and_snow,Cropland,Bareland,NULL,Non_Wetland,Bareland
2833,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,NULL
2834,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Grassland
2835,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Cropland
2836,Permanent_ice_and_snow,Cropland,Forest,NULL,Non_Wetland,Forest
2837,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2838,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2839,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2840,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2841,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
2842,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
2843,Forest,NULL,NULL,NULL,Non_Wetland,Water
2844,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2845,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2846,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
2847,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2848,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
2849,Forest,NULL,NULL,Water,Non_Wetland,NULL
2850,Forest,NULL,NULL,Water,Non_Wetland,Cropland
2851,Forest,NULL,NULL,Water,Non_Wetland,Wetland
2852,Forest,NULL,NULL,Water,Non_Wetland,Water
2853,Forest,NULL,NULL,Water,Non_Wetland,Forest
2854,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2855,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2856,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2857,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2858,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2859,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
2860,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2861,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2862,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2863,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2864,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2865,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2866,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
2867,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2868,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2869,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2870,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2871,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
2872,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2873,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2874,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2875,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2876,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
2877,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2878,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2879,Forest,NULL,Grassland,Water,Non_Wetland,NULL
2880,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2881,Forest,NULL,Grassland,Water,Non_Wetland,Forest
2882,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2883,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2884,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2885,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2886,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2887,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
2888,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2889,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2890,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2891,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2892,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2893,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2894,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2895,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2896,Forest,NULL,Cropland,Water,Non_Wetland,Water
2897,Forest,NULL,Cropland,Water,Non_Wetland,Forest
2898,Forest,NULL,Wetland,NULL,Wetland,NULL
2899,Forest,NULL,Wetland,NULL,Wetland,Grassland
2900,Forest,NULL,Wetland,NULL,Wetland,Cropland
2901,Forest,NULL,Wetland,NULL,Wetland,Wetland
2902,Forest,NULL,Wetland,NULL,Wetland,Bareland
2903,Forest,NULL,Wetland,NULL,Wetland,Water
2904,Forest,NULL,Wetland,NULL,Wetland,Forest
2905,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2906,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2907,Forest,NULL,Wetland,Non_Water,Wetland,Water
2908,Forest,NULL,Wetland,Non_Water,Wetland,Forest
2909,Forest,NULL,Wetland,Water,Wetland,NULL
2910,Forest,NULL,Wetland,Water,Wetland,Wetland
2911,Forest,NULL,Wetland,Water,Wetland,Bareland
2912,Forest,NULL,Wetland,Water,Wetland,Water
2913,Forest,NULL,Wetland,Water,Wetland,Forest
2914,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2915,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2916,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2917,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
2918,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
2919,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
2920,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
2921,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
2922,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
2923,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
2924,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
2925,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
2926,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
2927,Forest,NULL,Bareland,Water,Non_Wetland,NULL
2928,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
2929,Forest,NULL,Bareland,Water,Non_Wetland,Water
2930,Forest,NULL,Bareland,Water,Non_Wetland,Forest
2931,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
2932,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
2933,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
2934,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
2935,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
2936,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
2937,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
2938,Forest,NULL,Built-up,Water,Non_Wetland,NULL
2939,Forest,NULL,Built-up,Water,Non_Wetland,Forest
2940,Forest,NULL,Water,NULL,Water,NULL
2941,Forest,NULL,Water,NULL,Water,Grassland
2942,Forest,NULL,Water,NULL,Water,Forest
2943,Forest,NULL,Water,Non_Water,Water,Forest
2944,Forest,NULL,Water,Water,Water,Grassland
2945,Forest,NULL,Water,Water,Water,Wetland
2946,Forest,NULL,Water,Water,Water,Water
2947,Forest,NULL,Water,Water,Water,Forest
2948,Forest,NULL,Forest,NULL,Non_Wetland,NULL
2949,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
2950,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
2951,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
2952,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
2953,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
2954,Forest,NULL,Forest,NULL,Non_Wetland,Water
2955,Forest,NULL,Forest,NULL,Non_Wetland,Forest
2956,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
2957,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
2958,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
2959,Forest,NULL,Forest,Water,Non_Wetland,NULL
2960,Forest,NULL,Forest,Water,Non_Wetland,Grassland
2961,Forest,NULL,Forest,Water,Non_Wetland,Cropland
2962,Forest,NULL,Forest,Water,Non_Wetland,Wetland
2963,Forest,NULL,Forest,Water,Non_Wetland,Water
2964,Forest,NULL,Forest,Water,Non_Wetland,Forest
2965,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
2966,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
2967,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
2968,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
2969,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
2970,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
2971,Forest,Cropland,NULL,NULL,Non_Wetland,Water
2972,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
2973,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
2974,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
2975,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
2976,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
2977,Forest,Cropland,NULL,Water,Non_Wetland,NULL
2978,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
2979,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
2980,Forest,Cropland,NULL,Water,Non_Wetland,Water
2981,Forest,Cropland,NULL,Water,Non_Wetland,Forest
2982,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
2983,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
2984,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
2985,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
2986,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
2987,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
2988,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
2989,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
2990,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
2991,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
2992,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
2993,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
2994,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
2995,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
2996,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
2997,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
2998,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
2999,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
3000,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
3001,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
3002,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
3003,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
3004,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
3005,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
3006,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
3007,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
3008,Forest,Cropland,Grassland,Water,Non_Wetland,Wetland
3009,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
3010,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
3011,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
3012,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
3013,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
3014,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
3015,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
3016,Forest,Cropland,Cropland,NULL,Non_Wetland,Water
3017,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
3018,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
3019,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
3020,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
3021,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
3022,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
3023,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
3024,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
3025,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
3026,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
3027,Forest,Cropland,Cropland,Water,Non_Wetland,Water
3028,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
