Value,AFRICA_2024_DynamicWorld_2024_37PDQ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDQ_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDQ_M_R,AFRICA_2024_GSW_Yearly_2021_37PDQ_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDQ_M_R,AFRICA_2024_WorldCover_2021_37PDQ_M_R
1285,Water,NULL,Bareland,Water,Non_Wetland,Water
1286,Water,NULL,Bareland,Water,Non_Wetland,Forest
1287,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1288,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1289,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1290,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1291,Water,NULL,Built-up,NULL,Non_Wetland,Water
1292,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1293,Water,NULL,Built-up,Water,Non_Wetland,NULL
1294,Water,NULL,Built-up,Water,Non_Wetland,Grassland
1295,Water,NULL,Built-up,Water,Non_Wetland,Cropland
1296,Water,NULL,Built-up,Water,Non_Wetland,Bareland
1297,Water,NULL,Built-up,Water,Non_Wetland,Water
1298,Water,NULL,Water,NULL,Water,NULL
1299,Water,NULL,Water,NULL,Water,Grassland
1300,Water,NULL,Water,NULL,Water,Cropland
1301,Water,NULL,Water,NULL,Water,Bareland
1302,Water,NULL,Water,NULL,Water,Water
1303,Water,NULL,Water,NULL,Water,Forest
1304,Water,NULL,Water,Non_Water,Water,Bareland
1305,Water,NULL,Water,Water,Water,NULL
1306,Water,NULL,Water,Water,Water,Grassland
1307,Water,NULL,Water,Water,Water,Cropland
1308,Water,NULL,Water,Water,Water,Bareland
1309,Water,NULL,Water,Water,Water,Water
1310,Water,NULL,Water,Water,Water,Forest
1311,Water,NULL,Forest,NULL,Non_Wetland,NULL
1312,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1313,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1314,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1315,Water,NULL,Forest,NULL,Non_Wetland,Water
1316,Water,NULL,Forest,NULL,Non_Wetland,Forest
1317,Water,NULL,Forest,Water,Non_Wetland,NULL
1318,Water,NULL,Forest,Water,Non_Wetland,Grassland
1319,Water,NULL,Forest,Water,Non_Wetland,Cropland
1320,Water,NULL,Forest,Water,Non_Wetland,Bareland
1321,Water,NULL,Forest,Water,Non_Wetland,Water
1322,Water,NULL,Forest,Water,Non_Wetland,Forest
1323,Water,Cropland,NULL,NULL,Non_Wetland,NULL
1324,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1325,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1326,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1327,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1328,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1329,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1330,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1331,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1332,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1333,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1334,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1335,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1336,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1337,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1338,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1339,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1340,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1341,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1342,Water,Cropland,Wetland,Water,Wetland,Water
1343,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1344,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1345,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1346,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1347,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1348,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1349,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1350,Water,Cropland,Water,NULL,Water,NULL
1351,Water,Cropland,Water,NULL,Water,Grassland
1352,Water,Cropland,Water,NULL,Water,Cropland
1353,Water,Cropland,Water,Water,Water,Water
1354,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1355,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1356,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1357,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1358,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1359,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1360,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
1361,Water,Bareland,Shrubland,Water,Non_Wetland,Water
1362,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1363,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1364,Water,Bareland,Grassland,NULL,Non_Wetland,Water
1365,Water,Bareland,Grassland,Water,Non_Wetland,Water
1366,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1367,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1368,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1369,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
1370,Water,Bareland,Cropland,Water,Non_Wetland,Water
1371,Water,Bareland,Wetland,NULL,Wetland,Bareland
1372,Water,Bareland,Wetland,NULL,Wetland,Water
1373,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1374,Water,Bareland,Wetland,Water,Wetland,Cropland
1375,Water,Bareland,Wetland,Water,Wetland,Bareland
1376,Water,Bareland,Wetland,Water,Wetland,Water
1377,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
1378,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1379,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
1380,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1381,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1382,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1383,Water,Bareland,Bareland,Water,Non_Wetland,NULL
1384,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
1385,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
1386,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1387,Water,Bareland,Bareland,Water,Non_Wetland,Water
1388,Water,Bareland,Built-up,NULL,Non_Wetland,Water
1389,Water,Bareland,Built-up,Water,Non_Wetland,Water
1390,Water,Bareland,Water,NULL,Water,Grassland
1391,Water,Bareland,Water,NULL,Water,Bareland
1392,Water,Bareland,Water,NULL,Water,Water
1393,Water,Bareland,Water,Water,Water,Grassland
1394,Water,Bareland,Water,Water,Water,Bareland
1395,Water,Bareland,Water,Water,Water,Water
1396,Water,Bareland,Forest,Water,Non_Wetland,Water
1397,Water,Water,NULL,NULL,Non_Wetland,NULL
1398,Water,Water,NULL,NULL,Non_Wetland,Grassland
1399,Water,Water,NULL,NULL,Non_Wetland,Cropland
1400,Water,Water,NULL,NULL,Non_Wetland,Bareland
1401,Water,Water,NULL,NULL,Non_Wetland,Water
1402,Water,Water,NULL,NULL,Non_Wetland,Forest
1403,Water,Water,NULL,Water,Non_Wetland,Grassland
1404,Water,Water,NULL,Water,Non_Wetland,Water
1405,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1406,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1407,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1408,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1409,Water,Water,Shrubland,NULL,Non_Wetland,Water
1410,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1411,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1412,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1413,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1414,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1415,Water,Water,Shrubland,Water,Non_Wetland,Water
1416,Water,Water,Grassland,NULL,Non_Wetland,NULL
1417,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1418,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1419,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1420,Water,Water,Grassland,NULL,Non_Wetland,Water
1421,Water,Water,Grassland,NULL,Non_Wetland,Forest
1422,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1423,Water,Water,Grassland,Water,Non_Wetland,NULL
1424,Water,Water,Grassland,Water,Non_Wetland,Grassland
1425,Water,Water,Grassland,Water,Non_Wetland,Cropland
1426,Water,Water,Grassland,Water,Non_Wetland,Bareland
1427,Water,Water,Grassland,Water,Non_Wetland,Water
1428,Water,Water,Cropland,NULL,Non_Wetland,NULL
1429,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1430,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1431,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1432,Water,Water,Cropland,NULL,Non_Wetland,Water
1433,Water,Water,Cropland,NULL,Non_Wetland,Forest
1434,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1435,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1436,Water,Water,Cropland,Water,Non_Wetland,NULL
1437,Water,Water,Cropland,Water,Non_Wetland,Grassland
1438,Water,Water,Cropland,Water,Non_Wetland,Cropland
1439,Water,Water,Cropland,Water,Non_Wetland,Bareland
1440,Water,Water,Cropland,Water,Non_Wetland,Water
1441,Water,Water,Cropland,Water,Non_Wetland,Forest
1442,Water,Water,Wetland,NULL,Wetland,NULL
1443,Water,Water,Wetland,NULL,Wetland,Grassland
1444,Water,Water,Wetland,NULL,Wetland,Cropland
1445,Water,Water,Wetland,NULL,Wetland,Bareland
1446,Water,Water,Wetland,NULL,Wetland,Water
1447,Water,Water,Wetland,Non_Water,Wetland,Cropland
1448,Water,Water,Wetland,Non_Water,Wetland,Bareland
1449,Water,Water,Wetland,Water,Wetland,NULL
1450,Water,Water,Wetland,Water,Wetland,Grassland
1451,Water,Water,Wetland,Water,Wetland,Cropland
1452,Water,Water,Wetland,Water,Wetland,Bareland
1453,Water,Water,Wetland,Water,Wetland,Water
1454,Water,Water,Wetland,Water,Wetland,Forest
1455,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1456,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1457,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1458,Water,Water,Bareland,NULL,Non_Wetland,NULL
1459,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1460,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1461,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1462,Water,Water,Bareland,NULL,Non_Wetland,Water
1463,Water,Water,Bareland,NULL,Non_Wetland,Forest
1464,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1465,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1466,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1467,Water,Water,Bareland,Water,Non_Wetland,NULL
1468,Water,Water,Bareland,Water,Non_Wetland,Grassland
1469,Water,Water,Bareland,Water,Non_Wetland,Cropland
1470,Water,Water,Bareland,Water,Non_Wetland,Bareland
1471,Water,Water,Bareland,Water,Non_Wetland,Water
1472,Water,Water,Bareland,Water,Non_Wetland,Forest
1473,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1474,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1475,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1476,Water,Water,Built-up,NULL,Non_Wetland,Water
1477,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1478,Water,Water,Built-up,Water,Non_Wetland,Cropland
1479,Water,Water,Built-up,Water,Non_Wetland,Bareland
1480,Water,Water,Built-up,Water,Non_Wetland,Water
1481,Water,Water,Water,NULL,Water,NULL
1482,Water,Water,Water,NULL,Water,Grassland
1483,Water,Water,Water,NULL,Water,Cropland
1484,Water,Water,Water,NULL,Water,Bareland
1485,Water,Water,Water,NULL,Water,Water
1486,Water,Water,Water,NULL,Water,Forest
1487,Water,Water,Water,Non_Water,Water,Grassland
1488,Water,Water,Water,Non_Water,Water,Water
1489,Water,Water,Water,Water,Water,NULL
1490,Water,Water,Water,Water,Water,Grassland
1491,Water,Water,Water,Water,Water,Cropland
1492,Water,Water,Water,Water,Water,Bareland
1493,Water,Water,Water,Water,Water,Water
1494,Water,Water,Water,Water,Water,Forest
1495,Water,Water,Forest,NULL,Non_Wetland,NULL
1496,Water,Water,Forest,NULL,Non_Wetland,Grassland
1497,Water,Water,Forest,NULL,Non_Wetland,Cropland
1498,Water,Water,Forest,NULL,Non_Wetland,Bareland
1499,Water,Water,Forest,NULL,Non_Wetland,Water
1500,Water,Water,Forest,NULL,Non_Wetland,Forest
1501,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1502,Water,Water,Forest,Water,Non_Wetland,Grassland
1503,Water,Water,Forest,Water,Non_Wetland,Cropland
1504,Water,Water,Forest,Water,Non_Wetland,Water
1505,Water,Forest,NULL,NULL,Non_Wetland,NULL
1506,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1507,Water,Forest,NULL,NULL,Non_Wetland,Water
1508,Water,Forest,NULL,NULL,Non_Wetland,Forest
1509,Water,Forest,NULL,Water,Non_Wetland,Grassland
1510,Water,Forest,NULL,Water,Non_Wetland,Forest
1511,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1512,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1513,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1514,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1515,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1516,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1517,Water,Forest,Wetland,NULL,Wetland,Grassland
1518,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1519,Water,Forest,Bareland,NULL,Non_Wetland,NULL
1520,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1521,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
1522,Water,Forest,Bareland,NULL,Non_Wetland,Water
1523,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1524,Water,Forest,Bareland,Water,Non_Wetland,Grassland
1525,Water,Forest,Built-up,NULL,Non_Wetland,Bareland
1526,Water,Forest,Water,NULL,Water,NULL
1527,Water,Forest,Water,NULL,Water,Grassland
1528,Water,Forest,Water,NULL,Water,Cropland
1529,Water,Forest,Water,NULL,Water,Forest
1530,Water,Forest,Water,Water,Water,Grassland
1531,Water,Forest,Water,Water,Water,Forest
1532,Water,Forest,Forest,NULL,Non_Wetland,NULL
1533,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1534,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1535,Water,Forest,Forest,NULL,Non_Wetland,Water
1536,Water,Forest,Forest,NULL,Non_Wetland,Forest
1537,Water,Forest,Forest,Water,Non_Wetland,NULL
1538,Water,Forest,Forest,Water,Non_Wetland,Grassland
1539,Water,Forest,Forest,Water,Non_Wetland,Forest
1540,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1541,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1542,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1543,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1544,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1545,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1546,Forest,NULL,NULL,NULL,Non_Wetland,Water
1547,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1548,Forest,NULL,NULL,Water,Non_Wetland,NULL
1549,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1550,Forest,NULL,NULL,Water,Non_Wetland,Cropland
1551,Forest,NULL,NULL,Water,Non_Wetland,Bareland
1552,Forest,NULL,NULL,Water,Non_Wetland,Water
1553,Forest,NULL,NULL,Water,Non_Wetland,Forest
1554,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1555,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1556,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1557,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1558,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1559,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1560,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1561,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1562,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1563,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1564,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1565,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1566,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1567,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1568,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1569,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1570,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1571,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1572,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1573,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1574,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1575,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1576,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1577,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1578,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1579,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1580,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1581,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1582,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1583,Forest,NULL,Cropland,NULL,Non_Wetland,Water
1584,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1585,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1586,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1587,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1588,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1589,Forest,NULL,Wetland,NULL,Wetland,NULL
1590,Forest,NULL,Wetland,NULL,Wetland,Grassland
1591,Forest,NULL,Wetland,NULL,Wetland,Water
1592,Forest,NULL,Wetland,NULL,Wetland,Forest
1593,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1594,Forest,NULL,Wetland,Water,Wetland,NULL
1595,Forest,NULL,Wetland,Water,Wetland,Grassland
1596,Forest,NULL,Wetland,Water,Wetland,Cropland
1597,Forest,NULL,Wetland,Water,Wetland,Water
1598,Forest,NULL,Wetland,Water,Wetland,Forest
1599,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1600,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1601,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1602,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1603,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1604,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1605,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1606,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1607,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1608,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
1609,Forest,NULL,Bareland,NULL,Non_Wetland,Water
1610,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1611,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1612,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1613,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1614,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1615,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
1616,Forest,NULL,Bareland,Water,Non_Wetland,Water
1617,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1618,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1619,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1620,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1621,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1622,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1623,Forest,NULL,Built-up,NULL,Non_Wetland,Water
1624,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1625,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
1626,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1627,Forest,NULL,Water,NULL,Water,NULL
1628,Forest,NULL,Water,NULL,Water,Grassland
1629,Forest,NULL,Water,NULL,Water,Cropland
1630,Forest,NULL,Water,NULL,Water,Water
1631,Forest,NULL,Water,NULL,Water,Forest
1632,Forest,NULL,Water,Water,Water,NULL
1633,Forest,NULL,Water,Water,Water,Grassland
1634,Forest,NULL,Water,Water,Water,Cropland
1635,Forest,NULL,Water,Water,Water,Water
1636,Forest,NULL,Water,Water,Water,Forest
1637,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1638,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1639,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1640,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1641,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1642,Forest,NULL,Forest,NULL,Non_Wetland,Water
1643,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1644,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1645,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
1646,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1647,Forest,NULL,Forest,Water,Non_Wetland,NULL
1648,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1649,Forest,NULL,Forest,Water,Non_Wetland,Cropland
1650,Forest,NULL,Forest,Water,Non_Wetland,Bareland
1651,Forest,NULL,Forest,Water,Non_Wetland,Water
1652,Forest,NULL,Forest,Water,Non_Wetland,Forest
1653,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1654,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1655,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1656,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
1657,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1658,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1659,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1660,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1661,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1662,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1663,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1664,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1665,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1666,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1667,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
1668,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1669,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
1670,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1671,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1672,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1673,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1674,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1675,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1676,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
1677,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1678,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1679,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1680,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1681,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1682,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1683,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1684,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1685,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1686,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
1687,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1688,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1689,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1690,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
1691,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
1692,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
1693,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1694,Forest,Cropland,Water,NULL,Water,NULL
1695,Forest,Cropland,Water,NULL,Water,Grassland
1696,Forest,Cropland,Water,NULL,Water,Cropland
1697,Forest,Cropland,Water,NULL,Water,Forest
1698,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1699,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1700,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1701,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1702,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
1703,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
1704,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1705,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1706,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1707,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
1708,Forest,Wetland,Wetland,Water,Wetland,Cropland
1709,Forest,Bareland,Bareland,NULL,Non_Wetland,Bareland
1710,Forest,Bareland,Forest,NULL,Non_Wetland,Grassland
1711,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1712,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1713,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
1714,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1715,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1716,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1717,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1718,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1719,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1720,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1721,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
1722,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1723,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1724,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1725,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1726,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1727,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1728,Forest,Built-up,Wetland,NULL,Wetland,Forest
1729,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1730,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1731,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1732,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
