Value,AFRICA_2024_DynamicWorld_2024_37PDS_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PDS_M_R,AFRICA_2024_GLC_FCS30D_2022_37PDS_M_R,AFRICA_2024_GSW_Yearly_2021_37PDS_M_R,AFRICA_2024_GWL_FCS30D_2022_37PDS_M_R,AFRICA_2024_WorldCover_2021_37PDS_M_R
1264,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1265,Water,Cropland,Shrubland,NULL,Non_Wetland,Water
1266,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1267,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1268,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
1269,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1270,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1271,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1272,Water,Cropland,Grassland,NULL,Non_Wetland,Water
1273,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1274,Water,Cropland,Grassland,Water,Non_Wetland,Water
1275,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1276,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1277,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1278,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1279,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1280,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1281,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1282,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1283,Water,Cropland,Cropland,Water,Non_Wetland,NULL
1284,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1285,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1286,Water,Cropland,Cropland,Water,Non_Wetland,Water
1287,Water,Cropland,Wetland,NULL,Wetland,Cropland
1288,Water,Cropland,Wetland,NULL,Wetland,Bareland
1289,Water,Cropland,Wetland,NULL,Wetland,Water
1290,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
1291,Water,Cropland,Wetland,Water,Wetland,Cropland
1292,Water,Cropland,Wetland,Water,Wetland,Bareland
1293,Water,Cropland,Wetland,Water,Wetland,Water
1294,Water,Cropland,Wetland,Water,Wetland,Forest
1295,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1296,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1297,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1298,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1299,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1300,Water,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1301,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1302,Water,Cropland,Bareland,Water,Non_Wetland,Grassland
1303,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
1304,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1305,Water,Cropland,Bareland,Water,Non_Wetland,Water
1306,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
1307,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1308,Water,Cropland,Built-up,NULL,Non_Wetland,Water
1309,Water,Cropland,Water,NULL,Water,Water
1310,Water,Cropland,Water,Water,Water,Cropland
1311,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1312,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1313,Water,Cropland,Forest,Water,Non_Wetland,Cropland
1314,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
1315,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1316,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
1317,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
1318,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
1319,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1320,Water,Wetland,Forest,NULL,Non_Wetland,NULL
1321,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1322,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1323,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
1324,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1325,Water,Bareland,Grassland,NULL,Non_Wetland,Water
1326,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1327,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
1328,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1329,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1330,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1331,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
1332,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1333,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1334,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1335,Water,Built-up,NULL,NULL,Non_Wetland,Grassland
1336,Water,Built-up,NULL,NULL,Non_Wetland,Forest
1337,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1338,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
1339,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1340,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
1341,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1342,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
1343,Water,Built-up,Cropland,NULL,Non_Wetland,Water
1344,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
1345,Water,Built-up,Wetland,NULL,Wetland,Grassland
1346,Water,Built-up,Wetland,NULL,Wetland,Cropland
1347,Water,Built-up,Wetland,Water,Wetland,Water
1348,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1349,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
1350,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1351,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1352,Water,Built-up,Bareland,Non_Water,Non_Wetland,Water
1353,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1354,Water,Built-up,Bareland,Water,Non_Wetland,Water
1355,Water,Built-up,Built-up,NULL,Non_Wetland,Cropland
1356,Water,Built-up,Built-up,NULL,Non_Wetland,Built-up
1357,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
1358,Water,Water,NULL,NULL,Non_Wetland,NULL
1359,Water,Water,NULL,NULL,Non_Wetland,Grassland
1360,Water,Water,NULL,NULL,Non_Wetland,Cropland
1361,Water,Water,NULL,NULL,Non_Wetland,Wetland
1362,Water,Water,NULL,NULL,Non_Wetland,Bareland
1363,Water,Water,NULL,NULL,Non_Wetland,Water
1364,Water,Water,NULL,NULL,Non_Wetland,Forest
1365,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1366,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
1367,Water,Water,NULL,Water,Non_Wetland,Grassland
1368,Water,Water,NULL,Water,Non_Wetland,Cropland
1369,Water,Water,NULL,Water,Non_Wetland,Water
1370,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1371,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1372,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1373,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1374,Water,Water,Shrubland,NULL,Non_Wetland,Water
1375,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1376,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1377,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1378,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1379,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1380,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1381,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1382,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1383,Water,Water,Shrubland,Water,Non_Wetland,Water
1384,Water,Water,Grassland,NULL,Non_Wetland,NULL
1385,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1386,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1387,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1388,Water,Water,Grassland,NULL,Non_Wetland,Water
1389,Water,Water,Grassland,NULL,Non_Wetland,Forest
1390,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1391,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1392,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1393,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1394,Water,Water,Grassland,Water,Non_Wetland,NULL
1395,Water,Water,Grassland,Water,Non_Wetland,Grassland
1396,Water,Water,Grassland,Water,Non_Wetland,Cropland
1397,Water,Water,Grassland,Water,Non_Wetland,Wetland
1398,Water,Water,Grassland,Water,Non_Wetland,Bareland
1399,Water,Water,Grassland,Water,Non_Wetland,Water
1400,Water,Water,Cropland,NULL,Non_Wetland,NULL
1401,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1402,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1403,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1404,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1405,Water,Water,Cropland,NULL,Non_Wetland,Water
1406,Water,Water,Cropland,NULL,Non_Wetland,Forest
1407,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
1408,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1409,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1410,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1411,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1412,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1413,Water,Water,Cropland,Water,Non_Wetland,NULL
1414,Water,Water,Cropland,Water,Non_Wetland,Grassland
1415,Water,Water,Cropland,Water,Non_Wetland,Cropland
1416,Water,Water,Cropland,Water,Non_Wetland,Bareland
1417,Water,Water,Cropland,Water,Non_Wetland,Water
1418,Water,Water,Cropland,Water,Non_Wetland,Forest
1419,Water,Water,Wetland,NULL,Wetland,NULL
1420,Water,Water,Wetland,NULL,Wetland,Grassland
1421,Water,Water,Wetland,NULL,Wetland,Cropland
1422,Water,Water,Wetland,NULL,Wetland,Wetland
1423,Water,Water,Wetland,NULL,Wetland,Bareland
1424,Water,Water,Wetland,NULL,Wetland,Water
1425,Water,Water,Wetland,NULL,Wetland,Forest
1426,Water,Water,Wetland,Non_Water,Wetland,Grassland
1427,Water,Water,Wetland,Non_Water,Wetland,Cropland
1428,Water,Water,Wetland,Non_Water,Wetland,Wetland
1429,Water,Water,Wetland,Non_Water,Wetland,Bareland
1430,Water,Water,Wetland,Non_Water,Wetland,Water
1431,Water,Water,Wetland,Non_Water,Wetland,Forest
1432,Water,Water,Wetland,Water,Wetland,NULL
1433,Water,Water,Wetland,Water,Wetland,Grassland
1434,Water,Water,Wetland,Water,Wetland,Cropland
1435,Water,Water,Wetland,Water,Wetland,Wetland
1436,Water,Water,Wetland,Water,Wetland,Bareland
1437,Water,Water,Wetland,Water,Wetland,Water
1438,Water,Water,Wetland,Water,Wetland,Forest
1439,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1440,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1441,Water,Water,Bareland,NULL,Non_Wetland,NULL
1442,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1443,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1444,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1445,Water,Water,Bareland,NULL,Non_Wetland,Built-up
1446,Water,Water,Bareland,NULL,Non_Wetland,Water
1447,Water,Water,Bareland,NULL,Non_Wetland,Forest
1448,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1449,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1450,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1451,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1452,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1453,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1454,Water,Water,Bareland,Water,Non_Wetland,NULL
1455,Water,Water,Bareland,Water,Non_Wetland,Grassland
1456,Water,Water,Bareland,Water,Non_Wetland,Cropland
1457,Water,Water,Bareland,Water,Non_Wetland,Bareland
1458,Water,Water,Bareland,Water,Non_Wetland,Water
1459,Water,Water,Bareland,Water,Non_Wetland,Forest
1460,Water,Water,Built-up,NULL,Non_Wetland,NULL
1461,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1462,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1463,Water,Water,Built-up,NULL,Non_Wetland,Wetland
1464,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1465,Water,Water,Built-up,NULL,Non_Wetland,Built-up
1466,Water,Water,Built-up,NULL,Non_Wetland,Water
1467,Water,Water,Built-up,NULL,Non_Wetland,Forest
1468,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1469,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1470,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
1471,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1472,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1473,Water,Water,Built-up,Water,Non_Wetland,Grassland
1474,Water,Water,Built-up,Water,Non_Wetland,Cropland
1475,Water,Water,Built-up,Water,Non_Wetland,Bareland
1476,Water,Water,Built-up,Water,Non_Wetland,Water
1477,Water,Water,Water,NULL,Water,NULL
1478,Water,Water,Water,NULL,Water,Grassland
1479,Water,Water,Water,NULL,Water,Cropland
1480,Water,Water,Water,NULL,Water,Wetland
1481,Water,Water,Water,NULL,Water,Bareland
1482,Water,Water,Water,NULL,Water,Water
1483,Water,Water,Water,NULL,Water,Forest
1484,Water,Water,Water,Non_Water,Water,Cropland
1485,Water,Water,Water,Non_Water,Water,Bareland
1486,Water,Water,Water,Non_Water,Water,Water
1487,Water,Water,Water,Non_Water,Water,Forest
1488,Water,Water,Water,Water,Water,NULL
1489,Water,Water,Water,Water,Water,Grassland
1490,Water,Water,Water,Water,Water,Cropland
1491,Water,Water,Water,Water,Water,Bareland
1492,Water,Water,Water,Water,Water,Water
1493,Water,Water,Water,Water,Water,Forest
1494,Water,Water,Forest,NULL,Non_Wetland,NULL
1495,Water,Water,Forest,NULL,Non_Wetland,Grassland
1496,Water,Water,Forest,NULL,Non_Wetland,Cropland
1497,Water,Water,Forest,NULL,Non_Wetland,Bareland
1498,Water,Water,Forest,NULL,Non_Wetland,Water
1499,Water,Water,Forest,NULL,Non_Wetland,Forest
1500,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1501,Water,Water,Forest,Non_Water,Non_Wetland,Water
1502,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1503,Water,Water,Forest,Water,Non_Wetland,NULL
1504,Water,Water,Forest,Water,Non_Wetland,Cropland
1505,Water,Water,Forest,Water,Non_Wetland,Bareland
1506,Water,Water,Forest,Water,Non_Wetland,Water
1507,Water,Forest,NULL,NULL,Non_Wetland,Cropland
1508,Water,Forest,NULL,NULL,Non_Wetland,Wetland
1509,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1510,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1511,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1512,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
1513,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1514,Water,Forest,Wetland,Non_Water,Wetland,Forest
1515,Water,Forest,Wetland,Water,Wetland,Water
1516,Water,Forest,Bareland,NULL,Non_Wetland,Cropland
1517,Water,Forest,Bareland,Water,Non_Wetland,Forest
1518,Water,Forest,Built-up,NULL,Non_Wetland,Wetland
1519,Water,Forest,Water,NULL,Water,Water
1520,Water,Forest,Forest,NULL,Non_Wetland,NULL
1521,Water,Forest,Forest,NULL,Non_Wetland,Wetland
1522,Water,Forest,Forest,NULL,Non_Wetland,Water
1523,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
1524,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1525,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
1526,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Built-up
1527,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Bareland
1528,Permanent_ice_and_snow,Built-up,Bareland,NULL,Non_Wetland,Built-up
1529,Permanent_ice_and_snow,Built-up,Built-up,NULL,Non_Wetland,Bareland
1530,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1531,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1532,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1533,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1534,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1535,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1536,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1537,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
1538,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1539,Forest,NULL,NULL,Water,Non_Wetland,Bareland
1540,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1541,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1542,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1543,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1544,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1545,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1546,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1547,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1548,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1549,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1550,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1551,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1552,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1553,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1554,Forest,NULL,Grassland,NULL,Non_Wetland,Water
1555,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1556,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1557,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1558,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1559,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1560,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
1561,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1562,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1563,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1564,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1565,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1566,Forest,NULL,Cropland,NULL,Non_Wetland,Water
1567,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1568,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1569,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1570,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1571,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1572,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1573,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1574,Forest,NULL,Wetland,NULL,Wetland,NULL
1575,Forest,NULL,Wetland,NULL,Wetland,Cropland
1576,Forest,NULL,Wetland,NULL,Wetland,Forest
1577,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
1578,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1579,Forest,NULL,Wetland,Water,Wetland,NULL
1580,Forest,NULL,Wetland,Water,Wetland,Cropland
1581,Forest,NULL,Wetland,Water,Wetland,Water
1582,Forest,NULL,Wetland,Water,Wetland,Forest
1583,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1584,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1585,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1586,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1587,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1588,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1589,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1590,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1591,Forest,NULL,Bareland,NULL,Non_Wetland,Built-up
1592,Forest,NULL,Bareland,NULL,Non_Wetland,Water
1593,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1594,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
1595,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1596,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1597,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1598,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1599,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
1600,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
1601,Forest,NULL,Bareland,Water,Non_Wetland,Water
1602,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1603,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1604,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1605,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1606,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1607,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1608,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1609,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
1610,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1611,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
1612,Forest,NULL,Built-up,Water,Non_Wetland,Wetland
1613,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1614,Forest,NULL,Water,NULL,Water,NULL
1615,Forest,NULL,Water,NULL,Water,Grassland
1616,Forest,NULL,Water,NULL,Water,Cropland
1617,Forest,NULL,Water,NULL,Water,Forest
1618,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1619,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1620,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1621,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1622,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1623,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1624,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1625,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
1626,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1627,Forest,NULL,Forest,Water,Non_Wetland,NULL
1628,Forest,NULL,Forest,Water,Non_Wetland,Cropland
1629,Forest,NULL,Forest,Water,Non_Wetland,Wetland
1630,Forest,NULL,Forest,Water,Non_Wetland,Forest
1631,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1632,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1633,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1634,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1635,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1636,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1637,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1638,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1639,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1640,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1641,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1642,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
1643,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1644,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1645,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1646,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
1647,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1648,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
1649,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1650,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1651,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1652,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1653,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1654,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1655,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
1656,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1657,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1658,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1659,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1660,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Water
1661,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1662,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
1663,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
1664,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1665,Forest,Cropland,Wetland,NULL,Wetland,Forest
1666,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
1667,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
1668,Forest,Cropland,Wetland,Water,Wetland,Cropland
1669,Forest,Cropland,Wetland,Water,Wetland,Wetland
1670,Forest,Cropland,Wetland,Water,Wetland,Water
1671,Forest,Cropland,Wetland,Water,Wetland,Forest
1672,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1673,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1674,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1675,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1676,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1677,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1678,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1679,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1680,Forest,Cropland,Bareland,Water,Non_Wetland,Cropland
1681,Forest,Cropland,Bareland,Water,Non_Wetland,Water
1682,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1683,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1684,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
1685,Forest,Cropland,Built-up,NULL,Non_Wetland,Wetland
1686,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
1687,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1688,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1689,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Water
1690,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Forest
1691,Forest,Cropland,Built-up,Water,Non_Wetland,Forest
1692,Forest,Cropland,Water,Non_Water,Water,Forest
1693,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1694,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1695,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1696,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1697,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
1698,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1699,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1700,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
1701,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
