Value,AFRICA_2024_DynamicWorld_2024_37PFK_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PFK_M_R,AFRICA_2024_GLC_FCS30D_2022_37PFK_M_R,AFRICA_2024_GSW_Yearly_2021_37PFK_M_R,AFRICA_2024_GWL_FCS30D_2022_37PFK_M_R,AFRICA_2024_WorldCover_2021_37PFK_M_R
1256,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1257,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
1258,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1259,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
1260,Water,Cropland,Grassland,Water,Non_Wetland,Water
1261,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1262,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1263,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1264,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1265,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1266,Water,Cropland,Cropland,NULL,Non_Wetland,Water
1267,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1268,Water,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1269,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1270,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1271,Water,Cropland,Cropland,Water,Non_Wetland,NULL
1272,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1273,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1274,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
1275,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1276,Water,Cropland,Cropland,Water,Non_Wetland,Water
1277,Water,Cropland,Wetland,NULL,Wetland,NULL
1278,Water,Cropland,Wetland,NULL,Wetland,Cropland
1279,Water,Cropland,Wetland,NULL,Wetland,Wetland
1280,Water,Cropland,Wetland,NULL,Wetland,Water
1281,Water,Cropland,Wetland,NULL,Wetland,Forest
1282,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
1283,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1284,Water,Cropland,Wetland,Water,Wetland,Cropland
1285,Water,Cropland,Wetland,Water,Wetland,Water
1286,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1287,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1288,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1289,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1290,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1291,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1292,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1293,Water,Cropland,Bareland,NULL,Non_Wetland,Wetland
1294,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1295,Water,Cropland,Bareland,NULL,Non_Wetland,Water
1296,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1297,Water,Cropland,Bareland,Non_Water,Non_Wetland,NULL
1298,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1299,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1300,Water,Cropland,Bareland,Water,Non_Wetland,Cropland
1301,Water,Cropland,Bareland,Water,Non_Wetland,Water
1302,Water,Cropland,Built-up,NULL,Non_Wetland,NULL
1303,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
1304,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
1305,Water,Cropland,Built-up,NULL,Non_Wetland,Wetland
1306,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1307,Water,Cropland,Built-up,NULL,Non_Wetland,Water
1308,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
1309,Water,Cropland,Built-up,Non_Water,Non_Wetland,Wetland
1310,Water,Cropland,Built-up,Non_Water,Non_Wetland,Water
1311,Water,Cropland,Water,NULL,Water,Cropland
1312,Water,Cropland,Water,NULL,Water,Wetland
1313,Water,Cropland,Water,NULL,Water,Bareland
1314,Water,Cropland,Water,Non_Water,Water,Wetland
1315,Water,Cropland,Water,Water,Water,NULL
1316,Water,Cropland,Water,Water,Water,Cropland
1317,Water,Cropland,Water,Water,Water,Wetland
1318,Water,Cropland,Water,Water,Water,Water
1319,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1320,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1321,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1322,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
1323,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1324,Water,Cropland,Forest,NULL,Non_Wetland,Water
1325,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1326,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1327,Water,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1328,Water,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1329,Water,Cropland,Forest,Water,Non_Wetland,Grassland
1330,Water,Cropland,Forest,Water,Non_Wetland,Cropland
1331,Water,Wetland,NULL,NULL,Non_Wetland,NULL
1332,Water,Wetland,NULL,NULL,Non_Wetland,Cropland
1333,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
1334,Water,Wetland,NULL,Non_Water,Non_Wetland,Cropland
1335,Water,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1336,Water,Wetland,NULL,Water,Non_Wetland,Cropland
1337,Water,Wetland,NULL,Water,Non_Wetland,Wetland
1338,Water,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1339,Water,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1340,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
1341,Water,Wetland,Grassland,NULL,Non_Wetland,NULL
1342,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1343,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
1344,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
1345,Water,Wetland,Grassland,NULL,Non_Wetland,Forest
1346,Water,Wetland,Grassland,Water,Non_Wetland,Grassland
1347,Water,Wetland,Grassland,Water,Non_Wetland,Cropland
1348,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
1349,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
1350,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
1351,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
1352,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
1353,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
1354,Water,Wetland,Cropland,Non_Water,Non_Wetland,NULL
1355,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1356,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1357,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1358,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
1359,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
1360,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
1361,Water,Wetland,Cropland,Water,Non_Wetland,Water
1362,Water,Wetland,Cropland,Water,Non_Wetland,Forest
1363,Water,Wetland,Wetland,NULL,Wetland,Wetland
1364,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1365,Water,Wetland,Wetland,Water,Wetland,Cropland
1366,Water,Wetland,Wetland,Water,Wetland,Wetland
1367,Water,Wetland,Wetland,Water,Wetland,Water
1368,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1369,Water,Wetland,Bareland,NULL,Non_Wetland,NULL
1370,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
1371,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
1372,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1373,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
1374,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
1375,Water,Wetland,Bareland,Water,Non_Wetland,Water
1376,Water,Wetland,Built-up,NULL,Non_Wetland,Cropland
1377,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland
1378,Water,Wetland,Built-up,Water,Non_Wetland,Cropland
1379,Water,Wetland,Water,NULL,Water,Wetland
1380,Water,Wetland,Water,Non_Water,Water,Cropland
1381,Water,Wetland,Water,Non_Water,Water,Wetland
1382,Water,Wetland,Water,Water,Water,Cropland
1383,Water,Wetland,Water,Water,Water,Wetland
1384,Water,Wetland,Water,Water,Water,Water
1385,Water,Wetland,Forest,NULL,Non_Wetland,NULL
1386,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1387,Water,Wetland,Forest,NULL,Non_Wetland,Cropland
1388,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1389,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1390,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL
1391,Water,Wetland,Forest,Non_Water,Non_Wetland,Cropland
1392,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1393,Water,Wetland,Forest,Water,Non_Wetland,Cropland
1394,Water,Wetland,Forest,Water,Non_Wetland,Wetland
1395,Water,Bareland,NULL,NULL,Non_Wetland,Grassland
1396,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1397,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1398,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1399,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
1400,Water,Bareland,Grassland,Water,Non_Wetland,Water
1401,Water,Bareland,Cropland,NULL,Non_Wetland,NULL
1402,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1403,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1404,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1405,Water,Bareland,Cropland,NULL,Non_Wetland,Water
1406,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1407,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
1408,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1409,Water,Bareland,Cropland,Water,Non_Wetland,Water
1410,Water,Bareland,Wetland,Water,Wetland,Water
1411,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
1412,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1413,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1414,Water,Bareland,Bareland,NULL,Non_Wetland,Water
1415,Water,Bareland,Bareland,NULL,Non_Wetland,Forest
1416,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1417,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1418,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
1419,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1420,Water,Bareland,Water,NULL,Water,Bareland
1421,Water,Bareland,Water,Non_Water,Water,Bareland
1422,Water,Bareland,Water,Water,Water,Bareland
1423,Water,Bareland,Water,Water,Water,Water
1424,Water,Bareland,Forest,NULL,Non_Wetland,NULL
1425,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1426,Water,Bareland,Forest,NULL,Non_Wetland,Bareland
1427,Water,Bareland,Forest,NULL,Non_Wetland,Forest
1428,Water,Built-up,Shrubland,Water,Non_Wetland,Cropland
1429,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
1430,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
1431,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
1432,Water,Built-up,Wetland,NULL,Wetland,NULL
1433,Water,Built-up,Bareland,NULL,Non_Wetland,NULL
1434,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1435,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
1436,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland
1437,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1438,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL
1439,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1440,Water,Built-up,Forest,NULL,Non_Wetland,NULL
1441,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
1442,Water,Built-up,Forest,NULL,Non_Wetland,Forest
1443,Water,Water,NULL,NULL,Non_Wetland,NULL
1444,Water,Water,NULL,NULL,Non_Wetland,Grassland
1445,Water,Water,NULL,NULL,Non_Wetland,Cropland
1446,Water,Water,NULL,NULL,Non_Wetland,Wetland
1447,Water,Water,NULL,NULL,Non_Wetland,Bareland
1448,Water,Water,NULL,NULL,Non_Wetland,Water
1449,Water,Water,NULL,NULL,Non_Wetland,Forest
1450,Water,Water,NULL,Non_Water,Non_Wetland,NULL
1451,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
1452,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
1453,Water,Water,NULL,Water,Non_Wetland,Grassland
1454,Water,Water,NULL,Water,Non_Wetland,Wetland
1455,Water,Water,NULL,Water,Non_Wetland,Bareland
1456,Water,Water,NULL,Water,Non_Wetland,Water
1457,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1458,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1459,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1460,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1461,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1462,Water,Water,Shrubland,NULL,Non_Wetland,Water
1463,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1464,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
1465,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1466,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1467,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1468,Water,Water,Shrubland,Water,Non_Wetland,NULL
1469,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1470,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1471,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1472,Water,Water,Shrubland,Water,Non_Wetland,Water
1473,Water,Water,Grassland,NULL,Non_Wetland,NULL
1474,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1475,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1476,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1477,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1478,Water,Water,Grassland,NULL,Non_Wetland,Water
1479,Water,Water,Grassland,NULL,Non_Wetland,Forest
1480,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
1481,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1482,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1483,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
1484,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1485,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1486,Water,Water,Grassland,Water,Non_Wetland,NULL
1487,Water,Water,Grassland,Water,Non_Wetland,Grassland
1488,Water,Water,Grassland,Water,Non_Wetland,Cropland
1489,Water,Water,Grassland,Water,Non_Wetland,Wetland
1490,Water,Water,Grassland,Water,Non_Wetland,Bareland
1491,Water,Water,Grassland,Water,Non_Wetland,Water
1492,Water,Water,Cropland,NULL,Non_Wetland,NULL
1493,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1494,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1495,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1496,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1497,Water,Water,Cropland,NULL,Non_Wetland,Water
1498,Water,Water,Cropland,NULL,Non_Wetland,Forest
1499,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
1500,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1501,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1502,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1503,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1504,Water,Water,Cropland,Water,Non_Wetland,NULL
1505,Water,Water,Cropland,Water,Non_Wetland,Grassland
1506,Water,Water,Cropland,Water,Non_Wetland,Cropland
1507,Water,Water,Cropland,Water,Non_Wetland,Wetland
1508,Water,Water,Cropland,Water,Non_Wetland,Bareland
1509,Water,Water,Cropland,Water,Non_Wetland,Water
1510,Water,Water,Cropland,Water,Non_Wetland,Forest
1511,Water,Water,Wetland,NULL,Wetland,NULL
1512,Water,Water,Wetland,NULL,Wetland,Grassland
1513,Water,Water,Wetland,NULL,Wetland,Cropland
1514,Water,Water,Wetland,NULL,Wetland,Wetland
1515,Water,Water,Wetland,NULL,Wetland,Bareland
1516,Water,Water,Wetland,NULL,Wetland,Water
1517,Water,Water,Wetland,NULL,Wetland,Forest
1518,Water,Water,Wetland,Non_Water,Wetland,NULL
1519,Water,Water,Wetland,Non_Water,Wetland,Grassland
1520,Water,Water,Wetland,Non_Water,Wetland,Cropland
1521,Water,Water,Wetland,Non_Water,Wetland,Wetland
1522,Water,Water,Wetland,Non_Water,Wetland,Water
1523,Water,Water,Wetland,Non_Water,Wetland,Forest
1524,Water,Water,Wetland,Water,Wetland,NULL
1525,Water,Water,Wetland,Water,Wetland,Grassland
1526,Water,Water,Wetland,Water,Wetland,Cropland
1527,Water,Water,Wetland,Water,Wetland,Wetland
1528,Water,Water,Wetland,Water,Wetland,Bareland
1529,Water,Water,Wetland,Water,Wetland,Water
1530,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1531,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1532,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1533,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1534,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,NULL
1535,Water,Water,Bareland,NULL,Non_Wetland,NULL
1536,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1537,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1538,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1539,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1540,Water,Water,Bareland,NULL,Non_Wetland,Water
1541,Water,Water,Bareland,NULL,Non_Wetland,Forest
1542,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
1543,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1544,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1545,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1546,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1547,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1548,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1549,Water,Water,Bareland,Water,Non_Wetland,NULL
1550,Water,Water,Bareland,Water,Non_Wetland,Grassland
1551,Water,Water,Bareland,Water,Non_Wetland,Cropland
1552,Water,Water,Bareland,Water,Non_Wetland,Wetland
1553,Water,Water,Bareland,Water,Non_Wetland,Bareland
1554,Water,Water,Bareland,Water,Non_Wetland,Water
1555,Water,Water,Bareland,Water,Non_Wetland,Forest
1556,Water,Water,Built-up,NULL,Non_Wetland,NULL
1557,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1558,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1559,Water,Water,Built-up,NULL,Non_Wetland,Wetland
1560,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1561,Water,Water,Built-up,NULL,Non_Wetland,Water
1562,Water,Water,Built-up,NULL,Non_Wetland,Forest
1563,Water,Water,Built-up,Non_Water,Non_Wetland,NULL
1564,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1565,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1566,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
1567,Water,Water,Built-up,Water,Non_Wetland,NULL
1568,Water,Water,Built-up,Water,Non_Wetland,Cropland
1569,Water,Water,Built-up,Water,Non_Wetland,Wetland
1570,Water,Water,Built-up,Water,Non_Wetland,Water
1571,Water,Water,Water,NULL,Water,NULL
1572,Water,Water,Water,NULL,Water,Grassland
1573,Water,Water,Water,NULL,Water,Cropland
1574,Water,Water,Water,NULL,Water,Wetland
1575,Water,Water,Water,NULL,Water,Bareland
1576,Water,Water,Water,NULL,Water,Water
1577,Water,Water,Water,NULL,Water,Forest
1578,Water,Water,Water,Non_Water,Water,NULL
1579,Water,Water,Water,Non_Water,Water,Cropland
1580,Water,Water,Water,Non_Water,Water,Wetland
1581,Water,Water,Water,Non_Water,Water,Bareland
1582,Water,Water,Water,Non_Water,Water,Water
1583,Water,Water,Water,Water,Water,NULL
1584,Water,Water,Water,Water,Water,Grassland
1585,Water,Water,Water,Water,Water,Cropland
1586,Water,Water,Water,Water,Water,Wetland
1587,Water,Water,Water,Water,Water,Bareland
1588,Water,Water,Water,Water,Water,Water
1589,Water,Water,Water,Water,Water,Forest
1590,Water,Water,Forest,NULL,Non_Wetland,NULL
1591,Water,Water,Forest,NULL,Non_Wetland,Grassland
1592,Water,Water,Forest,NULL,Non_Wetland,Cropland
1593,Water,Water,Forest,NULL,Non_Wetland,Wetland
1594,Water,Water,Forest,NULL,Non_Wetland,Bareland
1595,Water,Water,Forest,NULL,Non_Wetland,Water
1596,Water,Water,Forest,NULL,Non_Wetland,Forest
1597,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1598,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1599,Water,Water,Forest,Water,Non_Wetland,NULL
1600,Water,Water,Forest,Water,Non_Wetland,Grassland
1601,Water,Water,Forest,Water,Non_Wetland,Cropland
1602,Water,Water,Forest,Water,Non_Wetland,Wetland
1603,Water,Water,Forest,Water,Non_Wetland,Bareland
1604,Water,Water,Forest,Water,Non_Wetland,Water
1605,Water,Forest,NULL,NULL,Non_Wetland,NULL
1606,Water,Forest,NULL,NULL,Non_Wetland,Bareland
1607,Water,Forest,NULL,NULL,Non_Wetland,Forest
1608,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
1609,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1610,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1611,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1612,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1613,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1614,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
1615,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
1616,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1617,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1618,Water,Forest,Wetland,NULL,Wetland,Forest
1619,Water,Forest,Wetland,Non_Water,Wetland,Wetland
1620,Water,Forest,Bareland,NULL,Non_Wetland,NULL
1621,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1622,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
1623,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1624,Water,Forest,Forest,NULL,Non_Wetland,NULL
1625,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1626,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1627,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1628,Water,Forest,Forest,NULL,Non_Wetland,Forest
1629,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1630,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1631,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1632,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1633,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1634,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1635,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1636,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1637,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1638,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1639,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1640,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1641,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1642,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1643,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1644,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1645,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1646,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1647,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1648,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1649,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1650,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1651,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1652,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1653,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1654,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1655,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1656,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1657,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1658,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1659,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1660,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1661,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1662,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1663,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1664,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
1665,Forest,NULL,Wetland,NULL,Wetland,NULL
1666,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1667,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1668,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1669,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1670,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1671,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1672,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1673,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1674,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1675,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1676,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1677,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1678,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1679,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1680,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1681,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1682,Forest,NULL,Water,NULL,Water,NULL
1683,Forest,NULL,Water,NULL,Water,Grassland
1684,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1685,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1686,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1687,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1688,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1689,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1690,Forest,NULL,Forest,NULL,Non_Wetland,Water
1691,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1692,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
1693,Forest,NULL,Forest,Water,Non_Wetland,NULL
1694,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1695,Forest,NULL,Forest,Water,Non_Wetland,Bareland
1696,Forest,NULL,Forest,Water,Non_Wetland,Forest
1697,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1698,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1699,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1700,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
