Value,AFRICA_2024_DynamicWorld_2024_36NZJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZJ_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZJ_M_R,AFRICA_2024_GSW_Yearly_2021_36NZJ_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZJ_M_R,AFRICA_2024_WorldCover_2021_36NZJ_M_R
1303,Water,Water,Bareland,Water,Non_Wetland,NULL
1304,Water,Water,Bareland,Water,Non_Wetland,Grassland
1305,Water,Water,Bareland,Water,Non_Wetland,Cropland
1306,Water,Water,Bareland,Water,Non_Wetland,Wetland
1307,Water,Water,Bareland,Water,Non_Wetland,Bareland
1308,Water,Water,Bareland,Water,Non_Wetland,Built-up
1309,Water,Water,Bareland,Water,Non_Wetland,Water
1310,Water,Water,Bareland,Water,Non_Wetland,Forest
1311,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1312,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1313,Water,Water,Built-up,NULL,Non_Wetland,Built-up
1314,Water,Water,Built-up,Water,Non_Wetland,Wetland
1315,Water,Water,Built-up,Water,Non_Wetland,Bareland
1316,Water,Water,Built-up,Water,Non_Wetland,Water
1317,Water,Water,Water,NULL,Water,Wetland
1318,Water,Water,Water,NULL,Water,Bareland
1319,Water,Water,Water,NULL,Water,Water
1320,Water,Water,Water,Non_Water,Water,Wetland
1321,Water,Water,Water,Water,Water,NULL
1322,Water,Water,Water,Water,Water,Grassland
1323,Water,Water,Water,Water,Water,Cropland
1324,Water,Water,Water,Water,Water,Wetland
1325,Water,Water,Water,Water,Water,Bareland
1326,Water,Water,Water,Water,Water,Water
1327,Water,Water,Water,Water,Water,Forest
1328,Water,Water,Forest,NULL,Non_Wetland,Bareland
1329,Water,Water,Forest,NULL,Non_Wetland,Forest
1330,Water,Water,Forest,Water,Non_Wetland,NULL
1331,Water,Water,Forest,Water,Non_Wetland,Wetland
1332,Water,Water,Forest,Water,Non_Wetland,Bareland
1333,Water,Forest,NULL,NULL,Non_Wetland,Forest
1334,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
1335,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1336,Water,Forest,Grassland,NULL,Non_Wetland,NULL
1337,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1338,Water,Forest,Grassland,NULL,Non_Wetland,Wetland
1339,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
1340,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1341,Water,Forest,Grassland,Water,Non_Wetland,Grassland
1342,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1343,Water,Forest,Wetland,NULL,Wetland,Wetland
1344,Water,Forest,Wetland,NULL,Wetland,Forest
1345,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1346,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1347,Water,Forest,Bareland,NULL,Non_Wetland,Wetland
1348,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
1349,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1350,Water,Forest,Bareland,Water,Non_Wetland,Grassland
1351,Water,Forest,Bareland,Water,Non_Wetland,Wetland
1352,Water,Forest,Bareland,Water,Non_Wetland,Bareland
1353,Water,Forest,Built-up,NULL,Non_Wetland,Forest
1354,Water,Forest,Water,NULL,Water,Wetland
1355,Water,Forest,Water,Water,Water,Wetland
1356,Water,Forest,Water,Water,Water,Water
1357,Water,Forest,Forest,NULL,Non_Wetland,Forest
1358,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1359,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1360,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1361,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1362,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1363,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1364,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1365,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1366,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1367,Forest,NULL,Wetland,NULL,Wetland,NULL
1368,Forest,NULL,Wetland,NULL,Wetland,Forest
1369,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1370,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1371,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1372,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1373,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1374,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1375,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1376,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1377,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1378,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1379,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1380,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1381,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1382,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
1383,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1384,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1385,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1386,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1387,Forest,Cropland,Wetland,NULL,Wetland,NULL
1388,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1389,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1390,Forest,Cropland,Wetland,NULL,Wetland,Forest
1391,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1392,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1393,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1394,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1395,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1396,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1397,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1398,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
1399,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1400,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1401,Forest,Wetland,Grassland,NULL,Non_Wetland,NULL
1402,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1403,Forest,Wetland,Grassland,NULL,Non_Wetland,Wetland
1404,Forest,Wetland,Grassland,NULL,Non_Wetland,Forest
1405,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
1406,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1407,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1408,Forest,Wetland,Wetland,NULL,Wetland,NULL
1409,Forest,Wetland,Wetland,NULL,Wetland,Forest
1410,Forest,Wetland,Bareland,NULL,Non_Wetland,NULL
1411,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
1412,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
1413,Forest,Wetland,Built-up,NULL,Non_Wetland,Grassland
1414,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
1415,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1416,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
1417,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1418,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1419,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1420,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1421,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1422,Forest,Built-up,Bareland,NULL,Non_Wetland,NULL
1423,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
1424,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1425,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
1426,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1427,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1428,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1429,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1430,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1431,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1432,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1433,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1434,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1435,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1436,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1437,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1438,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1439,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1440,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1441,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1442,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1443,Forest,Forest,Wetland,NULL,Wetland,NULL
1444,Forest,Forest,Wetland,NULL,Wetland,Wetland
1445,Forest,Forest,Wetland,NULL,Wetland,Forest
1446,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1447,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1448,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1449,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1450,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1451,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1452,Forest,Forest,Forest,NULL,Non_Wetland,Forest
