Value,AFRICA_2024_DynamicWorld_2024_37NHH_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NHH_M_R,AFRICA_2024_GLC_FCS30D_2022_37NHH_M_R,AFRICA_2024_GSW_Yearly_2021_37NHH_M_R,AFRICA_2024_GWL_FCS30D_2022_37NHH_M_R,AFRICA_2024_WorldCover_2021_37NHH_M_R
1273,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1274,Bareland,Water,Water,NULL,Water,Grassland
1275,Bareland,Water,Water,NULL,Water,Cropland
1276,Bareland,Water,Water,NULL,Water,Bareland
1277,Bareland,Water,Water,NULL,Water,Forest
1278,Bareland,Water,Water,Non_Water,Water,Grassland
1279,Bareland,Water,Water,Non_Water,Water,Cropland
1280,Bareland,Water,Water,Non_Water,Water,Wetland
1281,Bareland,Water,Water,Non_Water,Water,Bareland
1282,Bareland,Water,Water,Non_Water,Water,Forest
1283,Bareland,Water,Water,Water,Water,Grassland
1284,Bareland,Water,Water,Water,Water,Cropland
1285,Bareland,Water,Water,Water,Water,Wetland
1286,Bareland,Water,Water,Water,Water,Bareland
1287,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1288,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
1289,Bareland,Water,Forest,NULL,Non_Wetland,Wetland
1290,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1291,Bareland,Water,Forest,Non_Water,Non_Wetland,Cropland
1292,Bareland,Water,Forest,Water,Non_Wetland,Bareland
1293,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1294,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1295,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1296,Bareland,Forest,Grassland,NULL,Non_Wetland,Cropland
1297,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
1298,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1299,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1300,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1301,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Cropland
1302,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Bareland
1303,Bareland,Forest,Grassland,Water,Non_Wetland,Cropland
1304,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1305,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1306,Bareland,Forest,Wetland,NULL,Wetland,Grassland
1307,Bareland,Forest,Wetland,NULL,Wetland,Forest
1308,Bareland,Forest,Wetland,Non_Water,Wetland,Forest
1309,Bareland,Forest,Wetland,Water,Wetland,Cropland
1310,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1311,Bareland,Forest,Water,NULL,Water,Grassland
1312,Bareland,Forest,Water,NULL,Water,Cropland
1313,Bareland,Forest,Water,Water,Water,Forest
1314,Water,NULL,NULL,NULL,Non_Wetland,NULL
1315,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1316,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1317,Water,NULL,NULL,NULL,Non_Wetland,Water
1318,Water,NULL,NULL,NULL,Non_Wetland,Forest
1319,Water,NULL,NULL,Non_Water,Non_Wetland,Forest
1320,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1321,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1322,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1323,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1324,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1325,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1326,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1327,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1328,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1329,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1330,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1331,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1332,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1333,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1334,Water,NULL,Grassland,NULL,Non_Wetland,Water
1335,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1336,Water,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1337,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1338,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1339,Water,NULL,Grassland,Non_Water,Non_Wetland,Forest
1340,Water,NULL,Grassland,Water,Non_Wetland,NULL
1341,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1342,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1343,Water,NULL,Grassland,Water,Non_Wetland,Bareland
1344,Water,NULL,Grassland,Water,Non_Wetland,Water
1345,Water,NULL,Grassland,Water,Non_Wetland,Forest
1346,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1347,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1348,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1349,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1350,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1351,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1352,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1353,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1354,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1355,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1356,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1357,Water,NULL,Cropland,Water,Non_Wetland,NULL
1358,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1359,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1360,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1361,Water,NULL,Cropland,Water,Non_Wetland,Water
1362,Water,NULL,Cropland,Water,Non_Wetland,Forest
1363,Water,NULL,Wetland,NULL,Wetland,NULL
1364,Water,NULL,Wetland,NULL,Wetland,Grassland
1365,Water,NULL,Wetland,NULL,Wetland,Cropland
1366,Water,NULL,Wetland,NULL,Wetland,Wetland
1367,Water,NULL,Wetland,NULL,Wetland,Bareland
1368,Water,NULL,Wetland,NULL,Wetland,Forest
1369,Water,NULL,Wetland,Non_Water,Wetland,Grassland
1370,Water,NULL,Wetland,Non_Water,Wetland,Cropland
1371,Water,NULL,Wetland,Non_Water,Wetland,Bareland
1372,Water,NULL,Wetland,Non_Water,Wetland,Forest
1373,Water,NULL,Wetland,Water,Wetland,Grassland
1374,Water,NULL,Wetland,Water,Wetland,Cropland
1375,Water,NULL,Wetland,Water,Wetland,Bareland
1376,Water,NULL,Wetland,Water,Wetland,Forest
1377,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1378,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1379,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1380,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1381,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1382,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1383,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1384,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1385,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1386,Water,NULL,Bareland,Non_Water,Non_Wetland,Forest
1387,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1388,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1389,Water,NULL,Bareland,Water,Non_Wetland,Forest
1390,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1391,Water,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1392,Water,NULL,Built-up,Water,Non_Wetland,Cropland
1393,Water,NULL,Water,NULL,Water,Grassland
1394,Water,NULL,Water,NULL,Water,Cropland
1395,Water,NULL,Water,NULL,Water,Bareland
1396,Water,NULL,Water,NULL,Water,Forest
1397,Water,NULL,Water,Non_Water,Water,Grassland
1398,Water,NULL,Water,Non_Water,Water,Cropland
1399,Water,NULL,Water,Non_Water,Water,Bareland
1400,Water,NULL,Water,Non_Water,Water,Forest
1401,Water,NULL,Water,Water,Water,Grassland
1402,Water,NULL,Water,Water,Water,Cropland
1403,Water,NULL,Water,Water,Water,Bareland
1404,Water,NULL,Water,Water,Water,Forest
1405,Water,NULL,Forest,NULL,Non_Wetland,NULL
1406,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1407,Water,NULL,Forest,NULL,Non_Wetland,Water
1408,Water,NULL,Forest,NULL,Non_Wetland,Forest
1409,Water,NULL,Forest,Water,Non_Wetland,Grassland
1410,Water,NULL,Forest,Water,Non_Wetland,Bareland
1411,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1412,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest
1413,Water,Cropland,NULL,Water,Non_Wetland,Bareland
1414,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1415,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1416,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1417,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1418,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1419,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
1420,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
1421,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1422,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1423,Water,Cropland,Grassland,NULL,Non_Wetland,Wetland
1424,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1425,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1426,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1427,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1428,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1429,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1430,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
1431,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1432,Water,Cropland,Grassland,Water,Non_Wetland,Wetland
1433,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
1434,Water,Cropland,Grassland,Water,Non_Wetland,Forest
1435,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1436,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1437,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1438,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1439,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1440,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1441,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1442,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1443,Water,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1444,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1445,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1446,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1447,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1448,Water,Cropland,Cropland,Water,Non_Wetland,Wetland
1449,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1450,Water,Cropland,Cropland,Water,Non_Wetland,Forest
1451,Water,Cropland,Wetland,NULL,Wetland,NULL
1452,Water,Cropland,Wetland,NULL,Wetland,Grassland
1453,Water,Cropland,Wetland,NULL,Wetland,Cropland
1454,Water,Cropland,Wetland,NULL,Wetland,Wetland
1455,Water,Cropland,Wetland,NULL,Wetland,Bareland
1456,Water,Cropland,Wetland,NULL,Wetland,Forest
1457,Water,Cropland,Wetland,Non_Water,Wetland,Grassland
1458,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
1459,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1460,Water,Cropland,Wetland,Non_Water,Wetland,Bareland
1461,Water,Cropland,Wetland,Non_Water,Wetland,Forest
1462,Water,Cropland,Wetland,Water,Wetland,Grassland
1463,Water,Cropland,Wetland,Water,Wetland,Cropland
1464,Water,Cropland,Wetland,Water,Wetland,Bareland
1465,Water,Cropland,Wetland,Water,Wetland,Water
1466,Water,Cropland,Wetland,Water,Wetland,Forest
1467,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1468,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1469,Water,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1470,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1471,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1472,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1473,Water,Cropland,Built-up,Water,Non_Wetland,Bareland
1474,Water,Cropland,Water,NULL,Water,Grassland
1475,Water,Cropland,Water,NULL,Water,Cropland
1476,Water,Cropland,Water,NULL,Water,Bareland
1477,Water,Cropland,Water,NULL,Water,Forest
1478,Water,Cropland,Water,Non_Water,Water,Grassland
1479,Water,Cropland,Water,Non_Water,Water,Cropland
1480,Water,Cropland,Water,Non_Water,Water,Wetland
1481,Water,Cropland,Water,Non_Water,Water,Bareland
1482,Water,Cropland,Water,Non_Water,Water,Forest
1483,Water,Cropland,Water,Water,Water,Cropland
1484,Water,Cropland,Water,Water,Water,Bareland
1485,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1486,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1487,Water,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1488,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
1489,Water,Cropland,Forest,Water,Non_Wetland,Forest
1490,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1491,Water,Wetland,Grassland,Water,Non_Wetland,Bareland
1492,Water,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1493,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1494,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1495,Water,Wetland,Wetland,Water,Wetland,Forest
1496,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1497,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1498,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1499,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1500,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1501,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1502,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
1503,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1504,Water,Bareland,Grassland,NULL,Non_Wetland,Forest
1505,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1506,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1507,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1508,Water,Bareland,Grassland,Non_Water,Non_Wetland,Forest
1509,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
1510,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
1511,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
1512,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1513,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1514,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1515,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1516,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1517,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1518,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1519,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1520,Water,Bareland,Cropland,Non_Water,Non_Wetland,Forest
1521,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
1522,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
1523,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1524,Water,Bareland,Wetland,NULL,Wetland,NULL
1525,Water,Bareland,Wetland,NULL,Wetland,Grassland
1526,Water,Bareland,Wetland,NULL,Wetland,Cropland
1527,Water,Bareland,Wetland,NULL,Wetland,Wetland
1528,Water,Bareland,Wetland,NULL,Wetland,Bareland
1529,Water,Bareland,Wetland,NULL,Wetland,Forest
1530,Water,Bareland,Wetland,Non_Water,Wetland,Grassland
1531,Water,Bareland,Wetland,Non_Water,Wetland,Cropland
1532,Water,Bareland,Wetland,Non_Water,Wetland,Wetland
1533,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1534,Water,Bareland,Wetland,Non_Water,Wetland,Forest
1535,Water,Bareland,Wetland,Water,Wetland,Grassland
1536,Water,Bareland,Wetland,Water,Wetland,Cropland
1537,Water,Bareland,Wetland,Water,Wetland,Wetland
1538,Water,Bareland,Wetland,Water,Wetland,Bareland
1539,Water,Bareland,Wetland,Water,Wetland,Forest
1540,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1541,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1542,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
1543,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1544,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1545,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
1546,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
1547,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1548,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1549,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1550,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
1551,Water,Bareland,Water,NULL,Water,Grassland
1552,Water,Bareland,Water,NULL,Water,Cropland
1553,Water,Bareland,Water,NULL,Water,Bareland
1554,Water,Bareland,Water,NULL,Water,Forest
1555,Water,Bareland,Water,Non_Water,Water,Grassland
1556,Water,Bareland,Water,Non_Water,Water,Wetland
1557,Water,Bareland,Water,Non_Water,Water,Bareland
1558,Water,Bareland,Water,Water,Water,Grassland
1559,Water,Bareland,Water,Water,Water,Cropland
1560,Water,Bareland,Water,Water,Water,Wetland
1561,Water,Bareland,Water,Water,Water,Bareland
1562,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1563,Water,Bareland,Forest,NULL,Non_Wetland,Forest
1564,Water,Bareland,Forest,Non_Water,Non_Wetland,Forest
1565,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
1566,Water,Water,NULL,NULL,Non_Wetland,NULL
1567,Water,Water,NULL,NULL,Non_Wetland,Grassland
1568,Water,Water,NULL,NULL,Non_Wetland,Cropland
1569,Water,Water,NULL,NULL,Non_Wetland,Wetland
1570,Water,Water,NULL,NULL,Non_Wetland,Bareland
1571,Water,Water,NULL,NULL,Non_Wetland,Water
1572,Water,Water,NULL,NULL,Non_Wetland,Forest
1573,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1574,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
1575,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1576,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1577,Water,Water,NULL,Water,Non_Wetland,Bareland
1578,Water,Water,NULL,Water,Non_Wetland,Water
1579,Water,Water,NULL,Water,Non_Wetland,Forest
1580,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1581,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1582,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1583,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1584,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1585,Water,Water,Shrubland,NULL,Non_Wetland,Water
1586,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1587,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
1588,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1589,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1590,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1591,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1592,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1593,Water,Water,Shrubland,Water,Non_Wetland,NULL
1594,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1595,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1596,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1597,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1598,Water,Water,Shrubland,Water,Non_Wetland,Forest
1599,Water,Water,Grassland,NULL,Non_Wetland,NULL
1600,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1601,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1602,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1603,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1604,Water,Water,Grassland,NULL,Non_Wetland,Water
1605,Water,Water,Grassland,NULL,Non_Wetland,Forest
1606,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
1607,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1608,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1609,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
1610,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1611,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1612,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1613,Water,Water,Grassland,Water,Non_Wetland,NULL
1614,Water,Water,Grassland,Water,Non_Wetland,Grassland
1615,Water,Water,Grassland,Water,Non_Wetland,Cropland
1616,Water,Water,Grassland,Water,Non_Wetland,Wetland
1617,Water,Water,Grassland,Water,Non_Wetland,Bareland
1618,Water,Water,Grassland,Water,Non_Wetland,Water
1619,Water,Water,Grassland,Water,Non_Wetland,Forest
1620,Water,Water,Cropland,NULL,Non_Wetland,NULL
1621,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1622,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1623,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1624,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1625,Water,Water,Cropland,NULL,Non_Wetland,Water
1626,Water,Water,Cropland,NULL,Non_Wetland,Forest
1627,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
1628,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1629,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1630,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1631,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1632,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1633,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1634,Water,Water,Cropland,Water,Non_Wetland,NULL
1635,Water,Water,Cropland,Water,Non_Wetland,Grassland
1636,Water,Water,Cropland,Water,Non_Wetland,Cropland
1637,Water,Water,Cropland,Water,Non_Wetland,Wetland
1638,Water,Water,Cropland,Water,Non_Wetland,Bareland
1639,Water,Water,Cropland,Water,Non_Wetland,Water
1640,Water,Water,Cropland,Water,Non_Wetland,Forest
1641,Water,Water,Wetland,NULL,Wetland,NULL
1642,Water,Water,Wetland,NULL,Wetland,Grassland
1643,Water,Water,Wetland,NULL,Wetland,Cropland
1644,Water,Water,Wetland,NULL,Wetland,Wetland
1645,Water,Water,Wetland,NULL,Wetland,Bareland
1646,Water,Water,Wetland,NULL,Wetland,Water
1647,Water,Water,Wetland,NULL,Wetland,Forest
1648,Water,Water,Wetland,Non_Water,Wetland,Grassland
1649,Water,Water,Wetland,Non_Water,Wetland,Cropland
1650,Water,Water,Wetland,Non_Water,Wetland,Wetland
1651,Water,Water,Wetland,Non_Water,Wetland,Bareland
1652,Water,Water,Wetland,Non_Water,Wetland,Water
1653,Water,Water,Wetland,Non_Water,Wetland,Forest
1654,Water,Water,Wetland,Water,Wetland,NULL
1655,Water,Water,Wetland,Water,Wetland,Grassland
1656,Water,Water,Wetland,Water,Wetland,Cropland
1657,Water,Water,Wetland,Water,Wetland,Wetland
1658,Water,Water,Wetland,Water,Wetland,Bareland
1659,Water,Water,Wetland,Water,Wetland,Water
1660,Water,Water,Wetland,Water,Wetland,Forest
1661,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1662,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1663,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1664,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1665,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1666,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Cropland
1667,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1668,Water,Water,Bareland,NULL,Non_Wetland,NULL
1669,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1670,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1671,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1672,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1673,Water,Water,Bareland,NULL,Non_Wetland,Water
1674,Water,Water,Bareland,NULL,Non_Wetland,Forest
1675,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
1676,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1677,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1678,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1679,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1680,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1681,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1682,Water,Water,Bareland,Water,Non_Wetland,NULL
1683,Water,Water,Bareland,Water,Non_Wetland,Grassland
1684,Water,Water,Bareland,Water,Non_Wetland,Cropland
1685,Water,Water,Bareland,Water,Non_Wetland,Wetland
1686,Water,Water,Bareland,Water,Non_Wetland,Bareland
1687,Water,Water,Bareland,Water,Non_Wetland,Water
1688,Water,Water,Bareland,Water,Non_Wetland,Forest
1689,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1690,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1691,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1692,Water,Water,Built-up,NULL,Non_Wetland,Water
1693,Water,Water,Built-up,NULL,Non_Wetland,Forest
1694,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1695,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1696,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1697,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1698,Water,Water,Built-up,Water,Non_Wetland,Grassland
1699,Water,Water,Built-up,Water,Non_Wetland,Bareland
1700,Water,Water,Built-up,Water,Non_Wetland,Water
1701,Water,Water,Built-up,Water,Non_Wetland,Forest
1702,Water,Water,Water,NULL,Water,NULL
1703,Water,Water,Water,NULL,Water,Grassland
1704,Water,Water,Water,NULL,Water,Cropland
1705,Water,Water,Water,NULL,Water,Wetland
1706,Water,Water,Water,NULL,Water,Bareland
1707,Water,Water,Water,NULL,Water,Water
1708,Water,Water,Water,NULL,Water,Forest
1709,Water,Water,Water,Non_Water,Water,Grassland
1710,Water,Water,Water,Non_Water,Water,Cropland
1711,Water,Water,Water,Non_Water,Water,Wetland
1712,Water,Water,Water,Non_Water,Water,Bareland
1713,Water,Water,Water,Non_Water,Water,Water
1714,Water,Water,Water,Non_Water,Water,Forest
1715,Water,Water,Water,Water,Water,Grassland
1716,Water,Water,Water,Water,Water,Cropland
1717,Water,Water,Water,Water,Water,Wetland
1718,Water,Water,Water,Water,Water,Bareland
1719,Water,Water,Water,Water,Water,Water
1720,Water,Water,Water,Water,Water,Forest
1721,Water,Water,Forest,NULL,Non_Wetland,NULL
1722,Water,Water,Forest,NULL,Non_Wetland,Grassland
