Value,AFRICA_2024_DynamicWorld_2024_37PCL_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCL_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCL_M_R,AFRICA_2024_GSW_Yearly_2021_37PCL_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCL_M_R,AFRICA_2024_WorldCover_2021_37PCL_M_R
1255,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1256,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1257,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1258,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1259,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1260,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1261,Bareland,NULL,Forest,Non_Water,Non_Wetland,NULL
1262,Bareland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1263,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland
1264,Bareland,NULL,Forest,Water,Non_Wetland,Cropland
1265,Bareland,NULL,Forest,Water,Non_Wetland,Water
1266,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1267,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1268,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1269,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland
1270,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1271,Bareland,Cropland,NULL,NULL,Non_Wetland,Built-up
1272,Bareland,Cropland,NULL,NULL,Non_Wetland,Forest
1273,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1274,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1275,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1276,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1277,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1278,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1279,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1280,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1281,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1282,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1283,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1284,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1285,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1286,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1287,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1288,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1289,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1290,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1291,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1292,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1293,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1294,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1295,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1296,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1297,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1298,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1299,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1300,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1301,Bareland,Cropland,Bareland,NULL,Non_Wetland,Forest
1302,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1303,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1304,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1305,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1306,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1307,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1308,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1309,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1310,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1311,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1312,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland
1313,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1314,Bareland,Cropland,Forest,NULL,Non_Wetland,Built-up
1315,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1316,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland
1317,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1318,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Bareland
1319,Bareland,Bareland,NULL,Water,Non_Wetland,Bareland
1320,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1321,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1322,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1323,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1324,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Forest
1325,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1326,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1327,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1328,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1329,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1330,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1331,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1332,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1333,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1334,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water
1335,Bareland,Bareland,Grassland,Water,Non_Wetland,Grassland
1336,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
1337,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1338,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1339,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
1340,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1341,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1342,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1343,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1344,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1345,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1346,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1347,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1348,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1349,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1350,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland
1351,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1352,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1353,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1354,Bareland,Bareland,Wetland,Water,Wetland,Water
1355,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1356,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1357,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1358,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1359,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1360,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1361,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1362,Bareland,Bareland,Bareland,NULL,Non_Wetland,Forest
1363,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1364,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1365,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1366,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1367,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1368,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1369,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1370,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1371,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1372,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1373,Bareland,Bareland,Built-up,NULL,Non_Wetland,Forest
1374,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
1375,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1376,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1377,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1378,Bareland,Bareland,Water,Non_Water,Water,Cropland
1379,Bareland,Bareland,Water,Non_Water,Water,Bareland
1380,Bareland,Bareland,Water,Non_Water,Water,Water
1381,Bareland,Bareland,Water,Water,Water,Cropland
1382,Bareland,Bareland,Water,Water,Water,Bareland
1383,Bareland,Bareland,Water,Water,Water,Water
1384,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
1385,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1386,Bareland,Bareland,Forest,NULL,Non_Wetland,Cropland
1387,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1388,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1389,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1390,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1391,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1392,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1393,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1394,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1395,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1396,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1397,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1398,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1399,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1400,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1401,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1402,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1403,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1404,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1405,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1406,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1407,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1408,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1409,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1410,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1411,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1412,Bareland,Water,NULL,NULL,Non_Wetland,NULL
1413,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1414,Bareland,Water,NULL,NULL,Non_Wetland,Cropland
1415,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1416,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1417,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1418,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1419,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1420,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1421,Bareland,Water,Shrubland,NULL,Non_Wetland,Built-up
1422,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1423,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1424,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1425,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1426,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1427,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1428,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1429,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1430,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1431,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1432,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1433,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1434,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1435,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1436,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1437,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1438,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
1439,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1440,Bareland,Water,Grassland,Water,Non_Wetland,Water
1441,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1442,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1443,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1444,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1445,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1446,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1447,Bareland,Water,Cropland,Non_Water,Non_Wetland,NULL
1448,Bareland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1449,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1450,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1451,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1452,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1453,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1454,Bareland,Water,Cropland,Water,Non_Wetland,Water
1455,Bareland,Water,Wetland,NULL,Wetland,Cropland
1456,Bareland,Water,Wetland,NULL,Wetland,Bareland
1457,Bareland,Water,Wetland,NULL,Wetland,Water
1458,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1459,Bareland,Water,Wetland,Non_Water,Wetland,Water
1460,Bareland,Water,Wetland,Water,Wetland,Cropland
1461,Bareland,Water,Wetland,Water,Wetland,Bareland
1462,Bareland,Water,Wetland,Water,Wetland,Water
1463,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1464,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1465,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1466,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1467,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1468,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1469,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1470,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1471,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1472,Bareland,Water,Bareland,NULL,Non_Wetland,Built-up
1473,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1474,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1475,Bareland,Water,Bareland,Non_Water,Non_Wetland,NULL
1476,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1477,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
1478,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1479,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1480,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1481,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1482,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1483,Bareland,Water,Bareland,Water,Non_Wetland,Water
1484,Bareland,Water,Built-up,NULL,Non_Wetland,NULL
1485,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1486,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
1487,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1488,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1489,Bareland,Water,Built-up,NULL,Non_Wetland,Forest
1490,Bareland,Water,Built-up,Non_Water,Non_Wetland,NULL
1491,Bareland,Water,Built-up,Non_Water,Non_Wetland,Grassland
1492,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1493,Bareland,Water,Built-up,Water,Non_Wetland,Cropland
1494,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1495,Bareland,Water,Built-up,Water,Non_Wetland,Water
1496,Bareland,Water,Water,NULL,Water,Cropland
1497,Bareland,Water,Water,NULL,Water,Bareland
1498,Bareland,Water,Water,Non_Water,Water,Bareland
1499,Bareland,Water,Water,Non_Water,Water,Water
1500,Bareland,Water,Water,Water,Water,Bareland
1501,Bareland,Water,Water,Water,Water,Water
1502,Bareland,Water,Forest,NULL,Non_Wetland,NULL
1503,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1504,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
1505,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1506,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1507,Bareland,Water,Forest,Non_Water,Non_Wetland,Bareland
1508,Bareland,Water,Forest,Non_Water,Non_Wetland,Forest
1509,Bareland,Water,Forest,Water,Non_Wetland,Grassland
1510,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
1511,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
1512,Bareland,Forest,NULL,NULL,Non_Wetland,Bareland
1513,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1514,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1515,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1516,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1517,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1518,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1519,Bareland,Forest,Grassland,NULL,Non_Wetland,NULL
1520,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1521,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1522,Bareland,Forest,Grassland,Water,Non_Wetland,Bareland
1523,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1524,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1525,Bareland,Forest,Cropland,NULL,Non_Wetland,Cropland
1526,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1527,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1528,Bareland,Forest,Bareland,NULL,Non_Wetland,NULL
1529,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1530,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1531,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1532,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
1533,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1534,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1535,Bareland,Forest,Forest,NULL,Non_Wetland,Cropland
1536,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1537,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1538,Water,NULL,NULL,NULL,Non_Wetland,NULL
1539,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1540,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1541,Water,NULL,NULL,NULL,Non_Wetland,Wetland
1542,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1543,Water,NULL,NULL,NULL,Non_Wetland,Water
1544,Water,NULL,NULL,NULL,Non_Wetland,Forest
1545,Water,NULL,NULL,Non_Water,Non_Wetland,Wetland
1546,Water,NULL,NULL,Water,Non_Wetland,Cropland
1547,Water,NULL,NULL,Water,Non_Wetland,Wetland
1548,Water,NULL,NULL,Water,Non_Wetland,Forest
1549,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1550,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1551,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1552,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1553,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1554,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1555,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1556,Water,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1557,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1558,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1559,Water,NULL,Shrubland,Water,Non_Wetland,NULL
1560,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1561,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1562,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1563,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1564,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1565,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1566,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1567,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1568,Water,NULL,Grassland,Non_Water,Non_Wetland,NULL
1569,Water,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1570,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1571,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1572,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1573,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1574,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1575,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1576,Water,NULL,Cropland,NULL,Non_Wetland,Water
1577,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1578,Water,NULL,Cropland,Non_Water,Non_Wetland,NULL
1579,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1580,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1581,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1582,Water,NULL,Cropland,Non_Water,Non_Wetland,Water
1583,Water,NULL,Cropland,Non_Water,Non_Wetland,Forest
1584,Water,NULL,Cropland,Water,Non_Wetland,NULL
1585,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1586,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1587,Water,NULL,Cropland,Water,Non_Wetland,Water
1588,Water,NULL,Wetland,NULL,Wetland,Cropland
1589,Water,NULL,Wetland,NULL,Wetland,Wetland
1590,Water,NULL,Wetland,NULL,Wetland,Forest
1591,Water,NULL,Wetland,Non_Water,Wetland,Cropland
1592,Water,NULL,Wetland,Non_Water,Wetland,Wetland
1593,Water,NULL,Wetland,Water,Wetland,Cropland
1594,Water,NULL,Wetland,Water,Wetland,Wetland
1595,Water,NULL,Wetland,Water,Wetland,Water
1596,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1597,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1598,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1599,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1600,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1601,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1602,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1603,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1604,Water,NULL,Bareland,NULL,Non_Wetland,Wetland
1605,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1606,Water,NULL,Bareland,NULL,Non_Wetland,Water
1607,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1608,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1609,Water,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1610,Water,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1611,Water,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1612,Water,NULL,Bareland,Non_Water,Non_Wetland,Water
1613,Water,NULL,Bareland,Water,Non_Wetland,Grassland
1614,Water,NULL,Bareland,Water,Non_Wetland,Cropland
1615,Water,NULL,Bareland,Water,Non_Wetland,Wetland
1616,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1617,Water,NULL,Bareland,Water,Non_Wetland,Water
1618,Water,NULL,Built-up,NULL,Non_Wetland,NULL
1619,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1620,Water,NULL,Built-up,NULL,Non_Wetland,Cropland
1621,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1622,Water,NULL,Built-up,NULL,Non_Wetland,Water
1623,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1624,Water,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1625,Water,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1626,Water,NULL,Built-up,Water,Non_Wetland,Wetland
1627,Water,NULL,Built-up,Water,Non_Wetland,Bareland
1628,Water,NULL,Built-up,Water,Non_Wetland,Forest
1629,Water,NULL,Water,NULL,Water,Grassland
1630,Water,NULL,Water,NULL,Water,Cropland
1631,Water,NULL,Water,NULL,Water,Wetland
1632,Water,NULL,Water,NULL,Water,Bareland
1633,Water,NULL,Water,NULL,Water,Forest
1634,Water,NULL,Water,Water,Water,Wetland
1635,Water,NULL,Forest,NULL,Non_Wetland,NULL
1636,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1637,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1638,Water,NULL,Forest,NULL,Non_Wetland,Wetland
1639,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1640,Water,NULL,Forest,NULL,Non_Wetland,Water
1641,Water,NULL,Forest,NULL,Non_Wetland,Forest
1642,Water,NULL,Forest,Non_Water,Non_Wetland,Cropland
1643,Water,NULL,Forest,Non_Water,Non_Wetland,Wetland
1644,Water,NULL,Forest,Water,Non_Wetland,Grassland
1645,Water,NULL,Forest,Water,Non_Wetland,Cropland
1646,Water,NULL,Forest,Water,Non_Wetland,Wetland
1647,Water,NULL,Forest,Water,Non_Wetland,Water
1648,Water,NULL,Forest,Water,Non_Wetland,Forest
1649,Water,Cropland,NULL,NULL,Non_Wetland,NULL
1650,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1651,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1652,Water,Cropland,NULL,NULL,Non_Wetland,Wetland
1653,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1654,Water,Cropland,NULL,NULL,Non_Wetland,Water
1655,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1656,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1657,Water,Cropland,NULL,Water,Non_Wetland,Wetland
1658,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1659,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1660,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1661,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1662,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1663,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1664,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1665,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1666,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
1667,Water,Cropland,Shrubland,Water,Non_Wetland,Wetland
1668,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
1669,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1670,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1671,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1672,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
