Value,AFRICA_2024_DynamicWorld_2024_37NGE_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NGE_M_R,AFRICA_2024_GLC_FCS30D_2022_37NGE_M_R,AFRICA_2024_GSW_Yearly_2021_37NGE_M_R,AFRICA_2024_GWL_FCS30D_2022_37NGE_M_R,AFRICA_2024_WorldCover_2021_37NGE_M_R
1282,Water,NULL,Water,Non_Water,Water,Grassland
1283,Water,NULL,Water,Non_Water,Water,Forest
1284,Water,NULL,Water,Water,Water,Grassland
1285,Water,NULL,Water,Water,Water,Cropland
1286,Water,NULL,Water,Water,Water,Wetland
1287,Water,NULL,Water,Water,Water,Bareland
1288,Water,NULL,Water,Water,Water,Water
1289,Water,NULL,Water,Water,Water,Forest
1290,Water,NULL,Forest,NULL,Non_Wetland,NULL
1291,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1292,Water,NULL,Forest,NULL,Non_Wetland,Forest
1293,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1294,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1295,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1296,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1297,Water,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1298,Water,Cropland,NULL,Non_Water,Non_Wetland,Bareland
1299,Water,Cropland,NULL,Non_Water,Non_Wetland,Forest
1300,Water,Cropland,NULL,Water,Non_Wetland,Grassland
1301,Water,Cropland,NULL,Water,Non_Wetland,Forest
1302,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1303,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1304,Water,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1305,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1306,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1307,Water,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1308,Water,Cropland,Shrubland,Water,Non_Wetland,Grassland
1309,Water,Cropland,Shrubland,Water,Non_Wetland,Cropland
1310,Water,Cropland,Shrubland,Water,Non_Wetland,Bareland
1311,Water,Cropland,Shrubland,Water,Non_Wetland,Forest
1312,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
1313,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1314,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1315,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1316,Water,Cropland,Grassland,NULL,Non_Wetland,Forest
1317,Water,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1318,Water,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1319,Water,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1320,Water,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1321,Water,Cropland,Grassland,Water,Non_Wetland,Grassland
1322,Water,Cropland,Grassland,Water,Non_Wetland,Cropland
1323,Water,Cropland,Grassland,Water,Non_Wetland,Bareland
1324,Water,Cropland,Grassland,Water,Non_Wetland,Forest
1325,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1326,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1327,Water,Cropland,Cropland,NULL,Non_Wetland,Wetland
1328,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1329,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1330,Water,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1331,Water,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1332,Water,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1333,Water,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1334,Water,Cropland,Cropland,Water,Non_Wetland,Grassland
1335,Water,Cropland,Cropland,Water,Non_Wetland,Cropland
1336,Water,Cropland,Cropland,Water,Non_Wetland,Bareland
1337,Water,Cropland,Cropland,Water,Non_Wetland,Forest
1338,Water,Cropland,Wetland,NULL,Wetland,NULL
1339,Water,Cropland,Wetland,NULL,Wetland,Cropland
1340,Water,Cropland,Wetland,NULL,Wetland,Forest
1341,Water,Cropland,Wetland,Non_Water,Wetland,NULL
1342,Water,Cropland,Wetland,Non_Water,Wetland,Cropland
1343,Water,Cropland,Wetland,Water,Wetland,Grassland
1344,Water,Cropland,Wetland,Water,Wetland,Bareland
1345,Water,Cropland,Wetland,Water,Wetland,Water
1346,Water,Cropland,Wetland,Water,Wetland,Forest
1347,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1348,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1349,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1350,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1351,Water,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1352,Water,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1353,Water,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1354,Water,Cropland,Bareland,Water,Non_Wetland,Bareland
1355,Water,Cropland,Bareland,Water,Non_Wetland,Forest
1356,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1357,Water,Cropland,Built-up,NULL,Non_Wetland,Forest
1358,Water,Cropland,Built-up,Water,Non_Wetland,Forest
1359,Water,Cropland,Water,NULL,Water,Grassland
1360,Water,Cropland,Water,NULL,Water,Bareland
1361,Water,Cropland,Water,NULL,Water,Forest
1362,Water,Cropland,Water,Non_Water,Water,Grassland
1363,Water,Cropland,Water,Non_Water,Water,Bareland
1364,Water,Cropland,Water,Non_Water,Water,Forest
1365,Water,Cropland,Water,Water,Water,Grassland
1366,Water,Cropland,Water,Water,Water,Bareland
1367,Water,Cropland,Water,Water,Water,Forest
1368,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1369,Water,Cropland,Forest,Non_Water,Non_Wetland,Forest
1370,Water,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1371,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1372,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1373,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
1374,Water,Wetland,Wetland,Water,Wetland,Grassland
1375,Water,Wetland,Wetland,Water,Wetland,Wetland
1376,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
1377,Water,Wetland,Water,NULL,Water,Grassland
1378,Water,Wetland,Water,Non_Water,Water,Grassland
1379,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1380,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1381,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1382,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1383,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1384,Water,Bareland,Cropland,Water,Non_Wetland,Wetland
1385,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1386,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1387,Water,Bareland,Wetland,Water,Wetland,Wetland
1388,Water,Bareland,Wetland,Water,Wetland,Bareland
1389,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1390,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1391,Water,Bareland,Water,NULL,Water,Bareland
1392,Water,Bareland,Water,Non_Water,Water,Bareland
1393,Water,Bareland,Water,Water,Water,Bareland
1394,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1395,Water,Water,NULL,NULL,Non_Wetland,NULL
1396,Water,Water,NULL,NULL,Non_Wetland,Grassland
1397,Water,Water,NULL,NULL,Non_Wetland,Cropland
1398,Water,Water,NULL,NULL,Non_Wetland,Wetland
1399,Water,Water,NULL,NULL,Non_Wetland,Bareland
1400,Water,Water,NULL,NULL,Non_Wetland,Water
1401,Water,Water,NULL,NULL,Non_Wetland,Forest
1402,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1403,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1404,Water,Water,NULL,Non_Water,Non_Wetland,Water
1405,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1406,Water,Water,NULL,Water,Non_Wetland,Grassland
1407,Water,Water,NULL,Water,Non_Wetland,Cropland
1408,Water,Water,NULL,Water,Non_Wetland,Wetland
1409,Water,Water,NULL,Water,Non_Wetland,Bareland
1410,Water,Water,NULL,Water,Non_Wetland,Water
1411,Water,Water,NULL,Water,Non_Wetland,Forest
1412,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1413,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1414,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1415,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1416,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1417,Water,Water,Shrubland,NULL,Non_Wetland,Water
1418,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1419,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1420,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1421,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1422,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1423,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1424,Water,Water,Shrubland,Water,Non_Wetland,NULL
1425,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1426,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1427,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1428,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1429,Water,Water,Shrubland,Water,Non_Wetland,Water
1430,Water,Water,Shrubland,Water,Non_Wetland,Forest
1431,Water,Water,Grassland,NULL,Non_Wetland,NULL
1432,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1433,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1434,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1435,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1436,Water,Water,Grassland,NULL,Non_Wetland,Water
1437,Water,Water,Grassland,NULL,Non_Wetland,Forest
1438,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
1439,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1440,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1441,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1442,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1443,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1444,Water,Water,Grassland,Water,Non_Wetland,NULL
1445,Water,Water,Grassland,Water,Non_Wetland,Grassland
1446,Water,Water,Grassland,Water,Non_Wetland,Cropland
1447,Water,Water,Grassland,Water,Non_Wetland,Wetland
1448,Water,Water,Grassland,Water,Non_Wetland,Bareland
1449,Water,Water,Grassland,Water,Non_Wetland,Water
1450,Water,Water,Grassland,Water,Non_Wetland,Forest
1451,Water,Water,Cropland,NULL,Non_Wetland,NULL
1452,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1453,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1454,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1455,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1456,Water,Water,Cropland,NULL,Non_Wetland,Water
1457,Water,Water,Cropland,NULL,Non_Wetland,Forest
1458,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
1459,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1460,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1461,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1462,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1463,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1464,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1465,Water,Water,Cropland,Water,Non_Wetland,NULL
1466,Water,Water,Cropland,Water,Non_Wetland,Grassland
1467,Water,Water,Cropland,Water,Non_Wetland,Cropland
1468,Water,Water,Cropland,Water,Non_Wetland,Wetland
1469,Water,Water,Cropland,Water,Non_Wetland,Bareland
1470,Water,Water,Cropland,Water,Non_Wetland,Water
1471,Water,Water,Cropland,Water,Non_Wetland,Forest
1472,Water,Water,Wetland,NULL,Wetland,NULL
1473,Water,Water,Wetland,NULL,Wetland,Grassland
1474,Water,Water,Wetland,NULL,Wetland,Cropland
1475,Water,Water,Wetland,NULL,Wetland,Wetland
1476,Water,Water,Wetland,NULL,Wetland,Bareland
1477,Water,Water,Wetland,NULL,Wetland,Water
1478,Water,Water,Wetland,NULL,Wetland,Forest
1479,Water,Water,Wetland,Non_Water,Wetland,Grassland
1480,Water,Water,Wetland,Non_Water,Wetland,Cropland
1481,Water,Water,Wetland,Non_Water,Wetland,Wetland
1482,Water,Water,Wetland,Non_Water,Wetland,Bareland
1483,Water,Water,Wetland,Non_Water,Wetland,Water
1484,Water,Water,Wetland,Non_Water,Wetland,Forest
1485,Water,Water,Wetland,Water,Wetland,NULL
1486,Water,Water,Wetland,Water,Wetland,Grassland
1487,Water,Water,Wetland,Water,Wetland,Cropland
1488,Water,Water,Wetland,Water,Wetland,Wetland
1489,Water,Water,Wetland,Water,Wetland,Bareland
1490,Water,Water,Wetland,Water,Wetland,Water
1491,Water,Water,Wetland,Water,Wetland,Forest
1492,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1493,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1494,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1495,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1496,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
1497,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1498,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1499,Water,Water,Bareland,NULL,Non_Wetland,NULL
1500,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1501,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1502,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1503,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1504,Water,Water,Bareland,NULL,Non_Wetland,Water
1505,Water,Water,Bareland,NULL,Non_Wetland,Forest
1506,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
1507,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1508,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1509,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1510,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1511,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1512,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1513,Water,Water,Bareland,Water,Non_Wetland,NULL
1514,Water,Water,Bareland,Water,Non_Wetland,Grassland
1515,Water,Water,Bareland,Water,Non_Wetland,Cropland
1516,Water,Water,Bareland,Water,Non_Wetland,Wetland
1517,Water,Water,Bareland,Water,Non_Wetland,Bareland
1518,Water,Water,Bareland,Water,Non_Wetland,Water
1519,Water,Water,Bareland,Water,Non_Wetland,Forest
1520,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1521,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1522,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1523,Water,Water,Built-up,NULL,Non_Wetland,Water
1524,Water,Water,Built-up,NULL,Non_Wetland,Forest
1525,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
1526,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1527,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1528,Water,Water,Built-up,Water,Non_Wetland,NULL
1529,Water,Water,Built-up,Water,Non_Wetland,Grassland
1530,Water,Water,Built-up,Water,Non_Wetland,Cropland
1531,Water,Water,Built-up,Water,Non_Wetland,Bareland
1532,Water,Water,Built-up,Water,Non_Wetland,Water
1533,Water,Water,Built-up,Water,Non_Wetland,Forest
1534,Water,Water,Water,NULL,Water,NULL
1535,Water,Water,Water,NULL,Water,Grassland
1536,Water,Water,Water,NULL,Water,Cropland
1537,Water,Water,Water,NULL,Water,Wetland
1538,Water,Water,Water,NULL,Water,Bareland
1539,Water,Water,Water,NULL,Water,Water
1540,Water,Water,Water,NULL,Water,Forest
1541,Water,Water,Water,Non_Water,Water,Grassland
1542,Water,Water,Water,Non_Water,Water,Cropland
1543,Water,Water,Water,Non_Water,Water,Wetland
1544,Water,Water,Water,Non_Water,Water,Bareland
1545,Water,Water,Water,Non_Water,Water,Water
1546,Water,Water,Water,Non_Water,Water,Forest
1547,Water,Water,Water,Water,Water,NULL
1548,Water,Water,Water,Water,Water,Grassland
1549,Water,Water,Water,Water,Water,Cropland
1550,Water,Water,Water,Water,Water,Wetland
1551,Water,Water,Water,Water,Water,Bareland
1552,Water,Water,Water,Water,Water,Water
1553,Water,Water,Water,Water,Water,Forest
1554,Water,Water,Forest,NULL,Non_Wetland,NULL
1555,Water,Water,Forest,NULL,Non_Wetland,Grassland
1556,Water,Water,Forest,NULL,Non_Wetland,Cropland
1557,Water,Water,Forest,NULL,Non_Wetland,Bareland
1558,Water,Water,Forest,NULL,Non_Wetland,Water
1559,Water,Water,Forest,NULL,Non_Wetland,Forest
1560,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1561,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1562,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1563,Water,Water,Forest,Water,Non_Wetland,NULL
1564,Water,Water,Forest,Water,Non_Wetland,Grassland
1565,Water,Water,Forest,Water,Non_Wetland,Bareland
1566,Water,Water,Forest,Water,Non_Wetland,Water
1567,Water,Water,Forest,Water,Non_Wetland,Forest
1568,Water,Forest,NULL,NULL,Non_Wetland,Forest
1569,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1570,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1571,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1572,Water,Forest,Cropland,Water,Non_Wetland,Forest
1573,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1574,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1575,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1576,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1577,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
1578,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1579,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1580,Forest,NULL,NULL,Water,Non_Wetland,Forest
1581,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1582,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1583,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1584,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1585,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1586,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1587,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1588,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1589,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1590,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1591,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1592,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1593,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1594,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1595,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1596,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1597,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1598,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1599,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1600,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1601,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1602,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1603,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1604,Forest,NULL,Grassland,Water,Non_Wetland,NULL
1605,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1606,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
1607,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1608,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1609,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1610,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1611,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1612,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1613,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1614,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1615,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1616,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1617,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1618,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1619,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1620,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1621,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1622,Forest,NULL,Wetland,NULL,Wetland,Grassland
1623,Forest,NULL,Wetland,NULL,Wetland,Forest
1624,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
1625,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1626,Forest,NULL,Wetland,Water,Wetland,NULL
1627,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1628,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1629,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1630,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1631,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1632,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
1633,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1634,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1635,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1636,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1637,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1638,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1639,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1640,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1641,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1642,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1643,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
1644,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1645,Forest,NULL,Water,NULL,Water,NULL
1646,Forest,NULL,Water,NULL,Water,Grassland
1647,Forest,NULL,Water,NULL,Water,Forest
1648,Forest,NULL,Water,Water,Water,Bareland
1649,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1650,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1651,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1652,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1653,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1654,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1655,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1656,Forest,NULL,Forest,Water,Non_Wetland,Forest
1657,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1658,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1659,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1660,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
1661,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1662,Forest,Cropland,NULL,Non_Water,Non_Wetland,NULL
1663,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1664,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
1665,Forest,Cropland,NULL,Water,Non_Wetland,Grassland
1666,Forest,Cropland,NULL,Water,Non_Wetland,Forest
1667,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1668,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1669,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1670,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1671,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1672,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1673,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1674,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1675,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1676,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
1677,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
1678,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
1679,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1680,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1681,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1682,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1683,Forest,Cropland,Grassland,Non_Water,Non_Wetland,NULL
1684,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1685,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1686,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1687,Forest,Cropland,Grassland,Water,Non_Wetland,NULL
1688,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
1689,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
1690,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
1691,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1692,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1693,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1694,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1695,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1696,Forest,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1697,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1698,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1699,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1700,Forest,Cropland,Cropland,Water,Non_Wetland,NULL
1701,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
1702,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
1703,Forest,Cropland,Wetland,NULL,Wetland,NULL
1704,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1705,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1706,Forest,Cropland,Wetland,NULL,Wetland,Forest
1707,Forest,Cropland,Wetland,Non_Water,Wetland,NULL
1708,Forest,Cropland,Wetland,Water,Wetland,NULL
1709,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1710,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1711,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1712,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1713,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
1714,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1715,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
1716,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1717,Forest,Cropland,Built-up,Non_Water,Non_Wetland,Forest
1718,Forest,Cropland,Water,NULL,Water,NULL
1719,Forest,Cropland,Water,NULL,Water,Bareland
1720,Forest,Cropland,Water,NULL,Water,Forest
1721,Forest,Cropland,Water,Non_Water,Water,Forest
1722,Forest,Cropland,Water,Water,Water,Forest
1723,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1724,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1725,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
