Value,AFRICA_2024_DynamicWorld_2024_36PVA_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36PVA_M_R,AFRICA_2024_GLC_FCS30D_2022_36PVA_M_R,AFRICA_2024_GSW_Yearly_2021_36PVA_M_R,AFRICA_2024_GWL_FCS30D_2022_36PVA_M_R,AFRICA_2024_WorldCover_2021_36PVA_M_R
1242,Wetland,NULL,Wetland,Water,Wetland,Grassland
1243,Wetland,NULL,Wetland,Water,Wetland,Cropland
1244,Wetland,NULL,Wetland,Water,Wetland,Wetland
1245,Wetland,NULL,Wetland,Water,Wetland,Water
1246,Wetland,NULL,Wetland,Water,Wetland,Forest
1247,Wetland,NULL,Bareland,NULL,Non_Wetland,Cropland
1248,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1249,Wetland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1250,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1251,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1252,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1253,Wetland,NULL,Bareland,Water,Non_Wetland,Cropland
1254,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
1255,Wetland,NULL,Built-up,NULL,Non_Wetland,Cropland
1256,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1257,Wetland,NULL,Built-up,NULL,Non_Wetland,Built-up
1258,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest
1259,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1260,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1261,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1262,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Forest
1263,Wetland,NULL,Water,Water,Water,Water
1264,Wetland,NULL,Forest,NULL,Non_Wetland,NULL
1265,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1266,Wetland,NULL,Forest,NULL,Non_Wetland,Cropland
1267,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1268,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1269,Wetland,NULL,Forest,Non_Water,Non_Wetland,NULL
1270,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1271,Wetland,NULL,Forest,Non_Water,Non_Wetland,Cropland
1272,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1273,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest
1274,Wetland,NULL,Forest,Water,Non_Wetland,Cropland
1275,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1276,Wetland,Cropland,NULL,NULL,Non_Wetland,NULL
1277,Wetland,Cropland,NULL,NULL,Non_Wetland,Grassland
1278,Wetland,Cropland,NULL,NULL,Non_Wetland,Cropland
1279,Wetland,Cropland,NULL,NULL,Non_Wetland,Wetland
1280,Wetland,Cropland,NULL,NULL,Non_Wetland,Forest
1281,Wetland,Cropland,NULL,Non_Water,Non_Wetland,NULL
1282,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1283,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1284,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1285,Wetland,Cropland,NULL,Non_Water,Non_Wetland,Forest
1286,Wetland,Cropland,NULL,Water,Non_Wetland,Cropland
1287,Wetland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1288,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1289,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1290,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1291,Wetland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1292,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,NULL
1293,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1294,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1295,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1296,Wetland,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1297,Wetland,Cropland,Shrubland,Water,Non_Wetland,Grassland
1298,Wetland,Cropland,Shrubland,Water,Non_Wetland,Cropland
1299,Wetland,Cropland,Shrubland,Water,Non_Wetland,Wetland
1300,Wetland,Cropland,Shrubland,Water,Non_Wetland,Bareland
1301,Wetland,Cropland,Grassland,NULL,Non_Wetland,NULL
1302,Wetland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1303,Wetland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1304,Wetland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1305,Wetland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1306,Wetland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1307,Wetland,Cropland,Grassland,NULL,Non_Wetland,Forest
1308,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,NULL
1309,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1310,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1311,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1312,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1313,Wetland,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1314,Wetland,Cropland,Grassland,Water,Non_Wetland,Grassland
1315,Wetland,Cropland,Grassland,Water,Non_Wetland,Cropland
1316,Wetland,Cropland,Grassland,Water,Non_Wetland,Wetland
1317,Wetland,Cropland,Grassland,Water,Non_Wetland,Bareland
1318,Wetland,Cropland,Grassland,Water,Non_Wetland,Water
1319,Wetland,Cropland,Cropland,NULL,Non_Wetland,NULL
1320,Wetland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1321,Wetland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1322,Wetland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1323,Wetland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1324,Wetland,Cropland,Cropland,NULL,Non_Wetland,Forest
1325,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,NULL
1326,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1327,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1328,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1329,Wetland,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1330,Wetland,Cropland,Cropland,Water,Non_Wetland,Grassland
1331,Wetland,Cropland,Cropland,Water,Non_Wetland,Cropland
1332,Wetland,Cropland,Cropland,Water,Non_Wetland,Wetland
1333,Wetland,Cropland,Cropland,Water,Non_Wetland,Bareland
1334,Wetland,Cropland,Cropland,Water,Non_Wetland,Water
1335,Wetland,Cropland,Cropland,Water,Non_Wetland,Forest
1336,Wetland,Cropland,Wetland,NULL,Wetland,NULL
1337,Wetland,Cropland,Wetland,NULL,Wetland,Grassland
1338,Wetland,Cropland,Wetland,NULL,Wetland,Cropland
1339,Wetland,Cropland,Wetland,NULL,Wetland,Wetland
1340,Wetland,Cropland,Wetland,NULL,Wetland,Forest
1341,Wetland,Cropland,Wetland,Non_Water,Wetland,NULL
1342,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland
1343,Wetland,Cropland,Wetland,Non_Water,Wetland,Cropland
1344,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland
1345,Wetland,Cropland,Wetland,Non_Water,Wetland,Forest
1346,Wetland,Cropland,Wetland,Water,Wetland,Grassland
1347,Wetland,Cropland,Wetland,Water,Wetland,Cropland
1348,Wetland,Cropland,Wetland,Water,Wetland,Wetland
1349,Wetland,Cropland,Wetland,Water,Wetland,Water
1350,Wetland,Cropland,Wetland,Water,Wetland,Forest
1351,Wetland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1352,Wetland,Cropland,Bareland,Water,Non_Wetland,Cropland
1353,Wetland,Cropland,Bareland,Water,Non_Wetland,Wetland
1354,Wetland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1355,Wetland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1356,Wetland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1357,Wetland,Cropland,Built-up,NULL,Non_Wetland,Forest
1358,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1359,Wetland,Cropland,Built-up,Non_Water,Non_Wetland,Forest
1360,Wetland,Cropland,Water,Water,Water,Cropland
1361,Wetland,Cropland,Water,Water,Water,Wetland
1362,Wetland,Cropland,Water,Water,Water,Water
1363,Wetland,Cropland,Forest,NULL,Non_Wetland,NULL
1364,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland
1365,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland
1366,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland
1367,Wetland,Cropland,Forest,NULL,Non_Wetland,Forest
1368,Wetland,Cropland,Forest,Non_Water,Non_Wetland,NULL
1369,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1370,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1371,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1372,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Forest
1373,Wetland,Cropland,Forest,Water,Non_Wetland,Cropland
1374,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL
1375,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
1376,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland
1377,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1378,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest
1379,Wetland,Wetland,NULL,Non_Water,Non_Wetland,NULL
1380,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Grassland
1381,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Cropland
1382,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1383,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest
1384,Wetland,Wetland,NULL,Water,Non_Wetland,Grassland
1385,Wetland,Wetland,NULL,Water,Non_Wetland,Cropland
1386,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
1387,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
1388,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1389,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1390,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1391,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1392,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1393,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1394,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
1395,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1396,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1397,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1398,Wetland,Wetland,Shrubland,Water,Non_Wetland,Cropland
1399,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1400,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest
1401,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL
1402,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1403,Wetland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1404,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1405,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1406,Wetland,Wetland,Grassland,NULL,Non_Wetland,Built-up
1407,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1408,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest
1409,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1410,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1411,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1412,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1413,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1414,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Built-up
1415,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1416,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Forest
1417,Wetland,Wetland,Grassland,Water,Non_Wetland,Grassland
1418,Wetland,Wetland,Grassland,Water,Non_Wetland,Cropland
1419,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1420,Wetland,Wetland,Grassland,Water,Non_Wetland,Bareland
1421,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1422,Wetland,Wetland,Grassland,Water,Non_Wetland,Forest
1423,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
1424,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1425,Wetland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1426,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1427,Wetland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1428,Wetland,Wetland,Cropland,NULL,Non_Wetland,Built-up
1429,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
1430,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
1431,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1432,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1433,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1434,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
1435,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Built-up
1436,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1437,Wetland,Wetland,Cropland,Water,Non_Wetland,Grassland
1438,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
1439,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
1440,Wetland,Wetland,Cropland,Water,Non_Wetland,Bareland
1441,Wetland,Wetland,Cropland,Water,Non_Wetland,Water
1442,Wetland,Wetland,Cropland,Water,Non_Wetland,Forest
1443,Wetland,Wetland,Wetland,NULL,Wetland,NULL
1444,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1445,Wetland,Wetland,Wetland,NULL,Wetland,Cropland
1446,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1447,Wetland,Wetland,Wetland,NULL,Wetland,Water
1448,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1449,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL
1450,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1451,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland
1452,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1453,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1454,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1455,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
1456,Wetland,Wetland,Wetland,Water,Wetland,NULL
1457,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1458,Wetland,Wetland,Wetland,Water,Wetland,Cropland
1459,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1460,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1461,Wetland,Wetland,Wetland,Water,Wetland,Water
1462,Wetland,Wetland,Wetland,Water,Wetland,Forest
1463,Wetland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1464,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1465,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1466,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1467,Wetland,Wetland,Bareland,Water,Non_Wetland,Cropland
1468,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1469,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1470,Wetland,Wetland,Built-up,NULL,Non_Wetland,Cropland
1471,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1472,Wetland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1473,Wetland,Wetland,Built-up,NULL,Non_Wetland,Forest
1474,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1475,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
1476,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
1477,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Forest
1478,Wetland,Wetland,Built-up,Water,Non_Wetland,Grassland
1479,Wetland,Wetland,Built-up,Water,Non_Wetland,Cropland
1480,Wetland,Wetland,Water,NULL,Water,Wetland
1481,Wetland,Wetland,Water,Non_Water,Water,Grassland
1482,Wetland,Wetland,Water,Non_Water,Water,Cropland
1483,Wetland,Wetland,Water,Non_Water,Water,Wetland
1484,Wetland,Wetland,Water,Non_Water,Water,Forest
1485,Wetland,Wetland,Water,Water,Water,Grassland
1486,Wetland,Wetland,Water,Water,Water,Cropland
1487,Wetland,Wetland,Water,Water,Water,Wetland
1488,Wetland,Wetland,Water,Water,Water,Water
1489,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
1490,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1491,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland
1492,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1493,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1494,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL
1495,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1496,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
1497,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1498,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
1499,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1500,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland
1501,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1502,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1503,Wetland,Wetland,Forest,Water,Non_Wetland,Forest
1504,Wetland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1505,Wetland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1506,Wetland,Bareland,Grassland,NULL,Non_Wetland,Forest
1507,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1508,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1509,Wetland,Bareland,Grassland,Water,Non_Wetland,Cropland
1510,Wetland,Bareland,Wetland,Non_Water,Wetland,Wetland
1511,Wetland,Bareland,Wetland,Water,Wetland,Cropland
1512,Wetland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1513,Wetland,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
1514,Wetland,Built-up,NULL,NULL,Non_Wetland,Grassland
1515,Wetland,Built-up,NULL,NULL,Non_Wetland,Forest
1516,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1517,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1518,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1519,Wetland,Built-up,Shrubland,Non_Water,Non_Wetland,Cropland
1520,Wetland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1521,Wetland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1522,Wetland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1523,Wetland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1524,Wetland,Built-up,Grassland,NULL,Non_Wetland,Forest
1525,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,Grassland
1526,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,Cropland
1527,Wetland,Built-up,Grassland,Non_Water,Non_Wetland,Forest
1528,Wetland,Built-up,Grassland,Water,Non_Wetland,Cropland
1529,Wetland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1530,Wetland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1531,Wetland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1532,Wetland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1533,Wetland,Built-up,Cropland,NULL,Non_Wetland,Forest
1534,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Grassland
1535,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Cropland
1536,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Built-up
1537,Wetland,Built-up,Cropland,Non_Water,Non_Wetland,Forest
1538,Wetland,Built-up,Cropland,Water,Non_Wetland,Cropland
1539,Wetland,Built-up,Wetland,NULL,Wetland,Cropland
1540,Wetland,Built-up,Wetland,NULL,Wetland,Forest
1541,Wetland,Built-up,Wetland,Non_Water,Wetland,Cropland
1542,Wetland,Built-up,Wetland,Water,Wetland,Cropland
1543,Wetland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1544,Wetland,Built-up,Built-up,NULL,Non_Wetland,Cropland
1545,Wetland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1546,Wetland,Built-up,Built-up,NULL,Non_Wetland,Forest
1547,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Grassland
1548,Wetland,Built-up,Built-up,Non_Water,Non_Wetland,Cropland
1549,Wetland,Water,NULL,Non_Water,Non_Wetland,Cropland
1550,Wetland,Water,NULL,Water,Non_Wetland,Wetland
1551,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1552,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1553,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1554,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1555,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1556,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1557,Wetland,Water,Shrubland,Water,Non_Wetland,Cropland
1558,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1559,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1560,Wetland,Water,Grassland,NULL,Non_Wetland,Cropland
1561,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1562,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland
1563,Wetland,Water,Grassland,NULL,Non_Wetland,Water
1564,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
1565,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1566,Wetland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1567,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1568,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water
1569,Wetland,Water,Grassland,Non_Water,Non_Wetland,Forest
1570,Wetland,Water,Grassland,Water,Non_Wetland,Grassland
1571,Wetland,Water,Grassland,Water,Non_Wetland,Cropland
1572,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1573,Wetland,Water,Grassland,Water,Non_Wetland,Water
1574,Wetland,Water,Grassland,Water,Non_Wetland,Forest
1575,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
1576,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
1577,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1578,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
1579,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland
1580,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1581,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1582,Wetland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1583,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1584,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1585,Wetland,Water,Cropland,Non_Water,Non_Wetland,Water
1586,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest
1587,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
1588,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
1589,Wetland,Water,Cropland,Water,Non_Wetland,Bareland
1590,Wetland,Water,Cropland,Water,Non_Wetland,Water
1591,Wetland,Water,Cropland,Water,Non_Wetland,Forest
1592,Wetland,Water,Wetland,NULL,Wetland,Cropland
1593,Wetland,Water,Wetland,NULL,Wetland,Wetland
1594,Wetland,Water,Wetland,NULL,Wetland,Forest
1595,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1596,Wetland,Water,Wetland,Non_Water,Wetland,Cropland
1597,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1598,Wetland,Water,Wetland,Non_Water,Wetland,Water
1599,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1600,Wetland,Water,Wetland,Water,Wetland,Grassland
1601,Wetland,Water,Wetland,Water,Wetland,Cropland
1602,Wetland,Water,Wetland,Water,Wetland,Wetland
1603,Wetland,Water,Wetland,Water,Wetland,Water
1604,Wetland,Water,Wetland,Water,Wetland,Forest
1605,Wetland,Water,Bareland,Non_Water,Non_Wetland,Cropland
1606,Wetland,Water,Bareland,Water,Non_Wetland,Cropland
1607,Wetland,Water,Built-up,Non_Water,Non_Wetland,Grassland
1608,Wetland,Water,Water,Non_Water,Water,Wetland
1609,Wetland,Water,Water,Water,Water,Wetland
1610,Wetland,Water,Water,Water,Water,Water
1611,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1612,Wetland,Water,Forest,Non_Water,Non_Wetland,Cropland
1613,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1614,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland
1615,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1616,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1617,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1618,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1619,Wetland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1620,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1621,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1622,Wetland,Forest,Shrubland,Water,Non_Wetland,Cropland
1623,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1624,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL
1625,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland
1626,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1627,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Cropland
1628,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1629,Wetland,Forest,Grassland,Water,Non_Wetland,Cropland
1630,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
1631,Wetland,Forest,Cropland,NULL,Non_Wetland,Cropland
1632,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
1633,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1634,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1635,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1636,Wetland,Forest,Cropland,Water,Non_Wetland,Cropland
1637,Wetland,Forest,Wetland,NULL,Wetland,Grassland
1638,Wetland,Forest,Wetland,NULL,Wetland,Cropland
1639,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland
1640,Wetland,Forest,Wetland,Water,Wetland,Cropland
1641,Wetland,Forest,Wetland,Water,Wetland,Wetland
1642,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
1643,Wetland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1644,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest
1645,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1646,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1647,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1648,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1649,Bareland,NULL,NULL,Non_Water,Non_Wetland,Grassland
1650,Bareland,NULL,NULL,Non_Water,Non_Wetland,Cropland
