Value,AFRICA_2024_DynamicWorld_2024_37PFM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PFM_M_R,AFRICA_2024_GLC_FCS30D_2022_37PFM_M_R,AFRICA_2024_GSW_Yearly_2021_37PFM_M_R,AFRICA_2024_GWL_FCS30D_2022_37PFM_M_R,AFRICA_2024_WorldCover_2021_37PFM_M_R
1251,Wetland,Cropland,Cropland,Water,Non_Wetland,Wetland
1252,Wetland,Cropland,Wetland,NULL,Wetland,NULL
1253,Wetland,Cropland,Wetland,NULL,Wetland,Grassland
1254,Wetland,Cropland,Wetland,NULL,Wetland,Cropland
1255,Wetland,Cropland,Wetland,NULL,Wetland,Wetland
1256,Wetland,Cropland,Wetland,NULL,Wetland,Bareland
1257,Wetland,Cropland,Wetland,Non_Water,Wetland,Grassland
1258,Wetland,Cropland,Wetland,Non_Water,Wetland,Cropland
1259,Wetland,Cropland,Wetland,Non_Water,Wetland,Wetland
1260,Wetland,Cropland,Wetland,Water,Wetland,Cropland
1261,Wetland,Cropland,Wetland,Water,Wetland,Wetland
1262,Wetland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1263,Wetland,Cropland,Bareland,NULL,Non_Wetland,NULL
1264,Wetland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1265,Wetland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1266,Wetland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1267,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1268,Wetland,Cropland,Bareland,Non_Water,Non_Wetland,Wetland
1269,Wetland,Cropland,Bareland,Water,Non_Wetland,Cropland
1270,Wetland,Cropland,Bareland,Water,Non_Wetland,Wetland
1271,Wetland,Cropland,Water,NULL,Water,Wetland
1272,Wetland,Cropland,Water,Non_Water,Water,Wetland
1273,Wetland,Cropland,Water,Water,Water,Wetland
1274,Wetland,Cropland,Forest,NULL,Non_Wetland,Grassland
1275,Wetland,Cropland,Forest,NULL,Non_Wetland,Cropland
1276,Wetland,Cropland,Forest,NULL,Non_Wetland,Wetland
1277,Wetland,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1278,Wetland,Cropland,Forest,Water,Non_Wetland,Cropland
1279,Wetland,Wetland,NULL,NULL,Non_Wetland,NULL
1280,Wetland,Wetland,NULL,NULL,Non_Wetland,Cropland
1281,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1282,Wetland,Wetland,NULL,NULL,Non_Wetland,Bareland
1283,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1284,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
1285,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
1286,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1287,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1288,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1289,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1290,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1291,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1292,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1293,Wetland,Wetland,Grassland,NULL,Non_Wetland,NULL
1294,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1295,Wetland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1296,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1297,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1298,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest
1299,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1300,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1301,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1302,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1303,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1304,Wetland,Wetland,Grassland,Water,Non_Wetland,NULL
1305,Wetland,Wetland,Grassland,Water,Non_Wetland,Cropland
1306,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1307,Wetland,Wetland,Grassland,Water,Non_Wetland,Bareland
1308,Wetland,Wetland,Grassland,Water,Non_Wetland,Water
1309,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
1310,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1311,Wetland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1312,Wetland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1313,Wetland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1314,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,NULL
1315,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1316,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1317,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1318,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
1319,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Water
1320,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
1321,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
1322,Wetland,Wetland,Cropland,Water,Non_Wetland,Water
1323,Wetland,Wetland,Wetland,NULL,Wetland,NULL
1324,Wetland,Wetland,Wetland,NULL,Wetland,Cropland
1325,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1326,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1327,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL
1328,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1329,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland
1330,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1331,Wetland,Wetland,Wetland,Water,Wetland,NULL
1332,Wetland,Wetland,Wetland,Water,Wetland,Cropland
1333,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1334,Wetland,Wetland,Wetland,Water,Wetland,Water
1335,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1336,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1337,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1338,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL
1339,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1340,Wetland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1341,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1342,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1343,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1344,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1345,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1346,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1347,Wetland,Wetland,Bareland,Water,Non_Wetland,NULL
1348,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1349,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
1350,Wetland,Wetland,Built-up,NULL,Non_Wetland,NULL
1351,Wetland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1352,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1353,Wetland,Wetland,Water,NULL,Water,Wetland
1354,Wetland,Wetland,Water,NULL,Water,Water
1355,Wetland,Wetland,Water,Non_Water,Water,Wetland
1356,Wetland,Wetland,Water,Water,Water,Wetland
1357,Wetland,Wetland,Water,Water,Water,Water
1358,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
1359,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1360,Wetland,Wetland,Forest,NULL,Non_Wetland,Cropland
1361,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1362,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL
1363,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1364,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1365,Wetland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1366,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1367,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1368,Wetland,Bareland,Cropland,Water,Non_Wetland,Wetland
1369,Wetland,Bareland,Wetland,NULL,Wetland,Wetland
1370,Wetland,Bareland,Wetland,Water,Wetland,Wetland
1371,Wetland,Bareland,Wetland,Water,Wetland,Water
1372,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1373,Wetland,Bareland,Water,NULL,Water,Wetland
1374,Wetland,Water,NULL,NULL,Non_Wetland,NULL
1375,Wetland,Water,NULL,NULL,Non_Wetland,Wetland
1376,Wetland,Water,NULL,NULL,Non_Wetland,Bareland
1377,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1378,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1379,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1380,Wetland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1381,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1382,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
1383,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1384,Wetland,Water,Cropland,NULL,Non_Wetland,Wetland
1385,Wetland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1386,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1387,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
1388,Wetland,Water,Wetland,NULL,Wetland,NULL
1389,Wetland,Water,Wetland,NULL,Wetland,Wetland
1390,Wetland,Water,Wetland,Non_Water,Wetland,NULL
1391,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1392,Wetland,Water,Wetland,Water,Wetland,Wetland
1393,Wetland,Water,Wetland,Water,Wetland,Water
1394,Wetland,Water,Bareland,NULL,Non_Wetland,NULL
1395,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1396,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1397,Wetland,Water,Water,NULL,Water,Wetland
1398,Wetland,Water,Water,Water,Water,Wetland
1399,Wetland,Water,Water,Water,Water,Water
1400,Wetland,Water,Forest,NULL,Non_Wetland,Cropland
1401,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1402,Wetland,Water,Forest,Water,Non_Wetland,Cropland
1403,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
1404,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
1405,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1406,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1407,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL
1408,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
1409,Wetland,Forest,Grassland,NULL,Non_Wetland,Cropland
1410,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1411,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1412,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
1413,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
1414,Wetland,Forest,Cropland,NULL,Non_Wetland,Cropland
1415,Wetland,Forest,Cropland,NULL,Non_Wetland,Wetland
1416,Wetland,Forest,Cropland,Non_Water,Non_Wetland,NULL
1417,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1418,Wetland,Forest,Wetland,NULL,Wetland,NULL
1419,Wetland,Forest,Wetland,NULL,Wetland,Cropland
1420,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1421,Wetland,Forest,Wetland,NULL,Wetland,Forest
1422,Wetland,Forest,Wetland,Non_Water,Wetland,NULL
1423,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1424,Wetland,Forest,Wetland,Water,Wetland,NULL
1425,Wetland,Forest,Wetland,Water,Wetland,Wetland
1426,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1427,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL
1428,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1429,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1430,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
1431,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
1432,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL
1433,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland
1434,Wetland,Forest,Built-up,NULL,Non_Wetland,Forest
1435,Wetland,Forest,Water,NULL,Water,Wetland
1436,Wetland,Forest,Water,Water,Water,Wetland
1437,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
1438,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1439,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1440,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1441,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1442,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1443,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1444,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland
1445,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1446,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1447,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1448,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1449,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1450,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1451,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1452,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1453,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1454,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1455,Bareland,NULL,Shrubland,Water,Non_Wetland,Cropland
1456,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1457,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1458,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1459,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1460,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1461,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1462,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1463,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1464,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1465,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1466,Bareland,NULL,Grassland,Non_Water,Non_Wetland,NULL
1467,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1468,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1469,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1470,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1471,Bareland,NULL,Grassland,Water,Non_Wetland,NULL
1472,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1473,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1474,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1475,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1476,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1477,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1478,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1479,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1480,Bareland,NULL,Cropland,NULL,Non_Wetland,Wetland
1481,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1482,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1483,Bareland,NULL,Cropland,Non_Water,Non_Wetland,NULL
1484,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1485,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1486,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Wetland
1487,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1488,Bareland,NULL,Cropland,Water,Non_Wetland,Grassland
1489,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1490,Bareland,NULL,Cropland,Water,Non_Wetland,Wetland
1491,Bareland,NULL,Cropland,Water,Non_Wetland,Bareland
1492,Bareland,NULL,Cropland,Water,Non_Wetland,Water
1493,Bareland,NULL,Wetland,NULL,Wetland,NULL
1494,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1495,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1496,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1497,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1498,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1499,Bareland,NULL,Wetland,Water,Wetland,Wetland
1500,Bareland,NULL,Wetland,Water,Wetland,Bareland
1501,Bareland,NULL,Wetland,Water,Wetland,Water
1502,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1503,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1504,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1505,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1506,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1507,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1508,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1509,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1510,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1511,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1512,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1513,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1514,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1515,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1516,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1517,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1518,Bareland,NULL,Bareland,Non_Water,Non_Wetland,NULL
1519,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1520,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1521,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1522,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1523,Bareland,NULL,Bareland,Water,Non_Wetland,NULL
1524,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1525,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1526,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1527,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1528,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1529,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1530,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1531,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1532,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1533,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1534,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1535,Bareland,NULL,Built-up,Non_Water,Non_Wetland,NULL
1536,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1537,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1538,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1539,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1540,Bareland,NULL,Built-up,Water,Non_Wetland,Cropland
1541,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland
1542,Bareland,NULL,Water,Water,Water,Wetland
1543,Bareland,NULL,Water,Water,Water,Bareland
1544,Bareland,NULL,Water,Water,Water,Water
1545,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1546,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1547,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1548,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1549,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1550,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1551,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1552,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1553,Bareland,Cropland,NULL,NULL,Non_Wetland,Wetland
1554,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1555,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1556,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1557,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1558,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1559,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1560,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1561,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1562,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1563,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1564,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1565,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1566,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1567,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1568,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1569,Bareland,Cropland,Cropland,NULL,Non_Wetland,Wetland
1570,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1571,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1572,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
1573,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1574,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1575,Bareland,Cropland,Wetland,NULL,Wetland,NULL
1576,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1577,Bareland,Cropland,Wetland,NULL,Wetland,Wetland
1578,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1579,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1580,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1581,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1582,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1583,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1584,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1585,Bareland,Cropland,Bareland,NULL,Non_Wetland,Wetland
1586,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1587,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1588,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1589,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1590,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Bareland
1591,Bareland,Cropland,Built-up,NULL,Non_Wetland,NULL
1592,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1593,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1594,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1595,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1596,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1597,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1598,Bareland,Cropland,Forest,NULL,Non_Wetland,Wetland
1599,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1600,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1601,Bareland,Wetland,Grassland,NULL,Non_Wetland,NULL
1602,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1603,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1604,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1605,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1606,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
1607,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1608,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
1609,Bareland,Wetland,Cropland,NULL,Non_Wetland,NULL
1610,Bareland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1611,Bareland,Wetland,Cropland,NULL,Non_Wetland,Wetland
1612,Bareland,Wetland,Cropland,NULL,Non_Wetland,Bareland
1613,Bareland,Wetland,Cropland,Non_Water,Non_Wetland,Bareland
1614,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1615,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1616,Bareland,Wetland,Wetland,Water,Wetland,Water
1617,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1618,Bareland,Wetland,Bareland,NULL,Non_Wetland,NULL
1619,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1620,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1621,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1622,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1623,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
1624,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1625,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1626,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1627,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1628,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1629,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Wetland
1630,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1631,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Built-up
1632,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
1633,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1634,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1635,Bareland,Bareland,Grassland,NULL,Non_Wetland,NULL
1636,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1637,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1638,Bareland,Bareland,Grassland,NULL,Non_Wetland,Wetland
1639,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1640,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1641,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1642,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1643,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1644,Bareland,Bareland,Grassland,Water,Non_Wetland,Wetland
1645,Bareland,Bareland,Grassland,Water,Non_Wetland,Bareland
1646,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1647,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
1648,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1649,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1650,Bareland,Bareland,Cropland,NULL,Non_Wetland,Wetland
1651,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1652,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1653,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1654,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1655,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
