Value,AFRICA_2024_DynamicWorld_2024_37PGN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PGN_M_R,AFRICA_2024_GLC_FCS30D_2022_37PGN_M_R,AFRICA_2024_GSW_Yearly_2021_37PGN_M_R,AFRICA_2024_GWL_FCS30D_2022_37PGN_M_R,AFRICA_2024_WorldCover_2021_37PGN_M_R
2591,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2592,Water,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2593,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2594,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2595,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2596,Water,Wetland,Bareland,Water,Non_Wetland,NULL
2597,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
2598,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
2599,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2600,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2601,Water,Wetland,Bareland,Water,Non_Wetland,Water
2602,Water,Wetland,Built-up,NULL,Non_Wetland,NULL
2603,Water,Wetland,Built-up,NULL,Non_Wetland,Cropland
2604,Water,Wetland,Built-up,NULL,Non_Wetland,Wetland
2605,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland
2606,Water,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
2607,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2608,Water,Wetland,Built-up,Water,Non_Wetland,NULL
2609,Water,Wetland,Built-up,Water,Non_Wetland,Wetland
2610,Water,Wetland,Built-up,Water,Non_Wetland,Bareland
2611,Water,Wetland,Built-up,Water,Non_Wetland,Water
2612,Water,Wetland,Water,NULL,Water,NULL
2613,Water,Wetland,Water,NULL,Water,Wetland
2614,Water,Wetland,Water,NULL,Water,Bareland
2615,Water,Wetland,Water,NULL,Water,Water
2616,Water,Wetland,Water,Non_Water,Water,Wetland
2617,Water,Wetland,Water,Non_Water,Water,Bareland
2618,Water,Wetland,Water,Water,Water,NULL
2619,Water,Wetland,Water,Water,Water,Wetland
2620,Water,Wetland,Water,Water,Water,Bareland
2621,Water,Wetland,Water,Water,Water,Water
2622,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2623,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2624,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2625,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2626,Water,Bareland,NULL,NULL,Non_Wetland,Wetland
2627,Water,Bareland,Shrubland,NULL,Non_Wetland,NULL
2628,Water,Bareland,Shrubland,NULL,Non_Wetland,Cropland
2629,Water,Bareland,Shrubland,NULL,Non_Wetland,Wetland
2630,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2631,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2632,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Grassland
2633,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
2634,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Wetland
2635,Water,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
2636,Water,Bareland,Shrubland,Water,Non_Wetland,NULL
2637,Water,Bareland,Shrubland,Water,Non_Wetland,Cropland
2638,Water,Bareland,Shrubland,Water,Non_Wetland,Wetland
2639,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2640,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
2641,Water,Bareland,Grassland,NULL,Non_Wetland,Cropland
2642,Water,Bareland,Grassland,NULL,Non_Wetland,Wetland
2643,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2644,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2645,Water,Bareland,Grassland,Non_Water,Non_Wetland,NULL
2646,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2647,Water,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
2648,Water,Bareland,Grassland,Non_Water,Non_Wetland,Wetland
2649,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2650,Water,Bareland,Grassland,Water,Non_Wetland,NULL
2651,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
2652,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
2653,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
2654,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
2655,Water,Bareland,Grassland,Water,Non_Wetland,Water
2656,Water,Bareland,Cropland,NULL,Non_Wetland,NULL
2657,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
2658,Water,Bareland,Cropland,NULL,Non_Wetland,Wetland
2659,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2660,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2661,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
2662,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
2663,Water,Bareland,Cropland,Non_Water,Non_Wetland,Wetland
2664,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2665,Water,Bareland,Cropland,Water,Non_Wetland,Grassland
2666,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
2667,Water,Bareland,Cropland,Water,Non_Wetland,Wetland
2668,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2669,Water,Bareland,Wetland,NULL,Wetland,NULL
2670,Water,Bareland,Wetland,NULL,Wetland,Wetland
2671,Water,Bareland,Wetland,NULL,Wetland,Bareland
2672,Water,Bareland,Wetland,NULL,Wetland,Water
2673,Water,Bareland,Wetland,Non_Water,Wetland,Wetland
2674,Water,Bareland,Wetland,Water,Wetland,NULL
2675,Water,Bareland,Wetland,Water,Wetland,Wetland
2676,Water,Bareland,Wetland,Water,Wetland,Bareland
2677,Water,Bareland,Wetland,Water,Wetland,Water
2678,Water,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
2679,Water,Bareland,Bareland,NULL,Non_Wetland,NULL
2680,Water,Bareland,Bareland,NULL,Non_Wetland,Cropland
2681,Water,Bareland,Bareland,NULL,Non_Wetland,Wetland
2682,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2683,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2684,Water,Bareland,Bareland,Non_Water,Non_Wetland,NULL
2685,Water,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
2686,Water,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
2687,Water,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
2688,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2689,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2690,Water,Bareland,Bareland,Water,Non_Wetland,NULL
2691,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2692,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
2693,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
2694,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2695,Water,Bareland,Bareland,Water,Non_Wetland,Water
2696,Water,Bareland,Bareland,Water,Non_Wetland,Forest
2697,Water,Bareland,Built-up,NULL,Non_Wetland,NULL
2698,Water,Bareland,Built-up,NULL,Non_Wetland,Cropland
2699,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
2700,Water,Bareland,Built-up,NULL,Non_Wetland,Water
2701,Water,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
2702,Water,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
2703,Water,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
2704,Water,Bareland,Built-up,Water,Non_Wetland,NULL
2705,Water,Bareland,Built-up,Water,Non_Wetland,Grassland
2706,Water,Bareland,Built-up,Water,Non_Wetland,Cropland
2707,Water,Bareland,Built-up,Water,Non_Wetland,Wetland
2708,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
2709,Water,Bareland,Built-up,Water,Non_Wetland,Water
2710,Water,Bareland,Water,NULL,Water,NULL
2711,Water,Bareland,Water,NULL,Water,Wetland
2712,Water,Bareland,Water,NULL,Water,Bareland
2713,Water,Bareland,Water,NULL,Water,Water
2714,Water,Bareland,Water,Non_Water,Water,NULL
2715,Water,Bareland,Water,Non_Water,Water,Cropland
2716,Water,Bareland,Water,Non_Water,Water,Wetland
2717,Water,Bareland,Water,Water,Water,NULL
2718,Water,Bareland,Water,Water,Water,Cropland
2719,Water,Bareland,Water,Water,Water,Wetland
2720,Water,Bareland,Water,Water,Water,Bareland
2721,Water,Bareland,Water,Water,Water,Water
2722,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
2723,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2724,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
2725,Water,Built-up,Grassland,NULL,Non_Wetland,Wetland
2726,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2727,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL
2728,Water,Built-up,Grassland,Non_Water,Non_Wetland,Bareland
2729,Water,Built-up,Grassland,Water,Non_Wetland,NULL
2730,Water,Built-up,Grassland,Water,Non_Wetland,Wetland
2731,Water,Built-up,Grassland,Water,Non_Wetland,Bareland
2732,Water,Built-up,Cropland,NULL,Non_Wetland,NULL
2733,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland
2734,Water,Built-up,Cropland,Non_Water,Non_Wetland,Wetland
2735,Water,Built-up,Bareland,NULL,Non_Wetland,NULL
2736,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2737,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL
2738,Water,Built-up,Bareland,Non_Water,Non_Wetland,Wetland
2739,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2740,Water,Built-up,Bareland,Water,Non_Wetland,NULL
2741,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2742,Water,Built-up,Built-up,NULL,Non_Wetland,NULL
2743,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2744,Water,Built-up,Built-up,Non_Water,Non_Wetland,Wetland
2745,Water,Built-up,Built-up,Non_Water,Non_Wetland,Bareland
2746,Water,Built-up,Built-up,Water,Non_Wetland,NULL
2747,Water,Built-up,Built-up,Water,Non_Wetland,Wetland
2748,Water,Water,NULL,NULL,Non_Wetland,NULL
2749,Water,Water,NULL,NULL,Non_Wetland,Cropland
2750,Water,Water,NULL,NULL,Non_Wetland,Wetland
2751,Water,Water,NULL,Non_Water,Non_Wetland,NULL
2752,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
2753,Water,Water,NULL,Water,Non_Wetland,NULL
2754,Water,Water,NULL,Water,Non_Wetland,Wetland
2755,Water,Water,Shrubland,NULL,Non_Wetland,NULL
2756,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
2757,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
2758,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
2759,Water,Water,Shrubland,NULL,Non_Wetland,Water
2760,Water,Water,Shrubland,NULL,Non_Wetland,Forest
2761,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
2762,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
2763,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
2764,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
2765,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2766,Water,Water,Shrubland,Water,Non_Wetland,NULL
2767,Water,Water,Shrubland,Water,Non_Wetland,Grassland
2768,Water,Water,Shrubland,Water,Non_Wetland,Cropland
2769,Water,Water,Shrubland,Water,Non_Wetland,Wetland
2770,Water,Water,Shrubland,Water,Non_Wetland,Bareland
2771,Water,Water,Shrubland,Water,Non_Wetland,Water
2772,Water,Water,Grassland,NULL,Non_Wetland,NULL
2773,Water,Water,Grassland,NULL,Non_Wetland,Grassland
2774,Water,Water,Grassland,NULL,Non_Wetland,Cropland
2775,Water,Water,Grassland,NULL,Non_Wetland,Wetland
2776,Water,Water,Grassland,NULL,Non_Wetland,Bareland
2777,Water,Water,Grassland,NULL,Non_Wetland,Water
2778,Water,Water,Grassland,NULL,Non_Wetland,Forest
2779,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
2780,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
2781,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
2782,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
2783,Water,Water,Grassland,Non_Water,Non_Wetland,Water
2784,Water,Water,Grassland,Water,Non_Wetland,NULL
2785,Water,Water,Grassland,Water,Non_Wetland,Cropland
2786,Water,Water,Grassland,Water,Non_Wetland,Wetland
2787,Water,Water,Grassland,Water,Non_Wetland,Bareland
2788,Water,Water,Grassland,Water,Non_Wetland,Water
2789,Water,Water,Grassland,Water,Non_Wetland,Forest
2790,Water,Water,Cropland,NULL,Non_Wetland,NULL
2791,Water,Water,Cropland,NULL,Non_Wetland,Grassland
2792,Water,Water,Cropland,NULL,Non_Wetland,Cropland
2793,Water,Water,Cropland,NULL,Non_Wetland,Wetland
2794,Water,Water,Cropland,NULL,Non_Wetland,Bareland
2795,Water,Water,Cropland,NULL,Non_Wetland,Water
2796,Water,Water,Cropland,NULL,Non_Wetland,Forest
2797,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
2798,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
2799,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
2800,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
2801,Water,Water,Cropland,Non_Water,Non_Wetland,Water
2802,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
2803,Water,Water,Cropland,Water,Non_Wetland,NULL
2804,Water,Water,Cropland,Water,Non_Wetland,Cropland
2805,Water,Water,Cropland,Water,Non_Wetland,Wetland
2806,Water,Water,Cropland,Water,Non_Wetland,Bareland
2807,Water,Water,Cropland,Water,Non_Wetland,Water
2808,Water,Water,Wetland,NULL,Wetland,NULL
2809,Water,Water,Wetland,NULL,Wetland,Cropland
2810,Water,Water,Wetland,NULL,Wetland,Wetland
2811,Water,Water,Wetland,NULL,Wetland,Bareland
2812,Water,Water,Wetland,NULL,Wetland,Water
2813,Water,Water,Wetland,NULL,Wetland,Forest
2814,Water,Water,Wetland,Non_Water,Wetland,NULL
2815,Water,Water,Wetland,Non_Water,Wetland,Cropland
2816,Water,Water,Wetland,Non_Water,Wetland,Wetland
2817,Water,Water,Wetland,Non_Water,Wetland,Bareland
2818,Water,Water,Wetland,Non_Water,Wetland,Water
2819,Water,Water,Wetland,Non_Water,Wetland,Forest
2820,Water,Water,Wetland,Water,Wetland,NULL
2821,Water,Water,Wetland,Water,Wetland,Grassland
2822,Water,Water,Wetland,Water,Wetland,Cropland
2823,Water,Water,Wetland,Water,Wetland,Wetland
2824,Water,Water,Wetland,Water,Wetland,Bareland
2825,Water,Water,Wetland,Water,Wetland,Water
2826,Water,Water,Wetland,Water,Wetland,Forest
2827,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2828,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2829,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2830,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2831,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
2832,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2833,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2834,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2835,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2836,Water,Water,Bareland,NULL,Non_Wetland,NULL
2837,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2838,Water,Water,Bareland,NULL,Non_Wetland,Cropland
2839,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2840,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2841,Water,Water,Bareland,NULL,Non_Wetland,Water
2842,Water,Water,Bareland,NULL,Non_Wetland,Forest
2843,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
2844,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2845,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
2846,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
2847,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
2848,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2849,Water,Water,Bareland,Water,Non_Wetland,NULL
2850,Water,Water,Bareland,Water,Non_Wetland,Grassland
2851,Water,Water,Bareland,Water,Non_Wetland,Cropland
2852,Water,Water,Bareland,Water,Non_Wetland,Wetland
2853,Water,Water,Bareland,Water,Non_Wetland,Bareland
2854,Water,Water,Bareland,Water,Non_Wetland,Water
2855,Water,Water,Bareland,Water,Non_Wetland,Forest
2856,Water,Water,Built-up,NULL,Non_Wetland,NULL
2857,Water,Water,Built-up,NULL,Non_Wetland,Cropland
2858,Water,Water,Built-up,NULL,Non_Wetland,Wetland
2859,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2860,Water,Water,Built-up,NULL,Non_Wetland,Water
2861,Water,Water,Built-up,Non_Water,Non_Wetland,NULL
2862,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
2863,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
2864,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
2865,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2866,Water,Water,Built-up,Water,Non_Wetland,NULL
2867,Water,Water,Built-up,Water,Non_Wetland,Cropland
2868,Water,Water,Built-up,Water,Non_Wetland,Wetland
2869,Water,Water,Built-up,Water,Non_Wetland,Bareland
2870,Water,Water,Built-up,Water,Non_Wetland,Water
2871,Water,Water,Water,NULL,Water,NULL
2872,Water,Water,Water,NULL,Water,Grassland
2873,Water,Water,Water,NULL,Water,Wetland
2874,Water,Water,Water,NULL,Water,Bareland
2875,Water,Water,Water,NULL,Water,Water
2876,Water,Water,Water,NULL,Water,Forest
2877,Water,Water,Water,Non_Water,Water,NULL
2878,Water,Water,Water,Non_Water,Water,Wetland
2879,Water,Water,Water,Non_Water,Water,Bareland
2880,Water,Water,Water,Non_Water,Water,Water
2881,Water,Water,Water,Water,Water,NULL
2882,Water,Water,Water,Water,Water,Grassland
2883,Water,Water,Water,Water,Water,Cropland
2884,Water,Water,Water,Water,Water,Wetland
2885,Water,Water,Water,Water,Water,Bareland
2886,Water,Water,Water,Water,Water,Water
2887,Water,Water,Water,Water,Water,Forest
2888,Water,Water,Forest,NULL,Non_Wetland,Wetland
2889,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
2890,Water,Water,Forest,Water,Non_Wetland,Wetland
2891,Water,Forest,NULL,NULL,Non_Wetland,Wetland
2892,Water,Forest,NULL,Water,Non_Wetland,Wetland
2893,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
2894,Water,Forest,Grassland,NULL,Non_Wetland,NULL
2895,Water,Forest,Grassland,NULL,Non_Wetland,Cropland
2896,Water,Forest,Grassland,NULL,Non_Wetland,Wetland
2897,Water,Forest,Grassland,NULL,Non_Wetland,Bareland
2898,Water,Forest,Grassland,NULL,Non_Wetland,Forest
2899,Water,Forest,Grassland,Non_Water,Non_Wetland,Wetland
2900,Water,Forest,Grassland,Water,Non_Wetland,Wetland
2901,Water,Forest,Cropland,NULL,Non_Wetland,NULL
2902,Water,Forest,Cropland,NULL,Non_Wetland,Cropland
2903,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
2904,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
2905,Water,Forest,Cropland,NULL,Non_Wetland,Forest
2906,Water,Forest,Cropland,Non_Water,Non_Wetland,NULL
2907,Water,Forest,Cropland,Non_Water,Non_Wetland,Cropland
2908,Water,Forest,Cropland,Non_Water,Non_Wetland,Wetland
2909,Water,Forest,Wetland,NULL,Wetland,NULL
2910,Water,Forest,Wetland,NULL,Wetland,Wetland
2911,Water,Forest,Wetland,NULL,Wetland,Bareland
2912,Water,Forest,Wetland,Non_Water,Wetland,Wetland
2913,Water,Forest,Wetland,Water,Wetland,Cropland
2914,Water,Forest,Wetland,Water,Wetland,Wetland
2915,Water,Forest,Bareland,NULL,Non_Wetland,NULL
2916,Water,Forest,Bareland,NULL,Non_Wetland,Wetland
2917,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
2918,Water,Forest,Bareland,Non_Water,Non_Wetland,Cropland
2919,Water,Forest,Bareland,Non_Water,Non_Wetland,Wetland
2920,Water,Forest,Bareland,Non_Water,Non_Wetland,Bareland
2921,Water,Forest,Bareland,Water,Non_Wetland,Wetland
2922,Water,Forest,Built-up,NULL,Non_Wetland,NULL
2923,Water,Forest,Built-up,NULL,Non_Wetland,Forest
2924,Forest,NULL,NULL,NULL,Non_Wetland,NULL
2925,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2926,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
2927,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2928,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2929,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
2930,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2931,Forest,NULL,NULL,Water,Non_Wetland,Wetland
2932,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
2933,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2934,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
2935,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2936,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2937,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2938,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
2939,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2940,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
2941,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2942,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
2943,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
2944,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
2945,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
2946,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2947,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
2948,Forest,NULL,Shrubland,Water,Non_Wetland,Water
2949,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
2950,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2951,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
2952,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2953,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2954,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2955,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
2956,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2957,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
2958,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2959,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
2960,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
2961,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2962,Forest,NULL,Grassland,Water,Non_Wetland,NULL
2963,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2964,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
2965,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2966,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
2967,Forest,NULL,Grassland,Water,Non_Wetland,Water
2968,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
2969,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
2970,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
2971,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
2972,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
2973,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
2974,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
2975,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
2976,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
2977,Forest,NULL,Cropland,Non_Water,Non_Wetland,Wetland
2978,Forest,NULL,Cropland,Non_Water,Non_Wetland,Bareland
2979,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
2980,Forest,NULL,Cropland,Water,Non_Wetland,NULL
2981,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
2982,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
2983,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
2984,Forest,NULL,Wetland,NULL,Wetland,NULL
2985,Forest,NULL,Wetland,NULL,Wetland,Grassland
2986,Forest,NULL,Wetland,NULL,Wetland,Cropland
2987,Forest,NULL,Wetland,NULL,Wetland,Wetland
2988,Forest,NULL,Wetland,NULL,Wetland,Forest
2989,Forest,NULL,Wetland,Non_Water,Wetland,NULL
2990,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
2991,Forest,NULL,Wetland,Non_Water,Wetland,Water
2992,Forest,NULL,Wetland,Water,Wetland,NULL
2993,Forest,NULL,Wetland,Water,Wetland,Wetland
2994,Forest,NULL,Wetland,Water,Wetland,Water
2995,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
2996,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2997,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
2998,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2999,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
3000,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,NULL
3001,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
3002,Forest,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
3003,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
3004,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
3005,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
3006,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
3007,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
3008,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
3009,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
3010,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
3011,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
3012,Forest,NULL,Bareland,Non_Water,Non_Wetland,Wetland
3013,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
3014,Forest,NULL,Bareland,Water,Non_Wetland,NULL
3015,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
3016,Forest,NULL,Bareland,Water,Non_Wetland,Wetland
3017,Forest,NULL,Bareland,Water,Non_Wetland,Water
3018,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
3019,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
3020,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
3021,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
3022,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
3023,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
3024,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
3025,Forest,NULL,Built-up,Non_Water,Non_Wetland,Cropland
3026,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland
3027,Forest,NULL,Built-up,Non_Water,Non_Wetland,Bareland
3028,Forest,NULL,Built-up,Water,Non_Wetland,NULL
