Value,AFRICA_2024_DynamicWorld_2024_36NZM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZM_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZM_M_R,AFRICA_2024_GSW_Yearly_2021_36NZM_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZM_M_R,AFRICA_2024_WorldCover_2021_36NZM_M_R
1257,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1258,Wetland,Wetland,NULL,Non_Water,Non_Wetland,Forest
1259,Wetland,Wetland,NULL,Water,Non_Wetland,Wetland
1260,Wetland,Wetland,NULL,Water,Non_Wetland,Forest
1261,Wetland,Wetland,Shrubland,NULL,Non_Wetland,NULL
1262,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1263,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1264,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1265,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1266,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1267,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1268,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1269,Wetland,Wetland,Shrubland,Water,Non_Wetland,NULL
1270,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1271,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest
1272,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1273,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1274,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,NULL
1275,Wetland,Wetland,Cropland,NULL,Non_Wetland,NULL
1276,Wetland,Wetland,Cropland,NULL,Non_Wetland,Grassland
1277,Wetland,Wetland,Cropland,NULL,Non_Wetland,Forest
1278,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1279,Wetland,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1280,Wetland,Wetland,Cropland,Water,Non_Wetland,Cropland
1281,Wetland,Wetland,Cropland,Water,Non_Wetland,Wetland
1282,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1283,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1284,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1285,Wetland,Wetland,Wetland,Non_Water,Wetland,NULL
1286,Wetland,Wetland,Wetland,Non_Water,Wetland,Cropland
1287,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1288,Wetland,Wetland,Wetland,Non_Water,Wetland,Bareland
1289,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1290,Wetland,Wetland,Wetland,Non_Water,Wetland,Forest
1291,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1292,Wetland,Wetland,Wetland,Water,Wetland,Cropland
1293,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1294,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1295,Wetland,Wetland,Wetland,Water,Wetland,Water
1296,Wetland,Wetland,Bareland,NULL,Non_Wetland,NULL
1297,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1298,Wetland,Wetland,Bareland,NULL,Non_Wetland,Cropland
1299,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1300,Wetland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1301,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1302,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,NULL
1303,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
1304,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1305,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1306,Wetland,Wetland,Bareland,Water,Non_Wetland,Cropland
1307,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1308,Wetland,Wetland,Bareland,Water,Non_Wetland,Built-up
1309,Wetland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1310,Wetland,Wetland,Built-up,NULL,Non_Wetland,Cropland
1311,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1312,Wetland,Wetland,Built-up,NULL,Non_Wetland,Built-up
1313,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,NULL
1314,Wetland,Wetland,Water,Non_Water,Water,NULL
1315,Wetland,Wetland,Water,Non_Water,Water,Water
1316,Wetland,Wetland,Water,Non_Water,Water,Forest
1317,Wetland,Wetland,Water,Water,Water,Bareland
1318,Wetland,Wetland,Water,Water,Water,Water
1319,Wetland,Wetland,Forest,NULL,Non_Wetland,NULL
1320,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1321,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1322,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1323,Wetland,Wetland,Forest,Non_Water,Non_Wetland,NULL
1324,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Cropland
1325,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1326,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1327,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
1328,Wetland,Wetland,Forest,Water,Non_Wetland,Cropland
1329,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1330,Wetland,Wetland,Forest,Water,Non_Wetland,Forest
1331,Wetland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1332,Wetland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1333,Wetland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1334,Wetland,Bareland,Bareland,Water,Non_Wetland,Bareland
1335,Wetland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1336,Wetland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1337,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1338,Wetland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1339,Wetland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1340,Wetland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1341,Wetland,Built-up,Water,NULL,Water,Bareland
1342,Wetland,Built-up,Forest,NULL,Non_Wetland,Grassland
1343,Wetland,Built-up,Forest,NULL,Non_Wetland,Bareland
1344,Wetland,Water,NULL,NULL,Non_Wetland,NULL
1345,Wetland,Water,NULL,NULL,Non_Wetland,Grassland
1346,Wetland,Water,NULL,NULL,Non_Wetland,Cropland
1347,Wetland,Water,NULL,NULL,Non_Wetland,Water
1348,Wetland,Water,NULL,NULL,Non_Wetland,Forest
1349,Wetland,Water,NULL,Non_Water,Non_Wetland,Wetland
1350,Wetland,Water,NULL,Non_Water,Non_Wetland,Forest
1351,Wetland,Water,NULL,Water,Non_Wetland,Wetland
1352,Wetland,Water,Shrubland,NULL,Non_Wetland,NULL
1353,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1354,Wetland,Water,Shrubland,NULL,Non_Wetland,Cropland
1355,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1356,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1357,Wetland,Water,Shrubland,NULL,Non_Wetland,Forest
1358,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1359,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1360,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Forest
1361,Wetland,Water,Shrubland,Water,Non_Wetland,NULL
1362,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1363,Wetland,Water,Shrubland,Water,Non_Wetland,Cropland
1364,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1365,Wetland,Water,Shrubland,Water,Non_Wetland,Forest
1366,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1367,Wetland,Water,Grassland,NULL,Non_Wetland,Forest
1368,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water
1369,Wetland,Water,Cropland,NULL,Non_Wetland,NULL
1370,Wetland,Water,Cropland,NULL,Non_Wetland,Grassland
1371,Wetland,Water,Cropland,NULL,Non_Wetland,Cropland
1372,Wetland,Water,Cropland,NULL,Non_Wetland,Bareland
1373,Wetland,Water,Cropland,NULL,Non_Wetland,Forest
1374,Wetland,Water,Cropland,Non_Water,Non_Wetland,Grassland
1375,Wetland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1376,Wetland,Water,Cropland,Non_Water,Non_Wetland,Forest
1377,Wetland,Water,Cropland,Water,Non_Wetland,Grassland
1378,Wetland,Water,Cropland,Water,Non_Wetland,Cropland
1379,Wetland,Water,Cropland,Water,Non_Wetland,Wetland
1380,Wetland,Water,Wetland,NULL,Wetland,Forest
1381,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1382,Wetland,Water,Wetland,Water,Wetland,Grassland
1383,Wetland,Water,Wetland,Water,Wetland,Wetland
1384,Wetland,Water,Wetland,Water,Wetland,Bareland
1385,Wetland,Water,Wetland,Water,Wetland,Built-up
1386,Wetland,Water,Wetland,Water,Wetland,Water
1387,Wetland,Water,Wetland,Water,Wetland,Forest
1388,Wetland,Water,Bareland,NULL,Non_Wetland,NULL
1389,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1390,Wetland,Water,Bareland,NULL,Non_Wetland,Cropland
1391,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1392,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1393,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1394,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
1395,Wetland,Water,Bareland,Non_Water,Non_Wetland,Built-up
1396,Wetland,Water,Bareland,Non_Water,Non_Wetland,Forest
1397,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1398,Wetland,Water,Bareland,Water,Non_Wetland,Cropland
1399,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1400,Wetland,Water,Bareland,Water,Non_Wetland,Water
1401,Wetland,Water,Built-up,NULL,Non_Wetland,Grassland
1402,Wetland,Water,Built-up,Non_Water,Non_Wetland,Forest
1403,Wetland,Water,Built-up,Water,Non_Wetland,Forest
1404,Wetland,Water,Water,NULL,Water,Bareland
1405,Wetland,Water,Water,NULL,Water,Water
1406,Wetland,Water,Water,NULL,Water,Forest
1407,Wetland,Water,Water,Water,Water,Grassland
1408,Wetland,Water,Water,Water,Water,Wetland
1409,Wetland,Water,Water,Water,Water,Bareland
1410,Wetland,Water,Water,Water,Water,Water
1411,Wetland,Water,Water,Water,Water,Forest
1412,Wetland,Water,Forest,NULL,Non_Wetland,NULL
1413,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1414,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1415,Wetland,Water,Forest,Non_Water,Non_Wetland,NULL
1416,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland
1417,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1418,Wetland,Water,Forest,Water,Non_Wetland,Cropland
1419,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1420,Wetland,Water,Forest,Water,Non_Wetland,Water
1421,Wetland,Water,Forest,Water,Non_Wetland,Forest
1422,Wetland,Forest,NULL,NULL,Non_Wetland,NULL
1423,Wetland,Forest,NULL,NULL,Non_Wetland,Grassland
1424,Wetland,Forest,NULL,NULL,Non_Wetland,Forest
1425,Wetland,Forest,NULL,Non_Water,Non_Wetland,Forest
1426,Wetland,Forest,NULL,Water,Non_Wetland,Forest
1427,Wetland,Forest,Shrubland,NULL,Non_Wetland,NULL
1428,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1429,Wetland,Forest,Shrubland,NULL,Non_Wetland,Forest
1430,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1431,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1432,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1433,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1434,Wetland,Forest,Shrubland,Water,Non_Wetland,NULL
1435,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
1436,Wetland,Forest,Shrubland,Water,Non_Wetland,Cropland
1437,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1438,Wetland,Forest,Shrubland,Water,Non_Wetland,Forest
1439,Wetland,Forest,Grassland,NULL,Non_Wetland,NULL
1440,Wetland,Forest,Grassland,NULL,Non_Wetland,Forest
1441,Wetland,Forest,Cropland,NULL,Non_Wetland,NULL
1442,Wetland,Forest,Cropland,NULL,Non_Wetland,Grassland
1443,Wetland,Forest,Cropland,NULL,Non_Wetland,Forest
1444,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1445,Wetland,Forest,Cropland,Non_Water,Non_Wetland,Forest
1446,Wetland,Forest,Cropland,Water,Non_Wetland,Forest
1447,Wetland,Forest,Wetland,NULL,Wetland,Forest
1448,Wetland,Forest,Wetland,Non_Water,Wetland,Grassland
1449,Wetland,Forest,Wetland,Non_Water,Wetland,Cropland
1450,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1451,Wetland,Forest,Wetland,Non_Water,Wetland,Forest
1452,Wetland,Forest,Wetland,Water,Wetland,Bareland
1453,Wetland,Forest,Wetland,Water,Wetland,Forest
1454,Wetland,Forest,Bareland,NULL,Non_Wetland,NULL
1455,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1456,Wetland,Forest,Bareland,NULL,Non_Wetland,Cropland
1457,Wetland,Forest,Bareland,NULL,Non_Wetland,Bareland
1458,Wetland,Forest,Bareland,NULL,Non_Wetland,Forest
1459,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1460,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Forest
1461,Wetland,Forest,Bareland,Water,Non_Wetland,Grassland
1462,Wetland,Forest,Bareland,Water,Non_Wetland,Cropland
1463,Wetland,Forest,Built-up,NULL,Non_Wetland,NULL
1464,Wetland,Forest,Built-up,NULL,Non_Wetland,Grassland
1465,Wetland,Forest,Built-up,NULL,Non_Wetland,Forest
1466,Wetland,Forest,Built-up,Water,Non_Wetland,Bareland
1467,Wetland,Forest,Water,Non_Water,Water,Water
1468,Wetland,Forest,Water,Non_Water,Water,Forest
1469,Wetland,Forest,Water,Water,Water,Bareland
1470,Wetland,Forest,Water,Water,Water,Forest
1471,Wetland,Forest,Forest,NULL,Non_Wetland,NULL
1472,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1473,Wetland,Forest,Forest,NULL,Non_Wetland,Cropland
1474,Wetland,Forest,Forest,NULL,Non_Wetland,Forest
1475,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL
1476,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1477,Wetland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1478,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland
1479,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest
1480,Wetland,Forest,Forest,Water,Non_Wetland,NULL
1481,Wetland,Forest,Forest,Water,Non_Wetland,Grassland
1482,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
1483,Wetland,Forest,Forest,Water,Non_Wetland,Forest
1484,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1485,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1486,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1487,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1488,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1489,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1490,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1491,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1492,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1493,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1494,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1495,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1496,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1497,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1498,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1499,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1500,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1501,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1502,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1503,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1504,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1505,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1506,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1507,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1508,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1509,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1510,Bareland,NULL,Wetland,NULL,Wetland,Forest
1511,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1512,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1513,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1514,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1515,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1516,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1517,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1518,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1519,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1520,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1521,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1522,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1523,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1524,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1525,Bareland,NULL,Built-up,NULL,Non_Wetland,Built-up
1526,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1527,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1528,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1529,Bareland,NULL,Water,NULL,Water,Bareland
1530,Bareland,NULL,Water,Water,Water,Bareland
1531,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1532,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1533,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1534,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1535,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1536,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1537,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1538,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1539,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1540,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1541,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1542,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1543,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1544,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Forest
1545,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1546,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1547,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1548,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1549,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1550,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1551,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1552,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1553,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1554,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1555,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1556,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1557,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1558,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1559,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1560,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1561,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1562,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1563,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1564,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1565,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1566,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1567,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1568,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1569,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1570,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1571,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1572,Bareland,Bareland,NULL,Water,Non_Wetland,Grassland
1573,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1574,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1575,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1576,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1577,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1578,Bareland,Bareland,Grassland,NULL,Non_Wetland,Forest
1579,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
1580,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1581,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1582,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1583,Bareland,Bareland,Cropland,NULL,Non_Wetland,Forest
1584,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1585,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1586,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1587,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1588,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1589,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1590,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1591,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1592,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1593,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1594,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1595,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1596,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1597,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1598,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1599,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1600,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1601,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1602,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1603,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1604,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1605,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1606,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1607,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1608,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1609,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1610,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1611,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1612,Bareland,Water,NULL,NULL,Non_Wetland,Forest
1613,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1614,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1615,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1616,Bareland,Water,Shrubland,NULL,Non_Wetland,Forest
1617,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1618,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1619,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1620,Bareland,Water,Grassland,NULL,Non_Wetland,Forest
1621,Bareland,Water,Cropland,NULL,Non_Wetland,NULL
1622,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1623,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1624,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1625,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1626,Bareland,Water,Cropland,Water,Non_Wetland,Bareland
1627,Bareland,Water,Wetland,NULL,Wetland,Forest
1628,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1629,Bareland,Water,Bareland,NULL,Non_Wetland,NULL
1630,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1631,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1632,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1633,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1634,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1635,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1636,Bareland,Water,Bareland,Water,Non_Wetland,Water
1637,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1638,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1639,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1640,Bareland,Water,Forest,NULL,Non_Wetland,NULL
1641,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1642,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
1643,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1644,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1645,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
1646,Bareland,Forest,NULL,NULL,Non_Wetland,Grassland
1647,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1648,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1649,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1650,Bareland,Forest,Shrubland,NULL,Non_Wetland,Forest
1651,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1652,Bareland,Forest,Grassland,NULL,Non_Wetland,Bareland
1653,Bareland,Forest,Grassland,NULL,Non_Wetland,Forest
1654,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1655,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1656,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1657,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1658,Bareland,Forest,Wetland,NULL,Wetland,Forest
1659,Bareland,Forest,Bareland,NULL,Non_Wetland,Forest
1660,Bareland,Forest,Built-up,NULL,Non_Wetland,Grassland
1661,Bareland,Forest,Built-up,NULL,Non_Wetland,Forest
1662,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1663,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1664,Bareland,Forest,Forest,NULL,Non_Wetland,Bareland
1665,Bareland,Forest,Forest,NULL,Non_Wetland,Built-up
1666,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1667,Water,NULL,NULL,NULL,Non_Wetland,NULL
1668,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1669,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1670,Water,NULL,NULL,NULL,Non_Wetland,Wetland
1671,Water,NULL,NULL,NULL,Non_Wetland,Bareland
