Value,AFRICA_2024_DynamicWorld_2024_37PBM_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PBM_M_R,AFRICA_2024_GLC_FCS30D_2022_37PBM_M_R,AFRICA_2024_GSW_Yearly_2021_37PBM_M_R,AFRICA_2024_GWL_FCS30D_2022_37PBM_M_R,AFRICA_2024_WorldCover_2021_37PBM_M_R
1277,Water,Water,Shrubland,NULL,Non_Wetland,Water
1278,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1279,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
1280,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1281,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1282,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1283,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1284,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1285,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1286,Water,Water,Shrubland,Water,Non_Wetland,NULL
1287,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1288,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1289,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1290,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1291,Water,Water,Shrubland,Water,Non_Wetland,Water
1292,Water,Water,Shrubland,Water,Non_Wetland,Forest
1293,Water,Water,Grassland,NULL,Non_Wetland,NULL
1294,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1295,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1296,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1297,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1298,Water,Water,Grassland,NULL,Non_Wetland,Water
1299,Water,Water,Grassland,NULL,Non_Wetland,Forest
1300,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1301,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1302,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1303,Water,Water,Grassland,Water,Non_Wetland,NULL
1304,Water,Water,Grassland,Water,Non_Wetland,Cropland
1305,Water,Water,Grassland,Water,Non_Wetland,Water
1306,Water,Water,Grassland,Water,Non_Wetland,Forest
1307,Water,Water,Cropland,NULL,Non_Wetland,NULL
1308,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1309,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1310,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1311,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1312,Water,Water,Cropland,NULL,Non_Wetland,Water
1313,Water,Water,Cropland,NULL,Non_Wetland,Forest
1314,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1315,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1316,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1317,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1318,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1319,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1320,Water,Water,Cropland,Water,Non_Wetland,NULL
1321,Water,Water,Cropland,Water,Non_Wetland,Grassland
1322,Water,Water,Cropland,Water,Non_Wetland,Cropland
1323,Water,Water,Cropland,Water,Non_Wetland,Wetland
1324,Water,Water,Cropland,Water,Non_Wetland,Bareland
1325,Water,Water,Cropland,Water,Non_Wetland,Water
1326,Water,Water,Cropland,Water,Non_Wetland,Forest
1327,Water,Water,Wetland,NULL,Wetland,NULL
1328,Water,Water,Wetland,NULL,Wetland,Grassland
1329,Water,Water,Wetland,NULL,Wetland,Cropland
1330,Water,Water,Wetland,NULL,Wetland,Wetland
1331,Water,Water,Wetland,NULL,Wetland,Bareland
1332,Water,Water,Wetland,NULL,Wetland,Water
1333,Water,Water,Wetland,NULL,Wetland,Forest
1334,Water,Water,Wetland,Non_Water,Wetland,Cropland
1335,Water,Water,Wetland,Non_Water,Wetland,Wetland
1336,Water,Water,Wetland,Non_Water,Wetland,Bareland
1337,Water,Water,Wetland,Non_Water,Wetland,Water
1338,Water,Water,Wetland,Non_Water,Wetland,Forest
1339,Water,Water,Wetland,Water,Wetland,NULL
1340,Water,Water,Wetland,Water,Wetland,Grassland
1341,Water,Water,Wetland,Water,Wetland,Cropland
1342,Water,Water,Wetland,Water,Wetland,Wetland
1343,Water,Water,Wetland,Water,Wetland,Bareland
1344,Water,Water,Wetland,Water,Wetland,Water
1345,Water,Water,Wetland,Water,Wetland,Forest
1346,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1347,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1348,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1349,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1350,Water,Water,Bareland,NULL,Non_Wetland,NULL
1351,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1352,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1353,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1354,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1355,Water,Water,Bareland,NULL,Non_Wetland,Water
1356,Water,Water,Bareland,NULL,Non_Wetland,Forest
1357,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
1358,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1359,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1360,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1361,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1362,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1363,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1364,Water,Water,Bareland,Water,Non_Wetland,NULL
1365,Water,Water,Bareland,Water,Non_Wetland,Grassland
1366,Water,Water,Bareland,Water,Non_Wetland,Cropland
1367,Water,Water,Bareland,Water,Non_Wetland,Wetland
1368,Water,Water,Bareland,Water,Non_Wetland,Bareland
1369,Water,Water,Bareland,Water,Non_Wetland,Water
1370,Water,Water,Bareland,Water,Non_Wetland,Forest
1371,Water,Water,Built-up,NULL,Non_Wetland,NULL
1372,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1373,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1374,Water,Water,Built-up,NULL,Non_Wetland,Water
1375,Water,Water,Built-up,NULL,Non_Wetland,Forest
1376,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
1377,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1378,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1379,Water,Water,Built-up,Water,Non_Wetland,Cropland
1380,Water,Water,Built-up,Water,Non_Wetland,Wetland
1381,Water,Water,Built-up,Water,Non_Wetland,Bareland
1382,Water,Water,Built-up,Water,Non_Wetland,Water
1383,Water,Water,Built-up,Water,Non_Wetland,Forest
1384,Water,Water,Water,NULL,Water,Grassland
1385,Water,Water,Water,NULL,Water,Cropland
1386,Water,Water,Water,NULL,Water,Wetland
1387,Water,Water,Water,NULL,Water,Bareland
1388,Water,Water,Water,NULL,Water,Water
1389,Water,Water,Water,NULL,Water,Forest
1390,Water,Water,Water,Non_Water,Water,Cropland
1391,Water,Water,Water,Non_Water,Water,Wetland
1392,Water,Water,Water,Non_Water,Water,Water
1393,Water,Water,Water,Non_Water,Water,Forest
1394,Water,Water,Water,Water,Water,Cropland
1395,Water,Water,Water,Water,Water,Wetland
1396,Water,Water,Water,Water,Water,Bareland
1397,Water,Water,Water,Water,Water,Water
1398,Water,Water,Water,Water,Water,Forest
1399,Water,Water,Forest,NULL,Non_Wetland,NULL
1400,Water,Water,Forest,NULL,Non_Wetland,Grassland
1401,Water,Water,Forest,NULL,Non_Wetland,Cropland
1402,Water,Water,Forest,NULL,Non_Wetland,Wetland
1403,Water,Water,Forest,NULL,Non_Wetland,Bareland
1404,Water,Water,Forest,NULL,Non_Wetland,Water
1405,Water,Water,Forest,NULL,Non_Wetland,Forest
1406,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1407,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1408,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1409,Water,Water,Forest,Non_Water,Non_Wetland,Water
1410,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1411,Water,Water,Forest,Water,Non_Wetland,NULL
1412,Water,Water,Forest,Water,Non_Wetland,Grassland
1413,Water,Water,Forest,Water,Non_Wetland,Cropland
1414,Water,Water,Forest,Water,Non_Wetland,Wetland
1415,Water,Water,Forest,Water,Non_Wetland,Bareland
1416,Water,Water,Forest,Water,Non_Wetland,Water
1417,Water,Water,Forest,Water,Non_Wetland,Forest
1418,Water,Forest,NULL,NULL,Non_Wetland,Forest
1419,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1420,Water,Forest,Grassland,NULL,Non_Wetland,Forest
1421,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1422,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1423,Water,Forest,Wetland,Water,Wetland,Forest
1424,Water,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1425,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1426,Water,Forest,Bareland,Non_Water,Non_Wetland,Forest
1427,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1428,Water,Forest,Forest,NULL,Non_Wetland,Forest
1429,Water,Forest,Forest,Water,Non_Wetland,Forest
1430,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Forest
1431,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1432,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1433,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1434,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1435,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1436,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1437,Forest,NULL,NULL,NULL,Non_Wetland,Water
1438,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1439,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
1440,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1441,Forest,NULL,NULL,Water,Non_Wetland,NULL
1442,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1443,Forest,NULL,NULL,Water,Non_Wetland,Cropland
1444,Forest,NULL,NULL,Water,Non_Wetland,Forest
1445,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1446,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1447,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1448,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1449,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1450,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1451,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
1452,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1453,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1454,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1455,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1456,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Water
1457,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1458,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1459,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1460,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1461,Forest,NULL,Shrubland,Water,Non_Wetland,Water
1462,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1463,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1464,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1465,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1466,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1467,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1468,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1469,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1470,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1471,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1472,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1473,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1474,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1475,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1476,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1477,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1478,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1479,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1480,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1481,Forest,NULL,Cropland,NULL,Non_Wetland,Water
1482,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1483,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1484,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1485,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1486,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1487,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1488,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1489,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1490,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
1491,Forest,NULL,Cropland,Water,Non_Wetland,Water
1492,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1493,Forest,NULL,Wetland,NULL,Wetland,NULL
1494,Forest,NULL,Wetland,NULL,Wetland,Grassland
1495,Forest,NULL,Wetland,NULL,Wetland,Cropland
1496,Forest,NULL,Wetland,NULL,Wetland,Wetland
1497,Forest,NULL,Wetland,NULL,Wetland,Forest
1498,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1499,Forest,NULL,Wetland,Water,Wetland,NULL
1500,Forest,NULL,Wetland,Water,Wetland,Grassland
1501,Forest,NULL,Wetland,Water,Wetland,Cropland
1502,Forest,NULL,Wetland,Water,Wetland,Forest
1503,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1504,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1505,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1506,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1507,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1508,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1509,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1510,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1511,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
1512,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1513,Forest,NULL,Bareland,NULL,Non_Wetland,Water
1514,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1515,Forest,NULL,Bareland,Non_Water,Non_Wetland,NULL
1516,Forest,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1517,Forest,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1518,Forest,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1519,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1520,Forest,NULL,Bareland,Water,Non_Wetland,NULL
1521,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1522,Forest,NULL,Bareland,Water,Non_Wetland,Cropland
1523,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
1524,Forest,NULL,Bareland,Water,Non_Wetland,Water
1525,Forest,NULL,Bareland,Water,Non_Wetland,Forest
1526,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1527,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1528,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1529,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1530,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1531,Forest,NULL,Built-up,NULL,Non_Wetland,Water
1532,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1533,Forest,NULL,Built-up,Non_Water,Non_Wetland,Forest
1534,Forest,NULL,Built-up,Water,Non_Wetland,NULL
1535,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
1536,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1537,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1538,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1539,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1540,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1541,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1542,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1543,Forest,NULL,Forest,NULL,Non_Wetland,Water
1544,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1545,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1546,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1547,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
1548,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1549,Forest,NULL,Forest,Water,Non_Wetland,NULL
1550,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1551,Forest,NULL,Forest,Water,Non_Wetland,Cropland
1552,Forest,NULL,Forest,Water,Non_Wetland,Water
1553,Forest,NULL,Forest,Water,Non_Wetland,Forest
1554,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1555,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1556,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1557,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
1558,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
1559,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
1560,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1561,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1562,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
1563,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1564,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1565,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1566,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1567,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1568,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1569,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1570,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
1571,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
1572,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1573,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1574,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1575,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
1576,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
1577,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1578,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1579,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1580,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1581,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1582,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1583,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
1584,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1585,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1586,Forest,Cropland,Wetland,NULL,Wetland,NULL
1587,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1588,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1589,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1590,Forest,Cropland,Wetland,NULL,Wetland,Forest
1591,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
1592,Forest,Cropland,Wetland,Water,Wetland,Cropland
1593,Forest,Cropland,Wetland,Water,Wetland,Wetland
1594,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1595,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1596,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1597,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1598,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1599,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1600,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
1601,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1602,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1603,Forest,Cropland,Bareland,Water,Non_Wetland,Wetland
1604,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
1605,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1606,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1607,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
1608,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
1609,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1610,Forest,Cropland,Water,NULL,Water,Grassland
1611,Forest,Cropland,Water,NULL,Water,Forest
1612,Forest,Cropland,Water,Water,Water,Cropland
1613,Forest,Cropland,Water,Water,Water,Wetland
1614,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1615,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1616,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1617,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1618,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
1619,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
1620,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1621,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1622,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1623,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
1624,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
1625,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
1626,Forest,Bareland,Cropland,NULL,Non_Wetland,Cropland
1627,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1628,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1629,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
1630,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
1631,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
1632,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1633,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1634,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1635,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1636,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1637,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1638,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1639,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1640,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1641,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1642,Forest,Built-up,Grassland,NULL,Non_Wetland,Wetland
1643,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
1644,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1645,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1646,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1647,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1648,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
1649,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1650,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1651,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1652,Forest,Built-up,Bareland,NULL,Non_Wetland,Grassland
1653,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1654,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1655,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1656,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1657,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1658,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1659,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
1660,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
1661,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1662,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1663,Forest,Water,NULL,NULL,Non_Wetland,Grassland
1664,Forest,Water,NULL,NULL,Non_Wetland,Cropland
1665,Forest,Water,NULL,NULL,Non_Wetland,Bareland
1666,Forest,Water,NULL,NULL,Non_Wetland,Forest
1667,Forest,Water,NULL,Water,Non_Wetland,Grassland
1668,Forest,Water,NULL,Water,Non_Wetland,Cropland
1669,Forest,Water,NULL,Water,Non_Wetland,Water
1670,Forest,Water,NULL,Water,Non_Wetland,Forest
1671,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1672,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1673,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
1674,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1675,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
1676,Forest,Water,Shrubland,NULL,Non_Wetland,Water
1677,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1678,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1679,Forest,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1680,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
1681,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
1682,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
1683,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
1684,Forest,Water,Shrubland,Water,Non_Wetland,Water
1685,Forest,Water,Shrubland,Water,Non_Wetland,Forest
1686,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1687,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
1688,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
1689,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
1690,Forest,Water,Grassland,NULL,Non_Wetland,Water
1691,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1692,Forest,Water,Grassland,Non_Water,Non_Wetland,Cropland
1693,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
1694,Forest,Water,Grassland,Water,Non_Wetland,NULL
1695,Forest,Water,Grassland,Water,Non_Wetland,Cropland
1696,Forest,Water,Grassland,Water,Non_Wetland,Bareland
1697,Forest,Water,Grassland,Water,Non_Wetland,Forest
1698,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1699,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1700,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
1701,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
1702,Forest,Water,Cropland,NULL,Non_Wetland,Water
1703,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1704,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
1705,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
1706,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
1707,Forest,Water,Cropland,Water,Non_Wetland,Grassland
1708,Forest,Water,Cropland,Water,Non_Wetland,Cropland
1709,Forest,Water,Cropland,Water,Non_Wetland,Bareland
1710,Forest,Water,Cropland,Water,Non_Wetland,Water
1711,Forest,Water,Cropland,Water,Non_Wetland,Forest
1712,Forest,Water,Wetland,NULL,Wetland,NULL
