Value,AFRICA_2024_DynamicWorld_2024_36NZN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NZN_M_R,AFRICA_2024_GLC_FCS30D_2022_36NZN_M_R,AFRICA_2024_GSW_Yearly_2021_36NZN_M_R,AFRICA_2024_GWL_FCS30D_2022_36NZN_M_R,AFRICA_2024_WorldCover_2021_36NZN_M_R
1269,Wetland,Forest,Forest,Non_Water,Non_Wetland,NULL
1270,Wetland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1271,Wetland,Forest,Forest,Non_Water,Non_Wetland,Cropland
1272,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1273,Wetland,Forest,Forest,Non_Water,Non_Wetland,Bareland
1274,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water
1275,Wetland,Forest,Forest,Non_Water,Non_Wetland,Forest
1276,Wetland,Forest,Forest,Water,Non_Wetland,NULL
1277,Wetland,Forest,Forest,Water,Non_Wetland,Grassland
1278,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
1279,Wetland,Forest,Forest,Water,Non_Wetland,Water
1280,Wetland,Forest,Forest,Water,Non_Wetland,Forest
1281,Bareland,NULL,NULL,NULL,Non_Wetland,NULL
1282,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1283,Bareland,NULL,NULL,NULL,Non_Wetland,Cropland
1284,Bareland,NULL,NULL,NULL,Non_Wetland,Bareland
1285,Bareland,NULL,NULL,NULL,Non_Wetland,Forest
1286,Bareland,NULL,Shrubland,NULL,Non_Wetland,NULL
1287,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1288,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1289,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1290,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1291,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1292,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1293,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1294,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1295,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1296,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1297,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1298,Bareland,NULL,Grassland,Water,Non_Wetland,Bareland
1299,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1300,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1301,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1302,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1303,Bareland,NULL,Cropland,NULL,Non_Wetland,Built-up
1304,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1305,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1306,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1307,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1308,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1309,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1310,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1311,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1312,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1313,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1314,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1315,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1316,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1317,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1318,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1319,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1320,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1321,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1322,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1323,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1324,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1325,Bareland,NULL,Forest,Non_Water,Non_Wetland,Bareland
1326,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1327,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1328,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1329,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1330,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1331,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1332,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1333,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1334,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1335,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1336,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1337,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1338,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1339,Bareland,Cropland,Cropland,NULL,Non_Wetland,Forest
1340,Bareland,Cropland,Bareland,NULL,Non_Wetland,NULL
1341,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1342,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1343,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1344,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1345,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1346,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1347,Bareland,Cropland,Built-up,NULL,Non_Wetland,Forest
1348,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1349,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1350,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1351,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1352,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1353,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1354,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1355,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1356,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1357,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1358,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1359,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1360,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1361,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1362,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1363,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1364,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1365,Bareland,Bareland,Cropland,NULL,Non_Wetland,Bareland
1366,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1367,Bareland,Bareland,Bareland,NULL,Non_Wetland,NULL
1368,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1369,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1370,Bareland,Bareland,Bareland,NULL,Non_Wetland,Built-up
1371,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1372,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
1373,Bareland,Bareland,Forest,NULL,Non_Wetland,Grassland
1374,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1375,Bareland,Bareland,Forest,NULL,Non_Wetland,Forest
1376,Bareland,Built-up,NULL,NULL,Non_Wetland,Forest
1377,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1378,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1379,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1380,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Forest
1381,Bareland,Built-up,Shrubland,Non_Water,Non_Wetland,Grassland
1382,Bareland,Built-up,Shrubland,Water,Non_Wetland,Bareland
1383,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1384,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1385,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1386,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1387,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1388,Bareland,Built-up,Cropland,NULL,Non_Wetland,Forest
1389,Bareland,Built-up,Cropland,Water,Non_Wetland,Bareland
1390,Bareland,Built-up,Bareland,NULL,Non_Wetland,NULL
1391,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1392,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1393,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1394,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1395,Bareland,Built-up,Bareland,NULL,Non_Wetland,Forest
1396,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
1397,Bareland,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1398,Bareland,Built-up,Bareland,Water,Non_Wetland,Grassland
1399,Bareland,Built-up,Bareland,Water,Non_Wetland,Bareland
1400,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1401,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1402,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1403,Bareland,Built-up,Built-up,NULL,Non_Wetland,Forest
1404,Bareland,Built-up,Built-up,Water,Non_Wetland,Bareland
1405,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
1406,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1407,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1408,Bareland,Built-up,Forest,NULL,Non_Wetland,Forest
1409,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1410,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1411,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1412,Bareland,Water,Grassland,NULL,Non_Wetland,NULL
1413,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1414,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1415,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1416,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1417,Bareland,Water,Cropland,NULL,Non_Wetland,Forest
1418,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1419,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1420,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1421,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1422,Bareland,Water,Forest,NULL,Non_Wetland,NULL
1423,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1424,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1425,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1426,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1427,Bareland,Forest,Shrubland,NULL,Non_Wetland,Water
1428,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1429,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1430,Bareland,Forest,Cropland,NULL,Non_Wetland,Forest
1431,Bareland,Forest,Bareland,NULL,Non_Wetland,Bareland
1432,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1433,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1434,Water,NULL,NULL,NULL,Non_Wetland,NULL
1435,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1436,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1437,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1438,Water,NULL,NULL,NULL,Non_Wetland,Forest
1439,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1440,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1441,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1442,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1443,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1444,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1445,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1446,Water,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1447,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1448,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1449,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1450,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1451,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1452,Water,NULL,Grassland,NULL,Non_Wetland,Forest
1453,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1454,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1455,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1456,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1457,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1458,Water,NULL,Cropland,NULL,Non_Wetland,Built-up
1459,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1460,Water,NULL,Cropland,Water,Non_Wetland,Bareland
1461,Water,NULL,Cropland,Water,Non_Wetland,Forest
1462,Water,NULL,Wetland,NULL,Wetland,NULL
1463,Water,NULL,Wetland,NULL,Wetland,Forest
1464,Water,NULL,Wetland,Non_Water,Wetland,Forest
1465,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1466,Water,NULL,Bareland,NULL,Non_Wetland,NULL
1467,Water,NULL,Bareland,NULL,Non_Wetland,Grassland
1468,Water,NULL,Bareland,NULL,Non_Wetland,Cropland
1469,Water,NULL,Bareland,NULL,Non_Wetland,Bareland
1470,Water,NULL,Bareland,NULL,Non_Wetland,Water
1471,Water,NULL,Bareland,NULL,Non_Wetland,Forest
1472,Water,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1473,Water,NULL,Bareland,Water,Non_Wetland,Bareland
1474,Water,NULL,Built-up,NULL,Non_Wetland,Grassland
1475,Water,NULL,Built-up,NULL,Non_Wetland,Bareland
1476,Water,NULL,Built-up,NULL,Non_Wetland,Forest
1477,Water,NULL,Forest,NULL,Non_Wetland,NULL
1478,Water,NULL,Forest,NULL,Non_Wetland,Grassland
1479,Water,NULL,Forest,NULL,Non_Wetland,Cropland
1480,Water,NULL,Forest,NULL,Non_Wetland,Bareland
1481,Water,NULL,Forest,NULL,Non_Wetland,Built-up
1482,Water,NULL,Forest,NULL,Non_Wetland,Forest
1483,Water,Cropland,NULL,NULL,Non_Wetland,NULL
1484,Water,Cropland,NULL,NULL,Non_Wetland,Grassland
1485,Water,Cropland,NULL,NULL,Non_Wetland,Cropland
1486,Water,Cropland,NULL,NULL,Non_Wetland,Bareland
1487,Water,Cropland,NULL,NULL,Non_Wetland,Forest
1488,Water,Cropland,Shrubland,NULL,Non_Wetland,NULL
1489,Water,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1490,Water,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1491,Water,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1492,Water,Cropland,Shrubland,NULL,Non_Wetland,Forest
1493,Water,Cropland,Grassland,NULL,Non_Wetland,NULL
1494,Water,Cropland,Grassland,NULL,Non_Wetland,Grassland
1495,Water,Cropland,Grassland,NULL,Non_Wetland,Cropland
1496,Water,Cropland,Grassland,NULL,Non_Wetland,Bareland
1497,Water,Cropland,Cropland,NULL,Non_Wetland,NULL
1498,Water,Cropland,Cropland,NULL,Non_Wetland,Grassland
1499,Water,Cropland,Cropland,NULL,Non_Wetland,Cropland
1500,Water,Cropland,Cropland,NULL,Non_Wetland,Bareland
1501,Water,Cropland,Cropland,NULL,Non_Wetland,Forest
1502,Water,Cropland,Wetland,NULL,Wetland,Wetland
1503,Water,Cropland,Wetland,NULL,Wetland,Forest
1504,Water,Cropland,Wetland,Non_Water,Wetland,Wetland
1505,Water,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1506,Water,Cropland,Bareland,NULL,Non_Wetland,NULL
1507,Water,Cropland,Bareland,NULL,Non_Wetland,Grassland
1508,Water,Cropland,Bareland,NULL,Non_Wetland,Cropland
1509,Water,Cropland,Bareland,NULL,Non_Wetland,Bareland
1510,Water,Cropland,Bareland,NULL,Non_Wetland,Forest
1511,Water,Cropland,Built-up,NULL,Non_Wetland,Grassland
1512,Water,Cropland,Built-up,NULL,Non_Wetland,Cropland
1513,Water,Cropland,Built-up,NULL,Non_Wetland,Bareland
1514,Water,Cropland,Water,Water,Water,Grassland
1515,Water,Cropland,Forest,NULL,Non_Wetland,NULL
1516,Water,Cropland,Forest,NULL,Non_Wetland,Grassland
1517,Water,Cropland,Forest,NULL,Non_Wetland,Cropland
1518,Water,Cropland,Forest,NULL,Non_Wetland,Wetland
1519,Water,Cropland,Forest,NULL,Non_Wetland,Bareland
1520,Water,Cropland,Forest,NULL,Non_Wetland,Forest
1521,Water,Cropland,Forest,Water,Non_Wetland,Bareland
1522,Water,Wetland,NULL,NULL,Non_Wetland,Wetland
1523,Water,Wetland,NULL,NULL,Non_Wetland,Water
1524,Water,Wetland,NULL,Non_Water,Non_Wetland,Forest
1525,Water,Wetland,Shrubland,NULL,Non_Wetland,NULL
1526,Water,Wetland,Shrubland,NULL,Non_Wetland,Forest
1527,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1528,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1529,Water,Wetland,Shrubland,Water,Non_Wetland,Water
1530,Water,Wetland,Shrubland,Water,Non_Wetland,Forest
1531,Water,Wetland,Grassland,NULL,Non_Wetland,Grassland
1532,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
1533,Water,Wetland,Grassland,NULL,Non_Wetland,Water
1534,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
1535,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
1536,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
1537,Water,Wetland,Cropland,NULL,Non_Wetland,Forest
1538,Water,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1539,Water,Wetland,Cropland,Water,Non_Wetland,Grassland
1540,Water,Wetland,Wetland,NULL,Wetland,Bareland
1541,Water,Wetland,Wetland,NULL,Wetland,Forest
1542,Water,Wetland,Wetland,Non_Water,Wetland,Grassland
1543,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
1544,Water,Wetland,Wetland,Non_Water,Wetland,Bareland
1545,Water,Wetland,Wetland,Non_Water,Wetland,Water
1546,Water,Wetland,Wetland,Non_Water,Wetland,Forest
1547,Water,Wetland,Wetland,Water,Wetland,Cropland
1548,Water,Wetland,Wetland,Water,Wetland,Bareland
1549,Water,Wetland,Wetland,Water,Wetland,Water
1550,Water,Wetland,Wetland,Water,Wetland,Forest
1551,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
1552,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
1553,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
1554,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
1555,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1556,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1557,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
1558,Water,Wetland,Bareland,Non_Water,Non_Wetland,Forest
1559,Water,Wetland,Bareland,Water,Non_Wetland,Grassland
1560,Water,Wetland,Bareland,Water,Non_Wetland,Water
1561,Water,Wetland,Bareland,Water,Non_Wetland,Forest
1562,Water,Wetland,Built-up,NULL,Non_Wetland,Grassland
1563,Water,Wetland,Built-up,NULL,Non_Wetland,Bareland
1564,Water,Wetland,Built-up,NULL,Non_Wetland,Forest
1565,Water,Wetland,Built-up,Non_Water,Non_Wetland,Forest
1566,Water,Wetland,Built-up,Water,Non_Wetland,Built-up
1567,Water,Wetland,Built-up,Water,Non_Wetland,Water
1568,Water,Wetland,Built-up,Water,Non_Wetland,Forest
1569,Water,Wetland,Water,NULL,Water,Wetland
1570,Water,Wetland,Water,NULL,Water,Bareland
1571,Water,Wetland,Water,NULL,Water,Water
1572,Water,Wetland,Water,NULL,Water,Forest
1573,Water,Wetland,Water,Non_Water,Water,Grassland
1574,Water,Wetland,Water,Non_Water,Water,Cropland
1575,Water,Wetland,Water,Non_Water,Water,Bareland
1576,Water,Wetland,Water,Non_Water,Water,Water
1577,Water,Wetland,Water,Non_Water,Water,Forest
1578,Water,Wetland,Water,Water,Water,Grassland
1579,Water,Wetland,Water,Water,Water,Wetland
1580,Water,Wetland,Water,Water,Water,Bareland
1581,Water,Wetland,Water,Water,Water,Water
1582,Water,Wetland,Water,Water,Water,Forest
1583,Water,Wetland,Forest,NULL,Non_Wetland,Grassland
1584,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
1585,Water,Wetland,Forest,NULL,Non_Wetland,Forest
1586,Water,Wetland,Forest,Non_Water,Non_Wetland,NULL
1587,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1588,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
1589,Water,Wetland,Forest,Non_Water,Non_Wetland,Forest
1590,Water,Wetland,Forest,Water,Non_Wetland,Bareland
1591,Water,Wetland,Forest,Water,Non_Wetland,Water
1592,Water,Wetland,Forest,Water,Non_Wetland,Forest
1593,Water,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1594,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1595,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
1596,Water,Bareland,Grassland,NULL,Non_Wetland,Grassland
1597,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
1598,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1599,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1600,Water,Bareland,Bareland,NULL,Non_Wetland,Grassland
1601,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
1602,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1603,Water,Bareland,Built-up,NULL,Non_Wetland,NULL
1604,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
1605,Water,Bareland,Built-up,NULL,Non_Wetland,Bareland
1606,Water,Bareland,Forest,NULL,Non_Wetland,Forest
1607,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1608,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1609,Water,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1610,Water,Built-up,Shrubland,Water,Non_Wetland,Bareland
1611,Water,Built-up,Shrubland,Water,Non_Wetland,Water
1612,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
1613,Water,Built-up,Grassland,NULL,Non_Wetland,Built-up
1614,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
1615,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
1616,Water,Built-up,Cropland,NULL,Non_Wetland,Water
1617,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
1618,Water,Built-up,Cropland,Water,Non_Wetland,Grassland
1619,Water,Built-up,Cropland,Water,Non_Wetland,Bareland
1620,Water,Built-up,Cropland,Water,Non_Wetland,Water
1621,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
1622,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
1623,Water,Built-up,Bareland,NULL,Non_Wetland,Water
1624,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
1625,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
1626,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
1627,Water,Built-up,Bareland,Water,Non_Wetland,Water
1628,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
1629,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
1630,Water,Built-up,Built-up,Water,Non_Wetland,Bareland
1631,Water,Built-up,Built-up,Water,Non_Wetland,Water
1632,Water,Built-up,Forest,NULL,Non_Wetland,Bareland
1633,Water,Built-up,Forest,NULL,Non_Wetland,Built-up
1634,Water,Water,NULL,NULL,Non_Wetland,NULL
1635,Water,Water,NULL,NULL,Non_Wetland,Grassland
1636,Water,Water,NULL,NULL,Non_Wetland,Cropland
1637,Water,Water,NULL,NULL,Non_Wetland,Wetland
1638,Water,Water,NULL,NULL,Non_Wetland,Bareland
1639,Water,Water,NULL,NULL,Non_Wetland,Water
1640,Water,Water,NULL,NULL,Non_Wetland,Forest
1641,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
1642,Water,Water,NULL,Non_Water,Non_Wetland,Water
1643,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1644,Water,Water,NULL,Water,Non_Wetland,Bareland
1645,Water,Water,NULL,Water,Non_Wetland,Water
1646,Water,Water,NULL,Water,Non_Wetland,Forest
1647,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1648,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1649,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1650,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1651,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1652,Water,Water,Shrubland,NULL,Non_Wetland,Water
1653,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1654,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
1655,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1656,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1657,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1658,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1659,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1660,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1661,Water,Water,Shrubland,Water,Non_Wetland,NULL
1662,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1663,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1664,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1665,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1666,Water,Water,Shrubland,Water,Non_Wetland,Water
1667,Water,Water,Shrubland,Water,Non_Wetland,Forest
1668,Water,Water,Grassland,NULL,Non_Wetland,NULL
1669,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1670,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1671,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1672,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1673,Water,Water,Grassland,NULL,Non_Wetland,Water
1674,Water,Water,Grassland,NULL,Non_Wetland,Forest
1675,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1676,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1677,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
1678,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1679,Water,Water,Grassland,Non_Water,Non_Wetland,Water
1680,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1681,Water,Water,Grassland,Water,Non_Wetland,Grassland
1682,Water,Water,Grassland,Water,Non_Wetland,Cropland
1683,Water,Water,Grassland,Water,Non_Wetland,Bareland
1684,Water,Water,Grassland,Water,Non_Wetland,Water
1685,Water,Water,Grassland,Water,Non_Wetland,Forest
1686,Water,Water,Cropland,NULL,Non_Wetland,NULL
1687,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1688,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1689,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1690,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1691,Water,Water,Cropland,NULL,Non_Wetland,Water
1692,Water,Water,Cropland,NULL,Non_Wetland,Forest
