Value,AFRICA_2024_DynamicWorld_2024_36NUJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_36NUJ_M_R,AFRICA_2024_GLC_FCS30D_2022_36NUJ_M_R,AFRICA_2024_GSW_Yearly_2021_36NUJ_M_R,AFRICA_2024_GWL_FCS30D_2022_36NUJ_M_R,AFRICA_2024_WorldCover_2021_36NUJ_M_R
1329,Water,Forest,Wetland,Water,Wetland,Wetland
1330,Water,Forest,Wetland,Water,Wetland,Water
1331,Water,Forest,Bareland,NULL,Non_Wetland,NULL
1332,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1333,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1334,Water,Forest,Built-up,NULL,Non_Wetland,Grassland
1335,Water,Forest,Built-up,NULL,Non_Wetland,Built-up
1336,Water,Forest,Built-up,NULL,Non_Wetland,Forest
1337,Water,Forest,Water,NULL,Water,Wetland
1338,Water,Forest,Water,Non_Water,Water,Wetland
1339,Water,Forest,Water,Non_Water,Water,Forest
1340,Water,Forest,Forest,NULL,Non_Wetland,NULL
1341,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1342,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1343,Water,Forest,Forest,NULL,Non_Wetland,Wetland
1344,Water,Forest,Forest,NULL,Non_Wetland,Built-up
1345,Water,Forest,Forest,NULL,Non_Wetland,Forest
1346,Water,Forest,Forest,Non_Water,Non_Wetland,NULL
1347,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
1348,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
1349,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
1350,Water,Forest,Forest,Water,Non_Wetland,Wetland
1351,Water,Forest,Forest,Water,Non_Wetland,Forest
1352,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1353,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1354,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1355,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1356,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1357,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1358,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
1359,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1360,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1361,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1362,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1363,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1364,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1365,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1366,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1367,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1368,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1369,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1370,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1371,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1372,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1373,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
1374,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1375,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1376,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1377,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1378,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1379,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1380,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1381,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1382,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1383,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1384,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1385,Forest,NULL,Wetland,NULL,Wetland,NULL
1386,Forest,NULL,Wetland,NULL,Wetland,Grassland
1387,Forest,NULL,Wetland,NULL,Wetland,Wetland
1388,Forest,NULL,Wetland,NULL,Wetland,Forest
1389,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1390,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
1391,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1392,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1393,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1394,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1395,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1396,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1397,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1398,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1399,Forest,NULL,Water,NULL,Water,Wetland
1400,Forest,NULL,Water,Non_Water,Water,Forest
1401,Forest,NULL,Water,Water,Water,Forest
1402,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1403,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1404,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1405,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1406,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1407,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1408,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1409,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1410,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
1411,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1412,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1413,Forest,NULL,Forest,Water,Non_Wetland,Wetland
1414,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1415,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1416,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1417,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1418,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1419,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1420,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1421,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1422,Forest,Cropland,Shrubland,NULL,Non_Wetland,Water
1423,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1424,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
1425,Forest,Cropland,Shrubland,Water,Non_Wetland,Water
1426,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1427,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1428,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1429,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
1430,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1431,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1432,Forest,Cropland,Wetland,NULL,Wetland,Forest
1433,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1434,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1435,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1436,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1437,Forest,Cropland,Forest,NULL,Non_Wetland,Water
1438,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1439,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
1440,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1441,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
1442,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
1443,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
1444,Forest,Wetland,NULL,NULL,Non_Wetland,Water
1445,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
1446,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1447,Forest,Wetland,NULL,Non_Water,Non_Wetland,Forest
1448,Forest,Wetland,NULL,Water,Non_Wetland,Grassland
1449,Forest,Wetland,NULL,Water,Non_Wetland,Wetland
1450,Forest,Wetland,NULL,Water,Non_Wetland,Forest
1451,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
1452,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1453,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1454,Forest,Wetland,Shrubland,NULL,Non_Wetland,Water
1455,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1456,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1457,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1458,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1459,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1460,Forest,Wetland,Shrubland,Water,Non_Wetland,Grassland
1461,Forest,Wetland,Shrubland,Water,Non_Wetland,Wetland
1462,Forest,Wetland,Shrubland,Water,Non_Wetland,Forest
1463,Forest,Wetland,Cropland,NULL,Non_Wetland,NULL
1464,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1465,Forest,Wetland,Cropland,NULL,Non_Wetland,Wetland
1466,Forest,Wetland,Cropland,NULL,Non_Wetland,Forest
1467,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1468,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
1469,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1470,Forest,Wetland,Cropland,Water,Non_Wetland,Wetland
1471,Forest,Wetland,Wetland,NULL,Wetland,NULL
1472,Forest,Wetland,Wetland,NULL,Wetland,Grassland
1473,Forest,Wetland,Wetland,NULL,Wetland,Wetland
1474,Forest,Wetland,Wetland,NULL,Wetland,Water
1475,Forest,Wetland,Wetland,NULL,Wetland,Forest
1476,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
1477,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
1478,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
1479,Forest,Wetland,Wetland,Non_Water,Wetland,Water
1480,Forest,Wetland,Wetland,Non_Water,Wetland,Forest
1481,Forest,Wetland,Wetland,Water,Wetland,Grassland
1482,Forest,Wetland,Wetland,Water,Wetland,Wetland
1483,Forest,Wetland,Wetland,Water,Wetland,Water
1484,Forest,Wetland,Wetland,Water,Wetland,Forest
1485,Forest,Wetland,Bareland,NULL,Non_Wetland,Grassland
1486,Forest,Wetland,Bareland,NULL,Non_Wetland,Wetland
1487,Forest,Wetland,Bareland,NULL,Non_Wetland,Forest
1488,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
1489,Forest,Wetland,Water,NULL,Water,Grassland
1490,Forest,Wetland,Water,NULL,Water,Wetland
1491,Forest,Wetland,Water,NULL,Water,Water
1492,Forest,Wetland,Water,NULL,Water,Forest
1493,Forest,Wetland,Water,Non_Water,Water,Wetland
1494,Forest,Wetland,Water,Non_Water,Water,Water
1495,Forest,Wetland,Water,Non_Water,Water,Forest
1496,Forest,Wetland,Water,Water,Water,Grassland
1497,Forest,Wetland,Water,Water,Water,Wetland
1498,Forest,Wetland,Water,Water,Water,Water
1499,Forest,Wetland,Water,Water,Water,Forest
1500,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
1501,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
1502,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
1503,Forest,Wetland,Forest,NULL,Non_Wetland,Water
1504,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1505,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1506,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1507,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
1508,Forest,Wetland,Forest,Water,Non_Wetland,Grassland
1509,Forest,Wetland,Forest,Water,Non_Wetland,Wetland
1510,Forest,Wetland,Forest,Water,Non_Wetland,Water
1511,Forest,Wetland,Forest,Water,Non_Wetland,Forest
1512,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1513,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1514,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
1515,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
1516,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1517,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1518,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1519,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1520,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1521,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1522,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1523,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1524,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1525,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1526,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1527,Forest,Built-up,Wetland,NULL,Wetland,Grassland
1528,Forest,Built-up,Wetland,NULL,Wetland,Forest
1529,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1530,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
1531,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1532,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1533,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1534,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1535,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1536,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1537,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1538,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1539,Forest,Built-up,Forest,Non_Water,Non_Wetland,Forest
1540,Forest,Water,NULL,NULL,Non_Wetland,Forest
1541,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1542,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1543,Forest,Water,Shrubland,NULL,Non_Wetland,Water
1544,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1545,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
1546,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1547,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
1548,Forest,Water,Wetland,NULL,Wetland,Wetland
1549,Forest,Water,Wetland,NULL,Wetland,Forest
1550,Forest,Water,Wetland,Non_Water,Wetland,Grassland
1551,Forest,Water,Wetland,Non_Water,Wetland,Wetland
1552,Forest,Water,Wetland,Non_Water,Wetland,Water
1553,Forest,Water,Wetland,Non_Water,Wetland,Forest
1554,Forest,Water,Wetland,Water,Wetland,Grassland
1555,Forest,Water,Wetland,Water,Wetland,Wetland
1556,Forest,Water,Wetland,Water,Wetland,Forest
1557,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1558,Forest,Water,Bareland,Water,Non_Wetland,Forest
1559,Forest,Water,Built-up,NULL,Non_Wetland,Forest
1560,Forest,Water,Water,NULL,Water,Wetland
1561,Forest,Water,Water,NULL,Water,Forest
1562,Forest,Water,Water,Non_Water,Water,Forest
1563,Forest,Water,Water,Water,Water,Wetland
1564,Forest,Water,Water,Water,Water,Water
1565,Forest,Water,Water,Water,Water,Forest
1566,Forest,Water,Forest,NULL,Non_Wetland,NULL
1567,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1568,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1569,Forest,Water,Forest,NULL,Non_Wetland,Bareland
1570,Forest,Water,Forest,NULL,Non_Wetland,Water
1571,Forest,Water,Forest,NULL,Non_Wetland,Forest
1572,Forest,Water,Forest,Non_Water,Non_Wetland,Grassland
1573,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1574,Forest,Water,Forest,Water,Non_Wetland,Forest
1575,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1576,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1577,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1578,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1579,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
1580,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1581,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
1582,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
1583,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1584,Forest,Forest,NULL,Water,Non_Wetland,Wetland
1585,Forest,Forest,NULL,Water,Non_Wetland,Forest
1586,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1587,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1588,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1589,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1590,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1591,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1592,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1593,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1594,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1595,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1596,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
1597,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1598,Forest,Forest,Shrubland,Water,Non_Wetland,Wetland
1599,Forest,Forest,Shrubland,Water,Non_Wetland,Water
1600,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1601,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1602,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1603,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1604,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1605,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1606,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1607,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1608,Forest,Forest,Cropland,NULL,Non_Wetland,Built-up
1609,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1610,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
1611,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1612,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1613,Forest,Forest,Wetland,NULL,Wetland,NULL
1614,Forest,Forest,Wetland,NULL,Wetland,Grassland
1615,Forest,Forest,Wetland,NULL,Wetland,Wetland
1616,Forest,Forest,Wetland,NULL,Wetland,Forest
1617,Forest,Forest,Wetland,Non_Water,Wetland,NULL
1618,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
1619,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
1620,Forest,Forest,Wetland,Non_Water,Wetland,Water
1621,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1622,Forest,Forest,Wetland,Water,Wetland,Forest
1623,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1624,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1625,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
1626,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1627,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1628,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1629,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
1630,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1631,Forest,Forest,Water,NULL,Water,Forest
1632,Forest,Forest,Water,Non_Water,Water,Forest
1633,Forest,Forest,Water,Water,Water,Wetland
1634,Forest,Forest,Water,Water,Water,Forest
1635,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1636,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1637,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1638,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1639,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1640,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
1641,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1642,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1643,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1644,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
1645,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1646,Forest,Forest,Forest,Water,Non_Wetland,Grassland
1647,Forest,Forest,Forest,Water,Non_Wetland,Wetland
1648,Forest,Forest,Forest,Water,Non_Wetland,Forest
