Value,AFRICA_2024_DynamicWorld_2024_37PCT_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37PCT_M_R,AFRICA_2024_GLC_FCS30D_2022_37PCT_M_R,AFRICA_2024_GSW_Yearly_2021_37PCT_M_R,AFRICA_2024_GWL_FCS30D_2022_37PCT_M_R,AFRICA_2024_WorldCover_2021_37PCT_M_R
1272,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1273,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1274,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1275,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1276,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1277,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1278,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Cropland
1279,Forest,Forest,Shrubland,Water,Non_Wetland,Bareland
1280,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1281,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1282,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1283,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1284,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1285,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1286,Forest,Forest,Grassland,Non_Water,Non_Wetland,Cropland
1287,Forest,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1288,Forest,Forest,Grassland,Non_Water,Non_Wetland,Bareland
1289,Forest,Forest,Grassland,Non_Water,Non_Wetland,Forest
1290,Forest,Forest,Grassland,Water,Non_Wetland,Grassland
1291,Forest,Forest,Grassland,Water,Non_Wetland,Cropland
1292,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1293,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1294,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1295,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1296,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1297,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1298,Forest,Forest,Cropland,Non_Water,Non_Wetland,NULL
1299,Forest,Forest,Cropland,Non_Water,Non_Wetland,Grassland
1300,Forest,Forest,Cropland,Non_Water,Non_Wetland,Cropland
1301,Forest,Forest,Cropland,Non_Water,Non_Wetland,Wetland
1302,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1303,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
1304,Forest,Forest,Cropland,Water,Non_Wetland,Cropland
1305,Forest,Forest,Cropland,Water,Non_Wetland,Wetland
1306,Forest,Forest,Cropland,Water,Non_Wetland,Forest
1307,Forest,Forest,Wetland,Non_Water,Wetland,Cropland
1308,Forest,Forest,Wetland,Water,Wetland,Cropland
1309,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1310,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1311,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1312,Forest,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1313,Forest,Forest,Bareland,NULL,Non_Wetland,NULL
1314,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1315,Forest,Forest,Bareland,NULL,Non_Wetland,Cropland
1316,Forest,Forest,Bareland,NULL,Non_Wetland,Bareland
1317,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1318,Forest,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1319,Forest,Forest,Bareland,Non_Water,Non_Wetland,Cropland
1320,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1321,Forest,Forest,Bareland,Non_Water,Non_Wetland,Forest
1322,Forest,Forest,Bareland,Water,Non_Wetland,Grassland
1323,Forest,Forest,Bareland,Water,Non_Wetland,Cropland
1324,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1325,Forest,Forest,Built-up,NULL,Non_Wetland,Cropland
1326,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1327,Forest,Forest,Built-up,Non_Water,Non_Wetland,Grassland
1328,Forest,Forest,Water,Non_Water,Water,Grassland
1329,Forest,Forest,Water,Non_Water,Water,Cropland
1330,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1331,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1332,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1333,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1334,Forest,Forest,Forest,NULL,Non_Wetland,Bareland
1335,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1336,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1337,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1338,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
1339,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
1340,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1341,Forest,Forest,Forest,Water,Non_Wetland,Cropland
