Value,AFRICA_2024_DynamicWorld_2024_37NDJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NDJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NDJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NDJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NDJ_M_R,AFRICA_2024_WorldCover_2021_37NDJ_M_R
2802,Water,Wetland,Grassland,NULL,Non_Wetland,Cropland
2803,Water,Wetland,Grassland,NULL,Non_Wetland,Wetland
2804,Water,Wetland,Grassland,NULL,Non_Wetland,Bareland
2805,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2806,Water,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
2807,Water,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
2808,Water,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
2809,Water,Wetland,Grassland,Non_Water,Non_Wetland,Bareland
2810,Water,Wetland,Grassland,Non_Water,Non_Wetland,Water
2811,Water,Wetland,Grassland,Non_Water,Non_Wetland,Forest
2812,Water,Wetland,Grassland,Water,Non_Wetland,NULL
2813,Water,Wetland,Grassland,Water,Non_Wetland,Cropland
2814,Water,Wetland,Grassland,Water,Non_Wetland,Wetland
2815,Water,Wetland,Grassland,Water,Non_Wetland,Water
2816,Water,Wetland,Cropland,NULL,Non_Wetland,NULL
2817,Water,Wetland,Cropland,NULL,Non_Wetland,Grassland
2818,Water,Wetland,Cropland,NULL,Non_Wetland,Cropland
2819,Water,Wetland,Cropland,NULL,Non_Wetland,Wetland
2820,Water,Wetland,Cropland,NULL,Non_Wetland,Bareland
2821,Water,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
2822,Water,Wetland,Cropland,Non_Water,Non_Wetland,Wetland
2823,Water,Wetland,Cropland,Water,Non_Wetland,NULL
2824,Water,Wetland,Cropland,Water,Non_Wetland,Cropland
2825,Water,Wetland,Cropland,Water,Non_Wetland,Wetland
2826,Water,Wetland,Cropland,Water,Non_Wetland,Water
2827,Water,Wetland,Wetland,NULL,Wetland,NULL
2828,Water,Wetland,Wetland,NULL,Wetland,Cropland
2829,Water,Wetland,Wetland,NULL,Wetland,Wetland
2830,Water,Wetland,Wetland,Non_Water,Wetland,Cropland
2831,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2832,Water,Wetland,Wetland,Non_Water,Wetland,Water
2833,Water,Wetland,Wetland,Water,Wetland,Grassland
2834,Water,Wetland,Wetland,Water,Wetland,Cropland
2835,Water,Wetland,Wetland,Water,Wetland,Wetland
2836,Water,Wetland,Wetland,Water,Wetland,Bareland
2837,Water,Wetland,Wetland,Water,Wetland,Water
2838,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2839,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2840,Water,Wetland,Bareland,NULL,Non_Wetland,NULL
2841,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
2842,Water,Wetland,Bareland,NULL,Non_Wetland,Cropland
2843,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2844,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2845,Water,Wetland,Bareland,NULL,Non_Wetland,Forest
2846,Water,Wetland,Bareland,Non_Water,Non_Wetland,NULL
2847,Water,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
2848,Water,Wetland,Bareland,Non_Water,Non_Wetland,Cropland
2849,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2850,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2851,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2852,Water,Wetland,Bareland,Water,Non_Wetland,NULL
2853,Water,Wetland,Bareland,Water,Non_Wetland,Cropland
2854,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2855,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2856,Water,Wetland,Bareland,Water,Non_Wetland,Water
2857,Water,Wetland,Bareland,Water,Non_Wetland,Forest
2858,Water,Wetland,Built-up,Non_Water,Non_Wetland,Cropland
2859,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water
2860,Water,Wetland,Built-up,Water,Non_Wetland,NULL
2861,Water,Wetland,Built-up,Water,Non_Wetland,Cropland
2862,Water,Wetland,Built-up,Water,Non_Wetland,Wetland
2863,Water,Wetland,Built-up,Water,Non_Wetland,Forest
2864,Water,Wetland,Water,NULL,Water,NULL
2865,Water,Wetland,Water,Non_Water,Water,Wetland
2866,Water,Wetland,Water,Water,Water,NULL
2867,Water,Wetland,Water,Water,Water,Cropland
2868,Water,Wetland,Water,Water,Water,Wetland
2869,Water,Wetland,Water,Water,Water,Water
2870,Water,Wetland,Forest,NULL,Non_Wetland,Wetland
2871,Water,Wetland,Forest,NULL,Non_Wetland,Forest
2872,Water,Wetland,Forest,Non_Water,Non_Wetland,Cropland
2873,Water,Wetland,Forest,Non_Water,Non_Wetland,Wetland
2874,Water,Wetland,Forest,Water,Non_Wetland,Cropland
2875,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2876,Water,Bareland,NULL,Water,Non_Wetland,Wetland
2877,Water,Bareland,NULL,Water,Non_Wetland,Bareland
2878,Water,Bareland,NULL,Water,Non_Wetland,Water
2879,Water,Bareland,Shrubland,NULL,Non_Wetland,Bareland
2880,Water,Bareland,Shrubland,NULL,Non_Wetland,Water
2881,Water,Bareland,Shrubland,Water,Non_Wetland,Bareland
2882,Water,Bareland,Shrubland,Water,Non_Wetland,Water
2883,Water,Bareland,Grassland,NULL,Non_Wetland,NULL
2884,Water,Bareland,Grassland,NULL,Non_Wetland,Bareland
2885,Water,Bareland,Grassland,NULL,Non_Wetland,Water
2886,Water,Bareland,Grassland,Non_Water,Non_Wetland,Grassland
2887,Water,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
2888,Water,Bareland,Grassland,Non_Water,Non_Wetland,Water
2889,Water,Bareland,Grassland,Water,Non_Wetland,Grassland
2890,Water,Bareland,Grassland,Water,Non_Wetland,Cropland
2891,Water,Bareland,Grassland,Water,Non_Wetland,Wetland
2892,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
2893,Water,Bareland,Grassland,Water,Non_Wetland,Water
2894,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
2895,Water,Bareland,Cropland,NULL,Non_Wetland,Water
2896,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
2897,Water,Bareland,Cropland,Water,Non_Wetland,Cropland
2898,Water,Bareland,Cropland,Water,Non_Wetland,Wetland
2899,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
2900,Water,Bareland,Cropland,Water,Non_Wetland,Water
2901,Water,Bareland,Wetland,Water,Wetland,Grassland
2902,Water,Bareland,Wetland,Water,Wetland,Wetland
2903,Water,Bareland,Wetland,Water,Wetland,Bareland
2904,Water,Bareland,Wetland,Water,Wetland,Water
2905,Water,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2906,Water,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
2907,Water,Bareland,Bareland,NULL,Non_Wetland,Bareland
2908,Water,Bareland,Bareland,NULL,Non_Wetland,Water
2909,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
2910,Water,Bareland,Bareland,Non_Water,Non_Wetland,Water
2911,Water,Bareland,Bareland,Water,Non_Wetland,NULL
2912,Water,Bareland,Bareland,Water,Non_Wetland,Grassland
2913,Water,Bareland,Bareland,Water,Non_Wetland,Cropland
2914,Water,Bareland,Bareland,Water,Non_Wetland,Wetland
2915,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
2916,Water,Bareland,Bareland,Water,Non_Wetland,Water
2917,Water,Bareland,Built-up,NULL,Non_Wetland,Grassland
2918,Water,Bareland,Built-up,Water,Non_Wetland,Wetland
2919,Water,Bareland,Built-up,Water,Non_Wetland,Bareland
2920,Water,Bareland,Built-up,Water,Non_Wetland,Water
2921,Water,Bareland,Water,NULL,Water,Wetland
2922,Water,Bareland,Water,NULL,Water,Bareland
2923,Water,Bareland,Water,NULL,Water,Water
2924,Water,Bareland,Water,Water,Water,NULL
2925,Water,Bareland,Water,Water,Water,Grassland
2926,Water,Bareland,Water,Water,Water,Bareland
2927,Water,Bareland,Water,Water,Water,Water
2928,Water,Built-up,NULL,NULL,Non_Wetland,NULL
2929,Water,Built-up,NULL,NULL,Non_Wetland,Grassland
2930,Water,Built-up,NULL,NULL,Non_Wetland,Cropland
2931,Water,Built-up,NULL,Water,Non_Wetland,Wetland
2932,Water,Built-up,Shrubland,NULL,Non_Wetland,NULL
2933,Water,Built-up,Shrubland,NULL,Non_Wetland,Grassland
2934,Water,Built-up,Shrubland,NULL,Non_Wetland,Cropland
2935,Water,Built-up,Shrubland,NULL,Non_Wetland,Wetland
2936,Water,Built-up,Shrubland,NULL,Non_Wetland,Bareland
2937,Water,Built-up,Grassland,NULL,Non_Wetland,NULL
2938,Water,Built-up,Grassland,NULL,Non_Wetland,Grassland
2939,Water,Built-up,Grassland,NULL,Non_Wetland,Cropland
2940,Water,Built-up,Grassland,NULL,Non_Wetland,Bareland
2941,Water,Built-up,Grassland,Non_Water,Non_Wetland,NULL
2942,Water,Built-up,Grassland,Water,Non_Wetland,NULL
2943,Water,Built-up,Grassland,Water,Non_Wetland,Grassland
2944,Water,Built-up,Grassland,Water,Non_Wetland,Cropland
2945,Water,Built-up,Grassland,Water,Non_Wetland,Bareland
2946,Water,Built-up,Grassland,Water,Non_Wetland,Water
2947,Water,Built-up,Cropland,NULL,Non_Wetland,NULL
2948,Water,Built-up,Cropland,NULL,Non_Wetland,Grassland
2949,Water,Built-up,Cropland,NULL,Non_Wetland,Cropland
2950,Water,Built-up,Cropland,NULL,Non_Wetland,Wetland
2951,Water,Built-up,Cropland,NULL,Non_Wetland,Bareland
2952,Water,Built-up,Cropland,NULL,Non_Wetland,Built-up
2953,Water,Built-up,Cropland,NULL,Non_Wetland,Forest
2954,Water,Built-up,Cropland,Non_Water,Non_Wetland,NULL
2955,Water,Built-up,Cropland,Water,Non_Wetland,NULL
2956,Water,Built-up,Wetland,NULL,Wetland,NULL
2957,Water,Built-up,Wetland,NULL,Wetland,Grassland
2958,Water,Built-up,Wetland,NULL,Wetland,Cropland
2959,Water,Built-up,Wetland,NULL,Wetland,Bareland
2960,Water,Built-up,Wetland,NULL,Wetland,Forest
2961,Water,Built-up,Wetland,Non_Water,Wetland,Wetland
2962,Water,Built-up,Wetland,Water,Wetland,NULL
2963,Water,Built-up,Wetland,Water,Wetland,Grassland
2964,Water,Built-up,Wetland,Water,Wetland,Wetland
2965,Water,Built-up,Wetland,Water,Wetland,Bareland
2966,Water,Built-up,Wetland,Water,Wetland,Water
2967,Water,Built-up,Bareland,NULL,Non_Wetland,NULL
2968,Water,Built-up,Bareland,NULL,Non_Wetland,Grassland
2969,Water,Built-up,Bareland,NULL,Non_Wetland,Cropland
2970,Water,Built-up,Bareland,NULL,Non_Wetland,Wetland
2971,Water,Built-up,Bareland,NULL,Non_Wetland,Bareland
2972,Water,Built-up,Bareland,Non_Water,Non_Wetland,NULL
2973,Water,Built-up,Bareland,Non_Water,Non_Wetland,Grassland
2974,Water,Built-up,Bareland,Non_Water,Non_Wetland,Bareland
2975,Water,Built-up,Bareland,Water,Non_Wetland,NULL
2976,Water,Built-up,Bareland,Water,Non_Wetland,Grassland
2977,Water,Built-up,Bareland,Water,Non_Wetland,Cropland
2978,Water,Built-up,Bareland,Water,Non_Wetland,Wetland
2979,Water,Built-up,Bareland,Water,Non_Wetland,Bareland
2980,Water,Built-up,Bareland,Water,Non_Wetland,Water
2981,Water,Built-up,Built-up,NULL,Non_Wetland,NULL
2982,Water,Built-up,Built-up,NULL,Non_Wetland,Grassland
2983,Water,Built-up,Built-up,NULL,Non_Wetland,Bareland
2984,Water,Built-up,Built-up,Non_Water,Non_Wetland,NULL
2985,Water,Built-up,Built-up,Water,Non_Wetland,NULL
2986,Water,Built-up,Built-up,Water,Non_Wetland,Cropland
2987,Water,Built-up,Water,NULL,Water,NULL
2988,Water,Built-up,Water,Water,Water,NULL
2989,Water,Built-up,Forest,NULL,Non_Wetland,NULL
2990,Water,Built-up,Forest,NULL,Non_Wetland,Cropland
2991,Water,Built-up,Forest,Water,Non_Wetland,NULL
2992,Water,Built-up,Forest,Water,Non_Wetland,Cropland
2993,Water,Water,NULL,NULL,Non_Wetland,NULL
2994,Water,Water,NULL,NULL,Non_Wetland,Grassland
2995,Water,Water,NULL,NULL,Non_Wetland,Cropland
2996,Water,Water,NULL,NULL,Non_Wetland,Wetland
2997,Water,Water,NULL,NULL,Non_Wetland,Bareland
2998,Water,Water,NULL,NULL,Non_Wetland,Water
2999,Water,Water,NULL,NULL,Non_Wetland,Forest
3000,Water,Water,NULL,Non_Water,Non_Wetland,NULL
3001,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
3002,Water,Water,NULL,Non_Water,Non_Wetland,Wetland
3003,Water,Water,NULL,Non_Water,Non_Wetland,Bareland
3004,Water,Water,NULL,Non_Water,Non_Wetland,Water
3005,Water,Water,NULL,Non_Water,Non_Wetland,Forest
3006,Water,Water,NULL,Water,Non_Wetland,NULL
3007,Water,Water,NULL,Water,Non_Wetland,Cropland
3008,Water,Water,NULL,Water,Non_Wetland,Wetland
3009,Water,Water,NULL,Water,Non_Wetland,Bareland
3010,Water,Water,NULL,Water,Non_Wetland,Water
3011,Water,Water,Shrubland,NULL,Non_Wetland,NULL
3012,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
3013,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
3014,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
3015,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
3016,Water,Water,Shrubland,NULL,Non_Wetland,Water
3017,Water,Water,Shrubland,NULL,Non_Wetland,Forest
3018,Water,Water,Shrubland,Non_Water,Non_Wetland,NULL
3019,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
3020,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
3021,Water,Water,Shrubland,Non_Water,Non_Wetland,Wetland
3022,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
3023,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
3024,Water,Water,Shrubland,Water,Non_Wetland,NULL
3025,Water,Water,Shrubland,Water,Non_Wetland,Grassland
3026,Water,Water,Shrubland,Water,Non_Wetland,Cropland
3027,Water,Water,Shrubland,Water,Non_Wetland,Wetland
3028,Water,Water,Shrubland,Water,Non_Wetland,Bareland
3029,Water,Water,Shrubland,Water,Non_Wetland,Water
3030,Water,Water,Shrubland,Water,Non_Wetland,Forest
3031,Water,Water,Grassland,NULL,Non_Wetland,NULL
3032,Water,Water,Grassland,NULL,Non_Wetland,Grassland
3033,Water,Water,Grassland,NULL,Non_Wetland,Cropland
3034,Water,Water,Grassland,NULL,Non_Wetland,Wetland
3035,Water,Water,Grassland,NULL,Non_Wetland,Bareland
3036,Water,Water,Grassland,NULL,Non_Wetland,Built-up
3037,Water,Water,Grassland,NULL,Non_Wetland,Water
3038,Water,Water,Grassland,NULL,Non_Wetland,Forest
3039,Water,Water,Grassland,Non_Water,Non_Wetland,NULL
3040,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
3041,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
3042,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
3043,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
3044,Water,Water,Grassland,Non_Water,Non_Wetland,Water
3045,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
3046,Water,Water,Grassland,Water,Non_Wetland,NULL
3047,Water,Water,Grassland,Water,Non_Wetland,Grassland
3048,Water,Water,Grassland,Water,Non_Wetland,Cropland
3049,Water,Water,Grassland,Water,Non_Wetland,Wetland
3050,Water,Water,Grassland,Water,Non_Wetland,Bareland
3051,Water,Water,Grassland,Water,Non_Wetland,Water
3052,Water,Water,Grassland,Water,Non_Wetland,Forest
3053,Water,Water,Cropland,NULL,Non_Wetland,NULL
3054,Water,Water,Cropland,NULL,Non_Wetland,Grassland
3055,Water,Water,Cropland,NULL,Non_Wetland,Cropland
3056,Water,Water,Cropland,NULL,Non_Wetland,Wetland
3057,Water,Water,Cropland,NULL,Non_Wetland,Bareland
3058,Water,Water,Cropland,NULL,Non_Wetland,Water
3059,Water,Water,Cropland,NULL,Non_Wetland,Forest
3060,Water,Water,Cropland,Non_Water,Non_Wetland,NULL
3061,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
3062,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
3063,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
3064,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
3065,Water,Water,Cropland,Non_Water,Non_Wetland,Water
3066,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
3067,Water,Water,Cropland,Water,Non_Wetland,NULL
3068,Water,Water,Cropland,Water,Non_Wetland,Grassland
3069,Water,Water,Cropland,Water,Non_Wetland,Cropland
3070,Water,Water,Cropland,Water,Non_Wetland,Wetland
3071,Water,Water,Cropland,Water,Non_Wetland,Bareland
3072,Water,Water,Cropland,Water,Non_Wetland,Water
3073,Water,Water,Cropland,Water,Non_Wetland,Forest
3074,Water,Water,Wetland,NULL,Wetland,NULL
3075,Water,Water,Wetland,NULL,Wetland,Grassland
3076,Water,Water,Wetland,NULL,Wetland,Cropland
3077,Water,Water,Wetland,NULL,Wetland,Wetland
3078,Water,Water,Wetland,NULL,Wetland,Bareland
3079,Water,Water,Wetland,NULL,Wetland,Water
3080,Water,Water,Wetland,NULL,Wetland,Forest
3081,Water,Water,Wetland,Non_Water,Wetland,NULL
3082,Water,Water,Wetland,Non_Water,Wetland,Grassland
3083,Water,Water,Wetland,Non_Water,Wetland,Cropland
3084,Water,Water,Wetland,Non_Water,Wetland,Wetland
3085,Water,Water,Wetland,Non_Water,Wetland,Bareland
3086,Water,Water,Wetland,Non_Water,Wetland,Water
3087,Water,Water,Wetland,Non_Water,Wetland,Forest
3088,Water,Water,Wetland,Water,Wetland,NULL
3089,Water,Water,Wetland,Water,Wetland,Grassland
3090,Water,Water,Wetland,Water,Wetland,Cropland
3091,Water,Water,Wetland,Water,Wetland,Wetland
3092,Water,Water,Wetland,Water,Wetland,Bareland
3093,Water,Water,Wetland,Water,Wetland,Built-up
3094,Water,Water,Wetland,Water,Wetland,Water
3095,Water,Water,Wetland,Water,Wetland,Forest
3096,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,NULL
3097,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
3098,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
3099,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
3100,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
3101,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
3102,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
3103,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
3104,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
3105,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
3106,Water,Water,Bareland,NULL,Non_Wetland,NULL
3107,Water,Water,Bareland,NULL,Non_Wetland,Grassland
3108,Water,Water,Bareland,NULL,Non_Wetland,Cropland
3109,Water,Water,Bareland,NULL,Non_Wetland,Wetland
3110,Water,Water,Bareland,NULL,Non_Wetland,Bareland
3111,Water,Water,Bareland,NULL,Non_Wetland,Water
3112,Water,Water,Bareland,NULL,Non_Wetland,Forest
3113,Water,Water,Bareland,Non_Water,Non_Wetland,NULL
3114,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
3115,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
3116,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
3117,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
3118,Water,Water,Bareland,Non_Water,Non_Wetland,Water
3119,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
3120,Water,Water,Bareland,Water,Non_Wetland,NULL
3121,Water,Water,Bareland,Water,Non_Wetland,Grassland
3122,Water,Water,Bareland,Water,Non_Wetland,Cropland
3123,Water,Water,Bareland,Water,Non_Wetland,Wetland
3124,Water,Water,Bareland,Water,Non_Wetland,Bareland
3125,Water,Water,Bareland,Water,Non_Wetland,Built-up
3126,Water,Water,Bareland,Water,Non_Wetland,Water
3127,Water,Water,Bareland,Water,Non_Wetland,Forest
3128,Water,Water,Built-up,NULL,Non_Wetland,NULL
3129,Water,Water,Built-up,NULL,Non_Wetland,Grassland
3130,Water,Water,Built-up,NULL,Non_Wetland,Cropland
3131,Water,Water,Built-up,NULL,Non_Wetland,Wetland
3132,Water,Water,Built-up,NULL,Non_Wetland,Bareland
3133,Water,Water,Built-up,NULL,Non_Wetland,Built-up
3134,Water,Water,Built-up,NULL,Non_Wetland,Water
3135,Water,Water,Built-up,NULL,Non_Wetland,Forest
3136,Water,Water,Built-up,Non_Water,Non_Wetland,NULL
3137,Water,Water,Built-up,Non_Water,Non_Wetland,Grassland
3138,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
3139,Water,Water,Built-up,Non_Water,Non_Wetland,Wetland
3140,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
3141,Water,Water,Built-up,Non_Water,Non_Wetland,Water
3142,Water,Water,Built-up,Water,Non_Wetland,NULL
3143,Water,Water,Built-up,Water,Non_Wetland,Grassland
3144,Water,Water,Built-up,Water,Non_Wetland,Cropland
3145,Water,Water,Built-up,Water,Non_Wetland,Wetland
3146,Water,Water,Built-up,Water,Non_Wetland,Bareland
3147,Water,Water,Built-up,Water,Non_Wetland,Water
3148,Water,Water,Built-up,Water,Non_Wetland,Forest
3149,Water,Water,Water,NULL,Water,NULL
3150,Water,Water,Water,NULL,Water,Grassland
3151,Water,Water,Water,NULL,Water,Cropland
3152,Water,Water,Water,NULL,Water,Wetland
3153,Water,Water,Water,NULL,Water,Bareland
3154,Water,Water,Water,NULL,Water,Water
3155,Water,Water,Water,NULL,Water,Forest
3156,Water,Water,Water,Non_Water,Water,NULL
3157,Water,Water,Water,Non_Water,Water,Grassland
3158,Water,Water,Water,Non_Water,Water,Cropland
3159,Water,Water,Water,Non_Water,Water,Wetland
3160,Water,Water,Water,Non_Water,Water,Bareland
3161,Water,Water,Water,Non_Water,Water,Water
3162,Water,Water,Water,Non_Water,Water,Forest
3163,Water,Water,Water,Water,Water,NULL
3164,Water,Water,Water,Water,Water,Grassland
3165,Water,Water,Water,Water,Water,Cropland
3166,Water,Water,Water,Water,Water,Wetland
3167,Water,Water,Water,Water,Water,Bareland
3168,Water,Water,Water,Water,Water,Water
3169,Water,Water,Water,Water,Water,Forest
3170,Water,Water,Forest,NULL,Non_Wetland,NULL
3171,Water,Water,Forest,NULL,Non_Wetland,Grassland
3172,Water,Water,Forest,NULL,Non_Wetland,Cropland
3173,Water,Water,Forest,NULL,Non_Wetland,Wetland
3174,Water,Water,Forest,NULL,Non_Wetland,Bareland
3175,Water,Water,Forest,NULL,Non_Wetland,Water
3176,Water,Water,Forest,NULL,Non_Wetland,Forest
3177,Water,Water,Forest,Non_Water,Non_Wetland,NULL
3178,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
3179,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
3180,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
3181,Water,Water,Forest,Non_Water,Non_Wetland,Water
3182,Water,Water,Forest,Non_Water,Non_Wetland,Forest
3183,Water,Water,Forest,Water,Non_Wetland,NULL
3184,Water,Water,Forest,Water,Non_Wetland,Grassland
3185,Water,Water,Forest,Water,Non_Wetland,Cropland
3186,Water,Water,Forest,Water,Non_Wetland,Wetland
3187,Water,Water,Forest,Water,Non_Wetland,Bareland
3188,Water,Water,Forest,Water,Non_Wetland,Water
3189,Water,Water,Forest,Water,Non_Wetland,Forest
3190,Water,Forest,NULL,NULL,Non_Wetland,NULL
3191,Water,Forest,NULL,NULL,Non_Wetland,Wetland
3192,Water,Forest,NULL,NULL,Non_Wetland,Forest
3193,Water,Forest,Shrubland,NULL,Non_Wetland,NULL
3194,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
3195,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
3196,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
3197,Water,Forest,Grassland,NULL,Non_Wetland,Wetland
3198,Water,Forest,Cropland,NULL,Non_Wetland,NULL
3199,Water,Forest,Cropland,NULL,Non_Wetland,Grassland
3200,Water,Forest,Cropland,NULL,Non_Wetland,Wetland
3201,Water,Forest,Wetland,NULL,Wetland,Wetland
3202,Water,Forest,Wetland,Water,Wetland,Wetland
3203,Water,Forest,Bareland,NULL,Non_Wetland,NULL
3204,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
3205,Water,Forest,Water,NULL,Water,Wetland
3206,Water,Forest,Water,Water,Water,Wetland
3207,Water,Forest,Forest,NULL,Non_Wetland,NULL
3208,Water,Forest,Forest,NULL,Non_Wetland,Grassland
3209,Water,Forest,Forest,NULL,Non_Wetland,Cropland
3210,Water,Forest,Forest,NULL,Non_Wetland,Wetland
3211,Water,Forest,Forest,NULL,Non_Wetland,Forest
3212,Permanent_ice_and_snow,NULL,Shrubland,NULL,Non_Wetland,Built-up
3213,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
3214,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Built-up
3215,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,NULL
3216,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Built-up
3217,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,NULL
3218,Permanent_ice_and_snow,NULL,Built-up,NULL,Non_Wetland,Built-up
3219,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,NULL
3220,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Grassland
3221,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Cropland
3222,Permanent_ice_and_snow,Cropland,Shrubland,NULL,Non_Wetland,Built-up
3223,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,NULL
3224,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Grassland
3225,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Cropland
3226,Permanent_ice_and_snow,Cropland,Grassland,NULL,Non_Wetland,Built-up
3227,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,NULL
3228,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Grassland
3229,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Cropland
3230,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Bareland
3231,Permanent_ice_and_snow,Cropland,Cropland,NULL,Non_Wetland,Built-up
3232,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,NULL
3233,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,Grassland
3234,Permanent_ice_and_snow,Cropland,Wetland,NULL,Wetland,Built-up
3235,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,NULL
3236,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Grassland
3237,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Cropland
3238,Permanent_ice_and_snow,Cropland,Built-up,NULL,Non_Wetland,Built-up
3239,Permanent_ice_and_snow,Wetland,Shrubland,NULL,Non_Wetland,Built-up
