Value,AFRICA_2024_DynamicWorld_2024_37NHG_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NHG_M_R,AFRICA_2024_GLC_FCS30D_2022_37NHG_M_R,AFRICA_2024_GSW_Yearly_2021_37NHG_M_R,AFRICA_2024_GWL_FCS30D_2022_37NHG_M_R,AFRICA_2024_WorldCover_2021_37NHG_M_R
1283,Water,Bareland,Grassland,Water,Non_Wetland,Bareland
1284,Water,Bareland,Cropland,NULL,Non_Wetland,Grassland
1285,Water,Bareland,Cropland,NULL,Non_Wetland,Cropland
1286,Water,Bareland,Cropland,NULL,Non_Wetland,Bareland
1287,Water,Bareland,Cropland,NULL,Non_Wetland,Forest
1288,Water,Bareland,Cropland,Non_Water,Non_Wetland,Grassland
1289,Water,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1290,Water,Bareland,Cropland,Non_Water,Non_Wetland,Bareland
1291,Water,Bareland,Cropland,Water,Non_Wetland,Bareland
1292,Water,Bareland,Wetland,NULL,Wetland,NULL
1293,Water,Bareland,Wetland,NULL,Wetland,Grassland
1294,Water,Bareland,Wetland,NULL,Wetland,Cropland
1295,Water,Bareland,Wetland,NULL,Wetland,Bareland
1296,Water,Bareland,Wetland,NULL,Wetland,Forest
1297,Water,Bareland,Wetland,Non_Water,Wetland,Bareland
1298,Water,Bareland,Wetland,Non_Water,Wetland,Forest
1299,Water,Bareland,Wetland,Water,Wetland,Grassland
1300,Water,Bareland,Wetland,Water,Wetland,Cropland
1301,Water,Bareland,Wetland,Water,Wetland,Wetland
1302,Water,Bareland,Wetland,Water,Wetland,Bareland
1303,Water,Bareland,Wetland,Water,Wetland,Forest
1304,Water,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1305,Water,Bareland,Bareland,Water,Non_Wetland,Bareland
1306,Water,Bareland,Water,NULL,Water,Grassland
1307,Water,Bareland,Water,NULL,Water,Cropland
1308,Water,Bareland,Water,NULL,Water,Bareland
1309,Water,Bareland,Water,NULL,Water,Forest
1310,Water,Bareland,Water,Non_Water,Water,Grassland
1311,Water,Bareland,Water,Non_Water,Water,Wetland
1312,Water,Bareland,Water,Non_Water,Water,Bareland
1313,Water,Bareland,Water,Water,Water,Grassland
1314,Water,Bareland,Water,Water,Water,Cropland
1315,Water,Bareland,Water,Water,Water,Wetland
1316,Water,Bareland,Water,Water,Water,Bareland
1317,Water,Bareland,Forest,NULL,Non_Wetland,Grassland
1318,Water,Bareland,Forest,Non_Water,Non_Wetland,Forest
1319,Water,Water,NULL,NULL,Non_Wetland,NULL
1320,Water,Water,NULL,NULL,Non_Wetland,Grassland
1321,Water,Water,NULL,NULL,Non_Wetland,Cropland
1322,Water,Water,NULL,NULL,Non_Wetland,Wetland
1323,Water,Water,NULL,NULL,Non_Wetland,Bareland
1324,Water,Water,NULL,NULL,Non_Wetland,Forest
1325,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
1326,Water,Water,NULL,Non_Water,Non_Wetland,Cropland
1327,Water,Water,NULL,Non_Water,Non_Wetland,Forest
1328,Water,Water,NULL,Water,Non_Wetland,Bareland
1329,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1330,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1331,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1332,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1333,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1334,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1335,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1336,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1337,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1338,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1339,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1340,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1341,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1342,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1343,Water,Water,Shrubland,Water,Non_Wetland,Forest
1344,Water,Water,Grassland,NULL,Non_Wetland,NULL
1345,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1346,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1347,Water,Water,Grassland,NULL,Non_Wetland,Wetland
1348,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1349,Water,Water,Grassland,NULL,Non_Wetland,Forest
1350,Water,Water,Grassland,Non_Water,Non_Wetland,Grassland
1351,Water,Water,Grassland,Non_Water,Non_Wetland,Cropland
1352,Water,Water,Grassland,Non_Water,Non_Wetland,Wetland
1353,Water,Water,Grassland,Non_Water,Non_Wetland,Bareland
1354,Water,Water,Grassland,Non_Water,Non_Wetland,Forest
1355,Water,Water,Grassland,Water,Non_Wetland,NULL
1356,Water,Water,Grassland,Water,Non_Wetland,Grassland
1357,Water,Water,Grassland,Water,Non_Wetland,Cropland
1358,Water,Water,Grassland,Water,Non_Wetland,Wetland
1359,Water,Water,Grassland,Water,Non_Wetland,Bareland
1360,Water,Water,Grassland,Water,Non_Wetland,Forest
1361,Water,Water,Cropland,NULL,Non_Wetland,NULL
1362,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1363,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1364,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1365,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1366,Water,Water,Cropland,NULL,Non_Wetland,Forest
1367,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1368,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1369,Water,Water,Cropland,Non_Water,Non_Wetland,Wetland
1370,Water,Water,Cropland,Non_Water,Non_Wetland,Bareland
1371,Water,Water,Cropland,Non_Water,Non_Wetland,Forest
1372,Water,Water,Cropland,Water,Non_Wetland,NULL
1373,Water,Water,Cropland,Water,Non_Wetland,Grassland
1374,Water,Water,Cropland,Water,Non_Wetland,Cropland
1375,Water,Water,Cropland,Water,Non_Wetland,Bareland
1376,Water,Water,Cropland,Water,Non_Wetland,Water
1377,Water,Water,Cropland,Water,Non_Wetland,Forest
1378,Water,Water,Wetland,NULL,Wetland,NULL
1379,Water,Water,Wetland,NULL,Wetland,Grassland
1380,Water,Water,Wetland,NULL,Wetland,Cropland
1381,Water,Water,Wetland,NULL,Wetland,Wetland
1382,Water,Water,Wetland,NULL,Wetland,Bareland
1383,Water,Water,Wetland,NULL,Wetland,Forest
1384,Water,Water,Wetland,Non_Water,Wetland,Grassland
1385,Water,Water,Wetland,Non_Water,Wetland,Cropland
1386,Water,Water,Wetland,Non_Water,Wetland,Wetland
1387,Water,Water,Wetland,Non_Water,Wetland,Bareland
1388,Water,Water,Wetland,Non_Water,Wetland,Forest
1389,Water,Water,Wetland,Water,Wetland,Grassland
1390,Water,Water,Wetland,Water,Wetland,Cropland
1391,Water,Water,Wetland,Water,Wetland,Wetland
1392,Water,Water,Wetland,Water,Wetland,Bareland
1393,Water,Water,Wetland,Water,Wetland,Water
1394,Water,Water,Wetland,Water,Wetland,Forest
1395,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1396,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1397,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1398,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1399,Water,Water,Bareland,NULL,Non_Wetland,NULL
1400,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1401,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1402,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1403,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1404,Water,Water,Bareland,NULL,Non_Wetland,Forest
1405,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1406,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1407,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1408,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1409,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1410,Water,Water,Bareland,Water,Non_Wetland,Grassland
1411,Water,Water,Bareland,Water,Non_Wetland,Cropland
1412,Water,Water,Bareland,Water,Non_Wetland,Bareland
1413,Water,Water,Bareland,Water,Non_Wetland,Water
1414,Water,Water,Bareland,Water,Non_Wetland,Forest
1415,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1416,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1417,Water,Water,Built-up,Non_Water,Non_Wetland,Cropland
1418,Water,Water,Built-up,Non_Water,Non_Wetland,Bareland
1419,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1420,Water,Water,Built-up,Water,Non_Wetland,Grassland
1421,Water,Water,Built-up,Water,Non_Wetland,Bareland
1422,Water,Water,Water,NULL,Water,NULL
1423,Water,Water,Water,NULL,Water,Grassland
1424,Water,Water,Water,NULL,Water,Cropland
1425,Water,Water,Water,NULL,Water,Wetland
1426,Water,Water,Water,NULL,Water,Bareland
1427,Water,Water,Water,NULL,Water,Water
1428,Water,Water,Water,NULL,Water,Forest
1429,Water,Water,Water,Non_Water,Water,Grassland
1430,Water,Water,Water,Non_Water,Water,Cropland
1431,Water,Water,Water,Non_Water,Water,Wetland
1432,Water,Water,Water,Non_Water,Water,Bareland
1433,Water,Water,Water,Non_Water,Water,Forest
1434,Water,Water,Water,Water,Water,Grassland
1435,Water,Water,Water,Water,Water,Cropland
1436,Water,Water,Water,Water,Water,Wetland
1437,Water,Water,Water,Water,Water,Bareland
1438,Water,Water,Water,Water,Water,Forest
1439,Water,Water,Forest,NULL,Non_Wetland,NULL
1440,Water,Water,Forest,NULL,Non_Wetland,Grassland
1441,Water,Water,Forest,NULL,Non_Wetland,Cropland
1442,Water,Water,Forest,NULL,Non_Wetland,Wetland
1443,Water,Water,Forest,NULL,Non_Wetland,Bareland
1444,Water,Water,Forest,NULL,Non_Wetland,Forest
1445,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1446,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1447,Water,Water,Forest,Water,Non_Wetland,Bareland
1448,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1449,Water,Forest,Grassland,NULL,Non_Wetland,Grassland
1450,Water,Forest,Grassland,Non_Water,Non_Wetland,Forest
1451,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1452,Water,Forest,Cropland,Non_Water,Non_Wetland,Forest
1453,Water,Forest,Wetland,NULL,Wetland,Forest
1454,Water,Forest,Wetland,Non_Water,Wetland,Forest
1455,Water,Forest,Water,NULL,Water,Forest
1456,Water,Forest,Forest,NULL,Non_Wetland,Forest
1457,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1458,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1459,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1460,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1461,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1462,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
1463,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1464,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1465,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1466,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1467,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1468,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1469,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1470,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1471,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1472,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1473,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1474,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1475,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1476,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1477,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1478,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1479,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1480,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1481,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1482,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1483,Forest,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1484,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1485,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1486,Forest,NULL,Grassland,Water,Non_Wetland,Cropland
1487,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
1488,Forest,NULL,Grassland,Water,Non_Wetland,Forest
1489,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1490,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1491,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1492,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1493,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1494,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1495,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1496,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1497,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1498,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1499,Forest,NULL,Cropland,Water,Non_Wetland,NULL
1500,Forest,NULL,Cropland,Water,Non_Wetland,Grassland
1501,Forest,NULL,Cropland,Water,Non_Wetland,Cropland
1502,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1503,Forest,NULL,Wetland,NULL,Wetland,NULL
1504,Forest,NULL,Wetland,NULL,Wetland,Grassland
1505,Forest,NULL,Wetland,NULL,Wetland,Cropland
1506,Forest,NULL,Wetland,NULL,Wetland,Forest
1507,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1508,Forest,NULL,Wetland,Non_Water,Wetland,Bareland
1509,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1510,Forest,NULL,Wetland,Water,Wetland,NULL
1511,Forest,NULL,Wetland,Water,Wetland,Cropland
1512,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1513,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1514,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1515,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1516,Forest,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1517,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1518,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1519,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1520,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1521,Forest,NULL,Bareland,Non_Water,Non_Wetland,Forest
1522,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1523,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1524,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1525,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1526,Forest,NULL,Water,NULL,Water,Grassland
1527,Forest,NULL,Water,NULL,Water,Forest
1528,Forest,NULL,Water,Non_Water,Water,Grassland
1529,Forest,NULL,Water,Non_Water,Water,Cropland
1530,Forest,NULL,Water,Non_Water,Water,Forest
1531,Forest,NULL,Water,Water,Water,Grassland
1532,Forest,NULL,Water,Water,Water,Cropland
1533,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1534,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1535,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1536,Forest,NULL,Forest,NULL,Non_Wetland,Water
1537,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1538,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1539,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1540,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1541,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1542,Forest,NULL,Forest,Water,Non_Wetland,Bareland
1543,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1544,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1545,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1546,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1547,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1548,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
1549,Forest,Cropland,NULL,Water,Non_Wetland,Forest
1550,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1551,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1552,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1553,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1554,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1555,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1556,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1557,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
1558,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1559,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1560,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1561,Forest,Cropland,Grassland,NULL,Non_Wetland,Wetland
1562,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1563,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1564,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Grassland
1565,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1566,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1567,Forest,Cropland,Grassland,Non_Water,Non_Wetland,Forest
1568,Forest,Cropland,Grassland,Water,Non_Wetland,Grassland
1569,Forest,Cropland,Grassland,Water,Non_Wetland,Cropland
1570,Forest,Cropland,Grassland,Water,Non_Wetland,Bareland
1571,Forest,Cropland,Grassland,Water,Non_Wetland,Forest
1572,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1573,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1574,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1575,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1576,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1577,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1578,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1579,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1580,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1581,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Bareland
1582,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Forest
1583,Forest,Cropland,Cropland,Water,Non_Wetland,Grassland
1584,Forest,Cropland,Cropland,Water,Non_Wetland,Cropland
1585,Forest,Cropland,Cropland,Water,Non_Wetland,Bareland
1586,Forest,Cropland,Cropland,Water,Non_Wetland,Forest
1587,Forest,Cropland,Wetland,NULL,Wetland,NULL
1588,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1589,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1590,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1591,Forest,Cropland,Wetland,NULL,Wetland,Forest
1592,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
1593,Forest,Cropland,Wetland,Non_Water,Wetland,Cropland
1594,Forest,Cropland,Wetland,Non_Water,Wetland,Wetland
1595,Forest,Cropland,Wetland,Non_Water,Wetland,Bareland
1596,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
1597,Forest,Cropland,Wetland,Water,Wetland,Grassland
1598,Forest,Cropland,Wetland,Water,Wetland,Cropland
1599,Forest,Cropland,Wetland,Water,Wetland,Wetland
1600,Forest,Cropland,Wetland,Water,Wetland,Bareland
1601,Forest,Cropland,Wetland,Water,Wetland,Forest
1602,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1603,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1604,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1605,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1606,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1607,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
1608,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1609,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1610,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Grassland
1611,Forest,Cropland,Bareland,Non_Water,Non_Wetland,Forest
1612,Forest,Cropland,Bareland,Water,Non_Wetland,Grassland
1613,Forest,Cropland,Bareland,Water,Non_Wetland,Forest
1614,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1615,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1616,Forest,Cropland,Water,NULL,Water,Grassland
1617,Forest,Cropland,Water,NULL,Water,Cropland
1618,Forest,Cropland,Water,NULL,Water,Wetland
1619,Forest,Cropland,Water,NULL,Water,Bareland
1620,Forest,Cropland,Water,NULL,Water,Forest
1621,Forest,Cropland,Water,Non_Water,Water,Cropland
1622,Forest,Cropland,Water,Non_Water,Water,Bareland
1623,Forest,Cropland,Water,Non_Water,Water,Forest
1624,Forest,Cropland,Water,Water,Water,Cropland
1625,Forest,Cropland,Water,Water,Water,Wetland
1626,Forest,Cropland,Water,Water,Water,Bareland
1627,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1628,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1629,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1630,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1631,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1632,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1633,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
1634,Forest,Wetland,Grassland,NULL,Non_Wetland,Grassland
1635,Forest,Wetland,Grassland,NULL,Non_Wetland,Cropland
1636,Forest,Wetland,Grassland,Non_Water,Non_Wetland,Cropland
1637,Forest,Wetland,Cropland,NULL,Non_Wetland,Grassland
1638,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Grassland
1639,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Cropland
1640,Forest,Wetland,Cropland,Non_Water,Non_Wetland,Forest
1641,Forest,Wetland,Wetland,NULL,Wetland,Grassland
1642,Forest,Wetland,Wetland,NULL,Wetland,Cropland
1643,Forest,Wetland,Wetland,NULL,Wetland,Forest
1644,Forest,Bareland,Grassland,NULL,Non_Wetland,Grassland
1645,Forest,Bareland,Grassland,NULL,Non_Wetland,Bareland
1646,Forest,Bareland,Grassland,NULL,Non_Wetland,Forest
1647,Forest,Bareland,Wetland,NULL,Wetland,Forest
1648,Forest,Bareland,Bareland,NULL,Non_Wetland,Grassland
1649,Forest,Bareland,Water,NULL,Water,Bareland
1650,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1651,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1652,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1653,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1654,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1655,Forest,Built-up,Shrubland,Water,Non_Wetland,Grassland
1656,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1657,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1658,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1659,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1660,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1661,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1662,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1663,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1664,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1665,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1666,Forest,Water,NULL,NULL,Non_Wetland,Grassland
1667,Forest,Water,NULL,NULL,Non_Wetland,Forest
1668,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1669,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1670,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1671,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
1672,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1673,Forest,Water,Shrubland,Water,Non_Wetland,Forest
1674,Forest,Water,Grassland,NULL,Non_Wetland,NULL
1675,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1676,Forest,Water,Grassland,NULL,Non_Wetland,Cropland
1677,Forest,Water,Grassland,NULL,Non_Wetland,Wetland
1678,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
1679,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1680,Forest,Water,Grassland,Non_Water,Non_Wetland,Grassland
1681,Forest,Water,Grassland,Non_Water,Non_Wetland,Cropland
1682,Forest,Water,Grassland,Non_Water,Non_Wetland,Forest
1683,Forest,Water,Grassland,Water,Non_Wetland,Grassland
1684,Forest,Water,Grassland,Water,Non_Wetland,Forest
1685,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1686,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1687,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
1688,Forest,Water,Cropland,NULL,Non_Wetland,Wetland
1689,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
1690,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1691,Forest,Water,Cropland,Non_Water,Non_Wetland,Grassland
1692,Forest,Water,Cropland,Non_Water,Non_Wetland,Cropland
1693,Forest,Water,Cropland,Non_Water,Non_Wetland,Forest
1694,Forest,Water,Cropland,Water,Non_Wetland,Grassland
1695,Forest,Water,Cropland,Water,Non_Wetland,Bareland
1696,Forest,Water,Cropland,Water,Non_Wetland,Forest
1697,Forest,Water,Wetland,NULL,Wetland,Grassland
1698,Forest,Water,Wetland,NULL,Wetland,Wetland
1699,Forest,Water,Wetland,NULL,Wetland,Forest
1700,Forest,Water,Wetland,Non_Water,Wetland,Grassland
1701,Forest,Water,Wetland,Non_Water,Wetland,Wetland
1702,Forest,Water,Wetland,Non_Water,Wetland,Forest
1703,Forest,Water,Wetland,Water,Wetland,Wetland
1704,Forest,Water,Wetland,Water,Wetland,Bareland
1705,Forest,Water,Wetland,Water,Wetland,Forest
1706,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1707,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1708,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
1709,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1710,Forest,Water,Bareland,Non_Water,Non_Wetland,Forest
1711,Forest,Water,Water,NULL,Water,Grassland
1712,Forest,Water,Water,NULL,Water,Cropland
1713,Forest,Water,Water,NULL,Water,Bareland
1714,Forest,Water,Water,NULL,Water,Forest
1715,Forest,Water,Water,Non_Water,Water,Forest
1716,Forest,Water,Water,Water,Water,Grassland
1717,Forest,Water,Water,Water,Water,Forest
1718,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1719,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1720,Forest,Water,Forest,NULL,Non_Wetland,Forest
1721,Forest,Water,Forest,Non_Water,Non_Wetland,Cropland
1722,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1723,Forest,Forest,NULL,NULL,Non_Wetland,NULL
