Value,AFRICA_2024_DynamicWorld_2024_37NBJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NBJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NBJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NBJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NBJ_M_R,AFRICA_2024_WorldCover_2021_37NBJ_M_R
1273,Water,Water,NULL,Water,Non_Wetland,Grassland
1274,Water,Water,NULL,Water,Non_Wetland,Cropland
1275,Water,Water,NULL,Water,Non_Wetland,Wetland
1276,Water,Water,NULL,Water,Non_Wetland,Water
1277,Water,Water,NULL,Water,Non_Wetland,Forest
1278,Water,Water,Shrubland,NULL,Non_Wetland,NULL
1279,Water,Water,Shrubland,NULL,Non_Wetland,Grassland
1280,Water,Water,Shrubland,NULL,Non_Wetland,Cropland
1281,Water,Water,Shrubland,NULL,Non_Wetland,Wetland
1282,Water,Water,Shrubland,NULL,Non_Wetland,Bareland
1283,Water,Water,Shrubland,NULL,Non_Wetland,Water
1284,Water,Water,Shrubland,NULL,Non_Wetland,Forest
1285,Water,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1286,Water,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1287,Water,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1288,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
1289,Water,Water,Shrubland,Non_Water,Non_Wetland,Forest
1290,Water,Water,Shrubland,Water,Non_Wetland,Grassland
1291,Water,Water,Shrubland,Water,Non_Wetland,Cropland
1292,Water,Water,Shrubland,Water,Non_Wetland,Wetland
1293,Water,Water,Shrubland,Water,Non_Wetland,Bareland
1294,Water,Water,Shrubland,Water,Non_Wetland,Water
1295,Water,Water,Shrubland,Water,Non_Wetland,Forest
1296,Water,Water,Grassland,NULL,Non_Wetland,Grassland
1297,Water,Water,Grassland,NULL,Non_Wetland,Cropland
1298,Water,Water,Grassland,NULL,Non_Wetland,Bareland
1299,Water,Water,Grassland,NULL,Non_Wetland,Water
1300,Water,Water,Grassland,NULL,Non_Wetland,Forest
1301,Water,Water,Grassland,Water,Non_Wetland,Grassland
1302,Water,Water,Grassland,Water,Non_Wetland,Cropland
1303,Water,Water,Grassland,Water,Non_Wetland,Bareland
1304,Water,Water,Cropland,NULL,Non_Wetland,NULL
1305,Water,Water,Cropland,NULL,Non_Wetland,Grassland
1306,Water,Water,Cropland,NULL,Non_Wetland,Cropland
1307,Water,Water,Cropland,NULL,Non_Wetland,Wetland
1308,Water,Water,Cropland,NULL,Non_Wetland,Bareland
1309,Water,Water,Cropland,NULL,Non_Wetland,Water
1310,Water,Water,Cropland,NULL,Non_Wetland,Forest
1311,Water,Water,Cropland,Non_Water,Non_Wetland,Grassland
1312,Water,Water,Cropland,Non_Water,Non_Wetland,Cropland
1313,Water,Water,Cropland,Non_Water,Non_Wetland,Water
1314,Water,Water,Cropland,Water,Non_Wetland,Grassland
1315,Water,Water,Cropland,Water,Non_Wetland,Cropland
1316,Water,Water,Cropland,Water,Non_Wetland,Wetland
1317,Water,Water,Cropland,Water,Non_Wetland,Bareland
1318,Water,Water,Cropland,Water,Non_Wetland,Water
1319,Water,Water,Cropland,Water,Non_Wetland,Forest
1320,Water,Water,Wetland,NULL,Wetland,NULL
1321,Water,Water,Wetland,NULL,Wetland,Grassland
1322,Water,Water,Wetland,NULL,Wetland,Cropland
1323,Water,Water,Wetland,NULL,Wetland,Wetland
1324,Water,Water,Wetland,NULL,Wetland,Bareland
1325,Water,Water,Wetland,NULL,Wetland,Water
1326,Water,Water,Wetland,NULL,Wetland,Forest
1327,Water,Water,Wetland,Non_Water,Wetland,Grassland
1328,Water,Water,Wetland,Non_Water,Wetland,Cropland
1329,Water,Water,Wetland,Non_Water,Wetland,Wetland
1330,Water,Water,Wetland,Non_Water,Wetland,Water
1331,Water,Water,Wetland,Non_Water,Wetland,Forest
1332,Water,Water,Wetland,Water,Wetland,Grassland
1333,Water,Water,Wetland,Water,Wetland,Cropland
1334,Water,Water,Wetland,Water,Wetland,Wetland
1335,Water,Water,Wetland,Water,Wetland,Bareland
1336,Water,Water,Wetland,Water,Wetland,Water
1337,Water,Water,Wetland,Water,Wetland,Forest
1338,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1339,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1340,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1341,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1342,Water,Water,Bareland,NULL,Non_Wetland,NULL
1343,Water,Water,Bareland,NULL,Non_Wetland,Grassland
1344,Water,Water,Bareland,NULL,Non_Wetland,Cropland
1345,Water,Water,Bareland,NULL,Non_Wetland,Wetland
1346,Water,Water,Bareland,NULL,Non_Wetland,Bareland
1347,Water,Water,Bareland,NULL,Non_Wetland,Water
1348,Water,Water,Bareland,NULL,Non_Wetland,Forest
1349,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
1350,Water,Water,Bareland,Non_Water,Non_Wetland,Cropland
1351,Water,Water,Bareland,Non_Water,Non_Wetland,Wetland
1352,Water,Water,Bareland,Non_Water,Non_Wetland,Bareland
1353,Water,Water,Bareland,Non_Water,Non_Wetland,Water
1354,Water,Water,Bareland,Non_Water,Non_Wetland,Forest
1355,Water,Water,Bareland,Water,Non_Wetland,NULL
1356,Water,Water,Bareland,Water,Non_Wetland,Grassland
1357,Water,Water,Bareland,Water,Non_Wetland,Cropland
1358,Water,Water,Bareland,Water,Non_Wetland,Wetland
1359,Water,Water,Bareland,Water,Non_Wetland,Bareland
1360,Water,Water,Bareland,Water,Non_Wetland,Water
1361,Water,Water,Bareland,Water,Non_Wetland,Forest
1362,Water,Water,Built-up,NULL,Non_Wetland,NULL
1363,Water,Water,Built-up,NULL,Non_Wetland,Grassland
1364,Water,Water,Built-up,NULL,Non_Wetland,Cropland
1365,Water,Water,Built-up,NULL,Non_Wetland,Bareland
1366,Water,Water,Built-up,NULL,Non_Wetland,Water
1367,Water,Water,Built-up,NULL,Non_Wetland,Forest
1368,Water,Water,Built-up,Non_Water,Non_Wetland,Water
1369,Water,Water,Built-up,Non_Water,Non_Wetland,Forest
1370,Water,Water,Built-up,Water,Non_Wetland,Cropland
1371,Water,Water,Built-up,Water,Non_Wetland,Bareland
1372,Water,Water,Built-up,Water,Non_Wetland,Water
1373,Water,Water,Built-up,Water,Non_Wetland,Forest
1374,Water,Water,Water,NULL,Water,NULL
1375,Water,Water,Water,NULL,Water,Grassland
1376,Water,Water,Water,NULL,Water,Cropland
1377,Water,Water,Water,NULL,Water,Wetland
1378,Water,Water,Water,NULL,Water,Bareland
1379,Water,Water,Water,NULL,Water,Water
1380,Water,Water,Water,NULL,Water,Forest
1381,Water,Water,Water,Non_Water,Water,Grassland
1382,Water,Water,Water,Non_Water,Water,Cropland
1383,Water,Water,Water,Non_Water,Water,Wetland
1384,Water,Water,Water,Non_Water,Water,Bareland
1385,Water,Water,Water,Non_Water,Water,Water
1386,Water,Water,Water,Non_Water,Water,Forest
1387,Water,Water,Water,Water,Water,NULL
1388,Water,Water,Water,Water,Water,Grassland
1389,Water,Water,Water,Water,Water,Cropland
1390,Water,Water,Water,Water,Water,Wetland
1391,Water,Water,Water,Water,Water,Bareland
1392,Water,Water,Water,Water,Water,Water
1393,Water,Water,Water,Water,Water,Forest
1394,Water,Water,Forest,NULL,Non_Wetland,NULL
1395,Water,Water,Forest,NULL,Non_Wetland,Grassland
1396,Water,Water,Forest,NULL,Non_Wetland,Cropland
1397,Water,Water,Forest,NULL,Non_Wetland,Wetland
1398,Water,Water,Forest,NULL,Non_Wetland,Bareland
1399,Water,Water,Forest,NULL,Non_Wetland,Water
1400,Water,Water,Forest,NULL,Non_Wetland,Forest
1401,Water,Water,Forest,Non_Water,Non_Wetland,Grassland
1402,Water,Water,Forest,Non_Water,Non_Wetland,Cropland
1403,Water,Water,Forest,Non_Water,Non_Wetland,Wetland
1404,Water,Water,Forest,Non_Water,Non_Wetland,Bareland
1405,Water,Water,Forest,Non_Water,Non_Wetland,Water
1406,Water,Water,Forest,Non_Water,Non_Wetland,Forest
1407,Water,Water,Forest,Water,Non_Wetland,NULL
1408,Water,Water,Forest,Water,Non_Wetland,Grassland
1409,Water,Water,Forest,Water,Non_Wetland,Cropland
1410,Water,Water,Forest,Water,Non_Wetland,Wetland
1411,Water,Water,Forest,Water,Non_Wetland,Bareland
1412,Water,Water,Forest,Water,Non_Wetland,Water
1413,Water,Water,Forest,Water,Non_Wetland,Forest
1414,Water,Forest,NULL,NULL,Non_Wetland,NULL
1415,Water,Forest,NULL,NULL,Non_Wetland,Grassland
1416,Water,Forest,NULL,NULL,Non_Wetland,Bareland
1417,Water,Forest,NULL,NULL,Non_Wetland,Forest
1418,Water,Forest,NULL,Water,Non_Wetland,Cropland
1419,Water,Forest,Shrubland,NULL,Non_Wetland,Grassland
1420,Water,Forest,Shrubland,NULL,Non_Wetland,Cropland
1421,Water,Forest,Shrubland,NULL,Non_Wetland,Wetland
1422,Water,Forest,Shrubland,NULL,Non_Wetland,Bareland
1423,Water,Forest,Shrubland,NULL,Non_Wetland,Forest
1424,Water,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1425,Water,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1426,Water,Forest,Shrubland,Water,Non_Wetland,Grassland
1427,Water,Forest,Shrubland,Water,Non_Wetland,Cropland
1428,Water,Forest,Shrubland,Water,Non_Wetland,Wetland
1429,Water,Forest,Shrubland,Water,Non_Wetland,Water
1430,Water,Forest,Shrubland,Water,Non_Wetland,Forest
1431,Water,Forest,Cropland,NULL,Non_Wetland,NULL
1432,Water,Forest,Cropland,NULL,Non_Wetland,Bareland
1433,Water,Forest,Cropland,NULL,Non_Wetland,Forest
1434,Water,Forest,Cropland,Water,Non_Wetland,NULL
1435,Water,Forest,Cropland,Water,Non_Wetland,Cropland
1436,Water,Forest,Cropland,Water,Non_Wetland,Forest
1437,Water,Forest,Wetland,NULL,Wetland,Cropland
1438,Water,Forest,Wetland,NULL,Wetland,Wetland
1439,Water,Forest,Wetland,NULL,Wetland,Forest
1440,Water,Forest,Wetland,Non_Water,Wetland,Wetland
1441,Water,Forest,Wetland,Water,Wetland,Cropland
1442,Water,Forest,Wetland,Water,Wetland,Wetland
1443,Water,Forest,Bareland,NULL,Non_Wetland,Grassland
1444,Water,Forest,Bareland,NULL,Non_Wetland,Cropland
1445,Water,Forest,Bareland,NULL,Non_Wetland,Bareland
1446,Water,Forest,Bareland,NULL,Non_Wetland,Forest
1447,Water,Forest,Bareland,Water,Non_Wetland,Grassland
1448,Water,Forest,Bareland,Water,Non_Wetland,Cropland
1449,Water,Forest,Bareland,Water,Non_Wetland,Forest
1450,Water,Forest,Built-up,Non_Water,Non_Wetland,Forest
1451,Water,Forest,Water,NULL,Water,Cropland
1452,Water,Forest,Water,Non_Water,Water,Wetland
1453,Water,Forest,Water,Water,Water,Cropland
1454,Water,Forest,Water,Water,Water,Water
1455,Water,Forest,Water,Water,Water,Forest
1456,Water,Forest,Forest,NULL,Non_Wetland,NULL
1457,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1458,Water,Forest,Forest,NULL,Non_Wetland,Cropland
1459,Water,Forest,Forest,NULL,Non_Wetland,Wetland
1460,Water,Forest,Forest,NULL,Non_Wetland,Forest
1461,Water,Forest,Forest,Non_Water,Non_Wetland,Grassland
1462,Water,Forest,Forest,Non_Water,Non_Wetland,Wetland
1463,Water,Forest,Forest,Non_Water,Non_Wetland,Forest
1464,Water,Forest,Forest,Water,Non_Wetland,NULL
1465,Water,Forest,Forest,Water,Non_Wetland,Grassland
1466,Water,Forest,Forest,Water,Non_Wetland,Cropland
1467,Water,Forest,Forest,Water,Non_Wetland,Wetland
1468,Water,Forest,Forest,Water,Non_Wetland,Forest
1469,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1470,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1471,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1472,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1473,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1474,Forest,NULL,NULL,NULL,Non_Wetland,Built-up
1475,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1476,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
1477,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
1478,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1479,Forest,NULL,NULL,Water,Non_Wetland,Cropland
1480,Forest,NULL,NULL,Water,Non_Wetland,Forest
1481,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1482,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1483,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1484,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1485,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1486,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1487,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1488,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1489,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1490,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1491,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
1492,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1493,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1494,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1495,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1496,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1497,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1498,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1499,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1500,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1501,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1502,Forest,NULL,Cropland,NULL,Non_Wetland,Built-up
1503,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1504,Forest,NULL,Wetland,NULL,Wetland,NULL
1505,Forest,NULL,Wetland,NULL,Wetland,Cropland
1506,Forest,NULL,Wetland,NULL,Wetland,Forest
1507,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1508,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1509,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1510,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1511,Forest,NULL,Bareland,NULL,Non_Wetland,Bareland
1512,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1513,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1514,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1515,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1516,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1517,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1518,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1519,Forest,NULL,Water,NULL,Water,Forest
1520,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1521,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1522,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1523,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1524,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1525,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1526,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1527,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1528,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1529,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
1530,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
1531,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1532,Forest,NULL,Forest,Water,Non_Wetland,NULL
1533,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1534,Forest,NULL,Forest,Water,Non_Wetland,Cropland
1535,Forest,NULL,Forest,Water,Non_Wetland,Wetland
1536,Forest,NULL,Forest,Water,Non_Wetland,Forest
1537,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1538,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1539,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1540,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
1541,Forest,Cropland,NULL,NULL,Non_Wetland,Bareland
1542,Forest,Cropland,NULL,NULL,Non_Wetland,Built-up
1543,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1544,Forest,Cropland,NULL,Non_Water,Non_Wetland,Grassland
1545,Forest,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1546,Forest,Cropland,NULL,Non_Water,Non_Wetland,Wetland
1547,Forest,Cropland,NULL,Non_Water,Non_Wetland,Forest
1548,Forest,Cropland,NULL,Water,Non_Wetland,Cropland
1549,Forest,Cropland,NULL,Water,Non_Wetland,Wetland
1550,Forest,Cropland,NULL,Water,Non_Wetland,Forest
1551,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1552,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1553,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1554,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1555,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1556,Forest,Cropland,Shrubland,NULL,Non_Wetland,Built-up
1557,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1558,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1559,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1560,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1561,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Forest
1562,Forest,Cropland,Shrubland,Water,Non_Wetland,NULL
1563,Forest,Cropland,Shrubland,Water,Non_Wetland,Grassland
1564,Forest,Cropland,Shrubland,Water,Non_Wetland,Cropland
1565,Forest,Cropland,Shrubland,Water,Non_Wetland,Wetland
1566,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
1567,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1568,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1569,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1570,Forest,Cropland,Grassland,NULL,Non_Wetland,Bareland
1571,Forest,Cropland,Grassland,NULL,Non_Wetland,Built-up
1572,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1573,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1574,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1575,Forest,Cropland,Cropland,NULL,Non_Wetland,Cropland
1576,Forest,Cropland,Cropland,NULL,Non_Wetland,Wetland
1577,Forest,Cropland,Cropland,NULL,Non_Wetland,Bareland
1578,Forest,Cropland,Cropland,NULL,Non_Wetland,Built-up
1579,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1580,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1581,Forest,Cropland,Cropland,Non_Water,Non_Wetland,Wetland
1582,Forest,Cropland,Cropland,Water,Non_Wetland,Wetland
1583,Forest,Cropland,Wetland,NULL,Wetland,NULL
1584,Forest,Cropland,Wetland,NULL,Wetland,Cropland
1585,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1586,Forest,Cropland,Wetland,NULL,Wetland,Forest
1587,Forest,Cropland,Wetland,Non_Water,Wetland,Forest
1588,Forest,Cropland,Wetland,Water,Wetland,Wetland
1589,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1590,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1591,Forest,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1592,Forest,Cropland,Bareland,NULL,Non_Wetland,NULL
1593,Forest,Cropland,Bareland,NULL,Non_Wetland,Grassland
1594,Forest,Cropland,Bareland,NULL,Non_Wetland,Cropland
1595,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
1596,Forest,Cropland,Bareland,NULL,Non_Wetland,Bareland
1597,Forest,Cropland,Bareland,NULL,Non_Wetland,Built-up
1598,Forest,Cropland,Bareland,NULL,Non_Wetland,Forest
1599,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1600,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1601,Forest,Cropland,Built-up,NULL,Non_Wetland,Cropland
1602,Forest,Cropland,Built-up,NULL,Non_Wetland,Bareland
1603,Forest,Cropland,Built-up,NULL,Non_Wetland,Built-up
1604,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1605,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1606,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1607,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1608,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1609,Forest,Cropland,Forest,NULL,Non_Wetland,Bareland
1610,Forest,Cropland,Forest,NULL,Non_Wetland,Built-up
1611,Forest,Cropland,Forest,NULL,Non_Wetland,Water
1612,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1613,Forest,Cropland,Forest,Non_Water,Non_Wetland,NULL
1614,Forest,Cropland,Forest,Non_Water,Non_Wetland,Grassland
1615,Forest,Cropland,Forest,Non_Water,Non_Wetland,Cropland
1616,Forest,Cropland,Forest,Non_Water,Non_Wetland,Wetland
1617,Forest,Cropland,Forest,Non_Water,Non_Wetland,Forest
1618,Forest,Cropland,Forest,Water,Non_Wetland,NULL
1619,Forest,Cropland,Forest,Water,Non_Wetland,Grassland
1620,Forest,Cropland,Forest,Water,Non_Wetland,Cropland
1621,Forest,Cropland,Forest,Water,Non_Wetland,Wetland
1622,Forest,Cropland,Forest,Water,Non_Wetland,Forest
1623,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
1624,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1625,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1626,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1627,Forest,Built-up,NULL,NULL,Non_Wetland,Cropland
1628,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
1629,Forest,Built-up,NULL,NULL,Non_Wetland,Built-up
1630,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1631,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1632,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1633,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1634,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1635,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1636,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1637,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1638,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1639,Forest,Built-up,Grassland,NULL,Non_Wetland,Cropland
1640,Forest,Built-up,Grassland,NULL,Non_Wetland,Bareland
1641,Forest,Built-up,Grassland,NULL,Non_Wetland,Built-up
1642,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1643,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1644,Forest,Built-up,Cropland,NULL,Non_Wetland,Grassland
1645,Forest,Built-up,Cropland,NULL,Non_Wetland,Cropland
1646,Forest,Built-up,Cropland,NULL,Non_Wetland,Wetland
1647,Forest,Built-up,Cropland,NULL,Non_Wetland,Bareland
1648,Forest,Built-up,Cropland,NULL,Non_Wetland,Built-up
1649,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1650,Forest,Built-up,Wetland,NULL,Wetland,Forest
1651,Forest,Built-up,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1652,Forest,Built-up,Bareland,NULL,Non_Wetland,Bareland
1653,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1654,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
1655,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1656,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland
1657,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1658,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1659,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1660,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1661,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1662,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
1663,Forest,Built-up,Forest,NULL,Non_Wetland,Bareland
1664,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1665,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1666,Forest,Built-up,Forest,Water,Non_Wetland,Grassland
1667,Forest,Water,NULL,NULL,Non_Wetland,NULL
1668,Forest,Water,NULL,NULL,Non_Wetland,Cropland
1669,Forest,Water,NULL,NULL,Non_Wetland,Bareland
1670,Forest,Water,NULL,NULL,Non_Wetland,Forest
1671,Forest,Water,NULL,Non_Water,Non_Wetland,Grassland
1672,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1673,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1674,Forest,Water,Shrubland,NULL,Non_Wetland,Cropland
1675,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1676,Forest,Water,Shrubland,NULL,Non_Wetland,Bareland
1677,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1678,Forest,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1679,Forest,Water,Shrubland,Water,Non_Wetland,Cropland
1680,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
1681,Forest,Water,Shrubland,Water,Non_Wetland,Forest
1682,Forest,Water,Grassland,NULL,Non_Wetland,Grassland
1683,Forest,Water,Grassland,NULL,Non_Wetland,Bareland
1684,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1685,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1686,Forest,Water,Cropland,NULL,Non_Wetland,Grassland
1687,Forest,Water,Cropland,NULL,Non_Wetland,Cropland
1688,Forest,Water,Cropland,NULL,Non_Wetland,Bareland
1689,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1690,Forest,Water,Cropland,Water,Non_Wetland,Cropland
1691,Forest,Water,Wetland,NULL,Wetland,NULL
1692,Forest,Water,Wetland,NULL,Wetland,Grassland
1693,Forest,Water,Wetland,NULL,Wetland,Cropland
1694,Forest,Water,Wetland,NULL,Wetland,Wetland
1695,Forest,Water,Wetland,NULL,Wetland,Bareland
1696,Forest,Water,Wetland,NULL,Wetland,Water
1697,Forest,Water,Wetland,NULL,Wetland,Forest
1698,Forest,Water,Wetland,Non_Water,Wetland,Wetland
1699,Forest,Water,Wetland,Non_Water,Wetland,Forest
1700,Forest,Water,Wetland,Water,Wetland,NULL
1701,Forest,Water,Wetland,Water,Wetland,Wetland
1702,Forest,Water,Wetland,Water,Wetland,Water
1703,Forest,Water,Wetland,Water,Wetland,Forest
1704,Forest,Water,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1705,Forest,Water,Bareland,NULL,Non_Wetland,NULL
1706,Forest,Water,Bareland,NULL,Non_Wetland,Grassland
1707,Forest,Water,Bareland,NULL,Non_Wetland,Cropland
1708,Forest,Water,Bareland,NULL,Non_Wetland,Wetland
1709,Forest,Water,Bareland,NULL,Non_Wetland,Bareland
1710,Forest,Water,Bareland,NULL,Non_Wetland,Forest
1711,Forest,Water,Bareland,Non_Water,Non_Wetland,NULL
1712,Forest,Water,Bareland,Non_Water,Non_Wetland,Cropland
