Value,AFRICA_2024_DynamicWorld_2024_37NCJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_37NCJ_M_R,AFRICA_2024_GLC_FCS30D_2022_37NCJ_M_R,AFRICA_2024_GSW_Yearly_2021_37NCJ_M_R,AFRICA_2024_GWL_FCS30D_2022_37NCJ_M_R,AFRICA_2024_WorldCover_2021_37NCJ_M_R
1265,Bareland,NULL,Shrubland,NULL,Non_Wetland,Cropland
1266,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1267,Bareland,NULL,Shrubland,NULL,Non_Wetland,Built-up
1268,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1269,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1270,Bareland,NULL,Grassland,NULL,Non_Wetland,NULL
1271,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1272,Bareland,NULL,Grassland,NULL,Non_Wetland,Cropland
1273,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1274,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1275,Bareland,NULL,Grassland,NULL,Non_Wetland,Built-up
1276,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1277,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1278,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1279,Bareland,NULL,Grassland,Water,Non_Wetland,Cropland
1280,Bareland,NULL,Grassland,Water,Non_Wetland,Water
1281,Bareland,NULL,Cropland,NULL,Non_Wetland,NULL
1282,Bareland,NULL,Cropland,NULL,Non_Wetland,Grassland
1283,Bareland,NULL,Cropland,NULL,Non_Wetland,Cropland
1284,Bareland,NULL,Cropland,NULL,Non_Wetland,Bareland
1285,Bareland,NULL,Cropland,NULL,Non_Wetland,Forest
1286,Bareland,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1287,Bareland,NULL,Cropland,Water,Non_Wetland,Cropland
1288,Bareland,NULL,Wetland,NULL,Wetland,Cropland
1289,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1290,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1291,Bareland,NULL,Wetland,NULL,Wetland,Water
1292,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1293,Bareland,NULL,Wetland,Non_Water,Wetland,Cropland
1294,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1295,Bareland,NULL,Wetland,Water,Wetland,Grassland
1296,Bareland,NULL,Wetland,Water,Wetland,Cropland
1297,Bareland,NULL,Wetland,Water,Wetland,Water
1298,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1299,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1300,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1301,Bareland,NULL,Bareland,NULL,Non_Wetland,NULL
1302,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1303,Bareland,NULL,Bareland,NULL,Non_Wetland,Cropland
1304,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1305,Bareland,NULL,Bareland,NULL,Non_Wetland,Built-up
1306,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1307,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Cropland
1308,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1309,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1310,Bareland,NULL,Bareland,Water,Non_Wetland,Cropland
1311,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1312,Bareland,NULL,Built-up,NULL,Non_Wetland,NULL
1313,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1314,Bareland,NULL,Built-up,NULL,Non_Wetland,Cropland
1315,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1316,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1317,Bareland,NULL,Built-up,NULL,Non_Wetland,Forest
1318,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Cropland
1319,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1320,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1321,Bareland,NULL,Water,NULL,Water,Cropland
1322,Bareland,NULL,Water,NULL,Water,Water
1323,Bareland,NULL,Water,Non_Water,Water,Cropland
1324,Bareland,NULL,Water,Non_Water,Water,Water
1325,Bareland,NULL,Water,Water,Water,Cropland
1326,Bareland,NULL,Water,Water,Water,Water
1327,Bareland,NULL,Forest,NULL,Non_Wetland,NULL
1328,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1329,Bareland,NULL,Forest,NULL,Non_Wetland,Cropland
1330,Bareland,NULL,Forest,NULL,Non_Wetland,Bareland
1331,Bareland,NULL,Forest,NULL,Non_Wetland,Built-up
1332,Bareland,NULL,Forest,NULL,Non_Wetland,Forest
1333,Bareland,Cropland,NULL,NULL,Non_Wetland,NULL
1334,Bareland,Cropland,NULL,NULL,Non_Wetland,Grassland
1335,Bareland,Cropland,NULL,NULL,Non_Wetland,Cropland
1336,Bareland,Cropland,NULL,NULL,Non_Wetland,Bareland
1337,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Cropland
1338,Bareland,Cropland,NULL,Non_Water,Non_Wetland,Bareland
1339,Bareland,Cropland,NULL,Water,Non_Wetland,Cropland
1340,Bareland,Cropland,Shrubland,NULL,Non_Wetland,NULL
1341,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1342,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1343,Bareland,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1344,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Cropland
1345,Bareland,Cropland,Shrubland,Non_Water,Non_Wetland,Bareland
1346,Bareland,Cropland,Grassland,NULL,Non_Wetland,NULL
1347,Bareland,Cropland,Grassland,NULL,Non_Wetland,Grassland
1348,Bareland,Cropland,Grassland,NULL,Non_Wetland,Cropland
1349,Bareland,Cropland,Grassland,NULL,Non_Wetland,Wetland
1350,Bareland,Cropland,Grassland,NULL,Non_Wetland,Bareland
1351,Bareland,Cropland,Grassland,NULL,Non_Wetland,Built-up
1352,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Cropland
1353,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Wetland
1354,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Bareland
1355,Bareland,Cropland,Grassland,Non_Water,Non_Wetland,Water
1356,Bareland,Cropland,Grassland,Water,Non_Wetland,Cropland
1357,Bareland,Cropland,Grassland,Water,Non_Wetland,Bareland
1358,Bareland,Cropland,Cropland,NULL,Non_Wetland,NULL
1359,Bareland,Cropland,Cropland,NULL,Non_Wetland,Grassland
1360,Bareland,Cropland,Cropland,NULL,Non_Wetland,Cropland
1361,Bareland,Cropland,Cropland,NULL,Non_Wetland,Bareland
1362,Bareland,Cropland,Cropland,NULL,Non_Wetland,Built-up
1363,Bareland,Cropland,Cropland,NULL,Non_Wetland,Water
1364,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Grassland
1365,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Cropland
1366,Bareland,Cropland,Cropland,Non_Water,Non_Wetland,Water
1367,Bareland,Cropland,Cropland,Water,Non_Wetland,Cropland
1368,Bareland,Cropland,Wetland,NULL,Wetland,Grassland
1369,Bareland,Cropland,Wetland,NULL,Wetland,Cropland
1370,Bareland,Cropland,Wetland,NULL,Wetland,Wetland
1371,Bareland,Cropland,Wetland,NULL,Wetland,Bareland
1372,Bareland,Cropland,Wetland,NULL,Wetland,Water
1373,Bareland,Cropland,Wetland,Non_Water,Wetland,Grassland
1374,Bareland,Cropland,Wetland,Non_Water,Wetland,Cropland
1375,Bareland,Cropland,Wetland,Non_Water,Wetland,Bareland
1376,Bareland,Cropland,Wetland,Non_Water,Wetland,Water
1377,Bareland,Cropland,Wetland,Water,Wetland,Cropland
1378,Bareland,Cropland,Wetland,Water,Wetland,Bareland
1379,Bareland,Cropland,Wetland,Water,Wetland,Water
1380,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1381,Bareland,Cropland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1382,Bareland,Cropland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1383,Bareland,Cropland,Bareland,NULL,Non_Wetland,Grassland
1384,Bareland,Cropland,Bareland,NULL,Non_Wetland,Cropland
1385,Bareland,Cropland,Bareland,NULL,Non_Wetland,Bareland
1386,Bareland,Cropland,Bareland,NULL,Non_Wetland,Built-up
1387,Bareland,Cropland,Bareland,NULL,Non_Wetland,Water
1388,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Cropland
1389,Bareland,Cropland,Bareland,Non_Water,Non_Wetland,Water
1390,Bareland,Cropland,Bareland,Water,Non_Wetland,Cropland
1391,Bareland,Cropland,Built-up,NULL,Non_Wetland,Grassland
1392,Bareland,Cropland,Built-up,NULL,Non_Wetland,Cropland
1393,Bareland,Cropland,Built-up,NULL,Non_Wetland,Bareland
1394,Bareland,Cropland,Built-up,NULL,Non_Wetland,Built-up
1395,Bareland,Cropland,Built-up,Non_Water,Non_Wetland,Cropland
1396,Bareland,Cropland,Built-up,Water,Non_Wetland,Cropland
1397,Bareland,Cropland,Water,NULL,Water,Cropland
1398,Bareland,Cropland,Water,Non_Water,Water,Cropland
1399,Bareland,Cropland,Water,Non_Water,Water,Bareland
1400,Bareland,Cropland,Water,Non_Water,Water,Water
1401,Bareland,Cropland,Water,Water,Water,Cropland
1402,Bareland,Cropland,Forest,NULL,Non_Wetland,NULL
1403,Bareland,Cropland,Forest,NULL,Non_Wetland,Grassland
1404,Bareland,Cropland,Forest,NULL,Non_Wetland,Cropland
1405,Bareland,Cropland,Forest,NULL,Non_Wetland,Bareland
1406,Bareland,Cropland,Forest,NULL,Non_Wetland,Forest
1407,Bareland,Wetland,Grassland,NULL,Non_Wetland,Cropland
1408,Bareland,Wetland,Cropland,NULL,Non_Wetland,Cropland
1409,Bareland,Wetland,Wetland,NULL,Wetland,Cropland
1410,Bareland,Wetland,Wetland,Non_Water,Wetland,Cropland
1411,Bareland,Bareland,NULL,NULL,Non_Wetland,NULL
1412,Bareland,Bareland,NULL,NULL,Non_Wetland,Grassland
1413,Bareland,Bareland,NULL,NULL,Non_Wetland,Cropland
1414,Bareland,Bareland,NULL,NULL,Non_Wetland,Bareland
1415,Bareland,Bareland,NULL,NULL,Non_Wetland,Water
1416,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Cropland
1417,Bareland,Bareland,NULL,Non_Water,Non_Wetland,Water
1418,Bareland,Bareland,NULL,Water,Non_Wetland,Cropland
1419,Bareland,Bareland,NULL,Water,Non_Wetland,Water
1420,Bareland,Bareland,Shrubland,NULL,Non_Wetland,NULL
1421,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1422,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Cropland
1423,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1424,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1425,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Cropland
1426,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Bareland
1427,Bareland,Bareland,Grassland,NULL,Non_Wetland,Grassland
1428,Bareland,Bareland,Grassland,NULL,Non_Wetland,Cropland
1429,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1430,Bareland,Bareland,Grassland,NULL,Non_Wetland,Built-up
1431,Bareland,Bareland,Grassland,NULL,Non_Wetland,Water
1432,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Cropland
1433,Bareland,Bareland,Grassland,Non_Water,Non_Wetland,Water
1434,Bareland,Bareland,Grassland,Water,Non_Wetland,Cropland
1435,Bareland,Bareland,Grassland,Water,Non_Wetland,Water
1436,Bareland,Bareland,Cropland,NULL,Non_Wetland,NULL
1437,Bareland,Bareland,Cropland,NULL,Non_Wetland,Grassland
1438,Bareland,Bareland,Cropland,NULL,Non_Wetland,Cropland
1439,Bareland,Bareland,Cropland,NULL,Non_Wetland,Water
1440,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Cropland
1441,Bareland,Bareland,Cropland,Non_Water,Non_Wetland,Water
1442,Bareland,Bareland,Cropland,Water,Non_Wetland,Cropland
1443,Bareland,Bareland,Cropland,Water,Non_Wetland,Bareland
1444,Bareland,Bareland,Cropland,Water,Non_Wetland,Water
1445,Bareland,Bareland,Wetland,NULL,Wetland,Cropland
1446,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1447,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1448,Bareland,Bareland,Wetland,NULL,Wetland,Water
1449,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1450,Bareland,Bareland,Wetland,Non_Water,Wetland,Cropland
1451,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1452,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1453,Bareland,Bareland,Wetland,Water,Wetland,Grassland
1454,Bareland,Bareland,Wetland,Water,Wetland,Cropland
1455,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1456,Bareland,Bareland,Wetland,Water,Wetland,Water
1457,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1458,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1459,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Cropland
1460,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1461,Bareland,Bareland,Bareland,NULL,Non_Wetland,Cropland
1462,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1463,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1464,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Grassland
1465,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Cropland
1466,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1467,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1468,Bareland,Bareland,Bareland,Water,Non_Wetland,Cropland
1469,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1470,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1471,Bareland,Bareland,Built-up,NULL,Non_Wetland,Cropland
1472,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1473,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Grassland
1474,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Cropland
1475,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1476,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1477,Bareland,Bareland,Built-up,Water,Non_Wetland,Cropland
1478,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1479,Bareland,Bareland,Water,NULL,Water,Cropland
1480,Bareland,Bareland,Water,NULL,Water,Water
1481,Bareland,Bareland,Water,Non_Water,Water,Cropland
1482,Bareland,Bareland,Water,Non_Water,Water,Bareland
1483,Bareland,Bareland,Water,Non_Water,Water,Water
1484,Bareland,Bareland,Water,Water,Water,Cropland
1485,Bareland,Bareland,Water,Water,Water,Water
1486,Bareland,Bareland,Forest,NULL,Non_Wetland,NULL
1487,Bareland,Bareland,Forest,NULL,Non_Wetland,Bareland
1488,Bareland,Built-up,NULL,NULL,Non_Wetland,Grassland
1489,Bareland,Built-up,NULL,NULL,Non_Wetland,Cropland
1490,Bareland,Built-up,NULL,NULL,Non_Wetland,Bareland
1491,Bareland,Built-up,Shrubland,NULL,Non_Wetland,NULL
1492,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1493,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1494,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Bareland
1495,Bareland,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1496,Bareland,Built-up,Grassland,NULL,Non_Wetland,NULL
1497,Bareland,Built-up,Grassland,NULL,Non_Wetland,Grassland
1498,Bareland,Built-up,Grassland,NULL,Non_Wetland,Cropland
1499,Bareland,Built-up,Grassland,NULL,Non_Wetland,Bareland
1500,Bareland,Built-up,Grassland,NULL,Non_Wetland,Built-up
1501,Bareland,Built-up,Cropland,NULL,Non_Wetland,NULL
1502,Bareland,Built-up,Cropland,NULL,Non_Wetland,Grassland
1503,Bareland,Built-up,Cropland,NULL,Non_Wetland,Cropland
1504,Bareland,Built-up,Cropland,NULL,Non_Wetland,Bareland
1505,Bareland,Built-up,Cropland,NULL,Non_Wetland,Built-up
1506,Bareland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1507,Bareland,Built-up,Bareland,NULL,Non_Wetland,Cropland
1508,Bareland,Built-up,Bareland,NULL,Non_Wetland,Bareland
1509,Bareland,Built-up,Bareland,NULL,Non_Wetland,Built-up
1510,Bareland,Built-up,Built-up,NULL,Non_Wetland,NULL
1511,Bareland,Built-up,Built-up,NULL,Non_Wetland,Grassland
1512,Bareland,Built-up,Built-up,NULL,Non_Wetland,Bareland
1513,Bareland,Built-up,Built-up,NULL,Non_Wetland,Built-up
1514,Bareland,Built-up,Forest,NULL,Non_Wetland,NULL
1515,Bareland,Built-up,Forest,NULL,Non_Wetland,Grassland
1516,Bareland,Built-up,Forest,NULL,Non_Wetland,Cropland
1517,Bareland,Built-up,Forest,NULL,Non_Wetland,Bareland
1518,Bareland,Water,NULL,NULL,Non_Wetland,Grassland
1519,Bareland,Water,NULL,NULL,Non_Wetland,Cropland
1520,Bareland,Water,NULL,NULL,Non_Wetland,Bareland
1521,Bareland,Water,NULL,NULL,Non_Wetland,Water
1522,Bareland,Water,NULL,Non_Water,Non_Wetland,Cropland
1523,Bareland,Water,NULL,Non_Water,Non_Wetland,Bareland
1524,Bareland,Water,NULL,Non_Water,Non_Wetland,Water
1525,Bareland,Water,NULL,Water,Non_Wetland,Cropland
1526,Bareland,Water,NULL,Water,Non_Wetland,Water
1527,Bareland,Water,Shrubland,NULL,Non_Wetland,NULL
1528,Bareland,Water,Shrubland,NULL,Non_Wetland,Cropland
1529,Bareland,Water,Shrubland,NULL,Non_Wetland,Bareland
1530,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1531,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1532,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Cropland
1533,Bareland,Water,Shrubland,Water,Non_Wetland,Cropland
1534,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1535,Bareland,Water,Grassland,NULL,Non_Wetland,Cropland
1536,Bareland,Water,Grassland,NULL,Non_Wetland,Bareland
1537,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1538,Bareland,Water,Grassland,Non_Water,Non_Wetland,Cropland
1539,Bareland,Water,Grassland,Non_Water,Non_Wetland,Bareland
1540,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1541,Bareland,Water,Grassland,Water,Non_Wetland,Cropland
1542,Bareland,Water,Grassland,Water,Non_Wetland,Bareland
1543,Bareland,Water,Grassland,Water,Non_Wetland,Water
1544,Bareland,Water,Cropland,NULL,Non_Wetland,Grassland
1545,Bareland,Water,Cropland,NULL,Non_Wetland,Cropland
1546,Bareland,Water,Cropland,NULL,Non_Wetland,Wetland
1547,Bareland,Water,Cropland,NULL,Non_Wetland,Bareland
1548,Bareland,Water,Cropland,NULL,Non_Wetland,Water
1549,Bareland,Water,Cropland,Non_Water,Non_Wetland,Cropland
1550,Bareland,Water,Cropland,Non_Water,Non_Wetland,Wetland
1551,Bareland,Water,Cropland,Non_Water,Non_Wetland,Bareland
1552,Bareland,Water,Cropland,Non_Water,Non_Wetland,Water
1553,Bareland,Water,Cropland,Water,Non_Wetland,Cropland
1554,Bareland,Water,Cropland,Water,Non_Wetland,Water
1555,Bareland,Water,Wetland,NULL,Wetland,Grassland
1556,Bareland,Water,Wetland,NULL,Wetland,Cropland
1557,Bareland,Water,Wetland,NULL,Wetland,Wetland
1558,Bareland,Water,Wetland,NULL,Wetland,Bareland
1559,Bareland,Water,Wetland,NULL,Wetland,Water
1560,Bareland,Water,Wetland,Non_Water,Wetland,Grassland
1561,Bareland,Water,Wetland,Non_Water,Wetland,Cropland
1562,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1563,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1564,Bareland,Water,Wetland,Non_Water,Wetland,Water
1565,Bareland,Water,Wetland,Water,Wetland,Grassland
1566,Bareland,Water,Wetland,Water,Wetland,Cropland
1567,Bareland,Water,Wetland,Water,Wetland,Wetland
1568,Bareland,Water,Wetland,Water,Wetland,Bareland
1569,Bareland,Water,Wetland,Water,Wetland,Water
1570,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Cropland
1571,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1572,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Cropland
1573,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1574,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Cropland
1575,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1576,Bareland,Water,Bareland,NULL,Non_Wetland,Cropland
1577,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1578,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1579,Bareland,Water,Bareland,NULL,Non_Wetland,Forest
1580,Bareland,Water,Bareland,Non_Water,Non_Wetland,Cropland
1581,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1582,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1583,Bareland,Water,Bareland,Water,Non_Wetland,Cropland
1584,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1585,Bareland,Water,Bareland,Water,Non_Wetland,Water
1586,Bareland,Water,Built-up,NULL,Non_Wetland,Cropland
1587,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1588,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1589,Bareland,Water,Built-up,Non_Water,Non_Wetland,Cropland
1590,Bareland,Water,Built-up,Water,Non_Wetland,Cropland
1591,Bareland,Water,Built-up,Water,Non_Wetland,Water
1592,Bareland,Water,Water,NULL,Water,Cropland
1593,Bareland,Water,Water,NULL,Water,Bareland
1594,Bareland,Water,Water,NULL,Water,Water
1595,Bareland,Water,Water,Non_Water,Water,Cropland
1596,Bareland,Water,Water,Non_Water,Water,Bareland
1597,Bareland,Water,Water,Non_Water,Water,Water
1598,Bareland,Water,Water,Water,Water,Cropland
1599,Bareland,Water,Water,Water,Water,Bareland
1600,Bareland,Water,Water,Water,Water,Water
1601,Bareland,Water,Forest,NULL,Non_Wetland,Grassland
1602,Bareland,Water,Forest,NULL,Non_Wetland,Cropland
1603,Bareland,Water,Forest,NULL,Non_Wetland,Bareland
1604,Bareland,Water,Forest,NULL,Non_Wetland,Water
1605,Bareland,Water,Forest,NULL,Non_Wetland,Forest
1606,Bareland,Forest,NULL,NULL,Non_Wetland,NULL
1607,Bareland,Forest,NULL,NULL,Non_Wetland,Forest
1608,Bareland,Forest,Shrubland,NULL,Non_Wetland,NULL
1609,Bareland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1610,Bareland,Forest,Shrubland,NULL,Non_Wetland,Cropland
1611,Bareland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1612,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
1613,Bareland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1614,Bareland,Forest,Cropland,NULL,Non_Wetland,NULL
1615,Bareland,Forest,Cropland,NULL,Non_Wetland,Grassland
1616,Bareland,Forest,Cropland,NULL,Non_Wetland,Bareland
1617,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
1618,Bareland,Forest,Built-up,NULL,Non_Wetland,Bareland
1619,Bareland,Forest,Forest,NULL,Non_Wetland,NULL
1620,Bareland,Forest,Forest,NULL,Non_Wetland,Grassland
1621,Bareland,Forest,Forest,NULL,Non_Wetland,Forest
1622,Water,NULL,NULL,NULL,Non_Wetland,NULL
1623,Water,NULL,NULL,NULL,Non_Wetland,Grassland
1624,Water,NULL,NULL,NULL,Non_Wetland,Cropland
1625,Water,NULL,NULL,NULL,Non_Wetland,Wetland
1626,Water,NULL,NULL,NULL,Non_Wetland,Bareland
1627,Water,NULL,NULL,NULL,Non_Wetland,Forest
1628,Water,NULL,NULL,Non_Water,Non_Wetland,Cropland
1629,Water,NULL,NULL,Non_Water,Non_Wetland,Bareland
1630,Water,NULL,NULL,Non_Water,Non_Wetland,Water
1631,Water,NULL,NULL,Water,Non_Wetland,NULL
1632,Water,NULL,NULL,Water,Non_Wetland,Grassland
1633,Water,NULL,NULL,Water,Non_Wetland,Cropland
1634,Water,NULL,NULL,Water,Non_Wetland,Water
1635,Water,NULL,NULL,Water,Non_Wetland,Forest
1636,Water,NULL,Shrubland,NULL,Non_Wetland,NULL
1637,Water,NULL,Shrubland,NULL,Non_Wetland,Grassland
1638,Water,NULL,Shrubland,NULL,Non_Wetland,Cropland
1639,Water,NULL,Shrubland,NULL,Non_Wetland,Wetland
1640,Water,NULL,Shrubland,NULL,Non_Wetland,Bareland
1641,Water,NULL,Shrubland,NULL,Non_Wetland,Water
1642,Water,NULL,Shrubland,NULL,Non_Wetland,Forest
1643,Water,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1644,Water,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1645,Water,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1646,Water,NULL,Shrubland,Non_Water,Non_Wetland,Water
1647,Water,NULL,Shrubland,Water,Non_Wetland,NULL
1648,Water,NULL,Shrubland,Water,Non_Wetland,Grassland
1649,Water,NULL,Shrubland,Water,Non_Wetland,Cropland
1650,Water,NULL,Shrubland,Water,Non_Wetland,Wetland
1651,Water,NULL,Shrubland,Water,Non_Wetland,Bareland
1652,Water,NULL,Shrubland,Water,Non_Wetland,Water
1653,Water,NULL,Shrubland,Water,Non_Wetland,Forest
1654,Water,NULL,Grassland,NULL,Non_Wetland,NULL
1655,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
1656,Water,NULL,Grassland,NULL,Non_Wetland,Cropland
1657,Water,NULL,Grassland,NULL,Non_Wetland,Bareland
1658,Water,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1659,Water,NULL,Grassland,Water,Non_Wetland,Grassland
1660,Water,NULL,Grassland,Water,Non_Wetland,Cropland
1661,Water,NULL,Cropland,NULL,Non_Wetland,NULL
1662,Water,NULL,Cropland,NULL,Non_Wetland,Grassland
1663,Water,NULL,Cropland,NULL,Non_Wetland,Cropland
1664,Water,NULL,Cropland,NULL,Non_Wetland,Wetland
1665,Water,NULL,Cropland,NULL,Non_Wetland,Bareland
1666,Water,NULL,Cropland,NULL,Non_Wetland,Water
1667,Water,NULL,Cropland,NULL,Non_Wetland,Forest
1668,Water,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1669,Water,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1670,Water,NULL,Cropland,Non_Water,Non_Wetland,Bareland
1671,Water,NULL,Cropland,Water,Non_Wetland,NULL
1672,Water,NULL,Cropland,Water,Non_Wetland,Grassland
1673,Water,NULL,Cropland,Water,Non_Wetland,Cropland
1674,Water,NULL,Cropland,Water,Non_Wetland,Wetland
1675,Water,NULL,Cropland,Water,Non_Wetland,Water
1676,Water,NULL,Cropland,Water,Non_Wetland,Forest
1677,Water,NULL,Wetland,NULL,Wetland,Grassland
1678,Water,NULL,Wetland,NULL,Wetland,Cropland
1679,Water,NULL,Wetland,NULL,Wetland,Wetland
1680,Water,NULL,Wetland,NULL,Wetland,Bareland
1681,Water,NULL,Wetland,NULL,Wetland,Water
