Value,AFRICA_2024_DynamicWorld_2024_35PPN_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_35PPN_M_R,AFRICA_2024_GLC_FCS30D_2022_35PPN_M_R,AFRICA_2024_GSW_Yearly_2021_35PPN_M_R,AFRICA_2024_GWL_FCS30D_2022_35PPN_M_R,AFRICA_2024_WorldCover_2021_35PPN_M_R
1314,Water,Forest,Wetland,NULL,Wetland,NULL
1315,Water,Forest,Wetland,NULL,Wetland,Forest
1316,Water,Forest,Wetland,Water,Wetland,NULL
1317,Water,Forest,Wetland,Water,Wetland,Grassland
1318,Water,Forest,Wetland,Water,Wetland,Bareland
1319,Water,Forest,Wetland,Water,Wetland,Forest
1320,Water,Forest,Bareland,Water,Non_Wetland,Forest
1321,Water,Forest,Water,Non_Water,Water,Forest
1322,Water,Forest,Forest,NULL,Non_Wetland,NULL
1323,Water,Forest,Forest,NULL,Non_Wetland,Grassland
1324,Water,Forest,Forest,NULL,Non_Wetland,Bareland
1325,Water,Forest,Forest,NULL,Non_Wetland,Forest
1326,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1327,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1328,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1329,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1330,Forest,NULL,NULL,NULL,Non_Wetland,Bareland
1331,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1332,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
1333,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1334,Forest,NULL,NULL,Non_Water,Non_Wetland,Bareland
1335,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1336,Forest,NULL,NULL,Water,Non_Wetland,NULL
1337,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1338,Forest,NULL,NULL,Water,Non_Wetland,Cropland
1339,Forest,NULL,NULL,Water,Non_Wetland,Wetland
1340,Forest,NULL,NULL,Water,Non_Wetland,Bareland
1341,Forest,NULL,NULL,Water,Non_Wetland,Water
1342,Forest,NULL,NULL,Water,Non_Wetland,Forest
1343,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1344,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1345,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1346,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1347,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1348,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1349,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1350,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1351,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1352,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1353,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1354,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1355,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1356,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1357,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1358,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1359,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1360,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1361,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1362,Forest,NULL,Grassland,Non_Water,Non_Wetland,NULL
1363,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1364,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
1365,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1366,Forest,NULL,Grassland,Water,Non_Wetland,Bareland
1367,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1368,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1369,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1370,Forest,NULL,Cropland,NULL,Non_Wetland,Bareland
1371,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1372,Forest,NULL,Cropland,Non_Water,Non_Wetland,NULL
1373,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1374,Forest,NULL,Cropland,Non_Water,Non_Wetland,Cropland
1375,Forest,NULL,Cropland,Non_Water,Non_Wetland,Forest
1376,Forest,NULL,Cropland,Water,Non_Wetland,Wetland
1377,Forest,NULL,Cropland,Water,Non_Wetland,Bareland
1378,Forest,NULL,Cropland,Water,Non_Wetland,Forest
1379,Forest,NULL,Wetland,NULL,Wetland,NULL
1380,Forest,NULL,Wetland,NULL,Wetland,Grassland
1381,Forest,NULL,Wetland,NULL,Wetland,Cropland
1382,Forest,NULL,Wetland,NULL,Wetland,Wetland
1383,Forest,NULL,Wetland,NULL,Wetland,Forest
1384,Forest,NULL,Wetland,Non_Water,Wetland,NULL
1385,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1386,Forest,NULL,Wetland,Non_Water,Wetland,Cropland
1387,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
1388,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1389,Forest,NULL,Wetland,Water,Wetland,NULL
1390,Forest,NULL,Wetland,Water,Wetland,Grassland
1391,Forest,NULL,Wetland,Water,Wetland,Cropland
1392,Forest,NULL,Wetland,Water,Wetland,Wetland
1393,Forest,NULL,Wetland,Water,Wetland,Bareland
1394,Forest,NULL,Wetland,Water,Wetland,Forest
1395,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,NULL
1396,Forest,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1397,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1398,Forest,NULL,Bareland,NULL,Non_Wetland,Cropland
1399,Forest,NULL,Bareland,Water,Non_Wetland,Bareland
1400,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1401,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1402,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1403,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
1404,Forest,NULL,Built-up,NULL,Non_Wetland,Bareland
1405,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1406,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
1407,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1408,Forest,NULL,Built-up,Water,Non_Wetland,NULL
1409,Forest,NULL,Built-up,Water,Non_Wetland,Grassland
1410,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1411,Forest,NULL,Water,NULL,Water,NULL
1412,Forest,NULL,Water,NULL,Water,Grassland
1413,Forest,NULL,Water,Non_Water,Water,NULL
1414,Forest,NULL,Water,Water,Water,Forest
1415,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1416,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1417,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1418,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1419,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1420,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1421,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1422,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1423,Forest,NULL,Forest,Non_Water,Non_Wetland,Cropland
1424,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1425,Forest,NULL,Forest,Water,Non_Wetland,NULL
1426,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1427,Forest,NULL,Forest,Water,Non_Wetland,Bareland
1428,Forest,NULL,Forest,Water,Non_Wetland,Forest
1429,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1430,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1431,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1432,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1433,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1434,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1435,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1436,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1437,Forest,Cropland,Grassland,NULL,Non_Wetland,NULL
1438,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1439,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1440,Forest,Cropland,Grassland,NULL,Non_Wetland,Forest
1441,Forest,Cropland,Cropland,NULL,Non_Wetland,NULL
1442,Forest,Cropland,Cropland,NULL,Non_Wetland,Grassland
1443,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1444,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1445,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1446,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1447,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1448,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1449,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1450,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1451,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1452,Forest,Built-up,Grassland,NULL,Non_Wetland,NULL
1453,Forest,Built-up,Grassland,NULL,Non_Wetland,Grassland
1454,Forest,Built-up,Grassland,NULL,Non_Wetland,Forest
1455,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1456,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1457,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1458,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1459,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1460,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1461,Forest,Water,NULL,NULL,Non_Wetland,Cropland
1462,Forest,Water,NULL,NULL,Non_Wetland,Forest
1463,Forest,Water,NULL,Water,Non_Wetland,Bareland
1464,Forest,Water,NULL,Water,Non_Wetland,Forest
1465,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1466,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1467,Forest,Water,Shrubland,Water,Non_Wetland,Bareland
1468,Forest,Water,Grassland,NULL,Non_Wetland,Forest
1469,Forest,Water,Cropland,NULL,Non_Wetland,NULL
1470,Forest,Water,Cropland,NULL,Non_Wetland,Forest
1471,Forest,Water,Cropland,Water,Non_Wetland,Forest
1472,Forest,Water,Wetland,NULL,Wetland,NULL
1473,Forest,Water,Wetland,NULL,Wetland,Forest
1474,Forest,Water,Wetland,Water,Wetland,NULL
1475,Forest,Water,Wetland,Water,Wetland,Water
1476,Forest,Water,Wetland,Water,Wetland,Forest
1477,Forest,Water,Water,NULL,Water,Grassland
1478,Forest,Water,Water,NULL,Water,Bareland
1479,Forest,Water,Forest,NULL,Non_Wetland,NULL
1480,Forest,Water,Forest,NULL,Non_Wetland,Forest
1481,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1482,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1483,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1484,Forest,Forest,NULL,NULL,Non_Wetland,Bareland
1485,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1486,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1487,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
1488,Forest,Forest,NULL,Non_Water,Non_Wetland,Forest
1489,Forest,Forest,NULL,Water,Non_Wetland,NULL
1490,Forest,Forest,NULL,Water,Non_Wetland,Forest
1491,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1492,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1493,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1494,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1495,Forest,Forest,Shrubland,NULL,Non_Wetland,Bareland
1496,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1497,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1498,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1499,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1500,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
1501,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1502,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1503,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1504,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1505,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1506,Forest,Forest,Grassland,NULL,Non_Wetland,Wetland
1507,Forest,Forest,Grassland,NULL,Non_Wetland,Bareland
1508,Forest,Forest,Grassland,NULL,Non_Wetland,Built-up
1509,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1510,Forest,Forest,Grassland,Non_Water,Non_Wetland,NULL
1511,Forest,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1512,Forest,Forest,Grassland,Water,Non_Wetland,Forest
1513,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1514,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1515,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1516,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1517,Forest,Forest,Cropland,Non_Water,Non_Wetland,Forest
1518,Forest,Forest,Cropland,Water,Non_Wetland,Grassland
1519,Forest,Forest,Cropland,Water,Non_Wetland,Forest
1520,Forest,Forest,Wetland,NULL,Wetland,NULL
1521,Forest,Forest,Wetland,NULL,Wetland,Grassland
1522,Forest,Forest,Wetland,NULL,Wetland,Forest
1523,Forest,Forest,Wetland,Non_Water,Wetland,NULL
1524,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
1525,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1526,Forest,Forest,Wetland,Water,Wetland,NULL
1527,Forest,Forest,Wetland,Water,Wetland,Wetland
1528,Forest,Forest,Wetland,Water,Wetland,Bareland
1529,Forest,Forest,Wetland,Water,Wetland,Forest
1530,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1531,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1532,Forest,Forest,Bareland,Non_Water,Non_Wetland,Bareland
1533,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1534,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1535,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
1536,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1537,Forest,Forest,Built-up,Water,Non_Wetland,Forest
1538,Forest,Forest,Water,NULL,Water,NULL
1539,Forest,Forest,Water,Non_Water,Water,Forest
1540,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1541,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1542,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1543,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1544,Forest,Forest,Forest,NULL,Non_Wetland,Forest
1545,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
1546,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
1547,Forest,Forest,Forest,Non_Water,Non_Wetland,Cropland
1548,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
1549,Forest,Forest,Forest,Water,Non_Wetland,NULL
1550,Forest,Forest,Forest,Water,Non_Wetland,Forest
