Value,AFRICA_2024_DynamicWorld_2024_35NPJ_M_R,AFRICA_2024_ESRI_Annual_LULC_2024_35NPJ_M_R,AFRICA_2024_GLC_FCS30D_2022_35NPJ_M_R,AFRICA_2024_GSW_Yearly_2021_35NPJ_M_R,AFRICA_2024_GWL_FCS30D_2022_35NPJ_M_R,AFRICA_2024_WorldCover_2021_35NPJ_M_R
1697,Permanent_ice_and_snow,NULL,Shrubland,Water,Non_Wetland,Bareland
1698,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,NULL
1699,Permanent_ice_and_snow,NULL,Grassland,NULL,Non_Wetland,Grassland
1700,Permanent_ice_and_snow,NULL,Grassland,Water,Non_Wetland,Bareland
1701,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Grassland
1702,Permanent_ice_and_snow,NULL,Cropland,NULL,Non_Wetland,Bareland
1703,Permanent_ice_and_snow,NULL,Bareland,NULL,Non_Wetland,Bareland
1704,Permanent_ice_and_snow,NULL,Bareland,Water,Non_Wetland,Bareland
1705,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Grassland
1706,Permanent_ice_and_snow,NULL,Forest,NULL,Non_Wetland,Wetland
1707,Permanent_ice_and_snow,Bareland,Shrubland,NULL,Non_Wetland,Grassland
1708,Permanent_ice_and_snow,Bareland,Bareland,NULL,Non_Wetland,Bareland
1709,Permanent_ice_and_snow,Bareland,Forest,NULL,Non_Wetland,Grassland
1710,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Grassland
1711,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Bareland
1712,Permanent_ice_and_snow,Forest,NULL,NULL,Non_Wetland,Grassland
1713,Permanent_ice_and_snow,Forest,Shrubland,NULL,Non_Wetland,Grassland
1714,Permanent_ice_and_snow,Forest,Forest,NULL,Non_Wetland,Grassland
1715,Forest,NULL,NULL,NULL,Non_Wetland,NULL
1716,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
1717,Forest,NULL,NULL,NULL,Non_Wetland,Cropland
1718,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
1719,Forest,NULL,NULL,NULL,Non_Wetland,Forest
1720,Forest,NULL,NULL,Non_Water,Non_Wetland,NULL
1721,Forest,NULL,NULL,Non_Water,Non_Wetland,Grassland
1722,Forest,NULL,NULL,Non_Water,Non_Wetland,Cropland
1723,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
1724,Forest,NULL,NULL,Non_Water,Non_Wetland,Forest
1725,Forest,NULL,NULL,Water,Non_Wetland,NULL
1726,Forest,NULL,NULL,Water,Non_Wetland,Grassland
1727,Forest,NULL,Shrubland,NULL,Non_Wetland,NULL
1728,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
1729,Forest,NULL,Shrubland,NULL,Non_Wetland,Cropland
1730,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
1731,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
1732,Forest,NULL,Shrubland,NULL,Non_Wetland,Built-up
1733,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
1734,Forest,NULL,Shrubland,Non_Water,Non_Wetland,NULL
1735,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1736,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Cropland
1737,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1738,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1739,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1740,Forest,NULL,Shrubland,Water,Non_Wetland,NULL
1741,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
1742,Forest,NULL,Shrubland,Water,Non_Wetland,Cropland
1743,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
1744,Forest,NULL,Shrubland,Water,Non_Wetland,Bareland
1745,Forest,NULL,Shrubland,Water,Non_Wetland,Forest
1746,Forest,NULL,Grassland,NULL,Non_Wetland,NULL
1747,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
1748,Forest,NULL,Grassland,NULL,Non_Wetland,Cropland
1749,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
1750,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
1751,Forest,NULL,Grassland,NULL,Non_Wetland,Built-up
1752,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
1753,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1754,Forest,NULL,Grassland,Non_Water,Non_Wetland,Cropland
1755,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
1756,Forest,NULL,Cropland,NULL,Non_Wetland,NULL
1757,Forest,NULL,Cropland,NULL,Non_Wetland,Grassland
1758,Forest,NULL,Cropland,NULL,Non_Wetland,Cropland
1759,Forest,NULL,Cropland,NULL,Non_Wetland,Wetland
1760,Forest,NULL,Cropland,NULL,Non_Wetland,Forest
1761,Forest,NULL,Cropland,Non_Water,Non_Wetland,Grassland
1762,Forest,NULL,Wetland,NULL,Wetland,NULL
1763,Forest,NULL,Wetland,NULL,Wetland,Grassland
1764,Forest,NULL,Wetland,NULL,Wetland,Cropland
1765,Forest,NULL,Wetland,NULL,Wetland,Wetland
1766,Forest,NULL,Wetland,NULL,Wetland,Forest
1767,Forest,NULL,Wetland,Non_Water,Wetland,NULL
1768,Forest,NULL,Wetland,Non_Water,Wetland,Grassland
1769,Forest,NULL,Wetland,Non_Water,Wetland,Wetland
1770,Forest,NULL,Wetland,Non_Water,Wetland,Water
1771,Forest,NULL,Wetland,Non_Water,Wetland,Forest
1772,Forest,NULL,Wetland,Water,Wetland,NULL
1773,Forest,NULL,Wetland,Water,Wetland,Grassland
1774,Forest,NULL,Wetland,Water,Wetland,Wetland
1775,Forest,NULL,Wetland,Water,Wetland,Forest
1776,Forest,NULL,Bareland,NULL,Non_Wetland,NULL
1777,Forest,NULL,Bareland,NULL,Non_Wetland,Grassland
1778,Forest,NULL,Bareland,NULL,Non_Wetland,Wetland
1779,Forest,NULL,Bareland,NULL,Non_Wetland,Forest
1780,Forest,NULL,Bareland,Water,Non_Wetland,Grassland
1781,Forest,NULL,Built-up,NULL,Non_Wetland,NULL
1782,Forest,NULL,Built-up,NULL,Non_Wetland,Grassland
1783,Forest,NULL,Built-up,NULL,Non_Wetland,Cropland
1784,Forest,NULL,Built-up,NULL,Non_Wetland,Wetland
1785,Forest,NULL,Built-up,NULL,Non_Wetland,Built-up
1786,Forest,NULL,Built-up,NULL,Non_Wetland,Forest
1787,Forest,NULL,Built-up,Non_Water,Non_Wetland,NULL
1788,Forest,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1789,Forest,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1790,Forest,NULL,Built-up,Water,Non_Wetland,NULL
1791,Forest,NULL,Built-up,Water,Non_Wetland,Forest
1792,Forest,NULL,Water,NULL,Water,NULL
1793,Forest,NULL,Water,NULL,Water,Grassland
1794,Forest,NULL,Water,NULL,Water,Forest
1795,Forest,NULL,Water,Water,Water,Forest
1796,Forest,NULL,Forest,NULL,Non_Wetland,NULL
1797,Forest,NULL,Forest,NULL,Non_Wetland,Grassland
1798,Forest,NULL,Forest,NULL,Non_Wetland,Cropland
1799,Forest,NULL,Forest,NULL,Non_Wetland,Wetland
1800,Forest,NULL,Forest,NULL,Non_Wetland,Bareland
1801,Forest,NULL,Forest,NULL,Non_Wetland,Built-up
1802,Forest,NULL,Forest,NULL,Non_Wetland,Forest
1803,Forest,NULL,Forest,Non_Water,Non_Wetland,NULL
1804,Forest,NULL,Forest,Non_Water,Non_Wetland,Grassland
1805,Forest,NULL,Forest,Non_Water,Non_Wetland,Wetland
1806,Forest,NULL,Forest,Non_Water,Non_Wetland,Forest
1807,Forest,NULL,Forest,Water,Non_Wetland,NULL
1808,Forest,NULL,Forest,Water,Non_Wetland,Grassland
1809,Forest,NULL,Forest,Water,Non_Wetland,Forest
1810,Forest,Cropland,NULL,NULL,Non_Wetland,NULL
1811,Forest,Cropland,NULL,NULL,Non_Wetland,Grassland
1812,Forest,Cropland,NULL,NULL,Non_Wetland,Cropland
1813,Forest,Cropland,NULL,NULL,Non_Wetland,Wetland
1814,Forest,Cropland,NULL,NULL,Non_Wetland,Forest
1815,Forest,Cropland,Shrubland,NULL,Non_Wetland,NULL
1816,Forest,Cropland,Shrubland,NULL,Non_Wetland,Grassland
1817,Forest,Cropland,Shrubland,NULL,Non_Wetland,Cropland
1818,Forest,Cropland,Shrubland,NULL,Non_Wetland,Wetland
1819,Forest,Cropland,Shrubland,NULL,Non_Wetland,Bareland
1820,Forest,Cropland,Shrubland,NULL,Non_Wetland,Forest
1821,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Grassland
1822,Forest,Cropland,Shrubland,Non_Water,Non_Wetland,Wetland
1823,Forest,Cropland,Shrubland,Water,Non_Wetland,Forest
1824,Forest,Cropland,Grassland,NULL,Non_Wetland,Grassland
1825,Forest,Cropland,Grassland,NULL,Non_Wetland,Cropland
1826,Forest,Cropland,Cropland,NULL,Non_Wetland,Forest
1827,Forest,Cropland,Wetland,NULL,Wetland,NULL
1828,Forest,Cropland,Wetland,NULL,Wetland,Grassland
1829,Forest,Cropland,Wetland,NULL,Wetland,Wetland
1830,Forest,Cropland,Wetland,NULL,Wetland,Forest
1831,Forest,Cropland,Wetland,Non_Water,Wetland,Grassland
1832,Forest,Cropland,Bareland,NULL,Non_Wetland,Wetland
1833,Forest,Cropland,Built-up,NULL,Non_Wetland,NULL
1834,Forest,Cropland,Built-up,NULL,Non_Wetland,Grassland
1835,Forest,Cropland,Built-up,NULL,Non_Wetland,Forest
1836,Forest,Cropland,Forest,NULL,Non_Wetland,NULL
1837,Forest,Cropland,Forest,NULL,Non_Wetland,Grassland
1838,Forest,Cropland,Forest,NULL,Non_Wetland,Cropland
1839,Forest,Cropland,Forest,NULL,Non_Wetland,Wetland
1840,Forest,Cropland,Forest,NULL,Non_Wetland,Forest
1841,Forest,Wetland,NULL,NULL,Non_Wetland,NULL
1842,Forest,Wetland,NULL,NULL,Non_Wetland,Grassland
1843,Forest,Wetland,NULL,NULL,Non_Wetland,Wetland
1844,Forest,Wetland,NULL,NULL,Non_Wetland,Forest
1845,Forest,Wetland,NULL,Non_Water,Non_Wetland,NULL
1846,Forest,Wetland,NULL,Non_Water,Non_Wetland,Cropland
1847,Forest,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1848,Forest,Wetland,Shrubland,NULL,Non_Wetland,NULL
1849,Forest,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1850,Forest,Wetland,Shrubland,NULL,Non_Wetland,Cropland
1851,Forest,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1852,Forest,Wetland,Shrubland,NULL,Non_Wetland,Forest
1853,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,NULL
1854,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1855,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Cropland
1856,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1857,Forest,Wetland,Shrubland,Non_Water,Non_Wetland,Forest
1858,Forest,Wetland,Shrubland,Water,Non_Wetland,NULL
1859,Forest,Wetland,Wetland,NULL,Wetland,NULL
1860,Forest,Wetland,Wetland,NULL,Wetland,Grassland
1861,Forest,Wetland,Wetland,NULL,Wetland,Cropland
1862,Forest,Wetland,Wetland,NULL,Wetland,Wetland
1863,Forest,Wetland,Wetland,NULL,Wetland,Forest
1864,Forest,Wetland,Wetland,Non_Water,Wetland,NULL
1865,Forest,Wetland,Wetland,Non_Water,Wetland,Grassland
1866,Forest,Wetland,Wetland,Non_Water,Wetland,Wetland
1867,Forest,Wetland,Built-up,NULL,Non_Wetland,NULL
1868,Forest,Wetland,Built-up,NULL,Non_Wetland,Cropland
1869,Forest,Wetland,Built-up,NULL,Non_Wetland,Forest
1870,Forest,Wetland,Water,NULL,Water,Forest
1871,Forest,Wetland,Forest,NULL,Non_Wetland,NULL
1872,Forest,Wetland,Forest,NULL,Non_Wetland,Grassland
1873,Forest,Wetland,Forest,NULL,Non_Wetland,Wetland
1874,Forest,Wetland,Forest,NULL,Non_Wetland,Forest
1875,Forest,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1876,Forest,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1877,Forest,Wetland,Forest,Non_Water,Non_Wetland,Forest
1878,Forest,Built-up,NULL,NULL,Non_Wetland,NULL
1879,Forest,Built-up,NULL,NULL,Non_Wetland,Grassland
1880,Forest,Built-up,NULL,NULL,Non_Wetland,Wetland
1881,Forest,Built-up,NULL,NULL,Non_Wetland,Forest
1882,Forest,Built-up,Shrubland,NULL,Non_Wetland,NULL
1883,Forest,Built-up,Shrubland,NULL,Non_Wetland,Grassland
1884,Forest,Built-up,Shrubland,NULL,Non_Wetland,Cropland
1885,Forest,Built-up,Shrubland,NULL,Non_Wetland,Wetland
1886,Forest,Built-up,Shrubland,NULL,Non_Wetland,Built-up
1887,Forest,Built-up,Shrubland,NULL,Non_Wetland,Forest
1888,Forest,Built-up,Cropland,NULL,Non_Wetland,NULL
1889,Forest,Built-up,Cropland,NULL,Non_Wetland,Forest
1890,Forest,Built-up,Wetland,NULL,Wetland,Forest
1891,Forest,Built-up,Bareland,NULL,Non_Wetland,Forest
1892,Forest,Built-up,Built-up,NULL,Non_Wetland,NULL
1893,Forest,Built-up,Built-up,NULL,Non_Wetland,Grassland
1894,Forest,Built-up,Built-up,NULL,Non_Wetland,Cropland
1895,Forest,Built-up,Built-up,NULL,Non_Wetland,Wetland
1896,Forest,Built-up,Built-up,NULL,Non_Wetland,Built-up
1897,Forest,Built-up,Built-up,NULL,Non_Wetland,Forest
1898,Forest,Built-up,Forest,NULL,Non_Wetland,NULL
1899,Forest,Built-up,Forest,NULL,Non_Wetland,Grassland
1900,Forest,Built-up,Forest,NULL,Non_Wetland,Cropland
1901,Forest,Built-up,Forest,NULL,Non_Wetland,Wetland
1902,Forest,Built-up,Forest,NULL,Non_Wetland,Built-up
1903,Forest,Built-up,Forest,NULL,Non_Wetland,Forest
1904,Forest,Water,NULL,NULL,Non_Wetland,Grassland
1905,Forest,Water,NULL,NULL,Non_Wetland,Forest
1906,Forest,Water,NULL,Water,Non_Wetland,Grassland
1907,Forest,Water,NULL,Water,Non_Wetland,Forest
1908,Forest,Water,Shrubland,NULL,Non_Wetland,NULL
1909,Forest,Water,Shrubland,NULL,Non_Wetland,Grassland
1910,Forest,Water,Shrubland,NULL,Non_Wetland,Wetland
1911,Forest,Water,Shrubland,NULL,Non_Wetland,Water
1912,Forest,Water,Shrubland,NULL,Non_Wetland,Forest
1913,Forest,Water,Shrubland,Non_Water,Non_Wetland,NULL
1914,Forest,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1915,Forest,Water,Shrubland,Non_Water,Non_Wetland,Water
1916,Forest,Water,Shrubland,Non_Water,Non_Wetland,Forest
1917,Forest,Water,Shrubland,Water,Non_Wetland,Grassland
1918,Forest,Water,Shrubland,Water,Non_Wetland,Wetland
1919,Forest,Water,Shrubland,Water,Non_Wetland,Forest
1920,Forest,Water,Wetland,NULL,Wetland,NULL
1921,Forest,Water,Wetland,NULL,Wetland,Grassland
1922,Forest,Water,Wetland,NULL,Wetland,Wetland
1923,Forest,Water,Wetland,NULL,Wetland,Forest
1924,Forest,Water,Wetland,Non_Water,Wetland,Grassland
1925,Forest,Water,Wetland,Non_Water,Wetland,Forest
1926,Forest,Water,Wetland,Water,Wetland,NULL
1927,Forest,Water,Wetland,Water,Wetland,Grassland
1928,Forest,Water,Wetland,Water,Wetland,Water
1929,Forest,Water,Wetland,Water,Wetland,Forest
1930,Forest,Water,Built-up,NULL,Non_Wetland,Grassland
1931,Forest,Water,Water,NULL,Water,NULL
1932,Forest,Water,Water,NULL,Water,Forest
1933,Forest,Water,Water,Water,Water,Forest
1934,Forest,Water,Forest,NULL,Non_Wetland,NULL
1935,Forest,Water,Forest,NULL,Non_Wetland,Grassland
1936,Forest,Water,Forest,NULL,Non_Wetland,Wetland
1937,Forest,Water,Forest,NULL,Non_Wetland,Forest
1938,Forest,Water,Forest,Non_Water,Non_Wetland,Forest
1939,Forest,Water,Forest,Water,Non_Wetland,Forest
1940,Forest,Forest,NULL,NULL,Non_Wetland,NULL
1941,Forest,Forest,NULL,NULL,Non_Wetland,Grassland
1942,Forest,Forest,NULL,NULL,Non_Wetland,Cropland
1943,Forest,Forest,NULL,NULL,Non_Wetland,Wetland
1944,Forest,Forest,NULL,NULL,Non_Wetland,Built-up
1945,Forest,Forest,NULL,NULL,Non_Wetland,Forest
1946,Forest,Forest,NULL,Non_Water,Non_Wetland,NULL
1947,Forest,Forest,NULL,Non_Water,Non_Wetland,Grassland
1948,Forest,Forest,NULL,Non_Water,Non_Wetland,Wetland
1949,Forest,Forest,Shrubland,NULL,Non_Wetland,NULL
1950,Forest,Forest,Shrubland,NULL,Non_Wetland,Grassland
1951,Forest,Forest,Shrubland,NULL,Non_Wetland,Cropland
1952,Forest,Forest,Shrubland,NULL,Non_Wetland,Wetland
1953,Forest,Forest,Shrubland,NULL,Non_Wetland,Built-up
1954,Forest,Forest,Shrubland,NULL,Non_Wetland,Forest
1955,Forest,Forest,Shrubland,Non_Water,Non_Wetland,NULL
1956,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1957,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1958,Forest,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1959,Forest,Forest,Shrubland,Water,Non_Wetland,NULL
1960,Forest,Forest,Shrubland,Water,Non_Wetland,Grassland
1961,Forest,Forest,Shrubland,Water,Non_Wetland,Forest
1962,Forest,Forest,Grassland,NULL,Non_Wetland,NULL
1963,Forest,Forest,Grassland,NULL,Non_Wetland,Grassland
1964,Forest,Forest,Grassland,NULL,Non_Wetland,Cropland
1965,Forest,Forest,Grassland,NULL,Non_Wetland,Forest
1966,Forest,Forest,Cropland,NULL,Non_Wetland,NULL
1967,Forest,Forest,Cropland,NULL,Non_Wetland,Grassland
1968,Forest,Forest,Cropland,NULL,Non_Wetland,Cropland
1969,Forest,Forest,Cropland,NULL,Non_Wetland,Wetland
1970,Forest,Forest,Cropland,NULL,Non_Wetland,Bareland
1971,Forest,Forest,Cropland,NULL,Non_Wetland,Forest
1972,Forest,Forest,Cropland,Water,Non_Wetland,NULL
1973,Forest,Forest,Wetland,NULL,Wetland,NULL
1974,Forest,Forest,Wetland,NULL,Wetland,Grassland
1975,Forest,Forest,Wetland,NULL,Wetland,Cropland
1976,Forest,Forest,Wetland,NULL,Wetland,Wetland
1977,Forest,Forest,Wetland,NULL,Wetland,Forest
1978,Forest,Forest,Wetland,Non_Water,Wetland,NULL
1979,Forest,Forest,Wetland,Non_Water,Wetland,Grassland
1980,Forest,Forest,Wetland,Non_Water,Wetland,Wetland
1981,Forest,Forest,Wetland,Non_Water,Wetland,Forest
1982,Forest,Forest,Wetland,Water,Wetland,NULL
1983,Forest,Forest,Wetland,Water,Wetland,Forest
1984,Forest,Forest,Bareland,NULL,Non_Wetland,Grassland
1985,Forest,Forest,Bareland,NULL,Non_Wetland,Wetland
1986,Forest,Forest,Bareland,NULL,Non_Wetland,Forest
1987,Forest,Forest,Built-up,NULL,Non_Wetland,NULL
1988,Forest,Forest,Built-up,NULL,Non_Wetland,Grassland
1989,Forest,Forest,Built-up,NULL,Non_Wetland,Built-up
1990,Forest,Forest,Built-up,NULL,Non_Wetland,Forest
1991,Forest,Forest,Built-up,Water,Non_Wetland,NULL
1992,Forest,Forest,Built-up,Water,Non_Wetland,Grassland
1993,Forest,Forest,Water,NULL,Water,Grassland
1994,Forest,Forest,Forest,NULL,Non_Wetland,NULL
1995,Forest,Forest,Forest,NULL,Non_Wetland,Grassland
1996,Forest,Forest,Forest,NULL,Non_Wetland,Cropland
1997,Forest,Forest,Forest,NULL,Non_Wetland,Wetland
1998,Forest,Forest,Forest,NULL,Non_Wetland,Built-up
1999,Forest,Forest,Forest,NULL,Non_Wetland,Forest
2000,Forest,Forest,Forest,Non_Water,Non_Wetland,NULL
2001,Forest,Forest,Forest,Non_Water,Non_Wetland,Grassland
2002,Forest,Forest,Forest,Non_Water,Non_Wetland,Wetland
2003,Forest,Forest,Forest,Non_Water,Non_Wetland,Forest
2004,Forest,Forest,Forest,Water,Non_Wetland,Grassland
2005,Forest,Forest,Forest,Water,Non_Wetland,Wetland
2006,Forest,Forest,Forest,Water,Non_Wetland,Forest
