Value,SIBERIA_2024_ESA_CALU_2024_41WPR_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_41WPR_M_R,SIBERIA_2024_GLC_FCS30D_2022_41WPR_M_R,SIBERIA_2024_GSW_Yearly_2021_41WPR_M_R,SIBERIA_2024_GWL_FCS30D_2022_41WPR_M_R,SIBERIA_2024_WorldCover_2021_41WPR_M_R
1173,Shrubland,NULL,Forest,NULL,Non_Wetland,Wetland
1174,Shrubland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1175,Shrubland,NULL,Forest,NULL,Non_Wetland,Water
1176,Shrubland,NULL,Forest,NULL,Non_Wetland,Forest
1177,Shrubland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1178,Shrubland,NULL,Forest,Water,Non_Wetland,Wetland
1179,Shrubland,NULL,Forest,Water,Non_Wetland,Water
1180,Shrubland,NULL,Forest,Water,Non_Wetland,Forest
1181,Shrubland,Wetland,NULL,NULL,Non_Wetland,Grassland
1182,Shrubland,Wetland,NULL,NULL,Non_Wetland,Wetland
1183,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Grassland
1184,Shrubland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1185,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1186,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1187,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Water
1188,Shrubland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1189,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1190,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1191,Shrubland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1192,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1193,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1194,Shrubland,Wetland,Shrubland,Water,Non_Wetland,Water
1195,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1196,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1197,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1198,Shrubland,Wetland,Grassland,NULL,Non_Wetland,Water
1199,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1200,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1201,Shrubland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1202,Shrubland,Wetland,Wetland,NULL,Wetland,Grassland
1203,Shrubland,Wetland,Wetland,NULL,Wetland,Wetland
1204,Shrubland,Wetland,Wetland,NULL,Wetland,Water
1205,Shrubland,Wetland,Wetland,Non_Water,Wetland,Grassland
1206,Shrubland,Wetland,Wetland,Non_Water,Wetland,Wetland
1207,Shrubland,Wetland,Wetland,Non_Water,Wetland,Water
1208,Shrubland,Wetland,Wetland,Water,Wetland,Grassland
1209,Shrubland,Wetland,Wetland,Water,Wetland,Wetland
1210,Shrubland,Wetland,Wetland,Water,Wetland,Water
1211,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1212,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1213,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1214,Shrubland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1215,Shrubland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1216,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1217,Shrubland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1218,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1219,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1220,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1221,Shrubland,Wetland,Bareland,NULL,Non_Wetland,Water
1222,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1223,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1224,Shrubland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1225,Shrubland,Wetland,Bareland,Water,Non_Wetland,Wetland
1226,Shrubland,Wetland,Bareland,Water,Non_Wetland,Bareland
1227,Shrubland,Wetland,Bareland,Water,Non_Wetland,Water
1228,Shrubland,Wetland,Water,NULL,Water,Wetland
1229,Shrubland,Wetland,Water,NULL,Water,Water
1230,Shrubland,Wetland,Water,Non_Water,Water,Wetland
1231,Shrubland,Wetland,Water,Water,Water,Wetland
1232,Shrubland,Wetland,Water,Water,Water,Water
1233,Shrubland,Wetland,Forest,NULL,Non_Wetland,Grassland
1234,Shrubland,Wetland,Forest,NULL,Non_Wetland,Wetland
1235,Shrubland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1236,Shrubland,Wetland,Forest,NULL,Non_Wetland,Bareland
1237,Shrubland,Wetland,Forest,NULL,Non_Wetland,Water
1238,Shrubland,Wetland,Forest,NULL,Non_Wetland,Forest
1239,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1240,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1241,Shrubland,Wetland,Forest,Non_Water,Non_Wetland,Water
1242,Shrubland,Wetland,Forest,Water,Non_Wetland,Grassland
1243,Shrubland,Wetland,Forest,Water,Non_Wetland,Wetland
1244,Shrubland,Wetland,Forest,Water,Non_Wetland,Water
1245,Shrubland,Wetland,Forest,Water,Non_Wetland,Forest
1246,Shrubland,Water,Shrubland,NULL,Non_Wetland,Grassland
1247,Shrubland,Water,Shrubland,NULL,Non_Wetland,Wetland
1248,Shrubland,Water,Shrubland,NULL,Non_Wetland,Water
1249,Shrubland,Water,Wetland,NULL,Wetland,Grassland
1250,Shrubland,Water,Wetland,NULL,Wetland,Water
1251,Shrubland,Water,Wetland,Water,Wetland,Water
1252,Shrubland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1253,Shrubland,Water,Bareland,NULL,Non_Wetland,Wetland
1254,Shrubland,Water,Bareland,NULL,Non_Wetland,Water
1255,Shrubland,Water,Water,Water,Water,Water
1256,Shrubland,Water,Forest,NULL,Non_Wetland,Wetland
1257,Shrubland,Water,Forest,NULL,Non_Wetland,Water
1258,Shrubland,Water,Forest,Non_Water,Non_Wetland,Water
1259,Shrubland,Water,Forest,Water,Non_Wetland,Grassland
1260,Shrubland,Water,Forest,Water,Non_Wetland,Water
1261,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1262,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1263,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1264,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
1265,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1266,Shrubland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
1267,Shrubland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
1268,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1269,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1270,Shrubland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1271,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1272,Shrubland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1273,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1274,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1275,Shrubland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1276,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1277,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1278,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1279,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1280,Shrubland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1281,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1282,Shrubland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1283,Shrubland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1284,Shrubland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1285,Shrubland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1286,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1287,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1288,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1289,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
1290,Shrubland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1291,Shrubland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1292,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1293,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1294,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Forest
1295,Shrubland,Forest,Bareland,NULL,Non_Wetland,Water
1296,Shrubland,Forest,Forest,NULL,Non_Wetland,Grassland
1297,Shrubland,Forest,Forest,NULL,Non_Wetland,Forest
1298,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1299,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1300,Wetland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1301,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1302,Wetland,NULL,Shrubland,Water,Non_Wetland,Grassland
1303,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1304,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1305,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1306,Wetland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1307,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1308,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1309,Wetland,NULL,Wetland,NULL,Wetland,Bareland
1310,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1311,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1312,Wetland,NULL,Wetland,Water,Wetland,Grassland
1313,Wetland,NULL,Wetland,Water,Wetland,Wetland
1314,Wetland,NULL,Wetland,Water,Wetland,Water
1315,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1316,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1317,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1318,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1319,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1320,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1321,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1322,Wetland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1323,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1324,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1325,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1326,Wetland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1327,Wetland,NULL,Water,NULL,Water,Grassland
1328,Wetland,NULL,Water,NULL,Water,Wetland
1329,Wetland,NULL,Water,Water,Water,Wetland
1330,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1331,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1332,Wetland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1333,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1334,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1335,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1336,Wetland,NULL,Forest,Water,Non_Wetland,Water
1337,Wetland,Wetland,NULL,NULL,Non_Wetland,Grassland
1338,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1339,Wetland,Wetland,NULL,NULL,Non_Wetland,Water
1340,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1341,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1342,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1343,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1344,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1345,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1346,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1347,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1348,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1349,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1350,Wetland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1351,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1352,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1353,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1354,Wetland,Wetland,Wetland,NULL,Wetland,Water
1355,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1356,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1357,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1358,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1359,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1360,Wetland,Wetland,Wetland,Water,Wetland,Bareland
1361,Wetland,Wetland,Wetland,Water,Wetland,Water
1362,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1363,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1364,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1365,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1366,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1367,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1368,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1369,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1370,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1371,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1372,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1373,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1374,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1375,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1376,Wetland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1377,Wetland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1378,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
1379,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1380,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1381,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1382,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1383,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1384,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1385,Wetland,Wetland,Bareland,Water,Non_Wetland,Bareland
1386,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1387,Wetland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1388,Wetland,Wetland,Built-up,NULL,Non_Wetland,Water
1389,Wetland,Wetland,Water,NULL,Water,Grassland
1390,Wetland,Wetland,Water,NULL,Water,Wetland
1391,Wetland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1392,Wetland,Wetland,Water,NULL,Water,Bareland
1393,Wetland,Wetland,Water,NULL,Water,Water
1394,Wetland,Wetland,Water,Non_Water,Water,Grassland
1395,Wetland,Wetland,Water,Non_Water,Water,Wetland
1396,Wetland,Wetland,Water,Non_Water,Water,Water
1397,Wetland,Wetland,Water,Water,Water,Grassland
1398,Wetland,Wetland,Water,Water,Water,Wetland
1399,Wetland,Wetland,Water,Water,Water,Water
1400,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1401,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1402,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1403,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1404,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1405,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1406,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1407,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1408,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1409,Wetland,Bareland,Wetland,NULL,Wetland,Wetland
1410,Wetland,Bareland,Bareland,Water,Non_Wetland,Water
1411,Wetland,Bareland,Water,NULL,Water,Wetland
1412,Wetland,Bareland,Water,NULL,Water,Water
1413,Wetland,Bareland,Water,Water,Water,Wetland
1414,Wetland,Bareland,Water,Water,Water,Water
1415,Wetland,Bareland,Forest,NULL,Non_Wetland,Wetland
1416,Wetland,Water,NULL,Water,Non_Wetland,Water
1417,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1418,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1419,Wetland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1420,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1421,Wetland,Water,Grassland,NULL,Non_Wetland,Water
1422,Wetland,Water,Wetland,NULL,Wetland,Water
1423,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1424,Wetland,Water,Wetland,Non_Water,Wetland,Water
1425,Wetland,Water,Wetland,Water,Wetland,Grassland
1426,Wetland,Water,Wetland,Water,Wetland,Water
1427,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1428,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1429,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1430,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1431,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1432,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1433,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1434,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1435,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1436,Wetland,Water,Bareland,Water,Non_Wetland,Water
1437,Wetland,Water,Water,NULL,Water,Grassland
1438,Wetland,Water,Water,NULL,Water,Wetland
1439,Wetland,Water,Water,NULL,Water,Water
1440,Wetland,Water,Water,Non_Water,Water,Grassland
1441,Wetland,Water,Water,Non_Water,Water,Water
1442,Wetland,Water,Water,Water,Water,Grassland
1443,Wetland,Water,Water,Water,Water,Wetland
1444,Wetland,Water,Water,Water,Water,Water
1445,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1446,Wetland,Water,Forest,NULL,Non_Wetland,Bareland
1447,Wetland,Water,Forest,NULL,Non_Wetland,Water
1448,Wetland,Water,Forest,Non_Water,Non_Wetland,Water
1449,Wetland,Water,Forest,Water,Non_Wetland,Water
1450,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1451,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1452,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
1453,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1454,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1455,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1456,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1457,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1458,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1459,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1460,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1461,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1462,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1463,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1464,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1465,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1466,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1467,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1468,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1469,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1470,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1471,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1472,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1473,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1474,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1475,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1476,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1477,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1478,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1479,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1480,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1481,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1482,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1483,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1484,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1485,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1486,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1487,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1488,Bareland,NULL,Wetland,Water,Wetland,Grassland
1489,Bareland,NULL,Wetland,Water,Wetland,Bareland
1490,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1491,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1492,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1493,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1494,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1495,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1496,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1497,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1498,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1499,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1500,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1501,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1502,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1503,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1504,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1505,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1506,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1507,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland
1508,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1509,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1510,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1511,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1512,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1513,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1514,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1515,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1516,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1517,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1518,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1519,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1520,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1521,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1522,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1523,Bareland,Wetland,Wetland,NULL,Wetland,Water
1524,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1525,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1526,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1527,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1528,Bareland,Wetland,Wetland,Water,Wetland,Water
1529,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1530,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1531,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1532,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1533,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1534,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1535,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1536,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1537,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1538,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1539,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1540,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1541,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1542,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1543,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1544,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1545,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1546,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1547,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1548,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1549,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1550,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1551,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1552,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1553,Bareland,Wetland,Water,NULL,Water,Wetland
1554,Bareland,Wetland,Water,Non_Water,Water,Wetland
1555,Bareland,Wetland,Water,Water,Water,Water
1556,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
