Value,SIBERIA_2024_ESA_CALU_2024_42WWC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWC_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWC_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWC_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWC_M_R,SIBERIA_2024_WorldCover_2021_42WWC_M_R
2313,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
2314,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2315,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
2316,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
2317,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2318,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
2319,Bareland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2320,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
2321,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
2322,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2323,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2324,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2325,Bareland,Permanent_ice_and_snow,Wetland,Water,Wetland,Forest
2326,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2327,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2328,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2329,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2330,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
2331,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
2332,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2333,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2334,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2335,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2336,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2337,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2338,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2339,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2340,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2341,Bareland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
2342,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
2343,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
2344,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2345,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
2346,Bareland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2347,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
2348,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
2349,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2350,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
2351,Bareland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2352,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
2353,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
2354,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2355,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
2356,Bareland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
2357,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
2358,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Wetland
2359,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2360,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
2361,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
2362,Bareland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
2363,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Grassland
2364,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Wetland
2365,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2366,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Bareland
2367,Bareland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
2368,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Grassland
2369,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2370,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Bareland
2371,Bareland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
2372,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2373,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
2374,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
2375,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
2376,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Water
2377,Bareland,Permanent_ice_and_snow,Water,NULL,Water,Forest
2378,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
2379,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
2380,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Lichens_and_Mosses
2381,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
2382,Bareland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2383,Bareland,Permanent_ice_and_snow,Water,Water,Water,Grassland
2384,Bareland,Permanent_ice_and_snow,Water,Water,Water,Wetland
2385,Bareland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2386,Bareland,Permanent_ice_and_snow,Water,Water,Water,Bareland
2387,Bareland,Permanent_ice_and_snow,Water,Water,Water,Water
2388,Bareland,Permanent_ice_and_snow,Water,Water,Water,Forest
2389,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
2390,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
2391,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2392,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
2393,Bareland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
2394,Bareland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
2395,Bareland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
2396,Bareland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
2397,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
2398,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
2399,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Lichens_and_Mosses
2400,Bareland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
2401,Bareland,Forest,Shrubland,NULL,Non_Wetland,Wetland
2402,Bareland,Forest,Grassland,NULL,Non_Wetland,Grassland
2403,Bareland,Forest,Grassland,NULL,Non_Wetland,Wetland
2404,Bareland,Forest,Wetland,NULL,Wetland,Wetland
2405,Bareland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2406,Bareland,Forest,Bareland,NULL,Non_Wetland,Grassland
2407,Bareland,Forest,Bareland,NULL,Non_Wetland,Wetland
2408,Bareland,Forest,Water,NULL,Water,Wetland
2409,Bareland,Forest,Forest,NULL,Non_Wetland,Wetland
2410,Bareland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
2411,Water,NULL,Grassland,NULL,Non_Wetland,Grassland
2412,Water,NULL,Grassland,NULL,Non_Wetland,Wetland
2413,Water,NULL,Wetland,Non_Water,Wetland,Water
2414,Water,NULL,Wetland,Water,Wetland,Water
2415,Water,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
2416,Water,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
2417,Water,NULL,Bareland,Water,Non_Wetland,Water
2418,Water,NULL,Water,NULL,Water,Water
2419,Water,NULL,Water,Non_Water,Water,Water
2420,Water,NULL,Water,Water,Water,Water
2421,Water,NULL,Forest,Non_Water,Non_Wetland,Water
2422,Water,Wetland,NULL,Non_Water,Non_Wetland,Water
2423,Water,Wetland,NULL,Water,Non_Wetland,Water
2424,Water,Wetland,Shrubland,NULL,Non_Wetland,Water
2425,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
2426,Water,Wetland,Shrubland,Non_Water,Non_Wetland,Water
2427,Water,Wetland,Shrubland,Water,Non_Wetland,Wetland
2428,Water,Wetland,Shrubland,Water,Non_Wetland,Water
2429,Water,Wetland,Grassland,NULL,Non_Wetland,Water
2430,Water,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
2431,Water,Wetland,Wetland,NULL,Wetland,Grassland
2432,Water,Wetland,Wetland,NULL,Wetland,Wetland
2433,Water,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
2434,Water,Wetland,Wetland,NULL,Wetland,Bareland
2435,Water,Wetland,Wetland,NULL,Wetland,Water
2436,Water,Wetland,Wetland,Non_Water,Wetland,Wetland
2437,Water,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2438,Water,Wetland,Wetland,Non_Water,Wetland,Water
2439,Water,Wetland,Wetland,Water,Wetland,Grassland
2440,Water,Wetland,Wetland,Water,Wetland,Wetland
2441,Water,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
2442,Water,Wetland,Wetland,Water,Wetland,Bareland
2443,Water,Wetland,Wetland,Water,Wetland,Water
2444,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2445,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2446,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2447,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2448,Water,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2449,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2450,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2451,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2452,Water,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2453,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2454,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2455,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2456,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2457,Water,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2458,Water,Wetland,Bareland,NULL,Non_Wetland,Grassland
2459,Water,Wetland,Bareland,NULL,Non_Wetland,Wetland
2460,Water,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2461,Water,Wetland,Bareland,NULL,Non_Wetland,Bareland
2462,Water,Wetland,Bareland,NULL,Non_Wetland,Water
2463,Water,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
2464,Water,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
2465,Water,Wetland,Bareland,Non_Water,Non_Wetland,Water
2466,Water,Wetland,Bareland,Water,Non_Wetland,Wetland
2467,Water,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2468,Water,Wetland,Bareland,Water,Non_Wetland,Bareland
2469,Water,Wetland,Bareland,Water,Non_Wetland,Water
2470,Water,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2471,Water,Wetland,Built-up,NULL,Non_Wetland,Water
2472,Water,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
2473,Water,Wetland,Built-up,Non_Water,Non_Wetland,Water
2474,Water,Wetland,Built-up,Water,Non_Wetland,Bareland
2475,Water,Wetland,Built-up,Water,Non_Wetland,Water
2476,Water,Wetland,Water,NULL,Water,Grassland
2477,Water,Wetland,Water,NULL,Water,Wetland
2478,Water,Wetland,Water,NULL,Water,Lichens_and_Mosses
2479,Water,Wetland,Water,NULL,Water,Bareland
2480,Water,Wetland,Water,NULL,Water,Water
2481,Water,Wetland,Water,Non_Water,Water,Grassland
2482,Water,Wetland,Water,Non_Water,Water,Wetland
2483,Water,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
2484,Water,Wetland,Water,Non_Water,Water,Bareland
2485,Water,Wetland,Water,Non_Water,Water,Water
2486,Water,Wetland,Water,Water,Water,Grassland
2487,Water,Wetland,Water,Water,Water,Wetland
2488,Water,Wetland,Water,Water,Water,Lichens_and_Mosses
2489,Water,Wetland,Water,Water,Water,Bareland
2490,Water,Wetland,Water,Water,Water,Water
2491,Water,Wetland,Forest,NULL,Non_Wetland,Water
2492,Water,Wetland,Forest,Non_Water,Non_Wetland,Bareland
2493,Water,Wetland,Forest,Non_Water,Non_Wetland,Water
2494,Water,Wetland,Forest,Water,Non_Wetland,Wetland
2495,Water,Wetland,Forest,Water,Non_Wetland,Water
2496,Water,Bareland,Water,Water,Water,Water
2497,Water,Water,NULL,NULL,Non_Wetland,Grassland
2498,Water,Water,NULL,NULL,Non_Wetland,Water
2499,Water,Water,NULL,Non_Water,Non_Wetland,Grassland
2500,Water,Water,NULL,Non_Water,Non_Wetland,Water
2501,Water,Water,NULL,Water,Non_Wetland,Water
2502,Water,Water,Shrubland,NULL,Non_Wetland,Water
2503,Water,Water,Shrubland,Non_Water,Non_Wetland,Water
2504,Water,Water,Shrubland,Water,Non_Wetland,Water
2505,Water,Water,Grassland,Water,Non_Wetland,Water
2506,Water,Water,Wetland,NULL,Wetland,Grassland
2507,Water,Water,Wetland,NULL,Wetland,Wetland
2508,Water,Water,Wetland,NULL,Wetland,Bareland
2509,Water,Water,Wetland,NULL,Wetland,Water
2510,Water,Water,Wetland,Non_Water,Wetland,Grassland
2511,Water,Water,Wetland,Non_Water,Wetland,Wetland
2512,Water,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
2513,Water,Water,Wetland,Non_Water,Wetland,Bareland
2514,Water,Water,Wetland,Non_Water,Wetland,Water
2515,Water,Water,Wetland,Water,Wetland,Grassland
2516,Water,Water,Wetland,Water,Wetland,Wetland
2517,Water,Water,Wetland,Water,Wetland,Lichens_and_Mosses
2518,Water,Water,Wetland,Water,Wetland,Bareland
2519,Water,Water,Wetland,Water,Wetland,Water
2520,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
2521,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
2522,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2523,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2524,Water,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2525,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
2526,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
2527,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2528,Water,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2529,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
2530,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
2531,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2532,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2533,Water,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2534,Water,Water,Bareland,NULL,Non_Wetland,Grassland
2535,Water,Water,Bareland,NULL,Non_Wetland,Wetland
2536,Water,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2537,Water,Water,Bareland,NULL,Non_Wetland,Bareland
2538,Water,Water,Bareland,NULL,Non_Wetland,Water
2539,Water,Water,Bareland,Non_Water,Non_Wetland,Grassland
2540,Water,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2541,Water,Water,Bareland,Non_Water,Non_Wetland,Water
2542,Water,Water,Bareland,Water,Non_Wetland,Grassland
2543,Water,Water,Bareland,Water,Non_Wetland,Wetland
2544,Water,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2545,Water,Water,Bareland,Water,Non_Wetland,Bareland
2546,Water,Water,Bareland,Water,Non_Wetland,Water
2547,Water,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2548,Water,Water,Built-up,NULL,Non_Wetland,Bareland
2549,Water,Water,Built-up,NULL,Non_Wetland,Water
2550,Water,Water,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
2551,Water,Water,Built-up,Non_Water,Non_Wetland,Water
2552,Water,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
2553,Water,Water,Built-up,Water,Non_Wetland,Bareland
2554,Water,Water,Built-up,Water,Non_Wetland,Water
2555,Water,Water,Water,NULL,Water,Grassland
2556,Water,Water,Water,NULL,Water,Wetland
2557,Water,Water,Water,NULL,Water,Lichens_and_Mosses
2558,Water,Water,Water,NULL,Water,Bareland
2559,Water,Water,Water,NULL,Water,Water
2560,Water,Water,Water,Non_Water,Water,Grassland
2561,Water,Water,Water,Non_Water,Water,Wetland
2562,Water,Water,Water,Non_Water,Water,Lichens_and_Mosses
2563,Water,Water,Water,Non_Water,Water,Bareland
2564,Water,Water,Water,Non_Water,Water,Water
2565,Water,Water,Water,Water,Water,Grassland
2566,Water,Water,Water,Water,Water,Wetland
2567,Water,Water,Water,Water,Water,Lichens_and_Mosses
2568,Water,Water,Water,Water,Water,Bareland
2569,Water,Water,Water,Water,Water,Water
2570,Water,Water,Forest,NULL,Non_Wetland,Grassland
2571,Water,Water,Forest,NULL,Non_Wetland,Water
2572,Water,Water,Forest,Non_Water,Non_Wetland,Water
2573,Water,Water,Forest,Water,Non_Wetland,Wetland
2574,Water,Water,Forest,Water,Non_Wetland,Water
2575,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
2576,Water,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
2577,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
2578,Water,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
2579,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
2580,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2581,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
2582,Water,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
2583,Water,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
2584,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2585,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2586,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2587,Water,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
2588,Water,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
2589,Water,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
2590,Water,Permanent_ice_and_snow,Water,NULL,Water,Grassland
2591,Water,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
2592,Water,Permanent_ice_and_snow,Water,NULL,Water,Water
2593,Water,Permanent_ice_and_snow,Water,Non_Water,Water,Water
2594,Water,Permanent_ice_and_snow,Water,Water,Water,Grassland
2595,Water,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2596,Water,Permanent_ice_and_snow,Water,Water,Water,Water
2597,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Bareland
2598,Permanent_ice_and_snow,Wetland,Wetland,Water,Wetland,Water
2599,Permanent_ice_and_snow,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
2600,Permanent_ice_and_snow,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
2601,Permanent_ice_and_snow,Wetland,Bareland,NULL,Non_Wetland,Water
2602,Permanent_ice_and_snow,Wetland,Bareland,Water,Non_Wetland,Water
2603,Permanent_ice_and_snow,Wetland,Water,NULL,Water,Grassland
2604,Permanent_ice_and_snow,Wetland,Water,Water,Water,Water
2605,Permanent_ice_and_snow,Wetland,Forest,Water,Non_Wetland,Water
2606,Permanent_ice_and_snow,Bareland,Wetland,Water,Wetland,Water
2607,Permanent_ice_and_snow,Bareland,Water,Water,Water,Water
2608,Permanent_ice_and_snow,Water,Shrubland,NULL,Non_Wetland,Water
2609,Permanent_ice_and_snow,Water,Shrubland,Water,Non_Wetland,Water
2610,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
2611,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Bareland
2612,Permanent_ice_and_snow,Water,Wetland,NULL,Wetland,Water
2613,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Bareland
2614,Permanent_ice_and_snow,Water,Wetland,Non_Water,Wetland,Water
2615,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Grassland
2616,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Lichens_and_Mosses
2617,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Bareland
2618,Permanent_ice_and_snow,Water,Wetland,Water,Wetland,Water
2619,Permanent_ice_and_snow,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
2620,Permanent_ice_and_snow,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
2621,Permanent_ice_and_snow,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
2622,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
2623,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
2624,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
2625,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
2626,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
2627,Permanent_ice_and_snow,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
2628,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
2629,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Bareland
2630,Permanent_ice_and_snow,Water,Bareland,NULL,Non_Wetland,Water
2631,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
2632,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Bareland
2633,Permanent_ice_and_snow,Water,Bareland,Non_Water,Non_Wetland,Water
2634,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
2635,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Bareland
2636,Permanent_ice_and_snow,Water,Bareland,Water,Non_Wetland,Water
2637,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
2638,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Bareland
2639,Permanent_ice_and_snow,Water,Built-up,NULL,Non_Wetland,Water
2640,Permanent_ice_and_snow,Water,Built-up,Non_Water,Non_Wetland,Water
2641,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Bareland
2642,Permanent_ice_and_snow,Water,Built-up,Water,Non_Wetland,Water
2643,Permanent_ice_and_snow,Water,Water,NULL,Water,Grassland
2644,Permanent_ice_and_snow,Water,Water,NULL,Water,Lichens_and_Mosses
2645,Permanent_ice_and_snow,Water,Water,NULL,Water,Bareland
2646,Permanent_ice_and_snow,Water,Water,NULL,Water,Water
2647,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Lichens_and_Mosses
2648,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Bareland
2649,Permanent_ice_and_snow,Water,Water,Non_Water,Water,Water
2650,Permanent_ice_and_snow,Water,Water,Water,Water,Lichens_and_Mosses
2651,Permanent_ice_and_snow,Water,Water,Water,Water,Bareland
2652,Permanent_ice_and_snow,Water,Water,Water,Water,Water
2653,Permanent_ice_and_snow,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
2654,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
2655,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Water,Water,Water
2656,Forest,NULL,NULL,NULL,Non_Wetland,Grassland
2657,Forest,NULL,NULL,NULL,Non_Wetland,Wetland
2658,Forest,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
2659,Forest,NULL,NULL,NULL,Non_Wetland,Forest
2660,Forest,NULL,NULL,Non_Water,Non_Wetland,Wetland
2661,Forest,NULL,NULL,Water,Non_Wetland,Grassland
2662,Forest,NULL,NULL,Water,Non_Wetland,Wetland
2663,Forest,NULL,Shrubland,NULL,Non_Wetland,Grassland
2664,Forest,NULL,Shrubland,NULL,Non_Wetland,Wetland
2665,Forest,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
2666,Forest,NULL,Shrubland,NULL,Non_Wetland,Bareland
2667,Forest,NULL,Shrubland,NULL,Non_Wetland,Water
2668,Forest,NULL,Shrubland,NULL,Non_Wetland,Forest
2669,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
2670,Forest,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
2671,Forest,NULL,Shrubland,Water,Non_Wetland,Grassland
2672,Forest,NULL,Shrubland,Water,Non_Wetland,Wetland
2673,Forest,NULL,Grassland,NULL,Non_Wetland,Grassland
2674,Forest,NULL,Grassland,NULL,Non_Wetland,Wetland
2675,Forest,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
2676,Forest,NULL,Grassland,NULL,Non_Wetland,Bareland
2677,Forest,NULL,Grassland,NULL,Non_Wetland,Water
2678,Forest,NULL,Grassland,NULL,Non_Wetland,Forest
2679,Forest,NULL,Grassland,Non_Water,Non_Wetland,Grassland
2680,Forest,NULL,Grassland,Non_Water,Non_Wetland,Wetland
2681,Forest,NULL,Grassland,Non_Water,Non_Wetland,Water
2682,Forest,NULL,Grassland,Non_Water,Non_Wetland,Forest
2683,Forest,NULL,Grassland,Water,Non_Wetland,Grassland
2684,Forest,NULL,Grassland,Water,Non_Wetland,Wetland
2685,Forest,NULL,Grassland,Water,Non_Wetland,Water
2686,Forest,NULL,Wetland,NULL,Wetland,Grassland
2687,Forest,NULL,Wetland,NULL,Wetland,Wetland
