Value,SIBERIA_2024_ESA_CALU_2024_45XVC_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_45XVC_M_R,SIBERIA_2024_GLC_FCS30D_2022_45XVC_M_R,SIBERIA_2024_GSW_Yearly_2021_45XVC_M_R,SIBERIA_2024_GWL_FCS30D_2022_45XVC_M_R,SIBERIA_2024_WorldCover_2021_45XVC_M_R
1194,Wetland,Bareland,Shrubland,Water,Non_Wetland,Wetland
1195,Wetland,Bareland,Shrubland,Water,Non_Wetland,Water
1196,Wetland,Bareland,Grassland,NULL,Non_Wetland,Wetland
1197,Wetland,Bareland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1198,Wetland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1199,Wetland,Bareland,Grassland,NULL,Non_Wetland,Water
1200,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,Bareland
1201,Wetland,Bareland,Grassland,Non_Water,Non_Wetland,Water
1202,Wetland,Bareland,Grassland,Water,Non_Wetland,Water
1203,Wetland,Bareland,Wetland,NULL,NULL,Grassland
1204,Wetland,Bareland,Wetland,NULL,NULL,Wetland
1205,Wetland,Bareland,Wetland,NULL,NULL,Lichens_and_Mosses
1206,Wetland,Bareland,Wetland,NULL,NULL,Bareland
1207,Wetland,Bareland,Wetland,NULL,NULL,Water
1208,Wetland,Bareland,Wetland,NULL,Wetland,Grassland
1209,Wetland,Bareland,Wetland,NULL,Wetland,Wetland
1210,Wetland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1211,Wetland,Bareland,Wetland,NULL,Wetland,Bareland
1212,Wetland,Bareland,Wetland,NULL,Wetland,Water
1213,Wetland,Bareland,Wetland,Non_Water,NULL,Water
1214,Wetland,Bareland,Wetland,Non_Water,Wetland,Grassland
1215,Wetland,Bareland,Wetland,Non_Water,Wetland,Wetland
1216,Wetland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1217,Wetland,Bareland,Wetland,Non_Water,Wetland,Bareland
1218,Wetland,Bareland,Wetland,Non_Water,Wetland,Water
1219,Wetland,Bareland,Wetland,Water,NULL,Wetland
1220,Wetland,Bareland,Wetland,Water,NULL,Bareland
1221,Wetland,Bareland,Wetland,Water,NULL,Water
1222,Wetland,Bareland,Wetland,Water,Wetland,Wetland
1223,Wetland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1224,Wetland,Bareland,Wetland,Water,Wetland,Bareland
1225,Wetland,Bareland,Wetland,Water,Wetland,Water
1226,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1227,Wetland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1228,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1229,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1230,Wetland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1231,Wetland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1232,Wetland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1233,Wetland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1234,Wetland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1235,Wetland,Bareland,Bareland,NULL,Non_Wetland,Water
1236,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1237,Wetland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1238,Wetland,Bareland,Bareland,Water,Non_Wetland,Wetland
1239,Wetland,Bareland,Bareland,Water,Non_Wetland,Water
1240,Wetland,Bareland,Built-up,NULL,Non_Wetland,Water
1241,Wetland,Bareland,Water,NULL,NULL,Bareland
1242,Wetland,Bareland,Water,NULL,NULL,Water
1243,Wetland,Bareland,Water,NULL,Water,Bareland
1244,Wetland,Bareland,Water,NULL,Water,Water
1245,Wetland,Bareland,Water,Non_Water,NULL,Water
1246,Wetland,Bareland,Water,Non_Water,Water,Water
1247,Wetland,Bareland,Water,Water,NULL,Water
1248,Wetland,Bareland,Water,Water,Water,Wetland
1249,Wetland,Bareland,Water,Water,Water,Water
1250,Wetland,Bareland,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1251,Wetland,Bareland,Forest,NULL,Non_Wetland,Water
1252,Wetland,Water,Shrubland,NULL,Non_Wetland,Grassland
1253,Wetland,Water,Shrubland,NULL,Non_Wetland,Wetland
1254,Wetland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1255,Wetland,Water,Shrubland,NULL,Non_Wetland,Bareland
1256,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1257,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1258,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1259,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Bareland
1260,Wetland,Water,Shrubland,Non_Water,Non_Wetland,Water
1261,Wetland,Water,Shrubland,Water,Non_Wetland,Grassland
1262,Wetland,Water,Shrubland,Water,Non_Wetland,Wetland
1263,Wetland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1264,Wetland,Water,Shrubland,Water,Non_Wetland,Bareland
1265,Wetland,Water,Shrubland,Water,Non_Wetland,Water
1266,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1267,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1268,Wetland,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1269,Wetland,Water,Grassland,NULL,Non_Wetland,Bareland
1270,Wetland,Water,Grassland,NULL,Non_Wetland,Water
1271,Wetland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1272,Wetland,Water,Grassland,Non_Water,Non_Wetland,Wetland
1273,Wetland,Water,Grassland,Non_Water,Non_Wetland,Water
1274,Wetland,Water,Grassland,Water,Non_Wetland,Grassland
1275,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1276,Wetland,Water,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1277,Wetland,Water,Grassland,Water,Non_Wetland,Bareland
1278,Wetland,Water,Grassland,Water,Non_Wetland,Water
1279,Wetland,Water,Wetland,NULL,NULL,Grassland
1280,Wetland,Water,Wetland,NULL,NULL,Wetland
1281,Wetland,Water,Wetland,NULL,NULL,Lichens_and_Mosses
1282,Wetland,Water,Wetland,NULL,NULL,Bareland
1283,Wetland,Water,Wetland,NULL,NULL,Water
1284,Wetland,Water,Wetland,NULL,Wetland,Grassland
1285,Wetland,Water,Wetland,NULL,Wetland,Wetland
1286,Wetland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1287,Wetland,Water,Wetland,NULL,Wetland,Bareland
1288,Wetland,Water,Wetland,NULL,Wetland,Water
1289,Wetland,Water,Wetland,NULL,Wetland,Forest
1290,Wetland,Water,Wetland,Non_Water,NULL,Wetland
1291,Wetland,Water,Wetland,Non_Water,NULL,Lichens_and_Mosses
1292,Wetland,Water,Wetland,Non_Water,NULL,Bareland
1293,Wetland,Water,Wetland,Non_Water,NULL,Water
1294,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1295,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1296,Wetland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1297,Wetland,Water,Wetland,Non_Water,Wetland,Bareland
1298,Wetland,Water,Wetland,Non_Water,Wetland,Water
1299,Wetland,Water,Wetland,Water,NULL,Grassland
1300,Wetland,Water,Wetland,Water,NULL,Wetland
1301,Wetland,Water,Wetland,Water,NULL,Lichens_and_Mosses
1302,Wetland,Water,Wetland,Water,NULL,Bareland
1303,Wetland,Water,Wetland,Water,NULL,Water
1304,Wetland,Water,Wetland,Water,Wetland,Grassland
1305,Wetland,Water,Wetland,Water,Wetland,Wetland
1306,Wetland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1307,Wetland,Water,Wetland,Water,Wetland,Bareland
1308,Wetland,Water,Wetland,Water,Wetland,Water
1309,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1310,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1311,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1312,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1313,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1314,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1315,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1316,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1317,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1318,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1319,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1320,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1321,Wetland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1322,Wetland,Water,Bareland,NULL,Non_Wetland,Bareland
1323,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1324,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1325,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1326,Wetland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1327,Wetland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1328,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1329,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1330,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1331,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
1332,Wetland,Water,Bareland,Water,Non_Wetland,Water
1333,Wetland,Water,Built-up,NULL,Non_Wetland,Bareland
1334,Wetland,Water,Built-up,NULL,Non_Wetland,Water
1335,Wetland,Water,Built-up,Water,Non_Wetland,Water
1336,Wetland,Water,Water,NULL,NULL,Grassland
1337,Wetland,Water,Water,NULL,NULL,Wetland
1338,Wetland,Water,Water,NULL,NULL,Bareland
1339,Wetland,Water,Water,NULL,NULL,Water
1340,Wetland,Water,Water,NULL,Water,Grassland
1341,Wetland,Water,Water,NULL,Water,Wetland
1342,Wetland,Water,Water,NULL,Water,Lichens_and_Mosses
1343,Wetland,Water,Water,NULL,Water,Bareland
1344,Wetland,Water,Water,NULL,Water,Water
1345,Wetland,Water,Water,Non_Water,NULL,Wetland
1346,Wetland,Water,Water,Non_Water,NULL,Water
1347,Wetland,Water,Water,Non_Water,Water,Wetland
1348,Wetland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1349,Wetland,Water,Water,Non_Water,Water,Bareland
1350,Wetland,Water,Water,Non_Water,Water,Water
1351,Wetland,Water,Water,Water,NULL,Wetland
1352,Wetland,Water,Water,Water,NULL,Bareland
1353,Wetland,Water,Water,Water,NULL,Water
1354,Wetland,Water,Water,Water,Water,Grassland
1355,Wetland,Water,Water,Water,Water,Wetland
1356,Wetland,Water,Water,Water,Water,Bareland
1357,Wetland,Water,Water,Water,Water,Water
1358,Wetland,Water,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1359,Wetland,Water,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
1360,Wetland,Water,Permanent_ice_and_snow,Water,Non_Wetland,Water
1361,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1362,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1363,Wetland,Water,Forest,NULL,Non_Wetland,Bareland
1364,Wetland,Water,Forest,NULL,Non_Wetland,Water
1365,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1366,Wetland,Water,Forest,Non_Water,Non_Wetland,Water
1367,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1368,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1369,Wetland,Water,Forest,Water,Non_Wetland,Water
1370,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1371,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1372,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1373,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
1374,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1375,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Grassland
1376,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1377,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1378,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
1379,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
1380,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1381,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1382,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Bareland
1383,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1384,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1385,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1386,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1387,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
1388,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1389,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
1390,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Wetland
1391,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Bareland
1392,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
1393,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Grassland
1394,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
1395,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Bareland
1396,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Water
1397,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Grassland
1398,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Wetland
1399,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Lichens_and_Mosses
1400,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Bareland
1401,Wetland,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
1402,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1403,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1404,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1405,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1406,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1407,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Forest
1408,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Grassland
1409,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Wetland
1410,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Lichens_and_Mosses
1411,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Bareland
1412,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,NULL,Water
1413,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1414,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1415,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1416,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Bareland
1417,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1418,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Grassland
1419,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Wetland
1420,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Lichens_and_Mosses
1421,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Bareland
1422,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Water
1423,Wetland,Permanent_ice_and_snow,Wetland,Water,NULL,Forest
1424,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1425,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1426,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Lichens_and_Mosses
1427,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1428,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1429,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1430,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1431,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1432,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1433,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1434,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1435,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1436,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1437,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1438,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1439,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1440,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1441,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1442,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1443,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1444,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1445,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1446,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1447,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1448,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Bareland
1449,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1450,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1451,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1452,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1453,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1454,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Grassland
1455,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1456,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Water
1457,Wetland,Permanent_ice_and_snow,Built-up,Water,Non_Wetland,Water
1458,Wetland,Permanent_ice_and_snow,Water,NULL,NULL,Wetland
1459,Wetland,Permanent_ice_and_snow,Water,NULL,NULL,Bareland
1460,Wetland,Permanent_ice_and_snow,Water,NULL,NULL,Water
1461,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1462,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1463,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1464,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1465,Wetland,Permanent_ice_and_snow,Water,Non_Water,NULL,Water
1466,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
1467,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1468,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Bareland
1469,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1470,Wetland,Permanent_ice_and_snow,Water,Water,NULL,Wetland
1471,Wetland,Permanent_ice_and_snow,Water,Water,NULL,Lichens_and_Mosses
1472,Wetland,Permanent_ice_and_snow,Water,Water,NULL,Bareland
1473,Wetland,Permanent_ice_and_snow,Water,Water,NULL,Water
1474,Wetland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1475,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1476,Wetland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1477,Wetland,Permanent_ice_and_snow,Water,Water,Water,Bareland
1478,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1479,Wetland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Bareland
1480,Wetland,Permanent_ice_and_snow,Permanent_ice_and_snow,NULL,Non_Wetland,Water
1481,Wetland,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Grassland
1482,Wetland,Permanent_ice_and_snow,Permanent_ice_and_snow,Non_Water,Non_Wetland,Water
1483,Wetland,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Bareland
1484,Wetland,Permanent_ice_and_snow,Permanent_ice_and_snow,Water,Non_Wetland,Water
1485,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1486,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1487,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1488,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
1489,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1490,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
1491,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
1492,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
1493,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
1494,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1495,Wetland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1496,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1497,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water
1498,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1499,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1500,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water
1501,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
1502,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1503,Wetland,Forest,Shrubland,Water,Non_Wetland,Water
1504,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
1505,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1506,Wetland,Forest,Grassland,NULL,Non_Wetland,Water
1507,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1508,Wetland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1509,Wetland,Forest,Grassland,Water,Non_Wetland,Grassland
1510,Wetland,Forest,Grassland,Water,Non_Wetland,Wetland
1511,Wetland,Forest,Wetland,NULL,Wetland,Grassland
1512,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1513,Wetland,Forest,Wetland,NULL,Wetland,Water
1514,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1515,Wetland,Forest,Wetland,Non_Water,Wetland,Water
1516,Wetland,Forest,Wetland,Water,Wetland,Grassland
1517,Wetland,Forest,Wetland,Water,Wetland,Wetland
1518,Wetland,Forest,Wetland,Water,Wetland,Water
1519,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1520,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1521,Wetland,Forest,Bareland,NULL,Non_Wetland,Water
1522,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1523,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1524,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water
1525,Wetland,Forest,Bareland,Water,Non_Wetland,Grassland
1526,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1527,Wetland,Forest,Bareland,Water,Non_Wetland,Water
1528,Wetland,Forest,Water,NULL,NULL,Grassland
1529,Wetland,Forest,Water,NULL,NULL,Water
1530,Wetland,Forest,Water,NULL,Water,Grassland
1531,Wetland,Forest,Water,NULL,Water,Wetland
1532,Wetland,Forest,Water,NULL,Water,Water
1533,Wetland,Forest,Water,Non_Water,Water,Wetland
1534,Wetland,Forest,Water,Non_Water,Water,Water
1535,Wetland,Forest,Water,Water,Water,Grassland
1536,Wetland,Forest,Water,Water,Water,Wetland
1537,Wetland,Forest,Water,Water,Water,Water
1538,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1539,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1540,Wetland,Forest,Forest,NULL,Non_Wetland,Water
1541,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1542,Wetland,Forest,Forest,Non_Water,Non_Wetland,Water
1543,Wetland,Forest,Forest,Water,Non_Wetland,Grassland
1544,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
1545,Wetland,Forest,Forest,Water,Non_Wetland,Water
1546,Bareland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1547,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1548,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1549,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1550,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1551,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1552,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1553,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1554,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1555,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1556,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Bareland
1557,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1558,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1559,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1560,Bareland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1561,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1562,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1563,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1564,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1565,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1566,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1567,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1568,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1569,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1570,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1571,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1572,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Bareland
1573,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water
1574,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1575,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
