Value,SIBERIA_2024_ESA_CALU_2024_42WWB_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42WWB_M_R,SIBERIA_2024_GLC_FCS30D_2022_42WWB_M_R,SIBERIA_2024_GSW_Yearly_2021_42WWB_M_R,SIBERIA_2024_GWL_FCS30D_2022_42WWB_M_R,SIBERIA_2024_WorldCover_2021_42WWB_M_R
1570,Wetland,Water,Water,Water,Water,Bareland
1571,Wetland,Water,Water,Water,Water,Water
1572,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1573,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1574,Wetland,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1575,Wetland,Water,Forest,NULL,Non_Wetland,Bareland
1576,Wetland,Water,Forest,NULL,Non_Wetland,Water
1577,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1578,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1579,Wetland,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1580,Wetland,Water,Forest,Non_Water,Non_Wetland,Bareland
1581,Wetland,Water,Forest,Non_Water,Non_Wetland,Water
1582,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1583,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1584,Wetland,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
1585,Wetland,Water,Forest,Water,Non_Wetland,Bareland
1586,Wetland,Water,Forest,Water,Non_Wetland,Water
1587,Wetland,Permanent_ice_and_snow,NULL,NULL,Non_Wetland,Wetland
1588,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1589,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1590,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1591,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1592,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
1593,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
1594,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1595,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1596,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1597,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1598,Wetland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Water
1599,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1600,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1601,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1602,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1603,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1604,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1605,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1606,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1607,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1608,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1609,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1610,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1611,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1612,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1613,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1614,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1615,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1616,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1617,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1618,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1619,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1620,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1621,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1622,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1623,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Bareland
1624,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Built-up
1625,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1626,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Grassland
1627,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Wetland
1628,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1629,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Water
1630,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Grassland
1631,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1632,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Bareland
1633,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Water
1634,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Bareland
1635,Wetland,Permanent_ice_and_snow,Built-up,NULL,Non_Wetland,Built-up
1636,Wetland,Permanent_ice_and_snow,Built-up,Non_Water,Non_Wetland,Water
1637,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Grassland
1638,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1639,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1640,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Bareland
1641,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1642,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Grassland
1643,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1644,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1645,Wetland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1646,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1647,Wetland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1648,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1649,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Grassland
1650,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1651,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1652,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Bareland
1653,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1654,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
1655,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
1656,Wetland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1657,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Grassland
1658,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Wetland
1659,Wetland,Permanent_ice_and_snow,Forest,Water,Non_Wetland,Water
1660,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1661,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1662,Wetland,Forest,Grassland,NULL,Non_Wetland,Grassland
1663,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1664,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1665,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1666,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water
1667,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1668,Wetland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1669,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1670,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1671,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1672,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1673,Wetland,Forest,Water,Water,Water,Wetland
1674,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1675,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1676,Wetland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1677,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1678,Wetland,Forest,Forest,Water,Non_Wetland,Wetland
1679,Bareland,NULL,NULL,NULL,Non_Wetland,Grassland
1680,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland
1681,Bareland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1682,Bareland,NULL,NULL,NULL,Non_Wetland,Water
1683,Bareland,NULL,NULL,Non_Water,Non_Wetland,Wetland
1684,Bareland,NULL,NULL,Water,Non_Wetland,Water
1685,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1686,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1687,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1688,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1689,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1690,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1691,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1692,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1693,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1694,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1695,Bareland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1696,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1697,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1698,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1699,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1700,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1701,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1702,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1703,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1704,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1705,Bareland,NULL,Wetland,NULL,Wetland,Water
1706,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1707,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1708,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1709,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1710,Bareland,NULL,Wetland,Water,Wetland,Grassland
1711,Bareland,NULL,Wetland,Water,Wetland,Wetland
1712,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1713,Bareland,NULL,Wetland,Water,Wetland,Water
1714,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1715,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1716,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1717,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1718,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1719,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1720,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1721,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1722,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1723,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1724,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1725,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1726,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1727,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1728,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1729,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1730,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1731,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1732,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1733,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1734,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1735,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1736,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1737,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1738,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1739,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1740,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1741,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1742,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1743,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1744,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1745,Bareland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1746,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1747,Bareland,NULL,Water,NULL,Water,Grassland
1748,Bareland,NULL,Water,NULL,Water,Wetland
1749,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
1750,Bareland,NULL,Water,NULL,Water,Water
1751,Bareland,NULL,Water,Non_Water,Water,Grassland
1752,Bareland,NULL,Water,Non_Water,Water,Wetland
1753,Bareland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1754,Bareland,NULL,Water,Non_Water,Water,Water
1755,Bareland,NULL,Water,Water,Water,Grassland
1756,Bareland,NULL,Water,Water,Water,Wetland
1757,Bareland,NULL,Water,Water,Water,Lichens_and_Mosses
1758,Bareland,NULL,Water,Water,Water,Water
1759,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1760,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1761,Bareland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1762,Bareland,NULL,Forest,NULL,Non_Wetland,Water
1763,Bareland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1764,Bareland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1765,Bareland,NULL,Forest,Non_Water,Non_Wetland,Water
1766,Bareland,NULL,Forest,Water,Non_Wetland,Grassland
1767,Bareland,NULL,Forest,Water,Non_Wetland,Wetland
1768,Bareland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1769,Bareland,NULL,Forest,Water,Non_Wetland,Water
1770,Bareland,Wetland,NULL,NULL,Non_Wetland,Grassland
1771,Bareland,Wetland,NULL,NULL,Non_Wetland,Wetland
1772,Bareland,Wetland,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1773,Bareland,Wetland,NULL,NULL,Non_Wetland,Water
1774,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Wetland
1775,Bareland,Wetland,NULL,Non_Water,Non_Wetland,Water
1776,Bareland,Wetland,NULL,Water,Non_Wetland,Wetland
1777,Bareland,Wetland,NULL,Water,Non_Wetland,Lichens_and_Mosses
1778,Bareland,Wetland,NULL,Water,Non_Wetland,Water
1779,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1780,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1781,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1782,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Bareland
1783,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1784,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1785,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1786,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1787,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1788,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1789,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1790,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1791,Bareland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1792,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland
1793,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water
1794,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1795,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1796,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1797,Bareland,Wetland,Grassland,NULL,Non_Wetland,Bareland
1798,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1799,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1800,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1801,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1802,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1803,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1804,Bareland,Wetland,Grassland,Water,Non_Wetland,Bareland
1805,Bareland,Wetland,Grassland,Water,Non_Wetland,Water
1806,Bareland,Wetland,Wetland,NULL,NULL,Wetland
1807,Bareland,Wetland,Wetland,NULL,NULL,Water
1808,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1809,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1810,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1811,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1812,Bareland,Wetland,Wetland,NULL,Wetland,Water
1813,Bareland,Wetland,Wetland,Non_Water,NULL,Wetland
1814,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1815,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1816,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1817,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland
1818,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1819,Bareland,Wetland,Wetland,Water,NULL,Wetland
1820,Bareland,Wetland,Wetland,Water,NULL,Water
1821,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1822,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1823,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1824,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1825,Bareland,Wetland,Wetland,Water,Wetland,Water
1826,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1827,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1828,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1829,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1830,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Built-up
1831,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1832,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1833,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1834,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1835,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1836,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1837,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1838,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1839,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1840,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1841,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1842,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1843,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1844,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1845,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1846,Bareland,Wetland,Bareland,NULL,Non_Wetland,Built-up
1847,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1848,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1849,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1850,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1851,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1852,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1853,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1854,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1855,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1856,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1857,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1858,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1859,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1860,Bareland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1861,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1862,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water
1863,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1864,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1865,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
1866,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1867,Bareland,Wetland,Built-up,Water,Non_Wetland,Grassland
1868,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
1869,Bareland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1870,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland
1871,Bareland,Wetland,Built-up,Water,Non_Wetland,Water
1872,Bareland,Wetland,Water,NULL,NULL,Wetland
1873,Bareland,Wetland,Water,NULL,NULL,Water
1874,Bareland,Wetland,Water,NULL,Water,Grassland
1875,Bareland,Wetland,Water,NULL,Water,Wetland
1876,Bareland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1877,Bareland,Wetland,Water,NULL,Water,Bareland
1878,Bareland,Wetland,Water,NULL,Water,Water
1879,Bareland,Wetland,Water,Non_Water,NULL,Wetland
1880,Bareland,Wetland,Water,Non_Water,Water,Grassland
1881,Bareland,Wetland,Water,Non_Water,Water,Wetland
1882,Bareland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1883,Bareland,Wetland,Water,Non_Water,Water,Bareland
1884,Bareland,Wetland,Water,Non_Water,Water,Water
1885,Bareland,Wetland,Water,Water,NULL,Wetland
1886,Bareland,Wetland,Water,Water,NULL,Water
1887,Bareland,Wetland,Water,Water,Water,Grassland
1888,Bareland,Wetland,Water,Water,Water,Wetland
1889,Bareland,Wetland,Water,Water,Water,Lichens_and_Mosses
1890,Bareland,Wetland,Water,Water,Water,Bareland
1891,Bareland,Wetland,Water,Water,Water,Water
1892,Bareland,Wetland,Forest,NULL,Non_Wetland,Grassland
1893,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1894,Bareland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1895,Bareland,Wetland,Forest,NULL,Non_Wetland,Bareland
1896,Bareland,Wetland,Forest,NULL,Non_Wetland,Water
1897,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1898,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1899,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1900,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Bareland
1901,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Water
1902,Bareland,Wetland,Forest,Water,Non_Wetland,Grassland
1903,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland
1904,Bareland,Wetland,Forest,Water,Non_Wetland,Lichens_and_Mosses
1905,Bareland,Wetland,Forest,Water,Non_Wetland,Bareland
1906,Bareland,Wetland,Forest,Water,Non_Wetland,Water
1907,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1908,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Bareland
1909,Bareland,Bareland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1910,Bareland,Bareland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1911,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1912,Bareland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1913,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1914,Bareland,Bareland,Wetland,NULL,Wetland,Water
1915,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1916,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1917,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1918,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1919,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1920,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1921,Bareland,Bareland,Wetland,Water,Wetland,Water
1922,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1923,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1924,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1925,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1926,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1927,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1928,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1929,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1930,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1931,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1932,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1933,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1934,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1935,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1936,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1937,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1938,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1939,Bareland,Bareland,Bareland,Water,Non_Wetland,Grassland
1940,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1941,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1942,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1943,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
