Value,SIBERIA_2024_ESA_CALU_2024_43XDA_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43XDA_M_R,SIBERIA_2024_GLC_FCS30D_2022_43XDA_M_R,SIBERIA_2024_GSW_Yearly_2021_43XDA_M_R,SIBERIA_2024_GWL_FCS30D_2022_43XDA_M_R,SIBERIA_2024_WorldCover_2021_43XDA_M_R
1156,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1157,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1158,Wetland,Forest,Wetland,NULL,Wetland,Grassland
1159,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1160,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1161,Wetland,Forest,Wetland,Water,Wetland,Wetland
1162,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1163,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water
1164,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1165,Wetland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1166,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1167,Wetland,Forest,Bareland,NULL,Non_Wetland,Water
1168,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1169,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water
1170,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1171,Wetland,Forest,Bareland,Water,Non_Wetland,Water
1172,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland
1173,Wetland,Forest,Water,NULL,Water,Wetland
1174,Wetland,Forest,Water,NULL,Water,Water
1175,Wetland,Forest,Water,Non_Water,Water,Wetland
1176,Wetland,Forest,Water,Non_Water,Water,Water
1177,Wetland,Forest,Water,Water,Water,Wetland
1178,Wetland,Forest,Water,Water,Water,Water
1179,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1180,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1181,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1182,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1183,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1184,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1185,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1186,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1187,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1188,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1189,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1190,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1191,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1192,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1193,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1194,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1195,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1196,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Water
1197,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1198,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1199,Bareland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1200,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1201,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1202,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1203,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1204,Bareland,NULL,Wetland,NULL,Wetland,Water
1205,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1206,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1207,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1208,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1209,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1210,Bareland,NULL,Wetland,Water,NULL,Grassland
1211,Bareland,NULL,Wetland,Water,Wetland,Grassland
1212,Bareland,NULL,Wetland,Water,Wetland,Wetland
1213,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1214,Bareland,NULL,Wetland,Water,Wetland,Bareland
1215,Bareland,NULL,Wetland,Water,Wetland,Water
1216,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1217,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1218,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1219,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1220,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1221,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1222,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1223,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1224,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1225,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1226,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1227,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1228,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1229,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1230,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1231,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1232,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1233,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1234,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1235,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1236,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1237,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1238,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1239,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1240,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1241,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1242,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1243,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1244,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1245,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1246,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1247,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1248,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1249,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1250,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1251,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1252,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1253,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1254,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Water
1255,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland
1256,Bareland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1257,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1258,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1259,Bareland,NULL,Water,NULL,NULL,Water
1260,Bareland,NULL,Water,NULL,Water,Grassland
1261,Bareland,NULL,Water,NULL,Water,Wetland
1262,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
1263,Bareland,NULL,Water,NULL,Water,Bareland
1264,Bareland,NULL,Water,NULL,Water,Water
1265,Bareland,NULL,Water,Non_Water,Water,Wetland
1266,Bareland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1267,Bareland,NULL,Water,Non_Water,Water,Bareland
1268,Bareland,NULL,Water,Non_Water,Water,Water
1269,Bareland,NULL,Water,Water,Water,Grassland
1270,Bareland,NULL,Water,Water,Water,Wetland
1271,Bareland,NULL,Water,Water,Water,Bareland
1272,Bareland,NULL,Water,Water,Water,Water
1273,Bareland,NULL,Forest,NULL,Non_Wetland,Grassland
1274,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1275,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1276,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1277,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1278,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1279,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1280,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1281,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1282,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1283,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water
1284,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1285,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1286,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1287,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1288,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1289,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1290,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1291,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1292,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1293,Bareland,Wetland,Wetland,NULL,NULL,Wetland
1294,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1295,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1296,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1297,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1298,Bareland,Wetland,Wetland,NULL,Wetland,Water
1299,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1300,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1301,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1302,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland
1303,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1304,Bareland,Wetland,Wetland,Non_Water,Wetland,Permanent_ice_and_snow
1305,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1306,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1307,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1308,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1309,Bareland,Wetland,Wetland,Water,Wetland,Water
1310,Bareland,Wetland,Wetland,Water,Wetland,Permanent_ice_and_snow
1311,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1312,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1313,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1314,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1315,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1316,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1317,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1318,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1319,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1320,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1321,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1322,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1323,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1324,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1325,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1326,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1327,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1328,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1329,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1330,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1331,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1332,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1333,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1334,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1335,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1336,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1337,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1338,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1339,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1340,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1341,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1342,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1343,Bareland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1344,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1345,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water
1346,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1347,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1348,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
1349,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1350,Bareland,Wetland,Built-up,Water,Non_Wetland,Grassland
1351,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
1352,Bareland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1353,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland
1354,Bareland,Wetland,Built-up,Water,Non_Wetland,Water
1355,Bareland,Wetland,Water,NULL,Water,Grassland
1356,Bareland,Wetland,Water,NULL,Water,Wetland
1357,Bareland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1358,Bareland,Wetland,Water,NULL,Water,Bareland
1359,Bareland,Wetland,Water,NULL,Water,Water
1360,Bareland,Wetland,Water,Non_Water,Water,Wetland
1361,Bareland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1362,Bareland,Wetland,Water,Non_Water,Water,Bareland
1363,Bareland,Wetland,Water,Non_Water,Water,Water
1364,Bareland,Wetland,Water,Water,Water,Grassland
1365,Bareland,Wetland,Water,Water,Water,Wetland
1366,Bareland,Wetland,Water,Water,Water,Lichens_and_Mosses
1367,Bareland,Wetland,Water,Water,Water,Bareland
1368,Bareland,Wetland,Water,Water,Water,Water
1369,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1370,Bareland,Wetland,Forest,NULL,Non_Wetland,Water
1371,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1372,Bareland,Wetland,Forest,Water,Non_Wetland,Wetland
1373,Bareland,Bareland,Wetland,NULL,NULL,Wetland
1374,Bareland,Bareland,Wetland,NULL,NULL,Bareland
1375,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1376,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1377,Bareland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1378,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1379,Bareland,Bareland,Wetland,NULL,Wetland,Water
1380,Bareland,Bareland,Wetland,Non_Water,NULL,Bareland
1381,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1382,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1383,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1384,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1385,Bareland,Bareland,Wetland,Water,NULL,Wetland
1386,Bareland,Bareland,Wetland,Water,NULL,Bareland
1387,Bareland,Bareland,Wetland,Water,NULL,Water
1388,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1389,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1390,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1391,Bareland,Bareland,Wetland,Water,Wetland,Water
1392,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1393,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1394,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1395,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1396,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1397,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1398,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1399,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1400,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1401,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1402,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1403,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1404,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1405,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1406,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1407,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1408,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1409,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1410,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1411,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1412,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1413,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1414,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1415,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1416,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1417,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1418,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland
1419,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1420,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1421,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1422,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Wetland
1423,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1424,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1425,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1426,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland
1427,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1428,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1429,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1430,Bareland,Bareland,Water,NULL,Water,Grassland
1431,Bareland,Bareland,Water,NULL,Water,Wetland
1432,Bareland,Bareland,Water,NULL,Water,Lichens_and_Mosses
1433,Bareland,Bareland,Water,NULL,Water,Bareland
1434,Bareland,Bareland,Water,NULL,Water,Water
1435,Bareland,Bareland,Water,Non_Water,Water,Wetland
1436,Bareland,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
1437,Bareland,Bareland,Water,Non_Water,Water,Bareland
1438,Bareland,Bareland,Water,Non_Water,Water,Water
1439,Bareland,Bareland,Water,Non_Water,Water,Permanent_ice_and_snow
1440,Bareland,Bareland,Water,Water,NULL,Water
1441,Bareland,Bareland,Water,Water,Water,Wetland
1442,Bareland,Bareland,Water,Water,Water,Lichens_and_Mosses
1443,Bareland,Bareland,Water,Water,Water,Bareland
1444,Bareland,Bareland,Water,Water,Water,Water
1445,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1446,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1447,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1448,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1449,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1450,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1451,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1452,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1453,Bareland,Water,Wetland,NULL,NULL,Wetland
1454,Bareland,Water,Wetland,NULL,NULL,Water
1455,Bareland,Water,Wetland,NULL,Wetland,Grassland
1456,Bareland,Water,Wetland,NULL,Wetland,Wetland
1457,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1458,Bareland,Water,Wetland,NULL,Wetland,Bareland
1459,Bareland,Water,Wetland,NULL,Wetland,Water
1460,Bareland,Water,Wetland,Non_Water,NULL,Wetland
1461,Bareland,Water,Wetland,Non_Water,NULL,Water
1462,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1463,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1464,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1465,Bareland,Water,Wetland,Non_Water,Wetland,Water
1466,Bareland,Water,Wetland,Water,NULL,Wetland
1467,Bareland,Water,Wetland,Water,NULL,Water
1468,Bareland,Water,Wetland,Water,Wetland,Grassland
1469,Bareland,Water,Wetland,Water,Wetland,Wetland
1470,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1471,Bareland,Water,Wetland,Water,Wetland,Bareland
1472,Bareland,Water,Wetland,Water,Wetland,Water
1473,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1474,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1475,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1476,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1477,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1478,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1479,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1480,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1481,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1482,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1483,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1484,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1485,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1486,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1487,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1488,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1489,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1490,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1491,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1492,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1493,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1494,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1495,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1496,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1497,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1498,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1499,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1500,Bareland,Water,Bareland,Water,Non_Wetland,Water
1501,Bareland,Water,Built-up,NULL,Non_Wetland,Grassland
1502,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland
1503,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1504,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1505,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1506,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1507,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
1508,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
1509,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
1510,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1511,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1512,Bareland,Water,Built-up,Water,Non_Wetland,Water
1513,Bareland,Water,Water,NULL,Water,Grassland
1514,Bareland,Water,Water,NULL,Water,Wetland
1515,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
1516,Bareland,Water,Water,NULL,Water,Bareland
1517,Bareland,Water,Water,NULL,Water,Water
1518,Bareland,Water,Water,Non_Water,Water,Wetland
1519,Bareland,Water,Water,Non_Water,Water,Bareland
1520,Bareland,Water,Water,Non_Water,Water,Water
1521,Bareland,Water,Water,Water,NULL,Wetland
1522,Bareland,Water,Water,Water,NULL,Bareland
1523,Bareland,Water,Water,Water,NULL,Water
1524,Bareland,Water,Water,Water,Water,Grassland
1525,Bareland,Water,Water,Water,Water,Wetland
1526,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
1527,Bareland,Water,Water,Water,Water,Bareland
1528,Bareland,Water,Water,Water,Water,Water
1529,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1530,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1531,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1532,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Bareland
1533,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1534,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1535,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1536,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Water
1537,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1538,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1539,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1540,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1541,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1542,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
1543,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Grassland
1544,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Wetland
1545,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Lichens_and_Mosses
1546,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Bareland
1547,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
1548,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1549,Bareland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
