Value,SIBERIA_2024_ESA_CALU_2024_42XXF_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_42XXF_M_R,SIBERIA_2024_GLC_FCS30D_2022_42XXF_M_R,SIBERIA_2024_GSW_Yearly_2021_42XXF_M_R,SIBERIA_2024_GWL_FCS30D_2022_42XXF_M_R,SIBERIA_2024_WorldCover_2021_42XXF_M_R
1155,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1156,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Lichens_and_Mosses
1157,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1158,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Wetland
1159,Wetland,Permanent_ice_and_snow,Water,Non_Water,Water,Water
1160,Wetland,Permanent_ice_and_snow,Water,Water,NULL,Water
1161,Wetland,Permanent_ice_and_snow,Water,Water,Water,Grassland
1162,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1163,Wetland,Permanent_ice_and_snow,Water,Water,Water,Lichens_and_Mosses
1164,Wetland,Permanent_ice_and_snow,Water,Water,Water,Bareland
1165,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1166,Wetland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Wetland
1167,Wetland,Forest,NULL,NULL,Non_Wetland,Wetland
1168,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1169,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water
1170,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1171,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Water
1172,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1173,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1174,Wetland,Forest,Wetland,NULL,Wetland,Grassland
1175,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1176,Wetland,Forest,Wetland,Non_Water,Wetland,Wetland
1177,Wetland,Forest,Wetland,Water,Wetland,Wetland
1178,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1179,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Water
1180,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1181,Wetland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1182,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1183,Wetland,Forest,Bareland,NULL,Non_Wetland,Water
1184,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1185,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Water
1186,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1187,Wetland,Forest,Bareland,Water,Non_Wetland,Water
1188,Wetland,Forest,Built-up,NULL,Non_Wetland,Wetland
1189,Wetland,Forest,Built-up,Water,Non_Wetland,Wetland
1190,Wetland,Forest,Water,NULL,Water,Wetland
1191,Wetland,Forest,Water,NULL,Water,Water
1192,Wetland,Forest,Water,Non_Water,Water,Wetland
1193,Wetland,Forest,Water,Water,Water,Wetland
1194,Wetland,Forest,Forest,NULL,Non_Wetland,Wetland
1195,Bareland,NULL,NULL,NULL,Non_Wetland,Wetland
1196,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1197,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1198,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1199,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1200,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1201,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1202,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1203,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1204,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1205,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1206,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1207,Bareland,NULL,Grassland,NULL,Non_Wetland,Bareland
1208,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1209,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1210,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1211,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1212,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1213,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1214,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1215,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1216,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1217,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1218,Bareland,NULL,Wetland,NULL,Wetland,Water
1219,Bareland,NULL,Wetland,Non_Water,Wetland,Grassland
1220,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1221,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1222,Bareland,NULL,Wetland,Non_Water,Wetland,Bareland
1223,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1224,Bareland,NULL,Wetland,Water,Wetland,Grassland
1225,Bareland,NULL,Wetland,Water,Wetland,Wetland
1226,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1227,Bareland,NULL,Wetland,Water,Wetland,Bareland
1228,Bareland,NULL,Wetland,Water,Wetland,Water
1229,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1230,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1231,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1232,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1233,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1234,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1235,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1236,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1237,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1238,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1239,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1240,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1241,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1242,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1243,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1244,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1245,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1246,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1247,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1248,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1249,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1250,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1251,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1252,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1253,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1254,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1255,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1256,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1257,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1258,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1259,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1260,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1261,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1262,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1263,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1264,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1265,Bareland,NULL,Built-up,Non_Water,Non_Wetland,Bareland
1266,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland
1267,Bareland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1268,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1269,Bareland,NULL,Water,NULL,Water,Grassland
1270,Bareland,NULL,Water,NULL,Water,Wetland
1271,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
1272,Bareland,NULL,Water,NULL,Water,Bareland
1273,Bareland,NULL,Water,NULL,Water,Water
1274,Bareland,NULL,Water,Non_Water,Water,Wetland
1275,Bareland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1276,Bareland,NULL,Water,Non_Water,Water,Bareland
1277,Bareland,NULL,Water,Non_Water,Water,Water
1278,Bareland,NULL,Water,Water,Water,Grassland
1279,Bareland,NULL,Water,Water,Water,Wetland
1280,Bareland,NULL,Water,Water,Water,Lichens_and_Mosses
1281,Bareland,NULL,Water,Water,Water,Bareland
1282,Bareland,NULL,Water,Water,Water,Water
1283,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1284,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1285,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1286,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1287,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1288,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1289,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Bareland
1290,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1291,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1292,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1293,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1294,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1295,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1296,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1297,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1298,Bareland,Wetland,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1299,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1300,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1301,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1302,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1303,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1304,Bareland,Wetland,Wetland,NULL,Wetland,Water
1305,Bareland,Wetland,Wetland,Non_Water,NULL,Wetland
1306,Bareland,Wetland,Wetland,Non_Water,Wetland,Grassland
1307,Bareland,Wetland,Wetland,Non_Water,Wetland,Wetland
1308,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1309,Bareland,Wetland,Wetland,Non_Water,Wetland,Bareland
1310,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1311,Bareland,Wetland,Wetland,Non_Water,Wetland,Permanent_ice_and_snow
1312,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1313,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1314,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1315,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1316,Bareland,Wetland,Wetland,Water,Wetland,Water
1317,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1318,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1319,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1320,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1321,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1322,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1323,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1324,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1325,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1326,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1327,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1328,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1329,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1330,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1331,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1332,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1333,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1334,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1335,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1336,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1337,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1338,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1339,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1340,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Bareland
1341,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1342,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1343,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1344,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1345,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1346,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1347,Bareland,Wetland,Built-up,NULL,Non_Wetland,Grassland
1348,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1349,Bareland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1350,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1351,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water
1352,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1353,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Wetland
1354,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1355,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Bareland
1356,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1357,Bareland,Wetland,Built-up,Water,Non_Wetland,Grassland
1358,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
1359,Bareland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1360,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland
1361,Bareland,Wetland,Built-up,Water,Non_Wetland,Water
1362,Bareland,Wetland,Water,NULL,Water,Grassland
1363,Bareland,Wetland,Water,NULL,Water,Wetland
1364,Bareland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1365,Bareland,Wetland,Water,NULL,Water,Bareland
1366,Bareland,Wetland,Water,NULL,Water,Water
1367,Bareland,Wetland,Water,Non_Water,Water,Wetland
1368,Bareland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1369,Bareland,Wetland,Water,Non_Water,Water,Bareland
1370,Bareland,Wetland,Water,Non_Water,Water,Water
1371,Bareland,Wetland,Water,Water,Water,Grassland
1372,Bareland,Wetland,Water,Water,Water,Wetland
1373,Bareland,Wetland,Water,Water,Water,Lichens_and_Mosses
1374,Bareland,Wetland,Water,Water,Water,Bareland
1375,Bareland,Wetland,Water,Water,Water,Water
1376,Bareland,Wetland,Forest,NULL,Non_Wetland,Wetland
1377,Bareland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1378,Bareland,Bareland,Grassland,NULL,Non_Wetland,Bareland
1379,Bareland,Bareland,Wetland,NULL,Wetland,Grassland
1380,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1381,Bareland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1382,Bareland,Bareland,Wetland,NULL,Wetland,Bareland
1383,Bareland,Bareland,Wetland,NULL,Wetland,Water
1384,Bareland,Bareland,Wetland,NULL,Wetland,Permanent_ice_and_snow
1385,Bareland,Bareland,Wetland,Non_Water,Wetland,Grassland
1386,Bareland,Bareland,Wetland,Non_Water,Wetland,Wetland
1387,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1388,Bareland,Bareland,Wetland,Non_Water,Wetland,Bareland
1389,Bareland,Bareland,Wetland,Non_Water,Wetland,Water
1390,Bareland,Bareland,Wetland,Water,NULL,Wetland
1391,Bareland,Bareland,Wetland,Water,NULL,Bareland
1392,Bareland,Bareland,Wetland,Water,NULL,Water
1393,Bareland,Bareland,Wetland,Water,Wetland,Wetland
1394,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1395,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1396,Bareland,Bareland,Wetland,Water,Wetland,Water
1397,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1398,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1399,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1400,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1401,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1402,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1403,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1404,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1405,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1406,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1407,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1408,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1409,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1410,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1411,Bareland,Bareland,Bareland,NULL,Non_Wetland,Wetland
1412,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1413,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1414,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1415,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Wetland
1416,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1417,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Bareland
1418,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Water
1419,Bareland,Bareland,Bareland,Water,Non_Wetland,Wetland
1420,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1421,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1422,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1423,Bareland,Bareland,Built-up,NULL,Non_Wetland,Grassland
1424,Bareland,Bareland,Built-up,NULL,Non_Wetland,Wetland
1425,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1426,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1427,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1428,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Wetland
1429,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1430,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1431,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1432,Bareland,Bareland,Built-up,Water,Non_Wetland,Wetland
1433,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1434,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1435,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1436,Bareland,Bareland,Water,NULL,NULL,Bareland
1437,Bareland,Bareland,Water,NULL,Water,Grassland
1438,Bareland,Bareland,Water,NULL,Water,Wetland
1439,Bareland,Bareland,Water,NULL,Water,Lichens_and_Mosses
1440,Bareland,Bareland,Water,NULL,Water,Bareland
1441,Bareland,Bareland,Water,NULL,Water,Water
1442,Bareland,Bareland,Water,Non_Water,Water,Wetland
1443,Bareland,Bareland,Water,Non_Water,Water,Lichens_and_Mosses
1444,Bareland,Bareland,Water,Non_Water,Water,Bareland
1445,Bareland,Bareland,Water,Non_Water,Water,Water
1446,Bareland,Bareland,Water,Water,NULL,Wetland
1447,Bareland,Bareland,Water,Water,Water,Wetland
1448,Bareland,Bareland,Water,Water,Water,Lichens_and_Mosses
1449,Bareland,Bareland,Water,Water,Water,Bareland
1450,Bareland,Bareland,Water,Water,Water,Water
1451,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1452,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1453,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1454,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1455,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1456,Bareland,Water,Wetland,NULL,NULL,Water
1457,Bareland,Water,Wetland,NULL,Wetland,Wetland
1458,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1459,Bareland,Water,Wetland,NULL,Wetland,Bareland
1460,Bareland,Water,Wetland,NULL,Wetland,Water
1461,Bareland,Water,Wetland,Non_Water,NULL,Wetland
1462,Bareland,Water,Wetland,Non_Water,NULL,Water
1463,Bareland,Water,Wetland,Non_Water,Wetland,Wetland
1464,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1465,Bareland,Water,Wetland,Non_Water,Wetland,Bareland
1466,Bareland,Water,Wetland,Non_Water,Wetland,Water
1467,Bareland,Water,Wetland,Water,NULL,Wetland
1468,Bareland,Water,Wetland,Water,NULL,Bareland
1469,Bareland,Water,Wetland,Water,NULL,Water
1470,Bareland,Water,Wetland,Water,Wetland,Grassland
1471,Bareland,Water,Wetland,Water,Wetland,Wetland
1472,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1473,Bareland,Water,Wetland,Water,Wetland,Bareland
1474,Bareland,Water,Wetland,Water,Wetland,Water
1475,Bareland,Water,Wetland,Water,Wetland,Permanent_ice_and_snow
1476,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1477,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1478,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1479,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1480,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1481,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1482,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1483,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1484,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1485,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1486,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1487,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1488,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1489,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1490,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1491,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1492,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1493,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1494,Bareland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1495,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1496,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1497,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1498,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1499,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1500,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1501,Bareland,Water,Bareland,Water,Non_Wetland,Water
1502,Bareland,Water,Built-up,NULL,Non_Wetland,Wetland
1503,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1504,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1505,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1506,Bareland,Water,Built-up,Non_Water,Non_Wetland,Bareland
1507,Bareland,Water,Built-up,Non_Water,Non_Wetland,Water
1508,Bareland,Water,Built-up,Water,Non_Wetland,Grassland
1509,Bareland,Water,Built-up,Water,Non_Wetland,Wetland
1510,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1511,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1512,Bareland,Water,Built-up,Water,Non_Wetland,Water
1513,Bareland,Water,Water,NULL,NULL,Water
1514,Bareland,Water,Water,NULL,Water,Wetland
1515,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
1516,Bareland,Water,Water,NULL,Water,Bareland
1517,Bareland,Water,Water,NULL,Water,Water
1518,Bareland,Water,Water,Non_Water,NULL,Wetland
1519,Bareland,Water,Water,Non_Water,Water,Wetland
1520,Bareland,Water,Water,Non_Water,Water,Bareland
1521,Bareland,Water,Water,Non_Water,Water,Water
1522,Bareland,Water,Water,Water,NULL,Water
1523,Bareland,Water,Water,Water,Water,Grassland
1524,Bareland,Water,Water,Water,Water,Wetland
1525,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
1526,Bareland,Water,Water,Water,Water,Bareland
1527,Bareland,Water,Water,Water,Water,Water
1528,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1529,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1530,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1531,Bareland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1532,Bareland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1533,Bareland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1534,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1535,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Wetland
1536,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1537,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Bareland
1538,Bareland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Water
1539,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Grassland
1540,Bareland,Permanent_ice_and_snow,Grassland,Non_Water,Non_Wetland,Lichens_and_Mosses
1541,Bareland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
1542,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Grassland
1543,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Wetland
1544,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Lichens_and_Mosses
1545,Bareland,Permanent_ice_and_snow,Wetland,NULL,NULL,Water
