Value,SIBERIA_2024_ESA_CALU_2024_44WPE_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_44WPE_M_R,SIBERIA_2024_GLC_FCS30D_2022_44WPE_M_R,SIBERIA_2024_GSW_Yearly_2021_44WPE_M_R,SIBERIA_2024_GWL_FCS30D_2022_44WPE_M_R,SIBERIA_2024_WorldCover_2021_44WPE_M_R
1180,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1181,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1182,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1183,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1184,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1185,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1186,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1187,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1188,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1189,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1190,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1191,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1192,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1193,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1194,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1195,Wetland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1196,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1197,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1198,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1199,Wetland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1200,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1201,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1202,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1203,Wetland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1204,Wetland,Water,Bareland,Water,Non_Wetland,Water
1205,Wetland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1206,Wetland,Water,Built-up,NULL,Non_Wetland,Water
1207,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water
1208,Wetland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1209,Wetland,Water,Built-up,Water,Non_Wetland,Water
1210,Wetland,Water,Water,NULL,Water,Grassland
1211,Wetland,Water,Water,NULL,Water,Wetland
1212,Wetland,Water,Water,NULL,Water,Lichens_and_Mosses
1213,Wetland,Water,Water,NULL,Water,Water
1214,Wetland,Water,Water,Non_Water,Water,Grassland
1215,Wetland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1216,Wetland,Water,Water,Non_Water,Water,Water
1217,Wetland,Water,Water,Water,Water,Grassland
1218,Wetland,Water,Water,Water,Water,Wetland
1219,Wetland,Water,Water,Water,Water,Lichens_and_Mosses
1220,Wetland,Water,Water,Water,Water,Bareland
1221,Wetland,Water,Water,Water,Water,Water
1222,Wetland,Water,Forest,NULL,Non_Wetland,Water
1223,Wetland,Water,Forest,Water,Non_Wetland,Water
1224,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Grassland
1225,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Wetland
1226,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1227,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Water
1228,Wetland,Permanent_ice_and_snow,Shrubland,NULL,Non_Wetland,Forest
1229,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1230,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Grassland
1231,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Wetland
1232,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1233,Wetland,Permanent_ice_and_snow,Shrubland,Water,Non_Wetland,Water
1234,Wetland,Permanent_ice_and_snow,Grassland,NULL,Non_Wetland,Grassland
1235,Wetland,Permanent_ice_and_snow,Grassland,Water,Non_Wetland,Wetland
1236,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1237,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Grassland
1238,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1239,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Bareland
1240,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1241,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1242,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1243,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1244,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1245,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1246,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1247,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1248,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1249,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,Water,Non_Wetland,Water
1250,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1251,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1252,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1253,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Water
1254,Wetland,Permanent_ice_and_snow,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1255,Wetland,Permanent_ice_and_snow,Bareland,Water,Non_Wetland,Wetland
1256,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Wetland
1257,Wetland,Permanent_ice_and_snow,Water,NULL,Water,Water
1258,Wetland,Permanent_ice_and_snow,Water,Water,Water,Wetland
1259,Wetland,Permanent_ice_and_snow,Water,Water,Water,Water
1260,Wetland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1261,Wetland,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1262,Wetland,Forest,Shrubland,NULL,Non_Wetland,Water
1263,Wetland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1264,Wetland,Forest,Shrubland,Water,Non_Wetland,Grassland
1265,Wetland,Forest,Shrubland,Water,Non_Wetland,Wetland
1266,Wetland,Forest,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1267,Wetland,Forest,Shrubland,Water,Non_Wetland,Water
1268,Wetland,Forest,Grassland,NULL,Non_Wetland,Wetland
1269,Wetland,Forest,Wetland,NULL,Wetland,Wetland
1270,Wetland,Forest,Wetland,Water,Wetland,Wetland
1271,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1272,Wetland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1273,Wetland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1274,Wetland,Forest,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1275,Wetland,Forest,Bareland,NULL,Non_Wetland,Grassland
1276,Wetland,Forest,Bareland,NULL,Non_Wetland,Wetland
1277,Wetland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1278,Wetland,Forest,Bareland,Water,Non_Wetland,Wetland
1279,Wetland,Forest,Water,NULL,Water,Wetland
1280,Wetland,Forest,Water,Water,Water,Wetland
1281,Wetland,Forest,Forest,NULL,Non_Wetland,Grassland
1282,Wetland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1283,Bareland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1284,Bareland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1285,Bareland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1286,Bareland,NULL,Shrubland,NULL,Non_Wetland,Bareland
1287,Bareland,NULL,Shrubland,NULL,Non_Wetland,Water
1288,Bareland,NULL,Shrubland,NULL,Non_Wetland,Forest
1289,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1290,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1291,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1292,Bareland,NULL,Shrubland,Non_Water,Non_Wetland,Water
1293,Bareland,NULL,Shrubland,Water,Non_Wetland,Grassland
1294,Bareland,NULL,Shrubland,Water,Non_Wetland,Wetland
1295,Bareland,NULL,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1296,Bareland,NULL,Shrubland,Water,Non_Wetland,Bareland
1297,Bareland,NULL,Shrubland,Water,Non_Wetland,Water
1298,Bareland,NULL,Grassland,NULL,Non_Wetland,Grassland
1299,Bareland,NULL,Grassland,NULL,Non_Wetland,Wetland
1300,Bareland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1301,Bareland,NULL,Grassland,NULL,Non_Wetland,Water
1302,Bareland,NULL,Grassland,NULL,Non_Wetland,Forest
1303,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1304,Bareland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1305,Bareland,NULL,Grassland,Water,Non_Wetland,Grassland
1306,Bareland,NULL,Grassland,Water,Non_Wetland,Wetland
1307,Bareland,NULL,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1308,Bareland,NULL,Wetland,NULL,Wetland,Grassland
1309,Bareland,NULL,Wetland,NULL,Wetland,Wetland
1310,Bareland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1311,Bareland,NULL,Wetland,NULL,Wetland,Bareland
1312,Bareland,NULL,Wetland,NULL,Wetland,Water
1313,Bareland,NULL,Wetland,Non_Water,Wetland,Wetland
1314,Bareland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1315,Bareland,NULL,Wetland,Non_Water,Wetland,Water
1316,Bareland,NULL,Wetland,Water,Wetland,Grassland
1317,Bareland,NULL,Wetland,Water,Wetland,Wetland
1318,Bareland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1319,Bareland,NULL,Wetland,Water,Wetland,Bareland
1320,Bareland,NULL,Wetland,Water,Wetland,Water
1321,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1322,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1323,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1324,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1325,Bareland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1326,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1327,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1328,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1329,Bareland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1330,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1331,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1332,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1333,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1334,Bareland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1335,Bareland,NULL,Bareland,NULL,Non_Wetland,Grassland
1336,Bareland,NULL,Bareland,NULL,Non_Wetland,Wetland
1337,Bareland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1338,Bareland,NULL,Bareland,NULL,Non_Wetland,Bareland
1339,Bareland,NULL,Bareland,NULL,Non_Wetland,Water
1340,Bareland,NULL,Bareland,NULL,Non_Wetland,Forest
1341,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1342,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1343,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1344,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Bareland
1345,Bareland,NULL,Bareland,Non_Water,Non_Wetland,Water
1346,Bareland,NULL,Bareland,Water,Non_Wetland,Grassland
1347,Bareland,NULL,Bareland,Water,Non_Wetland,Wetland
1348,Bareland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1349,Bareland,NULL,Bareland,Water,Non_Wetland,Bareland
1350,Bareland,NULL,Bareland,Water,Non_Wetland,Water
1351,Bareland,NULL,Built-up,NULL,Non_Wetland,Grassland
1352,Bareland,NULL,Built-up,NULL,Non_Wetland,Wetland
1353,Bareland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1354,Bareland,NULL,Built-up,NULL,Non_Wetland,Bareland
1355,Bareland,NULL,Built-up,NULL,Non_Wetland,Water
1356,Bareland,NULL,Built-up,Water,Non_Wetland,Grassland
1357,Bareland,NULL,Built-up,Water,Non_Wetland,Wetland
1358,Bareland,NULL,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1359,Bareland,NULL,Built-up,Water,Non_Wetland,Bareland
1360,Bareland,NULL,Built-up,Water,Non_Wetland,Water
1361,Bareland,NULL,Water,NULL,Water,Grassland
1362,Bareland,NULL,Water,NULL,Water,Lichens_and_Mosses
1363,Bareland,NULL,Water,NULL,Water,Water
1364,Bareland,NULL,Water,Non_Water,Water,Grassland
1365,Bareland,NULL,Water,Water,Water,Grassland
1366,Bareland,NULL,Water,Water,Water,Wetland
1367,Bareland,NULL,Water,Water,Water,Water
1368,Bareland,NULL,Forest,NULL,Non_Wetland,Wetland
1369,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1370,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1371,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1372,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Water
1373,Bareland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1374,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1375,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1376,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1377,Bareland,Wetland,Shrubland,Non_Water,Non_Wetland,Water
1378,Bareland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1379,Bareland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1380,Bareland,Wetland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1381,Bareland,Wetland,Shrubland,Water,Non_Wetland,Bareland
1382,Bareland,Wetland,Shrubland,Water,Non_Wetland,Water
1383,Bareland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1384,Bareland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1385,Bareland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1386,Bareland,Wetland,Grassland,NULL,Non_Wetland,Water
1387,Bareland,Wetland,Grassland,Water,Non_Wetland,Grassland
1388,Bareland,Wetland,Grassland,Water,Non_Wetland,Wetland
1389,Bareland,Wetland,Wetland,NULL,Wetland,Grassland
1390,Bareland,Wetland,Wetland,NULL,Wetland,Wetland
1391,Bareland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1392,Bareland,Wetland,Wetland,NULL,Wetland,Bareland
1393,Bareland,Wetland,Wetland,NULL,Wetland,Water
1394,Bareland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1395,Bareland,Wetland,Wetland,Non_Water,Wetland,Water
1396,Bareland,Wetland,Wetland,Water,Wetland,Grassland
1397,Bareland,Wetland,Wetland,Water,Wetland,Wetland
1398,Bareland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1399,Bareland,Wetland,Wetland,Water,Wetland,Bareland
1400,Bareland,Wetland,Wetland,Water,Wetland,Water
1401,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1402,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1403,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1404,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1405,Bareland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1406,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1407,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1408,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1409,Bareland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1410,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1411,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1412,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1413,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1414,Bareland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1415,Bareland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1416,Bareland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1417,Bareland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1418,Bareland,Wetland,Bareland,NULL,Non_Wetland,Bareland
1419,Bareland,Wetland,Bareland,NULL,Non_Wetland,Water
1420,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1421,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1422,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1423,Bareland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1424,Bareland,Wetland,Bareland,Water,Non_Wetland,Grassland
1425,Bareland,Wetland,Bareland,Water,Non_Wetland,Wetland
1426,Bareland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1427,Bareland,Wetland,Bareland,Water,Non_Wetland,Bareland
1428,Bareland,Wetland,Bareland,Water,Non_Wetland,Water
1429,Bareland,Wetland,Built-up,NULL,Non_Wetland,Wetland
1430,Bareland,Wetland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1431,Bareland,Wetland,Built-up,NULL,Non_Wetland,Bareland
1432,Bareland,Wetland,Built-up,NULL,Non_Wetland,Water
1433,Bareland,Wetland,Built-up,Non_Water,Non_Wetland,Grassland
1434,Bareland,Wetland,Built-up,Water,Non_Wetland,Wetland
1435,Bareland,Wetland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1436,Bareland,Wetland,Built-up,Water,Non_Wetland,Bareland
1437,Bareland,Wetland,Built-up,Water,Non_Wetland,Water
1438,Bareland,Wetland,Water,NULL,Water,Grassland
1439,Bareland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1440,Bareland,Wetland,Water,NULL,Water,Water
1441,Bareland,Wetland,Water,Non_Water,Water,Water
1442,Bareland,Wetland,Water,Water,Water,Grassland
1443,Bareland,Wetland,Water,Water,Water,Wetland
1444,Bareland,Wetland,Water,Water,Water,Water
1445,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1446,Bareland,Bareland,Shrubland,NULL,Non_Wetland,Water
1447,Bareland,Bareland,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1448,Bareland,Bareland,Shrubland,Water,Non_Wetland,Bareland
1449,Bareland,Bareland,Shrubland,Water,Non_Wetland,Water
1450,Bareland,Bareland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1451,Bareland,Bareland,Wetland,NULL,Wetland,Wetland
1452,Bareland,Bareland,Wetland,NULL,Wetland,Lichens_and_Mosses
1453,Bareland,Bareland,Wetland,NULL,Wetland,Water
1454,Bareland,Bareland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1455,Bareland,Bareland,Wetland,Water,Wetland,Lichens_and_Mosses
1456,Bareland,Bareland,Wetland,Water,Wetland,Bareland
1457,Bareland,Bareland,Wetland,Water,Wetland,Water
1458,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1459,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Bareland
1460,Bareland,Bareland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1461,Bareland,Bareland,Lichens_and_Mosses,Non_Water,Non_Wetland,Bareland
1462,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1463,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1464,Bareland,Bareland,Lichens_and_Mosses,Water,Non_Wetland,Water
1465,Bareland,Bareland,Bareland,NULL,Non_Wetland,Grassland
1466,Bareland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1467,Bareland,Bareland,Bareland,NULL,Non_Wetland,Bareland
1468,Bareland,Bareland,Bareland,NULL,Non_Wetland,Water
1469,Bareland,Bareland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1470,Bareland,Bareland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1471,Bareland,Bareland,Bareland,Water,Non_Wetland,Bareland
1472,Bareland,Bareland,Bareland,Water,Non_Wetland,Water
1473,Bareland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1474,Bareland,Bareland,Built-up,NULL,Non_Wetland,Bareland
1475,Bareland,Bareland,Built-up,NULL,Non_Wetland,Water
1476,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1477,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Bareland
1478,Bareland,Bareland,Built-up,Non_Water,Non_Wetland,Water
1479,Bareland,Bareland,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1480,Bareland,Bareland,Built-up,Water,Non_Wetland,Bareland
1481,Bareland,Bareland,Built-up,Water,Non_Wetland,Water
1482,Bareland,Bareland,Water,Water,Water,Bareland
1483,Bareland,Bareland,Water,Water,Water,Water
1484,Bareland,Water,Shrubland,NULL,Non_Wetland,Grassland
1485,Bareland,Water,Shrubland,NULL,Non_Wetland,Wetland
1486,Bareland,Water,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1487,Bareland,Water,Shrubland,NULL,Non_Wetland,Water
1488,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Grassland
1489,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Wetland
1490,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1491,Bareland,Water,Shrubland,Non_Water,Non_Wetland,Water
1492,Bareland,Water,Shrubland,Water,Non_Wetland,Grassland
1493,Bareland,Water,Shrubland,Water,Non_Wetland,Wetland
1494,Bareland,Water,Shrubland,Water,Non_Wetland,Lichens_and_Mosses
1495,Bareland,Water,Shrubland,Water,Non_Wetland,Bareland
1496,Bareland,Water,Shrubland,Water,Non_Wetland,Water
1497,Bareland,Water,Grassland,NULL,Non_Wetland,Grassland
1498,Bareland,Water,Grassland,NULL,Non_Wetland,Wetland
1499,Bareland,Water,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1500,Bareland,Water,Grassland,NULL,Non_Wetland,Water
1501,Bareland,Water,Grassland,Non_Water,Non_Wetland,Grassland
1502,Bareland,Water,Grassland,Non_Water,Non_Wetland,Water
1503,Bareland,Water,Grassland,Water,Non_Wetland,Grassland
1504,Bareland,Water,Grassland,Water,Non_Wetland,Wetland
1505,Bareland,Water,Grassland,Water,Non_Wetland,Lichens_and_Mosses
1506,Bareland,Water,Grassland,Water,Non_Wetland,Water
1507,Bareland,Water,Wetland,NULL,Wetland,Grassland
1508,Bareland,Water,Wetland,NULL,Wetland,Wetland
1509,Bareland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1510,Bareland,Water,Wetland,NULL,Wetland,Water
1511,Bareland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1512,Bareland,Water,Wetland,Non_Water,Wetland,Water
1513,Bareland,Water,Wetland,Water,Wetland,Grassland
1514,Bareland,Water,Wetland,Water,Wetland,Wetland
1515,Bareland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1516,Bareland,Water,Wetland,Water,Wetland,Bareland
1517,Bareland,Water,Wetland,Water,Wetland,Water
1518,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1519,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1520,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1521,Bareland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1522,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1523,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1524,Bareland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1525,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1526,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1527,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1528,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Bareland
1529,Bareland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1530,Bareland,Water,Bareland,NULL,Non_Wetland,Grassland
1531,Bareland,Water,Bareland,NULL,Non_Wetland,Wetland
1532,Bareland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1533,Bareland,Water,Bareland,NULL,Non_Wetland,Bareland
1534,Bareland,Water,Bareland,NULL,Non_Wetland,Water
1535,Bareland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1536,Bareland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1537,Bareland,Water,Bareland,Non_Water,Non_Wetland,Bareland
1538,Bareland,Water,Bareland,Non_Water,Non_Wetland,Water
1539,Bareland,Water,Bareland,Water,Non_Wetland,Grassland
1540,Bareland,Water,Bareland,Water,Non_Wetland,Wetland
1541,Bareland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1542,Bareland,Water,Bareland,Water,Non_Wetland,Bareland
1543,Bareland,Water,Bareland,Water,Non_Wetland,Water
1544,Bareland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1545,Bareland,Water,Built-up,NULL,Non_Wetland,Bareland
1546,Bareland,Water,Built-up,NULL,Non_Wetland,Water
1547,Bareland,Water,Built-up,Water,Non_Wetland,Lichens_and_Mosses
1548,Bareland,Water,Built-up,Water,Non_Wetland,Bareland
1549,Bareland,Water,Built-up,Water,Non_Wetland,Water
1550,Bareland,Water,Water,NULL,Water,Wetland
1551,Bareland,Water,Water,NULL,Water,Lichens_and_Mosses
1552,Bareland,Water,Water,NULL,Water,Bareland
1553,Bareland,Water,Water,NULL,Water,Water
1554,Bareland,Water,Water,Non_Water,Water,Wetland
1555,Bareland,Water,Water,Non_Water,Water,Water
1556,Bareland,Water,Water,Water,Water,Grassland
1557,Bareland,Water,Water,Water,Water,Wetland
1558,Bareland,Water,Water,Water,Water,Lichens_and_Mosses
1559,Bareland,Water,Water,Water,Water,Water
