Value,SIBERIA_2024_ESA_CALU_2024_43WDP_M_R,SIBERIA_2024_ESRI_Annual_LULC_2024_43WDP_M_R,SIBERIA_2024_GLC_FCS30D_2022_43WDP_M_R,SIBERIA_2024_GSW_Yearly_2021_43WDP_M_R,SIBERIA_2024_GWL_FCS30D_2022_43WDP_M_R,SIBERIA_2024_WorldCover_2021_43WDP_M_R
1198,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1199,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Water
1200,Shrubland,Permanent_ice_and_snow,Forest,NULL,Non_Wetland,Forest
1201,Shrubland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Grassland
1202,Shrubland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Wetland
1203,Shrubland,Permanent_ice_and_snow,Forest,Non_Water,Non_Wetland,Water
1204,Shrubland,Forest,NULL,NULL,Non_Wetland,Grassland
1205,Shrubland,Forest,NULL,NULL,Non_Wetland,Forest
1206,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Grassland
1207,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Wetland
1208,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1209,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Bareland
1210,Shrubland,Forest,Shrubland,NULL,Non_Wetland,Forest
1211,Shrubland,Forest,Shrubland,Non_Water,Non_Wetland,Grassland
1212,Shrubland,Forest,Shrubland,Non_Water,Non_Wetland,Wetland
1213,Shrubland,Forest,Shrubland,Non_Water,Non_Wetland,Forest
1214,Shrubland,Forest,Shrubland,Water,Non_Wetland,Grassland
1215,Shrubland,Forest,Shrubland,Water,Non_Wetland,Wetland
1216,Shrubland,Forest,Shrubland,Water,Non_Wetland,Forest
1217,Shrubland,Forest,Grassland,NULL,Non_Wetland,Grassland
1218,Shrubland,Forest,Grassland,NULL,Non_Wetland,Wetland
1219,Shrubland,Forest,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1220,Shrubland,Forest,Grassland,NULL,Non_Wetland,Water
1221,Shrubland,Forest,Grassland,NULL,Non_Wetland,Forest
1222,Shrubland,Forest,Grassland,Non_Water,Non_Wetland,Grassland
1223,Shrubland,Forest,Grassland,Non_Water,Non_Wetland,Wetland
1224,Shrubland,Forest,Grassland,Non_Water,Non_Wetland,Forest
1225,Shrubland,Forest,Grassland,Water,Non_Wetland,Grassland
1226,Shrubland,Forest,Grassland,Water,Non_Wetland,Wetland
1227,Shrubland,Forest,Wetland,NULL,Wetland,Grassland
1228,Shrubland,Forest,Wetland,NULL,Wetland,Wetland
1229,Shrubland,Forest,Wetland,NULL,Wetland,Lichens_and_Mosses
1230,Shrubland,Forest,Wetland,NULL,Wetland,Bareland
1231,Shrubland,Forest,Wetland,NULL,Wetland,Water
1232,Shrubland,Forest,Wetland,NULL,Wetland,Forest
1233,Shrubland,Forest,Wetland,Non_Water,Wetland,Wetland
1234,Shrubland,Forest,Wetland,Non_Water,Wetland,Bareland
1235,Shrubland,Forest,Wetland,Non_Water,Wetland,Forest
1236,Shrubland,Forest,Wetland,Water,Wetland,Grassland
1237,Shrubland,Forest,Wetland,Water,Wetland,Wetland
1238,Shrubland,Forest,Wetland,Water,Wetland,Lichens_and_Mosses
1239,Shrubland,Forest,Wetland,Water,Wetland,Water
1240,Shrubland,Forest,Wetland,Water,Wetland,Forest
1241,Shrubland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1242,Shrubland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1243,Shrubland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1244,Shrubland,Forest,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1245,Shrubland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1246,Shrubland,Forest,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1247,Shrubland,Forest,Bareland,NULL,Non_Wetland,Grassland
1248,Shrubland,Forest,Bareland,NULL,Non_Wetland,Wetland
1249,Shrubland,Forest,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1250,Shrubland,Forest,Bareland,NULL,Non_Wetland,Bareland
1251,Shrubland,Forest,Bareland,NULL,Non_Wetland,Built-up
1252,Shrubland,Forest,Bareland,NULL,Non_Wetland,Water
1253,Shrubland,Forest,Bareland,NULL,Non_Wetland,Forest
1254,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Grassland
1255,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Wetland
1256,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1257,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Water
1258,Shrubland,Forest,Bareland,Non_Water,Non_Wetland,Forest
1259,Shrubland,Forest,Bareland,Water,Non_Wetland,Wetland
1260,Shrubland,Forest,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1261,Shrubland,Forest,Bareland,Water,Non_Wetland,Water
1262,Shrubland,Forest,Bareland,Water,Non_Wetland,Forest
1263,Shrubland,Forest,Built-up,NULL,Non_Wetland,Grassland
1264,Shrubland,Forest,Built-up,NULL,Non_Wetland,Wetland
1265,Shrubland,Forest,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1266,Shrubland,Forest,Built-up,NULL,Non_Wetland,Bareland
1267,Shrubland,Forest,Built-up,NULL,Non_Wetland,Built-up
1268,Shrubland,Forest,Built-up,NULL,Non_Wetland,Forest
1269,Shrubland,Forest,Built-up,Non_Water,Non_Wetland,Grassland
1270,Shrubland,Forest,Water,NULL,Water,Grassland
1271,Shrubland,Forest,Water,NULL,Water,Wetland
1272,Shrubland,Forest,Water,NULL,Water,Forest
1273,Shrubland,Forest,Water,Non_Water,Water,Wetland
1274,Shrubland,Forest,Water,Water,Water,Wetland
1275,Shrubland,Forest,Water,Water,Water,Water
1276,Shrubland,Forest,Water,Water,Water,Forest
1277,Shrubland,Forest,Forest,NULL,Non_Wetland,Grassland
1278,Shrubland,Forest,Forest,NULL,Non_Wetland,Wetland
1279,Shrubland,Forest,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1280,Shrubland,Forest,Forest,NULL,Non_Wetland,Bareland
1281,Shrubland,Forest,Forest,NULL,Non_Wetland,Water
1282,Shrubland,Forest,Forest,NULL,Non_Wetland,Forest
1283,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Grassland
1284,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Wetland
1285,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1286,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Water
1287,Shrubland,Forest,Forest,Non_Water,Non_Wetland,Forest
1288,Shrubland,Forest,Forest,Water,Non_Wetland,Grassland
1289,Shrubland,Forest,Forest,Water,Non_Wetland,Wetland
1290,Shrubland,Forest,Forest,Water,Non_Wetland,Water
1291,Shrubland,Forest,Forest,Water,Non_Wetland,Forest
1292,Wetland,NULL,NULL,NULL,Non_Wetland,Grassland
1293,Wetland,NULL,NULL,NULL,Non_Wetland,Wetland
1294,Wetland,NULL,NULL,NULL,Non_Wetland,Lichens_and_Mosses
1295,Wetland,NULL,NULL,NULL,Non_Wetland,Forest
1296,Wetland,NULL,Shrubland,NULL,Non_Wetland,Grassland
1297,Wetland,NULL,Shrubland,NULL,Non_Wetland,Wetland
1298,Wetland,NULL,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1299,Wetland,NULL,Shrubland,NULL,Non_Wetland,Forest
1300,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Grassland
1301,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Wetland
1302,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Lichens_and_Mosses
1303,Wetland,NULL,Shrubland,Non_Water,Non_Wetland,Forest
1304,Wetland,NULL,Shrubland,Water,Non_Wetland,Wetland
1305,Wetland,NULL,Shrubland,Water,Non_Wetland,Water
1306,Wetland,NULL,Grassland,NULL,Non_Wetland,Grassland
1307,Wetland,NULL,Grassland,NULL,Non_Wetland,Wetland
1308,Wetland,NULL,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1309,Wetland,NULL,Grassland,NULL,Non_Wetland,Water
1310,Wetland,NULL,Grassland,NULL,Non_Wetland,Forest
1311,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Grassland
1312,Wetland,NULL,Grassland,Non_Water,Non_Wetland,Wetland
1313,Wetland,NULL,Grassland,Water,Non_Wetland,Grassland
1314,Wetland,NULL,Grassland,Water,Non_Wetland,Wetland
1315,Wetland,NULL,Grassland,Water,Non_Wetland,Water
1316,Wetland,NULL,Wetland,NULL,Wetland,Grassland
1317,Wetland,NULL,Wetland,NULL,Wetland,Wetland
1318,Wetland,NULL,Wetland,NULL,Wetland,Lichens_and_Mosses
1319,Wetland,NULL,Wetland,NULL,Wetland,Water
1320,Wetland,NULL,Wetland,NULL,Wetland,Forest
1321,Wetland,NULL,Wetland,Non_Water,Wetland,Grassland
1322,Wetland,NULL,Wetland,Non_Water,Wetland,Wetland
1323,Wetland,NULL,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1324,Wetland,NULL,Wetland,Non_Water,Wetland,Water
1325,Wetland,NULL,Wetland,Water,Wetland,Grassland
1326,Wetland,NULL,Wetland,Water,Wetland,Wetland
1327,Wetland,NULL,Wetland,Water,Wetland,Lichens_and_Mosses
1328,Wetland,NULL,Wetland,Water,Wetland,Water
1329,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1330,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1331,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1332,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Water
1333,Wetland,NULL,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1334,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1335,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1336,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1337,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1338,Wetland,NULL,Lichens_and_Mosses,Non_Water,Non_Wetland,Forest
1339,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Grassland
1340,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1341,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Lichens_and_Mosses
1342,Wetland,NULL,Lichens_and_Mosses,Water,Non_Wetland,Water
1343,Wetland,NULL,Bareland,NULL,Non_Wetland,Grassland
1344,Wetland,NULL,Bareland,NULL,Non_Wetland,Wetland
1345,Wetland,NULL,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1346,Wetland,NULL,Bareland,NULL,Non_Wetland,Bareland
1347,Wetland,NULL,Bareland,NULL,Non_Wetland,Built-up
1348,Wetland,NULL,Bareland,NULL,Non_Wetland,Water
1349,Wetland,NULL,Bareland,NULL,Non_Wetland,Forest
1350,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Grassland
1351,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Wetland
1352,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1353,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Water
1354,Wetland,NULL,Bareland,Non_Water,Non_Wetland,Forest
1355,Wetland,NULL,Bareland,Water,Non_Wetland,Grassland
1356,Wetland,NULL,Bareland,Water,Non_Wetland,Wetland
1357,Wetland,NULL,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1358,Wetland,NULL,Bareland,Water,Non_Wetland,Water
1359,Wetland,NULL,Bareland,Water,Non_Wetland,Forest
1360,Wetland,NULL,Built-up,NULL,Non_Wetland,Grassland
1361,Wetland,NULL,Built-up,NULL,Non_Wetland,Wetland
1362,Wetland,NULL,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1363,Wetland,NULL,Built-up,NULL,Non_Wetland,Bareland
1364,Wetland,NULL,Built-up,NULL,Non_Wetland,Built-up
1365,Wetland,NULL,Built-up,NULL,Non_Wetland,Forest
1366,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Grassland
1367,Wetland,NULL,Built-up,Non_Water,Non_Wetland,Wetland
1368,Wetland,NULL,Water,NULL,Water,Grassland
1369,Wetland,NULL,Water,NULL,Water,Wetland
1370,Wetland,NULL,Water,NULL,Water,Lichens_and_Mosses
1371,Wetland,NULL,Water,NULL,Water,Water
1372,Wetland,NULL,Water,NULL,Water,Forest
1373,Wetland,NULL,Water,Non_Water,Water,Grassland
1374,Wetland,NULL,Water,Non_Water,Water,Wetland
1375,Wetland,NULL,Water,Non_Water,Water,Lichens_and_Mosses
1376,Wetland,NULL,Water,Non_Water,Water,Water
1377,Wetland,NULL,Water,Water,Water,Grassland
1378,Wetland,NULL,Water,Water,Water,Wetland
1379,Wetland,NULL,Water,Water,Water,Lichens_and_Mosses
1380,Wetland,NULL,Water,Water,Water,Bareland
1381,Wetland,NULL,Water,Water,Water,Water
1382,Wetland,NULL,Forest,NULL,Non_Wetland,Grassland
1383,Wetland,NULL,Forest,NULL,Non_Wetland,Wetland
1384,Wetland,NULL,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1385,Wetland,NULL,Forest,NULL,Non_Wetland,Bareland
1386,Wetland,NULL,Forest,NULL,Non_Wetland,Water
1387,Wetland,NULL,Forest,NULL,Non_Wetland,Forest
1388,Wetland,NULL,Forest,Non_Water,Non_Wetland,Grassland
1389,Wetland,NULL,Forest,Non_Water,Non_Wetland,Wetland
1390,Wetland,NULL,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1391,Wetland,NULL,Forest,Non_Water,Non_Wetland,Water
1392,Wetland,NULL,Forest,Non_Water,Non_Wetland,Forest
1393,Wetland,NULL,Forest,Water,Non_Wetland,Grassland
1394,Wetland,NULL,Forest,Water,Non_Wetland,Wetland
1395,Wetland,NULL,Forest,Water,Non_Wetland,Lichens_and_Mosses
1396,Wetland,NULL,Forest,Water,Non_Wetland,Water
1397,Wetland,NULL,Forest,Water,Non_Wetland,Forest
1398,Wetland,Wetland,NULL,NULL,Non_Wetland,Wetland
1399,Wetland,Wetland,NULL,NULL,Non_Wetland,Forest
1400,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Grassland
1401,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Wetland
1402,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Lichens_and_Mosses
1403,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Water
1404,Wetland,Wetland,Shrubland,NULL,Non_Wetland,Forest
1405,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Grassland
1406,Wetland,Wetland,Shrubland,Non_Water,Non_Wetland,Wetland
1407,Wetland,Wetland,Shrubland,Water,Non_Wetland,Grassland
1408,Wetland,Wetland,Shrubland,Water,Non_Wetland,Wetland
1409,Wetland,Wetland,Shrubland,Water,Non_Wetland,Water
1410,Wetland,Wetland,Shrubland,Water,Non_Wetland,Forest
1411,Wetland,Wetland,Grassland,NULL,Non_Wetland,Grassland
1412,Wetland,Wetland,Grassland,NULL,Non_Wetland,Wetland
1413,Wetland,Wetland,Grassland,NULL,Non_Wetland,Lichens_and_Mosses
1414,Wetland,Wetland,Grassland,NULL,Non_Wetland,Water
1415,Wetland,Wetland,Grassland,NULL,Non_Wetland,Forest
1416,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Grassland
1417,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Wetland
1418,Wetland,Wetland,Grassland,Non_Water,Non_Wetland,Water
1419,Wetland,Wetland,Grassland,Water,Non_Wetland,Wetland
1420,Wetland,Wetland,Wetland,NULL,Wetland,Grassland
1421,Wetland,Wetland,Wetland,NULL,Wetland,Wetland
1422,Wetland,Wetland,Wetland,NULL,Wetland,Lichens_and_Mosses
1423,Wetland,Wetland,Wetland,NULL,Wetland,Water
1424,Wetland,Wetland,Wetland,NULL,Wetland,Forest
1425,Wetland,Wetland,Wetland,Non_Water,Wetland,Grassland
1426,Wetland,Wetland,Wetland,Non_Water,Wetland,Wetland
1427,Wetland,Wetland,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1428,Wetland,Wetland,Wetland,Non_Water,Wetland,Water
1429,Wetland,Wetland,Wetland,Water,Wetland,Grassland
1430,Wetland,Wetland,Wetland,Water,Wetland,Wetland
1431,Wetland,Wetland,Wetland,Water,Wetland,Lichens_and_Mosses
1432,Wetland,Wetland,Wetland,Water,Wetland,Water
1433,Wetland,Wetland,Wetland,Water,Wetland,Forest
1434,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Grassland
1435,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1436,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1437,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Water
1438,Wetland,Wetland,Lichens_and_Mosses,NULL,Non_Wetland,Forest
1439,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Grassland
1440,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1441,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1442,Wetland,Wetland,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1443,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1444,Wetland,Wetland,Lichens_and_Mosses,Water,Non_Wetland,Water
1445,Wetland,Wetland,Bareland,NULL,Non_Wetland,Grassland
1446,Wetland,Wetland,Bareland,NULL,Non_Wetland,Wetland
1447,Wetland,Wetland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1448,Wetland,Wetland,Bareland,NULL,Non_Wetland,Water
1449,Wetland,Wetland,Bareland,NULL,Non_Wetland,Forest
1450,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Grassland
1451,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Wetland
1452,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1453,Wetland,Wetland,Bareland,Non_Water,Non_Wetland,Water
1454,Wetland,Wetland,Bareland,Water,Non_Wetland,Grassland
1455,Wetland,Wetland,Bareland,Water,Non_Wetland,Wetland
1456,Wetland,Wetland,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1457,Wetland,Wetland,Bareland,Water,Non_Wetland,Water
1458,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Lichens_and_Mosses
1459,Wetland,Wetland,Built-up,Non_Water,Non_Wetland,Water
1460,Wetland,Wetland,Water,NULL,Water,Grassland
1461,Wetland,Wetland,Water,NULL,Water,Wetland
1462,Wetland,Wetland,Water,NULL,Water,Lichens_and_Mosses
1463,Wetland,Wetland,Water,NULL,Water,Water
1464,Wetland,Wetland,Water,NULL,Water,Forest
1465,Wetland,Wetland,Water,Non_Water,Water,Grassland
1466,Wetland,Wetland,Water,Non_Water,Water,Wetland
1467,Wetland,Wetland,Water,Non_Water,Water,Lichens_and_Mosses
1468,Wetland,Wetland,Water,Non_Water,Water,Water
1469,Wetland,Wetland,Water,Water,Water,Grassland
1470,Wetland,Wetland,Water,Water,Water,Wetland
1471,Wetland,Wetland,Water,Water,Water,Lichens_and_Mosses
1472,Wetland,Wetland,Water,Water,Water,Water
1473,Wetland,Wetland,Water,Water,Water,Forest
1474,Wetland,Wetland,Forest,NULL,Non_Wetland,Grassland
1475,Wetland,Wetland,Forest,NULL,Non_Wetland,Wetland
1476,Wetland,Wetland,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1477,Wetland,Wetland,Forest,NULL,Non_Wetland,Water
1478,Wetland,Wetland,Forest,NULL,Non_Wetland,Forest
1479,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Grassland
1480,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Wetland
1481,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1482,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Water
1483,Wetland,Wetland,Forest,Non_Water,Non_Wetland,Forest
1484,Wetland,Wetland,Forest,Water,Non_Wetland,Grassland
1485,Wetland,Wetland,Forest,Water,Non_Wetland,Wetland
1486,Wetland,Wetland,Forest,Water,Non_Wetland,Lichens_and_Mosses
1487,Wetland,Wetland,Forest,Water,Non_Wetland,Water
1488,Wetland,Wetland,Forest,Water,Non_Wetland,Forest
1489,Wetland,Bareland,Grassland,NULL,Non_Wetland,Wetland
1490,Wetland,Bareland,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1491,Wetland,Bareland,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1492,Wetland,Bareland,Water,NULL,Water,Grassland
1493,Wetland,Bareland,Water,Water,Water,Water
1494,Wetland,Bareland,Forest,NULL,Non_Wetland,Grassland
1495,Wetland,Bareland,Forest,NULL,Non_Wetland,Wetland
1496,Wetland,Bareland,Forest,NULL,Non_Wetland,Forest
1497,Wetland,Built-up,Bareland,NULL,Non_Wetland,Grassland
1498,Wetland,Water,Shrubland,NULL,Non_Wetland,Water
1499,Wetland,Water,Grassland,NULL,Non_Wetland,Grassland
1500,Wetland,Water,Grassland,NULL,Non_Wetland,Wetland
1501,Wetland,Water,Grassland,NULL,Non_Wetland,Water
1502,Wetland,Water,Grassland,Water,Non_Wetland,Wetland
1503,Wetland,Water,Grassland,Water,Non_Wetland,Water
1504,Wetland,Water,Wetland,NULL,Wetland,Grassland
1505,Wetland,Water,Wetland,NULL,Wetland,Wetland
1506,Wetland,Water,Wetland,NULL,Wetland,Lichens_and_Mosses
1507,Wetland,Water,Wetland,NULL,Wetland,Water
1508,Wetland,Water,Wetland,NULL,Wetland,Forest
1509,Wetland,Water,Wetland,Non_Water,Wetland,Grassland
1510,Wetland,Water,Wetland,Non_Water,Wetland,Wetland
1511,Wetland,Water,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1512,Wetland,Water,Wetland,Non_Water,Wetland,Water
1513,Wetland,Water,Wetland,Non_Water,Wetland,Forest
1514,Wetland,Water,Wetland,Water,Wetland,Grassland
1515,Wetland,Water,Wetland,Water,Wetland,Wetland
1516,Wetland,Water,Wetland,Water,Wetland,Lichens_and_Mosses
1517,Wetland,Water,Wetland,Water,Wetland,Water
1518,Wetland,Water,Wetland,Water,Wetland,Forest
1519,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Wetland
1520,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Lichens_and_Mosses
1521,Wetland,Water,Lichens_and_Mosses,NULL,Non_Wetland,Water
1522,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Wetland
1523,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Lichens_and_Mosses
1524,Wetland,Water,Lichens_and_Mosses,Non_Water,Non_Wetland,Water
1525,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Wetland
1526,Wetland,Water,Lichens_and_Mosses,Water,Non_Wetland,Water
1527,Wetland,Water,Bareland,NULL,Non_Wetland,Grassland
1528,Wetland,Water,Bareland,NULL,Non_Wetland,Wetland
1529,Wetland,Water,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
1530,Wetland,Water,Bareland,NULL,Non_Wetland,Water
1531,Wetland,Water,Bareland,NULL,Non_Wetland,Forest
1532,Wetland,Water,Bareland,Non_Water,Non_Wetland,Grassland
1533,Wetland,Water,Bareland,Non_Water,Non_Wetland,Wetland
1534,Wetland,Water,Bareland,Non_Water,Non_Wetland,Lichens_and_Mosses
1535,Wetland,Water,Bareland,Non_Water,Non_Wetland,Water
1536,Wetland,Water,Bareland,Non_Water,Non_Wetland,Forest
1537,Wetland,Water,Bareland,Water,Non_Wetland,Grassland
1538,Wetland,Water,Bareland,Water,Non_Wetland,Wetland
1539,Wetland,Water,Bareland,Water,Non_Wetland,Lichens_and_Mosses
1540,Wetland,Water,Bareland,Water,Non_Wetland,Bareland
1541,Wetland,Water,Bareland,Water,Non_Wetland,Water
1542,Wetland,Water,Bareland,Water,Non_Wetland,Forest
1543,Wetland,Water,Built-up,NULL,Non_Wetland,Lichens_and_Mosses
1544,Wetland,Water,Built-up,NULL,Non_Wetland,Water
1545,Wetland,Water,Built-up,Non_Water,Non_Wetland,Water
1546,Wetland,Water,Water,NULL,Water,Grassland
1547,Wetland,Water,Water,NULL,Water,Wetland
1548,Wetland,Water,Water,NULL,Water,Lichens_and_Mosses
1549,Wetland,Water,Water,NULL,Water,Water
1550,Wetland,Water,Water,NULL,Water,Forest
1551,Wetland,Water,Water,Non_Water,Water,Grassland
1552,Wetland,Water,Water,Non_Water,Water,Wetland
1553,Wetland,Water,Water,Non_Water,Water,Lichens_and_Mosses
1554,Wetland,Water,Water,Non_Water,Water,Water
1555,Wetland,Water,Water,Non_Water,Water,Forest
1556,Wetland,Water,Water,Water,Water,Grassland
1557,Wetland,Water,Water,Water,Water,Wetland
1558,Wetland,Water,Water,Water,Water,Lichens_and_Mosses
1559,Wetland,Water,Water,Water,Water,Bareland
1560,Wetland,Water,Water,Water,Water,Water
1561,Wetland,Water,Water,Water,Water,Forest
1562,Wetland,Water,Forest,NULL,Non_Wetland,Grassland
1563,Wetland,Water,Forest,NULL,Non_Wetland,Wetland
1564,Wetland,Water,Forest,NULL,Non_Wetland,Lichens_and_Mosses
1565,Wetland,Water,Forest,NULL,Non_Wetland,Water
1566,Wetland,Water,Forest,NULL,Non_Wetland,Forest
1567,Wetland,Water,Forest,Non_Water,Non_Wetland,Grassland
1568,Wetland,Water,Forest,Non_Water,Non_Wetland,Wetland
1569,Wetland,Water,Forest,Non_Water,Non_Wetland,Lichens_and_Mosses
1570,Wetland,Water,Forest,Non_Water,Non_Wetland,Water
1571,Wetland,Water,Forest,Non_Water,Non_Wetland,Forest
1572,Wetland,Water,Forest,Water,Non_Wetland,Grassland
1573,Wetland,Water,Forest,Water,Non_Wetland,Wetland
1574,Wetland,Water,Forest,Water,Non_Wetland,Lichens_and_Mosses
1575,Wetland,Water,Forest,Water,Non_Wetland,Water
1576,Wetland,Water,Forest,Water,Non_Wetland,Forest
1577,Wetland,Permanent_ice_and_snow,Shrubland,Non_Water,Non_Wetland,Wetland
1578,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Grassland
1579,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Wetland
1580,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Lichens_and_Mosses
1581,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Bareland
1582,Wetland,Permanent_ice_and_snow,Wetland,NULL,Wetland,Water
1583,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Grassland
1584,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Wetland
1585,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Lichens_and_Mosses
1586,Wetland,Permanent_ice_and_snow,Wetland,Non_Water,Wetland,Water
1587,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Wetland
1588,Wetland,Permanent_ice_and_snow,Wetland,Water,Wetland,Water
1589,Wetland,Permanent_ice_and_snow,Lichens_and_Mosses,NULL,Non_Wetland,Water
1590,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Grassland
1591,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Wetland
1592,Wetland,Permanent_ice_and_snow,Bareland,NULL,Non_Wetland,Lichens_and_Mosses
